,Topic 1,Topic 2,Topic 3,Topic 4
ENSG00000254933,0.000142746,6.91754e-15,0.000197459,0.000234122
ENSG00000230283,0.000142338,,,8.39045e-29
ENSG00000254975,0.000142338,,,
ENSG00000159516,0.000141531,0.000192392,0.000154547,0.000311399
ENSG00000047936,0.000140804,0.000112169,1.27461e-05,3.15931e-05
ENSG00000200156,0.000140118,5.7728e-05,0.00014027,2.71713e-05
ENSG00000259516,0.000140048,,5.99269e-06,
ENSG00000211920,0.000137776,,,5.90528e-05
ENSG00000261208,0.000137179,2.40077e-11,5.47349e-06,0.00011394
ENSG00000202255,0.00013654,,9.53158e-05,8.67799e-06
ENSG00000241129,0.000136435,4.9387e-06,6.07441e-05,7.70828e-17
ENSG00000259876,0.000135696,,7.5439e-06,7.73651e-06
ENSG00000258449,0.000135342,7.70205e-06,,2.73039e-06
ENSG00000226397,0.00013443,,,
ENSG00000081148,0.000134014,1.03407e-05,3.90622e-05,
ENSG00000232821,0.000131571,,,0.000181424
ENSG00000270620,0.000131505,,1.40553e-05,
ENSG00000243538,0.000130705,,3.70359e-05,3.45639e-06
ENSG00000138135,0.000130513,0.000874928,0.000816225,0.00095245
ENSG00000200651,0.000130312,2.1044e-05,4.01992e-05,1.79568e-05
ENSG00000230310,0.000129791,9.82108e-06,8.13576e-05,3.74496e-06
ENSG00000143954,0.000128527,1.64051e-05,8.5316e-05,5.58711e-05
ENSG00000253691,0.000127963,,,3.61423e-05
ENSG00000271134,0.000126522,,,1.04625e-05
ENSG00000199730,0.000126522,,,
ENSG00000235820,0.000126522,,,
ENSG00000204434,0.000126522,,7.41095e-17,
ENSG00000234026,0.00012613,9.01807e-05,1.14333e-05,5.71155e-05
ENSG00000230479,0.000126081,1.45983e-05,0.000591923,3.22177e-05
ENSG00000267343,0.000125945,0.000937156,0.000624155,0.000913646
ENSG00000196460,0.000125595,0.000250595,0.000347704,0.000559531
ENSG00000278175,0.00012541,0.00025518,0.000375498,0.000132934
ENSG00000248202,0.000125075,,2.92712e-05,9.87225e-22
ENSG00000283084,0.000124636,,3.23773e-06,2.61988e-06
ENSG00000186231,0.000124338,0.00095185,0.000230734,6.07062e-05
ENSG00000224965,0.000123093,0.000242596,5.02774e-05,0.000182415
ENSG00000232363,0.000122223,2.22232e-06,,6.87938e-05
ENSG00000258968,0.000120728,,1.21748e-05,8.05964e-06
ENSG00000100302,0.000120707,0.00101252,0.00101807,0.000921334
ENSG00000254112,0.000120541,,1.20704e-05,5.61014e-06
ENSG00000124399,0.000119971,,0.000169685,1.22049e-24
ENSG00000178882,0.000119778,0.00106707,0.000527801,0.000459597
ENSG00000234112,0.000118887,,0.000101822,4.72493e-05
ENSG00000268941,0.000118843,0.000177475,4.60523e-05,4.18336e-09
ENSG00000188199,0.000118615,9.15988e-06,,
ENSG00000280247,0.000118615,,,
ENSG00000279202,0.000118615,,,
ENSG00000167798,0.000118615,,,7.77234e-16
ENSG00000252126,0.000118591,,3.2981e-09,2.6201e-06
ENSG00000200227,0.000118561,1.20488e-05,9.66218e-06,
ENSG00000214711,0.000118225,,3.493e-06,0.000216351
ENSG00000227487,0.000118149,0.000900583,0.00044609,0.00037485
ENSG00000160182,0.00011765,,6.48949e-05,0.000497829
ENSG00000215367,0.000117642,,2.93936e-06,8.00228e-18
ENSG00000212205,0.000117218,9.72259e-06,3.02383e-05,3.02435e-05
ENSG00000243469,0.000116912,2.02928e-05,,
ENSG00000227060,0.000114057,9.92965e-05,0.000386418,2.90454e-05
ENSG00000228252,0.000114023,0.000555771,6.05708e-05,0.000284489
ENSG00000237470,0.000113627,4.24163e-05,,1.09468e-10
ENSG00000214297,0.000113512,,0.000245112,
ENSG00000257531,0.000113099,5.5727e-05,3.60276e-06,4.24708e-05
ENSG00000211626,0.000112975,,2.31369e-13,5.4178e-05
ENSG00000231881,0.000112944,,2.53576e-05,2.69225e-06
ENSG00000232075,0.000112889,0.000171182,0.000599264,0.000439652
ENSG00000261291,0.000112554,,1.4213e-05,1.13421e-05
ENSG00000222287,0.000112434,,3.16976e-05,6.98772e-06
ENSG00000166664,0.000111887,,,1.26879e-05
ENSG00000273901,0.000111436,0.000551649,0.00018364,0.000147844
ENSG00000186439,0.000111398,0.000260962,0.00080744,1.03054e-05
ENSG00000113302,0.000110707,,,
ENSG00000229781,0.000110707,,,4.87049e-22
ENSG00000237674,0.000110707,,1.02774e-15,
ENSG00000099715,0.000110707,0.000228997,,2.39167e-12
ENSG00000248551,0.000110698,,,3.17872e-09
ENSG00000186862,0.000110326,0.00102936,0.00010882,0.000457988
ENSG00000183833,0.000108746,0.00100902,0.0007885,0.000949064
ENSG00000267882,0.000108353,,2.38914e-06,1.67007e-05
ENSG00000108830,0.000107755,0.00103617,0.0006623,0.000921278
ENSG00000253731,0.000107349,0.000622692,0.0010362,0.000898636
ENSG00000202379,0.000106922,,2.37958e-06,6.72086e-06
ENSG00000279913,0.000106907,,,1.43353e-05
ENSG00000144369,0.000106169,0.00101849,0.000983033,0.000985607
ENSG00000223390,0.000105865,2.61406e-13,2.06986e-05,1.49207e-05
ENSG00000259158,0.000105552,0.000731301,0.000716937,0.000295325
ENSG00000160951,0.00010471,0.000281978,0.000133753,0.000517564
ENSG00000280327,0.000104386,,2.82143e-05,0.000248537
ENSG00000279957,0.0001028,,,
ENSG00000196778,0.0001028,,,
ENSG00000266497,0.000101773,,4.22191e-05,2.06125e-20
ENSG00000173809,0.000100388,0.00019437,,5.5151e-05
ENSG00000164736,0.000100277,0.000952201,0.000993862,0.000995664
ENSG00000268182,9.98232e-05,0.00104544,0.000550544,0.000177622
ENSG00000224011,9.98057e-05,,1.40782e-05,
ENSG00000234367,9.89458e-05,8.78134e-05,6.25681e-05,5.22179e-06
ENSG00000149968,9.86127e-05,1.14708e-13,0.000533533,0.000422927
ENSG00000162493,9.83753e-05,0.00100729,0.00100804,0.00102132
ENSG00000123999,9.74361e-05,0.00101173,0.000900319,0.000803674
ENSG00000115648,9.64683e-05,5.14762e-05,0.00097727,0.00104838
ENSG00000267440,9.64037e-05,6.61752e-05,5.04817e-05,7.40164e-05
ENSG00000235695,9.58597e-05,,3.37065e-05,1.13958e-26
ENSG00000134874,9.53554e-05,0.00100959,0.00102982,0.00102605
ENSG00000258416,9.48919e-05,,,
ENSG00000102055,9.48919e-05,,,
ENSG00000264739,9.48919e-05,,,
ENSG00000197023,9.48919e-05,,,
ENSG00000238137,9.48919e-05,,3.73358e-14,
ENSG00000233902,9.48024e-05,,6.59516e-09,2.29954e-08
ENSG00000253240,9.47604e-05,,,2.35841e-05
ENSG00000184139,9.46637e-05,0.000253524,0.000559091,0.000263524
ENSG00000164112,9.45661e-05,0.000520679,0.000213236,0.000166696
ENSG00000222337,9.4563e-05,,2.89008e-05,
ENSG00000280587,9.38394e-05,2.33733e-05,0.000113192,0.00050308
ENSG00000156689,9.36445e-05,0.000247582,8.7772e-05,0.000200345
ENSG00000078018,9.3493e-05,0.00102446,0.00104171,0.00095561
ENSG00000264954,9.32752e-05,6.85092e-05,3.5925e-05,7.94477e-12
ENSG00000274209,9.31708e-05,,0.000100965,2.26089e-05
ENSG00000226138,9.30728e-05,,6.02118e-07,5.14409e-16
ENSG00000232884,9.17783e-05,0.000177595,2.63154e-06,1.53667e-11
ENSG00000200419,9.1613e-05,1.02916e-05,1.66398e-05,1.81363e-05
ENSG00000169688,9.04013e-05,,8.34202e-05,1.22859e-05
ENSG00000185774,9.01345e-05,0.00107491,0.000414815,0.000669002
ENSG00000238963,9.00187e-05,3.58397e-06,0.000118909,4.39315e-05
ENSG00000267507,9.00151e-05,,0.000292151,1.02663e-14
ENSG00000147862,8.98672e-05,0.00101965,0.00102994,0.00103011
ENSG00000271100,8.93377e-05,,,4.45277e-06
ENSG00000223979,8.89984e-05,3.80172e-05,1.07741e-05,6.48316e-06
ENSG00000200332,8.84638e-05,,2.12349e-05,7.06238e-06
ENSG00000258854,8.69842e-05,1.83198e-05,,
ENSG00000212432,8.69842e-05,,,
ENSG00000149635,8.69842e-05,,,
ENSG00000233719,8.69842e-05,,1.04698e-05,
ENSG00000251636,8.69842e-05,,,
ENSG00000229622,8.69842e-05,,,
ENSG00000202111,8.61075e-05,,6.63188e-06,1.72034e-05
ENSG00000279123,8.4931e-05,0.000668875,,3.23652e-06
ENSG00000187957,8.46109e-05,0.00105605,0.000768666,0.000482163
ENSG00000235424,8.35191e-05,,3.76442e-06,9.65621e-21
ENSG00000244094,8.35017e-05,,2.79733e-05,0.000321076
ENSG00000183571,8.24264e-05,0.000152829,0.000767985,1.43399e-05
ENSG00000175874,8.21288e-05,0.000780078,,1.16437e-05
ENSG00000199672,8.12724e-05,6.75325e-06,3.47458e-05,7.0893e-06
ENSG00000215644,8.02744e-05,2.59939e-05,4.92703e-05,0.000371908
ENSG00000198075,7.93236e-05,0.001011,0.00100982,0.000781531
ENSG00000254275,7.90765e-05,,,
ENSG00000251314,7.90765e-05,,,2.8269e-16
ENSG00000242634,7.90759e-05,7.69973e-10,,
ENSG00000175336,7.87763e-05,,2.71683e-06,4.72427e-13
ENSG00000253838,7.78259e-05,,2.65857e-05,3.66215e-05
ENSG00000229419,7.75581e-05,9.3371e-06,6.55762e-05,2.92752e-06
ENSG00000231296,7.65903e-05,,2.71755e-05,1.02846e-05
ENSG00000184995,7.57336e-05,0.00011,1.01347e-13,0.000165867
ENSG00000223956,7.54601e-05,,1.79194e-05,1.20613e-05
ENSG00000128709,7.48008e-05,,0.000705586,0.00102525
ENSG00000280132,7.4594e-05,4.28952e-05,0.00061329,0.000234297
ENSG00000284584,7.44176e-05,3.44792e-05,0.00012651,3.00581e-05
ENSG00000239198,7.38606e-05,,1.48138e-05,
ENSG00000229052,7.35251e-05,1.45555e-05,2.95734e-07,6.77788e-14
ENSG00000239152,7.25465e-05,1.93889e-05,3.3023e-05,1.07047e-05
ENSG00000230525,7.20215e-05,,,0.000101727
ENSG00000120332,7.11897e-05,,4.94686e-05,0.000565231
ENSG00000113492,7.11689e-05,,,
ENSG00000175779,7.11689e-05,,,
ENSG00000229927,7.10404e-05,9.59707e-06,3.39445e-05,2.72929e-19
ENSG00000175749,7.10021e-05,0.000347728,0.0004077,1.1239e-05
ENSG00000238273,7.09967e-05,,0.000495211,0.000112017
ENSG00000253241,7.0774e-05,,,3.15181e-05
ENSG00000260139,7.04956e-05,8.19191e-18,0.000699881,2.53582e-05
ENSG00000283764,7.00983e-05,,4.96228e-05,1.35409e-05
ENSG00000278041,6.97079e-05,0.000962417,,6.30786e-05
ENSG00000244158,6.96964e-05,,5.70815e-06,1.41386e-08
ENSG00000236764,6.9184e-05,9.6592e-06,3.71587e-05,3.19713e-19
ENSG00000222601,6.86442e-05,3.58167e-05,2.44048e-05,2.22926e-07
ENSG00000278921,6.82181e-05,0.000570139,0.00084829,0.000923422
ENSG00000213979,6.77968e-05,2.22258e-05,5.82364e-15,1.62272e-21
ENSG00000230838,6.76819e-05,,0.000275986,1.8902e-10
ENSG00000252782,6.71385e-05,,6.04643e-05,2.19954e-05
ENSG00000278599,6.70779e-05,9.87677e-05,5.71498e-05,6.2515e-05
ENSG00000273888,6.69377e-05,0.000180391,0.000257029,0.000210933
ENSG00000185013,6.64798e-05,,2.5674e-05,2.29762e-05
ENSG00000259513,6.61618e-05,,,3.8275e-05
ENSG00000254781,6.61479e-05,,9.51433e-06,9.13494e-20
ENSG00000259425,6.60526e-05,0.000394081,0.000229353,1.13228e-11
ENSG00000212497,6.55792e-05,,4.36666e-05,1.05253e-05
ENSG00000161609,6.45598e-05,0.00015319,2.92479e-07,
ENSG00000272070,6.38017e-05,0.000931372,0.00100244,4.77831e-05
ENSG00000179071,6.37944e-05,0.000652798,0.000706238,0.000305628
ENSG00000149609,6.33618e-05,1.29464e-05,1.45894e-05,3.39133e-15
ENSG00000241168,6.32612e-05,,,
ENSG00000256851,6.32612e-05,,,
ENSG00000234784,6.32612e-05,,5.2349e-06,
ENSG00000238025,6.32612e-05,,,
ENSG00000205086,6.32115e-05,9.21744e-06,,
ENSG00000283717,6.21899e-05,1.08684e-05,6.64593e-05,4.07545e-06
ENSG00000261115,6.20207e-05,0.00105207,0.000635028,0.000469995
ENSG00000253196,6.19106e-05,0.000174002,0.000197959,0.000419924
ENSG00000284095,6.18154e-05,7.29762e-06,2.98027e-05,
ENSG00000136011,6.13581e-05,,0.000112999,0.00038991
ENSG00000237111,6.13367e-05,,2.61745e-06,5.29491e-05
ENSG00000230638,6.03669e-05,,,0.00053193
ENSG00000279353,5.93938e-05,,0.00036817,0.000112026
ENSG00000252929,5.90154e-05,1.26379e-05,6.603e-06,1.65972e-06
ENSG00000221102,5.82923e-05,,9.4971e-06,
ENSG00000239195,5.80851e-05,2.91092e-07,8.43012e-05,2.46273e-05
ENSG00000204787,5.80337e-05,,3.19994e-05,6.37079e-06
ENSG00000177694,5.7929e-05,5.18414e-14,0.000648976,0.000438725
ENSG00000262662,5.77054e-05,,8.298e-05,
ENSG00000277543,5.76714e-05,0.000176723,0.000205244,
ENSG00000224276,5.6559e-05,,1.69981e-23,0.000164386
ENSG00000234997,5.63327e-05,2.11649e-12,3.96438e-05,0.000409948
ENSG00000114790,5.56332e-05,0.00101788,0.000998933,0.00103107
ENSG00000236136,5.53745e-05,,5.11647e-06,0.000177974
ENSG00000201794,5.53536e-05,,,
ENSG00000207257,5.50196e-05,,1.10566e-07,
ENSG00000270248,5.47788e-05,9.52369e-05,0.000102211,2.25611e-05
ENSG00000245526,5.35894e-05,0.00109206,,1.56886e-09
ENSG00000255492,5.35228e-05,,5.51478e-06,5.55716e-06
ENSG00000228398,5.34763e-05,,6.21375e-07,
ENSG00000219150,5.24761e-05,3.3332e-06,,
ENSG00000238942,5.20591e-05,,3.24999e-05,
ENSG00000165066,5.16096e-05,0.000369581,2.94632e-06,7.52541e-13
ENSG00000249256,5.15374e-05,3.4101e-06,3.95505e-05,1.97205e-21
ENSG00000231217,5.13785e-05,,2.48708e-05,2.06825e-09
ENSG00000104112,5.03687e-05,0.001165,5.44635e-05,0.000289388
ENSG00000206763,5.01815e-05,4.92362e-09,1.42245e-05,3.18852e-06
ENSG00000283856,4.97616e-05,,2.93463e-05,3.91132e-06
ENSG00000224690,4.94806e-05,,3.59621e-05,0.000107249
ENSG00000233953,4.93955e-05,3.65307e-06,,6.37026e-05
ENSG00000240990,4.91277e-05,,0.000585984,0.000405191
ENSG00000260096,4.89693e-05,,7.00122e-05,1.54628e-07
ENSG00000234661,4.82762e-05,,8.36294e-08,0.000169658
ENSG00000251359,4.78806e-05,,0.000538927,0.000285227
ENSG00000233623,4.74459e-05,,,1.56938e-05
ENSG00000250746,4.74459e-05,,,1.29097e-22
ENSG00000280224,4.74459e-05,,,
ENSG00000271146,4.74459e-05,,,
ENSG00000243333,4.74459e-05,,,
ENSG00000232627,4.74459e-05,,,1.54997e-17
ENSG00000242441,4.69997e-05,2.63249e-05,0.000722744,0.000510197
ENSG00000236643,4.69307e-05,,1.97777e-05,6.56277e-06
ENSG00000235472,4.69195e-05,,1.74236e-07,
ENSG00000216676,4.68982e-05,,2.79874e-06,2.68496e-18
ENSG00000235034,4.67999e-05,0.000957395,0.000177555,8.03685e-05
ENSG00000252367,4.56801e-05,,,8.43095e-06
ENSG00000223273,4.50393e-05,,2.17362e-05,5.2386e-13
ENSG00000233590,4.48105e-05,,1.74571e-05,3.05081e-05
ENSG00000227207,4.42744e-05,3.02959e-05,1.33323e-05,2.78924e-16
ENSG00000221539,4.41749e-05,1.01851e-05,3.23419e-05,2.60136e-05
ENSG00000202374,4.38755e-05,,9.03282e-06,1.36461e-09
ENSG00000265871,4.33481e-05,,5.30332e-07,6.05672e-06
ENSG00000231817,4.30125e-05,4.18083e-05,,0.000104616
ENSG00000146374,4.27761e-05,0.000455611,0.000816212,0.00101752
ENSG00000108379,4.27341e-05,0.00101724,0.000407176,0.00081864
ENSG00000065361,4.26523e-05,0.00102435,0.000766137,0.000962742
ENSG00000106571,4.24509e-05,0.000757222,0.00103507,0.00102667
ENSG00000223828,4.21228e-05,,2.00841e-05,
ENSG00000203786,4.21202e-05,0.000141491,3.47252e-05,0.000295461
ENSG00000264497,4.20494e-05,,9.63863e-06,
ENSG00000269400,4.19817e-05,1.08746e-05,6.13535e-06,5.64923e-06
ENSG00000169006,4.19326e-05,0.000935564,0.00018207,3.69339e-11
ENSG00000207116,4.15741e-05,,2.02658e-05,
ENSG00000171431,4.11734e-05,,2.59864e-05,0.000206282
ENSG00000241233,4.10601e-05,0.00028544,1.90963e-05,3.49181e-05
ENSG00000271697,4.07424e-05,,7.45379e-06,
ENSG00000108947,4.06647e-05,0.00104392,0.000247673,0.000764463
ENSG00000227938,4.04813e-05,,4.41845e-05,
ENSG00000254251,4.03276e-05,0.000226959,0.000553688,0.000161085
ENSG00000202412,3.95383e-05,,,
ENSG00000200448,3.95383e-05,,,
ENSG00000251224,3.95383e-05,,,
ENSG00000248943,3.95383e-05,,,
ENSG00000254103,3.95383e-05,,2.61745e-06,
ENSG00000241577,3.95383e-05,,,
ENSG00000223716,3.95381e-05,,,6.68453e-11
ENSG00000256159,3.95296e-05,,2.86173e-09,
ENSG00000261375,3.95089e-05,,9.73568e-09,
ENSG00000259590,3.87276e-05,6.20676e-05,7.39258e-05,8.91485e-05
ENSG00000250050,3.85437e-05,0.00013855,,
ENSG00000197734,3.79481e-05,6.11306e-05,0.000140105,3.87683e-17
ENSG00000248610,3.79203e-05,,0.000277864,1.21797e-07
ENSG00000244061,3.7603e-05,3.85599e-05,2.63497e-05,5.14793e-06
ENSG00000260518,3.72409e-05,,1.07672e-05,2.92346e-05
ENSG00000106006,3.71962e-05,7.4363e-07,0.000629139,0.000614285
ENSG00000275812,3.69841e-05,0.000112931,1.04524e-05,4.18521e-05
ENSG00000207419,3.69269e-05,,,8.63778e-07
ENSG00000261723,3.64374e-05,,3.16611e-06,3.09305e-06
ENSG00000221060,3.62377e-05,,5.8123e-06,3.13037e-06
ENSG00000132321,3.62295e-05,0.00099545,0.000144495,0.000537614
ENSG00000080644,3.59625e-05,0.000476567,0.000111011,0.000342681
ENSG00000178401,3.54639e-05,0.000330403,4.86825e-14,0.00051121
ENSG00000240868,3.53616e-05,9.33659e-06,3.0124e-05,7.16753e-15
ENSG00000214748,3.53033e-05,,1.25276e-05,1.24225e-05
ENSG00000236739,3.51498e-05,,8.52111e-05,7.84072e-14
ENSG00000214049,3.51383e-05,,6.38629e-06,0.000136317
ENSG00000170935,3.48166e-05,5.67563e-06,6.50678e-05,8.15625e-06
ENSG00000248596,3.47861e-05,,,9.57344e-05
ENSG00000252546,3.42163e-05,3.57086e-05,9.51726e-06,2.97808e-06
ENSG00000184084,3.39689e-05,2.07693e-05,1.90599e-05,5.79493e-05
ENSG00000237972,3.39302e-05,2.88352e-05,9.32127e-06,
ENSG00000058085,3.37206e-05,0.000304697,0.00097787,0.00103808
ENSG00000262445,3.3717e-05,,6.21145e-05,2.62939e-06
ENSG00000226363,3.37059e-05,0.000427288,0.000307701,0.000482668
ENSG00000229862,3.3478e-05,,,2.29296e-05
ENSG00000252779,3.34058e-05,,1.24997e-05,
ENSG00000199609,3.32716e-05,,3.84809e-05,2.85319e-06
ENSG00000271811,3.31691e-05,0.000372771,0.000534457,0.000321512
ENSG00000276696,3.30302e-05,2.073e-05,0.000201932,0.000137089
ENSG00000006468,3.25914e-05,0.00102906,0.000842244,0.000901747
ENSG00000128652,3.2563e-05,1.48777e-06,0.000695588,0.000834306
ENSG00000230630,3.23783e-05,,0.000943701,0.000976579
ENSG00000259755,3.16306e-05,0.000100759,,
ENSG00000227770,3.16306e-05,1.83198e-05,,
ENSG00000283607,3.16306e-05,,,
ENSG00000282925,3.16306e-05,,,
ENSG00000206959,3.16306e-05,,,
ENSG00000206972,3.16306e-05,,2.61745e-06,
ENSG00000241185,3.16306e-05,,,
ENSG00000276393,3.16306e-05,,,
ENSG00000251889,3.16306e-05,,,
ENSG00000196946,3.16306e-05,,,
ENSG00000226003,3.16306e-05,,,
ENSG00000254915,3.16306e-05,,2.61745e-06,
ENSG00000284452,3.16306e-05,,,
ENSG00000222895,3.16306e-05,,,
ENSG00000183668,3.16306e-05,,,1.93014e-12
ENSG00000162409,3.15483e-05,0.00100902,0.00105233,0.000886202
ENSG00000102794,3.14685e-05,,,2.66925e-06
ENSG00000143341,3.14613e-05,,0.00107956,0.000822813
ENSG00000265882,3.12783e-05,,2.73407e-06,
ENSG00000269113,3.02645e-05,7.69939e-05,0.000997062,0.000922894
ENSG00000242493,3.01827e-05,,4.79249e-07,1.34644e-12
ENSG00000283288,3.0155e-05,,,7.111e-05
ENSG00000203930,2.98942e-05,0.00107568,0.000593383,7.86863e-05
ENSG00000198870,2.97993e-05,0.000960457,0.000165649,0.000102246
ENSG00000198973,2.92713e-05,,6.35998e-05,1.48255e-16
ENSG00000254449,2.9085e-05,1.83198e-05,8.4261e-07,
ENSG00000248265,2.90809e-05,4.31929e-09,0.000223644,0.000154004
ENSG00000259261,2.90089e-05,,,1.91766e-05
ENSG00000279690,2.8994e-05,0.000478883,0.000119891,4.77314e-05
ENSG00000087510,2.89905e-05,0.000257982,1.76848e-05,0.00107872
ENSG00000235434,2.89623e-05,,2.37041e-06,0.000226073
ENSG00000223920,2.88129e-05,,9.32683e-07,
ENSG00000141434,2.86751e-05,,,7.68307e-05
ENSG00000170775,2.8558e-05,0.00101831,0.000325185,0.000533537
ENSG00000158258,2.8301e-05,0.000872086,0.00100779,0.000900263
ENSG00000250829,2.79034e-05,,0.000130147,7.51951e-05
ENSG00000268423,2.75711e-05,1.04008e-05,6.11905e-05,1.83962e-18
ENSG00000236581,2.74877e-05,,5.49233e-05,4.02916e-06
ENSG00000103449,2.74484e-05,0.00101503,3.87954e-05,0.000473153
ENSG00000254180,2.73317e-05,0.000110367,1.43821e-05,3.25343e-24
ENSG00000250591,2.72993e-05,,2.73262e-07,3.77522e-06
ENSG00000234913,2.72859e-05,,1.43811e-06,
ENSG00000226581,2.69539e-05,0.000331016,4.0213e-05,2.63929e-05
ENSG00000270549,2.69042e-05,,4.17914e-06,2.76305e-09
ENSG00000230561,2.68229e-05,,0.000372604,5.5593e-05
ENSG00000279010,2.65615e-05,0.000651394,,0.00027602
ENSG00000251981,2.65495e-05,9.41432e-06,3.04011e-05,
ENSG00000226642,2.65479e-05,,2.00046e-05,
ENSG00000222276,2.65317e-05,,3.75326e-06,2.67078e-05
ENSG00000270773,2.64958e-05,0.000107261,4.38697e-05,8.31512e-06
ENSG00000207363,2.64805e-05,,4.32216e-06,2.96711e-13
ENSG00000201566,2.64611e-05,,3.29499e-06,1.93423e-05
ENSG00000223731,2.59053e-05,,,5.15907e-05
ENSG00000220771,2.58114e-05,,,1.92483e-06
ENSG00000272537,2.54971e-05,0.0002175,0.000129439,0.000113985
ENSG00000188581,2.53453e-05,,4.87632e-06,5.47499e-05
ENSG00000178031,2.52633e-05,9.80648e-05,0.000611464,0.000890592
ENSG00000276121,2.5237e-05,,2.10647e-06,9.81347e-09
ENSG00000275475,2.51702e-05,,,4.75255e-06
ENSG00000265393,2.50071e-05,,1.46907e-05,3.20422e-06
ENSG00000272203,2.47075e-05,0.000117286,3.47737e-11,8.03307e-06
ENSG00000130037,2.46484e-05,0.000882163,0.00104787,0.000607447
ENSG00000199787,2.45531e-05,,1.543e-05,
ENSG00000226533,2.44698e-05,2.66146e-05,,
ENSG00000280169,2.44456e-05,4.26198e-05,,6.68932e-07
ENSG00000259571,2.44416e-05,,2.59367e-05,1.56271e-16
ENSG00000201279,2.43272e-05,,0.00015423,
ENSG00000261051,2.39424e-05,0.000294299,0.000700543,0.000717205
ENSG00000224185,2.3919e-05,3.05586e-05,2.03571e-05,1.01006e-05
ENSG00000267890,2.38257e-05,0.000934113,2.63931e-06,1.20789e-23
ENSG00000278007,2.3723e-05,9.15988e-06,,
ENSG00000244610,2.3723e-05,,,
ENSG00000265777,2.3723e-05,,,8.56119e-23
ENSG00000283768,2.3723e-05,,,
ENSG00000139797,2.3723e-05,,,
ENSG00000206822,2.3723e-05,,2.35571e-05,
ENSG00000219404,2.3723e-05,,,
ENSG00000248828,2.3723e-05,,,
ENSG00000206759,2.3723e-05,,,
ENSG00000223973,2.3723e-05,,,
ENSG00000215846,2.3723e-05,,,
ENSG00000250886,2.3723e-05,,,
ENSG00000214354,2.3723e-05,,,
ENSG00000231402,2.3723e-05,,,
ENSG00000206808,2.3723e-05,,,
ENSG00000251996,2.3723e-05,,2.61745e-06,
ENSG00000230321,2.3723e-05,,,
ENSG00000271360,2.3723e-05,,,
ENSG00000225215,2.3723e-05,,,
ENSG00000227795,2.3723e-05,,,5.50323e-18
ENSG00000207420,2.3723e-05,9.15988e-06,,3.66236e-14
ENSG00000235861,2.36261e-05,,2.61745e-06,2.64768e-06
ENSG00000227292,2.36168e-05,,2.29042e-05,1.115e-05
ENSG00000227335,2.36029e-05,,2.61745e-06,5.27098e-06
ENSG00000223584,2.35073e-05,,7.13937e-08,
ENSG00000102466,2.33228e-05,0.000944444,0.000565432,4.16415e-05
ENSG00000180999,2.31746e-05,,0.000371527,2.91043e-05
ENSG00000222607,2.29928e-05,,9.96607e-06,7.44889e-07
ENSG00000196972,2.29486e-05,0.00101026,0.000981139,0.000993837
ENSG00000120907,2.23274e-05,0.000538167,0.000483572,0.000156087
ENSG00000277459,2.21213e-05,0.00015573,0.000902835,0.000709547
ENSG00000228380,2.20521e-05,,5.53049e-07,
ENSG00000256650,2.19387e-05,2.77817e-05,0.000363009,0.000213186
ENSG00000207170,2.1812e-05,,3.67714e-06,1.26513e-05
ENSG00000182722,2.17547e-05,0.00061738,5.73845e-05,8.61186e-05
ENSG00000164627,2.15333e-05,0.000735918,,1.55251e-05
ENSG00000139910,2.14529e-05,0.00101526,0.0010516,0.00091464
ENSG00000234884,2.13062e-05,,,5.04963e-05
ENSG00000254290,2.1215e-05,,3.47409e-05,0.000102125
ENSG00000177447,2.11199e-05,,6.09654e-06,
ENSG00000113205,2.10386e-05,0.00049794,0.000959117,0.000320537
ENSG00000236548,2.09774e-05,,0.000343048,0.000113218
ENSG00000162687,2.07835e-05,0.000783611,0.000720825,0.00071781
ENSG00000227888,2.07733e-05,0.000621343,0.000145988,2.55419e-05
ENSG00000268287,2.06248e-05,,0.000151961,0.000330445
ENSG00000204542,2.03134e-05,,,0.000199915
ENSG00000249835,2.0293e-05,,3.75278e-06,
ENSG00000105679,2.00354e-05,,8.22291e-06,0.000115937
ENSG00000215018,1.99193e-05,0.000863107,0.000874078,0.000824738
ENSG00000169783,1.98423e-05,0.00102305,0.000832465,0.000844216
ENSG00000185345,1.96206e-05,0.00101496,0.00105432,0.000787067
ENSG00000105549,1.95277e-05,4.02602e-05,,7.09757e-05
ENSG00000263586,1.94756e-05,8.91497e-05,0.000690336,0.000588676
ENSG00000275488,1.91557e-05,,9.36413e-06,
ENSG00000224315,1.91059e-05,,1.52826e-06,
ENSG00000231431,1.90863e-05,2.34995e-05,5.46302e-08,
ENSG00000199866,1.90465e-05,,7.97915e-06,4.03574e-06
ENSG00000171873,1.89566e-05,0.000603517,0.000693226,0.000446927
ENSG00000239079,1.8836e-05,,4.23503e-06,
ENSG00000235213,1.83218e-05,0.000269646,3.98864e-05,1.7558e-08
ENSG00000244968,1.8226e-05,0.00100013,0.000953432,0.000544703
ENSG00000178233,1.7995e-05,0.00112514,7.892e-05,8.82487e-05
ENSG00000238650,1.78595e-05,1.58754e-05,5.01684e-05,2.57416e-05
ENSG00000232682,1.77578e-05,0.000343801,0.000253638,0.000398407
ENSG00000228573,1.77314e-05,,2.40554e-05,4.09943e-06
ENSG00000263105,1.7731e-05,,0.000164066,0.000282687
