i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4
236,GTEX-1C6VQ-2026-SM-79OOH,43.8159,0.0198098,605.797,350.583
237,GTEX-NPJ8-2026-SM-3TW91,18.1432,82.0951,537.586,362.39099999999996
238,GTEX-1C475-0926-SM-7MKFI,0.0435615,0.0198098,0.07063430000000001,1000.08
239,GTEX-1211K-1026-SM-5EQ4B,15.4224,0.0198098,734.534,250.239
240,GTEX-14PJN-0526-SM-68724,0.0435615,0.0198098,0.07063430000000001,1000.08
241,GTEX-XQ8I-1526-SM-4BOOH,0.0435615,0.0198098,0.07063430000000001,1000.08
242,GTEX-1EKGG-1726-SM-7MXUP,0.0435615,0.0198098,0.07063430000000001,1000.08
243,GTEX-1MCYP-1026-SM-DPRYB,0.0435615,0.0198098,0.07063430000000001,1000.08
244,GTEX-14C5O-1726-SM-5RQI9,32.6695,0.0198098,577.4490000000001,390.077
245,GTEX-1L5NE-1326-SM-CY8II,0.0435615,0.0198098,638.049,362.103
246,GTEX-1J1R8-1026-SM-CJI37,0.0435615,0.0198098,550.145,450.00699999999995
247,GTEX-1497J-2126-SM-5NQB8,0.0435615,0.0198098,547.601,452.55199999999996
248,GTEX-1LSVX-1226-SM-DHXJN,0.0435615,0.0198098,0.07063430000000001,1000.08
249,GTEX-ZAB5-0926-SM-5CVMV,0.0435615,0.0198098,0.07063430000000001,1000.08
250,GTEX-13W46-1926-SM-5J2MF,0.0435615,0.0198098,0.07063430000000001,1000.08
251,GTEX-1LGRB-1626-SM-CNNR7,0.0435615,0.0198098,0.07063430000000001,1000.08
252,GTEX-ZVE2-1326-SM-5NQ94,0.0435615,0.0198098,0.07063430000000001,1000.08
253,GTEX-146FQ-1026-SM-5LU8I,0.0435615,0.0198098,0.07063430000000001,1000.08
254,GTEX-OOBK-0726-SM-3LK5Q,0.0435615,0.0198098,504.759,495.39300000000003
255,GTEX-17F98-1826-SM-7DUFK,0.0435615,82.1439,525.988,392.04
256,GTEX-13OVJ-1426-SM-5K7Z2,11.1822,0.0198098,612.145,376.86800000000005
257,GTEX-13OVG-0626-SM-5IFEP,0.0435615,0.0198098,0.07063430000000001,1000.08
258,GTEX-1F48J-1626-SM-9WPOE,0.0435615,0.0198098,503.62,496.532
259,GTEX-13W3W-1826-SM-5IJDE,0.0435615,78.2738,546.304,375.594
260,GTEX-1F5PL-1226-SM-7P8R5,0.0435615,0.0198098,670.6,329.55300000000005
261,GTEX-11TUW-1226-SM-5GU7C,35.5838,0.0198098,493.963,470.649
262,GTEX-14JG1-1826-SM-5YY9Y,0.0435615,131.322,444.291,424.559
263,GTEX-ZV68-0926-SM-59HK7,74.8469,75.5998,97.7978,751.971
264,GTEX-18A66-1526-SM-72D6Y,0.0435615,0.0198098,660.904,339.249
265,GTEX-YB5K-0726-SM-5LU8R,0.0435615,0.0198098,555.745,444.407
266,GTEX-ZEX8-1326-SM-4WWEW,0.0435615,0.0198098,630.651,369.501
267,GTEX-1PIIG-0926-SM-E6CQN,15.0556,109.87899999999999,540.979,334.30300000000005
268,GTEX-11GSP-1726-SM-5A5LI,0.0435615,0.0198098,508.546,491.606
269,GTEX-Y9LG-0626-SM-4WWDH,0.0435615,0.0198098,0.07063430000000001,1000.08
270,GTEX-S4Z8-0726-SM-4GICB,0.0435615,0.0198098,666.068,334.084
271,GTEX-ZVZP-1626-SM-5GIDJ,0.0435615,0.0198098,677.0139999999999,323.138
