i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99,Topic 100,Topic 101,Topic 102,Topic 103,Topic 104,Topic 105,Topic 106,Topic 107,Topic 108,Topic 109,Topic 110,Topic 111,Topic 112,Topic 113,Topic 114,Topic 115,Topic 116,Topic 117,Topic 118,Topic 119,Topic 120,Topic 121,Topic 122,Topic 123,Topic 124,Topic 125,Topic 126,Topic 127,Topic 128,Topic 129,Topic 130,Topic 131,Topic 132,Topic 133,Topic 134,Topic 135,Topic 136,Topic 137,Topic 138,Topic 139,Topic 140,Topic 141,Topic 142,Topic 143,Topic 144,Topic 145,Topic 146,Topic 147,Topic 148,Topic 149,Topic 150,Topic 151,Topic 152,Topic 153,Topic 154,Topic 155,Topic 156,Topic 157,Topic 158,Topic 159,Topic 160,Topic 161,Topic 162,Topic 163,Topic 164,Topic 165,Topic 166,Topic 167,Topic 168,Topic 169,Topic 170,Topic 171,Topic 172,Topic 173,Topic 174,Topic 175,Topic 176,Topic 177,Topic 178,Topic 179,Topic 180,Topic 181,Topic 182,Topic 183,Topic 184,Topic 185,Topic 186,Topic 187,Topic 188,Topic 189,Topic 190,Topic 191,Topic 192,Topic 193
917,GTEX-Y8E4-2426-SM-4WWDN,0.0,0.0,0.010845986984815618,0.0,0.0,0.0,0.0,0.0,0.0,0.0021691973969631237,0.0,0.0,0.0,0.0,0.0,0.0021691973969631237,0.0,0.0021691973969631237,0.0,0.015184381778741865,0.004338394793926247,0.0,0.0,0.0,0.008676789587852495,0.010845986984815618,0.0,0.0,0.006507592190889371,0.0,0.004338394793926247,0.0,0.14099783080260303,0.07809110629067245,0.004338394793926247,0.0,0.015184381778741865,0.0,0.0,0.0,0.0,0.008676789587852495,0.028199566160520606,0.0,0.0,0.0,0.004338394793926247,0.0,0.0,0.008676789587852495,0.0,0.0021691973969631237,0.0021691973969631237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021691973969631237,0.0021691973969631237,0.0,0.0,0.0,0.0021691973969631237,0.0021691973969631237,0.0,0.0021691973969631237,0.0,0.0,0.015184381778741865,0.0,0.021691973969631236,0.0021691973969631237,0.0,0.0,0.0,0.0,0.0,0.004338394793926247,0.0,0.013015184381778741,0.006507592190889371,0.004338394793926247,0.0,0.0,0.03036876355748373,0.06941431670281996,0.11279826464208242,0.0824295010845987,0.03470715835140998,0.0021691973969631237,0.0,0.006507592190889371,0.010845986984815618,0.0,0.0,0.0,0.0021691973969631237,0.0,0.008676789587852495,0.0,0.008676789587852495,0.008676789587852495,0.0,0.0021691973969631237,0.0,0.0,0.0,0.0,0.004338394793926247,0.008676789587852495,0.0,0.0,0.0,0.010845986984815618,0.0021691973969631237,0.0,0.0,0.0021691973969631237,0.0,0.0,0.0,0.0021691973969631237,0.0,0.0021691973969631237,0.006507592190889371,0.006507592190889371,0.0,0.0021691973969631237,0.004338394793926247,0.0021691973969631237,0.0,0.0021691973969631237,0.010845986984815618,0.0021691973969631237,0.0,0.0021691973969631237,0.0021691973969631237,0.0,0.004338394793926247,0.0,0.0021691973969631237,0.004338394793926247,0.004338394793926247,0.0,0.0021691973969631237,0.0021691973969631237,0.0021691973969631237,0.006507592190889371,0.0021691973969631237,0.0,0.0,0.0,0.0,0.0021691973969631237,0.004338394793926247,0.0021691973969631237,0.0021691973969631237,0.004338394793926247,0.0,0.0,0.0,0.0021691973969631237,0.0,0.0,0.0021691973969631237,0.0021691973969631237,0.0,0.0,0.0,0.013015184381778741,0.0021691973969631237,0.0021691973969631237,0.0,0.0,0.006507592190889371,0.004338394793926247,0.0,0.0,0.004338394793926247,0.008676789587852495,0.0021691973969631237,0.0,0.0021691973969631237,0.0021691973969631237,0.004338394793926247,0.004338394793926247
918,GTEX-Y9LG-0626-SM-4WWDH,0.004651162790697674,0.0,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002325581395348837,0.0,0.0,0.0,0.1697674418604651,0.08139534883720931,0.0,0.0,0.002325581395348837,0.0,0.002325581395348837,0.0,0.004651162790697674,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.013953488372093023,0.0,0.002325581395348837,0.0,0.0,0.10232558139534884,0.030232558139534883,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.002325581395348837,0.0,0.0069767441860465115,0.023255813953488372,0.0,0.046511627906976744,0.002325581395348837,0.009302325581395349,0.002325581395348837,0.0,0.0,0.004651162790697674,0.0,0.0069767441860465115,0.0,0.0,0.0,0.0,0.0,0.0,0.002325581395348837,0.0,0.0,0.004651162790697674,0.0,0.009302325581395349,0.03953488372093023,0.0,0.02558139534883721,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.011627906976744186,0.0069767441860465115,0.0,0.0,0.018604651162790697,0.023255813953488372,0.002325581395348837,0.004651162790697674,0.013953488372093023,0.0069767441860465115,0.002325581395348837,0.0,0.02558139534883721,0.018604651162790697,0.0,0.0,0.002325581395348837,0.0,0.0,0.004651162790697674,0.004651162790697674,0.009302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002325581395348837,0.0,0.0,0.002325581395348837,0.002325581395348837,0.0,0.0,0.0,0.0,0.0,0.018604651162790697,0.002325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002325581395348837,0.0,0.0069767441860465115,0.002325581395348837,0.002325581395348837,0.0,0.0069767441860465115,0.0069767441860465115,0.002325581395348837,0.002325581395348837,0.002325581395348837,0.0,0.0,0.009302325581395349,0.0,0.0,0.004651162790697674,0.002325581395348837,0.0,0.0,0.0,0.0,0.002325581395348837,0.002325581395348837,0.0,0.018604651162790697,0.0,0.0,0.0,0.0,0.0,0.013953488372093023,0.002325581395348837,0.0,0.020930232558139535,0.0,0.0,0.0069767441860465115,0.0,0.004651162790697674,0.0,0.009302325581395349,0.002325581395348837,0.004651162790697674,0.002325581395348837,0.0,0.0,0.0
919,GTEX-Y9LG-1226-SM-4VBQA,0.006042296072507553,0.0,0.00906344410876133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006042296072507553,0.0,0.0,0.02416918429003021,0.0,0.0,0.0755287009063444,0.0,0.00906344410876133,0.006042296072507553,0.0,0.0,0.012084592145015106,0.03323262839879154,0.027190332326283987,0.006042296072507553,0.0,0.0,0.0030211480362537764,0.030211480362537766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01812688821752266,0.0,0.0,0.006042296072507553,0.0,0.0,0.0,0.0030211480362537764,0.0030211480362537764,0.0,0.03323262839879154,0.0,0.012084592145015106,0.00906344410876133,0.0,0.0,0.0,0.0030211480362537764,0.0,0.0,0.0,0.0,0.0,0.027190332326283987,0.06948640483383686,0.0,0.00906344410876133,0.00906344410876133,0.006042296072507553,0.006042296072507553,0.02416918429003021,0.0,0.0,0.0,0.0,0.00906344410876133,0.0,0.0030211480362537764,0.00906344410876133,0.00906344410876133,0.0,0.0,0.0,0.030211480362537766,0.012084592145015106,0.012084592145015106,0.0030211480362537764,0.012084592145015106,0.02416918429003021,0.021148036253776436,0.0030211480362537764,0.0030211480362537764,0.012084592145015106,0.0,0.0030211480362537764,0.012084592145015106,0.015105740181268883,0.006042296072507553,0.0,0.0,0.012084592145015106,0.0,0.0,0.012084592145015106,0.0030211480362537764,0.0,0.0,0.01812688821752266,0.0,0.0,0.0030211480362537764,0.006042296072507553,0.006042296072507553,0.02416918429003021,0.0,0.0030211480362537764,0.021148036253776436,0.0,0.006042296072507553,0.0,0.0030211480362537764,0.0030211480362537764,0.006042296072507553,0.0030211480362537764,0.0,0.021148036253776436,0.0,0.0030211480362537764,0.0030211480362537764,0.0,0.006042296072507553,0.0,0.0,0.006042296072507553,0.0030211480362537764,0.0030211480362537764,0.006042296072507553,0.015105740181268883,0.0,0.0,0.0,0.0,0.006042296072507553,0.0,0.0,0.012084592145015106,0.0030211480362537764,0.0030211480362537764,0.0,0.0030211480362537764,0.012084592145015106,0.0030211480362537764,0.0030211480362537764,0.0030211480362537764,0.006042296072507553,0.0,0.0,0.00906344410876133,0.0,0.0030211480362537764,0.0,0.0030211480362537764,0.0,0.0,0.012084592145015106,0.0030211480362537764,0.0,0.0,0.0,0.0,0.0,0.0030211480362537764,0.0,0.0,0.0030211480362537764,0.0030211480362537764,0.0,0.00906344410876133,0.0030211480362537764,0.0,0.0,0.0,0.0030211480362537764,0.0030211480362537764,0.0,0.0,0.0,0.0,0.0030211480362537764,0.0030211480362537764
920,GTEX-YB5E-0005-SM-4VDSO,0.0038535645472061657,0.04431599229287091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019267822736030828,0.0019267822736030828,0.0,0.0,0.0,0.0,0.0,0.0,0.1329479768786127,0.0,0.007707129094412331,0.005780346820809248,0.0,0.0,0.01348747591522158,0.028901734104046242,0.028901734104046242,0.0019267822736030828,0.009633911368015413,0.0,0.0,0.036608863198458574,0.0,0.0,0.0038535645472061657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02119460500963391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038535645472061654,0.0,0.009633911368015413,0.007707129094412331,0.0,0.005780346820809248,0.0,0.0,0.0038535645472061657,0.0,0.0,0.0,0.0,0.019267822736030827,0.0789980732177264,0.0,0.0019267822736030828,0.009633911368015413,0.0,0.0,0.023121387283236993,0.0,0.0,0.0019267822736030828,0.0,0.0,0.0,0.0038535645472061657,0.007707129094412331,0.0,0.0,0.0,0.0,0.02697495183044316,0.007707129094412331,0.007707129094412331,0.009633911368015413,0.011560693641618497,0.023121387283236993,0.03275529865125241,0.046242774566473986,0.017341040462427744,0.015414258188824663,0.0019267822736030828,0.0,0.011560693641618497,0.023121387283236993,0.007707129094412331,0.0,0.0019267822736030828,0.009633911368015413,0.0,0.0,0.017341040462427744,0.0,0.0,0.0,0.0,0.0,0.0,0.009633911368015413,0.0,0.0,0.019267822736030827,0.0,0.0019267822736030828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019267822736030828,0.02697495183044316,0.0,0.0,0.0,0.0,0.0,0.009633911368015413,0.0019267822736030828,0.0,0.0019267822736030828,0.0038535645472061657,0.0038535645472061657,0.015414258188824663,0.015414258188824663,0.0,0.0,0.0,0.0,0.0038535645472061657,0.0,0.0,0.01348747591522158,0.0019267822736030828,0.0,0.0,0.0,0.0,0.0,0.0019267822736030828,0.009633911368015413,0.0,0.0019267822736030828,0.0,0.0,0.0,0.0038535645472061657,0.0019267822736030828,0.0,0.0,0.0,0.009633911368015413,0.0019267822736030828,0.0019267822736030828,0.0,0.0,0.0,0.0019267822736030828,0.0,0.0,0.0,0.0019267822736030828,0.0,0.0,0.0019267822736030828,0.0,0.0,0.0,0.0,0.0,0.0038535645472061657,0.0,0.0,0.0,0.0,0.0,0.0
921,GTEX-YB5E-2426-SM-5IFIV,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.013513513513513514,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.013513513513513514,0.02027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.02027027027027027,0.0,0.033783783783783786,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.006756756756756757,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.033783783783783786,0.006756756756756757,0.006756756756756757,0.006756756756756757,0.006756756756756757,0.006756756756756757,0.013513513513513514,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.006756756756756757,0.0,0.0,0.0,0.006756756756756757,0.006756756756756757,0.033783783783783786,0.033783783783783786,0.013513513513513514,0.0,0.0,0.05405405405405406,0.0472972972972973,0.02027027027027027,0.0,0.02027027027027027,0.0,0.006756756756756757,0.0,0.006756756756756757,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.006756756756756757,0.02027027027027027,0.02702702702702703,0.0,0.0,0.013513513513513514,0.0,0.04054054054054054,0.006756756756756757,0.0,0.0,0.0,0.0,0.006756756756756757,0.006756756756756757,0.0,0.006756756756756757,0.006756756756756757,0.0,0.006756756756756757,0.0,0.006756756756756757,0.013513513513513514,0.0,0.006756756756756757,0.0,0.006756756756756757,0.0,0.0,0.006756756756756757,0.0,0.006756756756756757,0.0,0.0,0.02027027027027027,0.0,0.02027027027027027,0.006756756756756757,0.0,0.006756756756756757,0.0,0.0,0.0,0.006756756756756757,0.006756756756756757,0.006756756756756757,0.0,0.006756756756756757,0.0,0.0,0.006756756756756757,0.0,0.006756756756756757,0.0,0.006756756756756757,0.0,0.0,0.006756756756756757,0.0,0.0,0.02027027027027027,0.0,0.0,0.006756756756756757,0.02702702702702703,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,GTEX-YB5K-0726-SM-5LU8R,0.0,0.0,0.030612244897959183,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05102040816326531,0.0,0.0,0.0,0.0,0.02040816326530612,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,0.0,0.01020408163265306,0.0,0.02040816326530612,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.01020408163265306,0.0,0.0,0.02040816326530612,0.01020408163265306,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.0,0.0,0.07142857142857142,0.02040816326530612,0.02040816326530612,0.0,0.04081632653061224,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.02040816326530612,0.02040816326530612,0.030612244897959183,0.0,0.0,0.01020408163265306,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.01020408163265306,0.0,0.02040816326530612,0.0,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.02040816326530612,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.02040816326530612,0.01020408163265306
923,GTEX-YEC4-0008-SM-4W1YR,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.12612612612612611,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.018018018018018018,0.009009009009009009,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.036036036036036036,0.0,0.009009009009009009,0.0,0.018018018018018018,0.07207207207207207,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.018018018018018018,0.009009009009009009,0.04504504504504504,0.0,0.0,0.0,0.0,0.009009009009009009,0.009009009009009009,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.0,0.009009009009009009,0.0,0.018018018018018018,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.018018018018018018,0.0,0.009009009009009009,0.009009009009009009,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.009009009009009009,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.009009009009009009
924,GTEX-YEC4-1026-SM-9WG7N,0.0041928721174004195,0.0,0.0041928721174004195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020964360587002098,0.0,0.0,0.0,0.15513626834381553,0.08176100628930817,0.0,0.0,0.0041928721174004195,0.0,0.0,0.0,0.0020964360587002098,0.0020964360587002098,0.0,0.0,0.0041928721174004195,0.0,0.0041928721174004195,0.0,0.0041928721174004195,0.0,0.014675052410901468,0.0,0.0041928721174004195,0.0,0.0,0.07756813417190776,0.027253668763102725,0.0,0.020964360587002098,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.006289308176100629,0.016771488469601678,0.0,0.0440251572327044,0.0020964360587002098,0.008385744234800839,0.0041928721174004195,0.0,0.0,0.006289308176100629,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020964360587002098,0.0,0.006289308176100629,0.031446540880503145,0.0,0.023060796645702306,0.0,0.0,0.0,0.0,0.0,0.010482180293501049,0.0,0.0,0.0,0.010482180293501049,0.0041928721174004195,0.0020964360587002098,0.0,0.023060796645702306,0.033542976939203356,0.04612159329140461,0.008385744234800839,0.016771488469601678,0.006289308176100629,0.0,0.0,0.025157232704402517,0.016771488469601678,0.0,0.0,0.0020964360587002098,0.0020964360587002098,0.0,0.008385744234800839,0.0,0.006289308176100629,0.0,0.0020964360587002098,0.0,0.0,0.0,0.0,0.0,0.0041928721174004195,0.0020964360587002098,0.0,0.0,0.0,0.0020964360587002098,0.0,0.0,0.0041928721174004195,0.0,0.0,0.0,0.0020964360587002098,0.0020964360587002098,0.0,0.0,0.0,0.0,0.0,0.016771488469601678,0.0,0.0,0.0020964360587002098,0.0,0.0,0.0,0.0,0.0,0.0,0.0020964360587002098,0.0,0.006289308176100629,0.0,0.0020964360587002098,0.0,0.006289308176100629,0.0041928721174004195,0.0020964360587002098,0.0020964360587002098,0.0020964360587002098,0.0,0.0,0.010482180293501049,0.0,0.0,0.0041928721174004195,0.0020964360587002098,0.0,0.0,0.0,0.0,0.0041928721174004195,0.0020964360587002098,0.0,0.020964360587002098,0.0,0.0,0.0,0.0020964360587002098,0.0,0.012578616352201259,0.0,0.0020964360587002098,0.020964360587002098,0.0,0.0,0.0041928721174004195,0.0,0.0041928721174004195,0.0,0.006289308176100629,0.0,0.0041928721174004195,0.0,0.0,0.0,0.0041928721174004195
925,GTEX-YFC4-0526-SM-5ZZVI,0.011235955056179775,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348314606741573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20224719101123595,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.02247191011235955,0.011235955056179775,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.02247191011235955,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.11235955056179775,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.056179775280898875,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,GTEX-YFC4-0926-SM-5S2U7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.010752688172043012,0.010752688172043012,0.0,0.0,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.06451612903225806,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.021505376344086023,0.0,0.021505376344086023,0.0,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.021505376344086023,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.010752688172043012,0.0,0.0,0.0,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021505376344086023,0.010752688172043012,0.010752688172043012,0.0,0.0,0.010752688172043012,0.0,0.07526881720430108,0.010752688172043012,0.0,0.0,0.010752688172043012,0.010752688172043012,0.0,0.043010752688172046,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.021505376344086023,0.010752688172043012,0.021505376344086023,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.021505376344086023,0.0,0.043010752688172046,0.010752688172043012,0.0,0.010752688172043012,0.010752688172043012,0.0,0.0,0.0,0.021505376344086023,0.010752688172043012,0.021505376344086023,0.010752688172043012,0.0,0.0,0.010752688172043012,0.0,0.021505376344086023,0.0,0.0,0.010752688172043012,0.0,0.010752688172043012,0.0,0.0,0.03225806451612903,0.0,0.0,0.021505376344086023,0.03225806451612903,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.010752688172043012,0.010752688172043012
927,GTEX-YFCO-1926-SM-4W212,0.0,0.0,0.02142857142857143,0.0,0.35714285714285715,0.0,0.007142857142857143,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.007142857142857143,0.04285714285714286,0.007142857142857143,0.02857142857142857,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.007142857142857143,0.0,0.0,0.007142857142857143,0.0,0.007142857142857143,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.007142857142857143,0.04285714285714286,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
