i_doc,doc,MEturquoise,MElightyellow,MEblue,MEpurple,MEmagenta,MEpink,MElightcyan,MEblack,MEmidnightblue,MEgreenyellow,MEred,MEgrey60,MEsalmon,MEbrown,MEgreen,MEcyan,MEdarkgreen,MEdarkred,MEtan,MElightgreen,MEroyalblue,MEdarkturquoise,MEyellow,MEgrey
730,GTEX-VJYA-2126-SM-4KL1O,-0.00120145060497382,-0.0024824754822382897,-0.00488446942124826,-0.0100598254026863,-0.00136813739989536,-0.0039179543833966395,-0.00100702783782698,-0.00859996577516945,-0.0013330418741992801,-0.0012570968102730302,-0.0019454756489793,-0.00222324166502424,0.00310219744413897,0.000983365854164833,-0.000291900255179486,0.0159910098347199,-0.00514872501182981,-0.00278758075518535,0.0161600918386574,0.17636223868200898,0.219680421348547,0.9075328940896049,0.117117201595443,0.000146898482243604
731,GTEX-1HCU7-2626-SM-C1YQO,-0.0014406658467282,-0.00155815147286738,-0.00439416183039537,-0.00634660012399836,-0.00325883184435379,-0.00224152493972683,-0.0027880944483531897,-0.00970166680121885,-0.0025893741944364897,-0.00340628149504273,-0.0021809488451609,8.40719621499805e-05,-0.0043955634392477206,-0.0004914628333758799,-0.0011709487988726698,-0.0023630413698104103,-0.00806346727605539,-0.0033975234431602897,-0.00218424464202978,0.0011659869975681099,-0.00182646135852844,-0.00221818541009288,-0.00534836170977735,-1.29015752462237e-05
732,GTEX-TML8-1326-SM-4DXTO,-0.000515184926494692,-0.0028185310704158,-0.00445153207244935,-0.0099535990545854,-0.00156635492213422,-0.00335465289778298,0.000827185818380366,-0.008598704222498279,0.0034089519436171396,-0.00194507134717064,-0.0018321981412928801,-0.00208526366888548,1.1291201118703301e-05,-0.00185361080805989,-0.0027253825250042,0.00047450689812715194,0.00926017656338355,-0.00243705866131485,0.010203654013224001,0.0283891959072206,0.0233529832724115,0.00519292374534331,0.174141895197846,2.05824092008241e-05
733,GTEX-13OVJ-1826-SM-5KM2D,-0.00170496455882835,-0.00184549554597931,-0.00505608840822486,-0.00716202764579937,-0.00317387916266024,-0.00547259249441633,-0.0029055421302416396,-0.00978044876154125,-0.00238487778274569,-0.00348282015948554,-0.00222173665836052,-0.0011744919184332,-0.00464458161331193,-0.00218538263508857,-0.0016769032615569,-0.00265559303687166,-0.00932852364170884,-0.0034694435334919602,-0.00226166441980529,-0.00391107943730827,-0.0034325488305256197,-0.0026694574474096897,-0.00668199403354431,-2.54626412690499e-05
734,GTEX-1F75B-2726-SM-7P8QO,-0.0013121168384213901,-0.00220563487736612,-0.004453117742167979,-0.007033428237607,-0.0023265772067325,-0.00537988644117825,-0.00247413069266946,-0.00956306420227342,-0.0021751999966607197,-0.0036509665819935795,-0.0020719432719955803,-0.00103607731543785,-0.00458132730147633,0.00514238537292171,0.00479925679722487,-0.0007427536411251169,-0.0071946264813607,-0.0026536810705338303,-0.0021552673509046103,-5.19782530255908e-05,0.00348129729983552,-0.00127527773309924,-0.00536154318628566,0.000132061984641821
735,GTEX-1IDJH-2826-SM-CJI49,-0.0016013710360716,-0.00237937950571187,-0.00479565026757686,-0.006461218335082029,-0.0031396485623567,-0.0052943446030775,-0.00303015383769505,-0.00989081181950433,-0.00170269567502725,-0.0035262084400769296,-0.00207871015808861,-0.00135321966769988,-0.00430870399661969,-0.00417769960184656,-0.0038385281272783297,-0.0021863396115239303,-0.009423705328353191,-0.00348384316753812,-0.00247579192524881,-0.00405203306225915,-0.00427060962696514,0.0015619081664403,-0.0067917456673392395,-2.93508056129992e-05
736,GTEX-1KANC-0926-SM-D3LA9,-0.00190961535001113,-0.00263367437752918,-0.00464930717301054,-0.0100712617328182,-0.00316015939283844,-0.00364899803148835,-0.000277507947851016,-0.00819514251330875,0.0117154025044354,-0.000949127581546916,-0.00194105489717549,-0.00196511570336355,-0.0025345527818885897,-0.00116770449143364,-0.00214907487257701,0.00016787323485536998,-0.00488608050897111,-0.00202056233109004,0.00483695831220302,0.0310196922132412,0.0209662355633368,0.0179679142725043,0.22848325229782898,6.78667204122802e-06
737,GTEX-ZF29-1826-SM-4WKG8,-0.00207186823227582,-0.00288439043480582,-0.00461567980508066,-0.00838558707260653,-0.00347816117281096,-0.00543362456429189,-0.00228998785168231,-0.00949321432930525,-4.5012745400202705e-05,-0.00278341284101302,-0.0022309743662920697,-0.00129323275046949,0.00449187799301124,-0.00298970251386561,-0.00354831938558849,-0.0023112895990267,-0.00854399381143363,-0.00330901558442864,-0.000621641590673375,-2.61319887549279e-05,0.0015753904416412302,1.0066375777074901e-05,0.044503665651746994,-1.75077017015208e-05
738,GTEX-XGQ4-1226-SM-4AT67,-0.0011267663974658302,-0.00264346903581432,-0.00448950696024615,-0.00885129883754545,-0.00351605232659924,-0.00468260665552855,-0.00210194917663865,-0.0091064611197511,-0.000860048986503336,-0.0019970443034688,-0.00201095103345255,-0.0007332216226263361,-0.00212369306668015,0.000885979892579393,0.00026513599636759103,0.00246896155431591,-0.00214864394023036,-0.0028367722011185103,0.0047682922801446,0.0133256648457233,0.0069018392265339,0.00959875565851654,0.0949328632642054,-3.7946915060523904e-06
739,GTEX-145MO-2426-SM-5NQ9W,-0.00168056684727697,-0.00246169991614756,-0.00443299846422615,-0.00718838186448175,-0.0036086885567559,-0.00442393375833334,-0.00223319434729041,-0.009806027425902121,-0.00231555091099512,-0.00348285146089094,-0.00222153742557556,-0.0011893346839548802,-0.00451485909821369,-0.0034101647747119697,-0.0026098798052464197,-0.0020733255375927602,-0.0090316284174098,-0.0030216718821135602,-0.0019802581308263,0.009608050097794321,0.0103848341633613,0.00294743129467161,-0.00460909866609593,-8.6059436538384e-06
740,GTEX-13X6J-2826-SM-7EPGA,-0.00223482774150781,-0.0021867701623559,-0.00524457364481855,-0.0075508390525036405,-0.00286831683370474,-0.00496794567782095,-0.00287379457025257,-0.0098838956010101,-0.0024807511887652103,-0.0035944074656503603,-0.0019133342803296398,-0.00135377438959707,-0.0037759052272586103,-0.004150179697978079,-0.00401763486344659,-0.0025743275721764602,-0.009602555262939379,-0.00330117599479187,-0.00231330104758657,-0.0040787788960250605,-0.00424917161539906,-0.00238886536486336,-0.0070260022577651,-3.1711749783201694e-05
741,GTEX-1C6VQ-2726-SM-73KUL,-0.0012757314105488302,-0.00214508860755483,-0.00463528835529449,-0.0059190638965593,-0.00207799133630362,-0.0039421999188445,-0.00225578355576823,-0.0095061563453167,-0.00224168684479462,-0.0034229119187050103,-0.00192671939394198,-0.0016978905733685801,-0.00342794039961055,0.00113160780285995,0.0042199519811996706,0.0050952817021224705,-0.00365128983506756,-0.00352076349120743,-0.000675345318555224,0.0882885959581454,0.0784063368640731,0.00410160472322695,0.000303677553111622,0.000113159604639976
742,GTEX-1AX9J-2526-SM-73KUY,-0.0017619140646426,-0.00217048027660981,-0.0047918073506778205,-0.007438520876398491,-0.00363681638515415,-0.0056350084771120395,-0.0024579645200668,-0.00980506221370713,-0.0024977761643546,-0.0037439862956160797,-0.00230111394461476,-0.00143087654652145,-0.0037881446822202,-0.00224472468989876,-0.00228798562466609,-0.00235031231713193,-0.00902001686626173,-0.00366896770135814,-0.00219599687589655,-0.00392152962135402,-0.00425247286230555,-0.0027627837331048104,-0.0066162779675940295,-2.47380206471377e-05
743,GTEX-1QP2A-2226-SM-DTXF6,-0.0021406213582348603,-0.00162363986547265,-0.0043050578356064895,-0.007589115104380241,-0.00375693027247914,-0.00587889332486623,-0.00292708107371405,-0.009765648664518909,-0.00226024580034952,-0.00342690274600294,-0.0022994283008293303,-0.0018922938923817897,-0.00441800715118964,0.0051477882156404295,0.00208908401767573,-0.00272918934377629,-0.009269987488353941,-0.0029779920119706,0.0144931083486767,-0.00405809430097605,-0.00427060962696514,-0.0017971272578378198,-0.00543861814330623,-2.35349516271791e-05
744,GTEX-ZYT6-2826-SM-5GICX,-0.0009590111451537609,-0.00208328877359349,-0.0042752861981877,-0.00697562543290888,-0.00280315787426066,-0.0046429871612904796,-0.00246502637353691,-0.00983798441758732,-0.000998755978877667,-0.0034319989879669603,-0.00208962328317961,-0.000803152854689659,-0.00141857881992611,-0.00469411399141926,-0.0040076277403726795,-0.0023250405673089,-0.009392955684364001,-0.00330597741651742,-0.00189097846173378,-0.00407519633262799,-0.00306264001640293,-0.00268672720228348,-0.0067266915965401,-3.09403356662713e-05
745,GTEX-13W3W-2126-SM-5K7UX,-0.00170526023051703,-0.00277205380503382,-0.00570112076186899,-0.00985617239625033,-0.00461403126810229,-0.00617703553930436,-0.0024309214630833104,-0.00967948908298853,-0.00167987646196329,-0.0036526804210258797,-0.00197826281361819,-0.00169388518966124,-0.00426797330509677,0.00241179530789552,0.00051694470207321,-0.00259957339747638,-0.00842240155654082,-0.00304334171592772,-0.00223303304653653,-0.0034017043552472897,-0.004238549700188029,-0.0012919744872349,-0.00400331910401185,-2.5489277286423497e-05
746,GTEX-OHPN-2026-SM-E9TIA,0.0024101726602413303,-0.0019481637238964102,-0.0025669420216423602,-0.00732339020614107,-0.0018571860893507,-0.00155246438126595,0.011881430542804999,-0.00910032940851937,0.000754569296223432,-0.0008228878170821349,-0.00150405655987869,-0.00118321585683636,0.0193249960737589,0.0032051214568373197,0.0114842554422607,-0.000782720770386513,0.007298101874811291,-0.0013109352206326901,0.9872129353131349,0.0018176928872987602,0.0191354715338233,-0.0013684478041183401,0.0160155786487703,1.3878472201317401e-05
747,GTEX-ZDTT-1926-SM-5HL5W,-0.0020433848701631604,-0.00302484422742218,-0.004789652156371,-0.0102324128901784,-0.00274807824310175,-0.00387926221761209,-0.0014208167060079401,-0.00882385208487999,-0.0010940046574589401,-0.0019931145335991803,-0.00217250438459663,-0.00218509036029735,-0.0035650652445795897,5.0532603264033505e-05,-0.0020948632453654,0.00316678705579125,0.00312593475790548,-0.00124811346796686,0.00599032452216139,0.0428004910784599,0.0373053936242441,0.0374011608698698,0.188178707154564,2.1541902809082896e-05
748,GTEX-ZLWG-1726-SM-DNZZ2,-0.00136754691284251,-0.00287860062447377,-0.00525459693526039,-0.0101642039791013,-0.0030729328806954103,-0.0036851056869774603,0.000175716427819845,-0.008753345343020559,0.00833014951084856,-0.00141133925956159,-0.00198250979428918,-0.00201387220870027,-0.00155880504997986,-0.00156685011284821,-0.0024691234402265602,0.0046997220538773105,-0.0036334429639646,-0.00238628076147979,0.0032885716787024104,0.0694965608247421,0.07997023811416701,0.0036795787701468705,0.20400247437997304,2.60617337383195e-05
749,GTEX-1A3MX-2326-SM-718B4,-0.000844571900330424,-0.000671104982640609,-0.00448172161251195,-0.00813762805353844,-0.00268182272817254,-0.005222591076056071,-0.00270967654818351,-0.00982818649706064,-0.00232575039010006,-0.00343372234219661,-0.0021516953450025802,0.0006710207586501349,-0.00273069132491415,-0.00372253341041134,-0.00208043467100181,-0.0024598866124390002,-0.0092546080005664,-0.0029291340346438,-0.0021064649116749397,-0.00406544136089776,-0.00424831303150441,0.00165046066695723,-0.0063962923473521,-2.68627468462428e-05
750,GTEX-1LGRB-1426-SM-CNNPT,-0.00179585735007697,-0.00285143360108681,-0.00515935267238183,-0.0100359544423708,-0.00276158710739053,-0.00455744366879869,-0.00127584292951837,-0.0088450578018934,-0.00211390825431603,-0.00239398429359739,-0.00217640264158549,-0.000238651742664564,-0.00153243944935985,-0.00219040419696633,-0.00264118936891747,0.0025542346580876103,-0.00348089230449735,-0.0029176181631108,0.00333530186611075,0.0612444409274413,0.0461508438709996,0.0115178502778373,0.133897185616355,3.20295034458127e-05
751,GTEX-14C39-1926-SM-5ZZW5,0.00349453399547636,-0.00145621250699346,-0.00400955063431056,-0.00919795689979805,0.000476425392300634,-0.00418755576559154,0.000669252950323578,-0.0089854069124673,0.00313498361276409,-0.0019448858225263,-0.000107391672546336,0.0036453045150991203,-0.00156315383970709,0.00861324479027257,0.0112482611793381,0.00653571604229743,-0.00194911169915092,0.0111210839190108,0.0014774015799098,0.0281202541609033,0.0422231606693006,0.000846760886480317,0.0352076824275858,0.000310313183086357
752,GTEX-147JS-2526-SM-5S2Q8,-0.00105354948996039,-0.00253092436115984,-0.00405382770425167,-0.00691354019880161,-0.00259075927881663,-0.00417029706567455,-0.000849889192909414,-0.00961445809416878,-0.00230268238817606,-0.00246399165847693,-0.0018293591710242699,-0.0015397775849380802,8.48040941449687e-05,0.00246868451841781,0.00244925649801902,0.00423479321202856,-0.00694478959389484,-0.0017600161461258398,-0.000671185126375852,0.0622339305785065,0.0678495440556298,0.0161249040770286,-0.000597907172062105,0.000154879495547153
753,GTEX-1HBPI-2226-SM-9WYTY,-0.00215333868956517,-0.00249348136438198,-0.00451156891089779,-0.00722200499767535,-0.0031810506443805103,-0.004697205564418071,-0.00285370507145389,-0.00955201248848813,-0.00213155298731251,-0.00320144438905723,-0.00206603248763972,-0.0013899757891147801,-0.0040638447594157105,-0.00329119313131682,-0.00342081242142814,0.0015160648088770401,-0.00814748678101964,-0.00321843120579898,-0.000995354229640522,0.0162109540645126,0.00495328111783888,0.0352064010821772,0.00187589220244294,7.91507582153875e-06
754,GTEX-17F96-2126-SM-7KFSM,-0.00135893708889174,-0.00226789429545014,-0.00444085674655136,-0.00765882141567735,-0.00316481672144365,-0.00515773624132752,-0.00230582982628176,-0.00980445779733502,-0.0025720239522534897,-0.00348316849545534,-0.0022675371088568697,-0.0011787845301279099,-0.0025039713476225,-0.00416971332835936,-0.0040996785071396,-0.00256364414441251,-0.00917202737689223,-0.00326062001718297,-0.0018413748101399601,-0.0028243215477537697,-0.0042632625381087705,-0.00191260924658383,-0.00668845651412325,-3.14982701420718e-05
755,GTEX-WHSE-2726-SM-EZ6ML,-0.00192463903033415,-0.000790777797211986,-0.00446268862099491,-0.00255873489071559,-0.0032980057455112,-0.00394374013458373,-0.00296032160315542,-0.009528249383271441,-0.0023703551503040697,-0.00341104334293635,-0.0018647217062971603,-0.00225082074508222,-0.00423348608453048,-0.0024813390783064698,-0.0012941491296723801,-0.000637217669456296,-0.007583573474287809,-0.0020815527432020303,-0.0020649986010798,0.00134264892959558,0.0006796745353341019,0.0018157314660655899,-0.0027283868472347,1.20343672370994e-05
756,GTEX-1AMFI-1826-SM-73KWB,-0.0017437484759900699,-0.00256794957811793,-0.004127441710939521,-0.00792581908286442,-0.00419835817475769,-0.0056187857003984,-0.00289425588436685,-0.00974502405804945,-0.00224505389824298,-0.0035428581893493702,-0.00221160578144981,-0.00155391053385394,-0.00394232175879117,-0.00275114256140018,-0.00297658776607439,-0.0026440767590534,-0.00928878812531418,-0.00344744539921117,-0.00234044679138087,-0.00403940870631629,-0.00420334182437245,-0.0009413218037531119,-0.00682053671006855,-2.7684247154607e-05
757,GTEX-1R9K5-2126-SM-E8VN1,-0.00213272842966875,-0.00256091382462125,-0.0037994934267037202,-0.00814275866812248,-0.0039046318278587702,-0.00546753470678331,-0.00299518552758205,-0.0097171304070088,-0.00143935797726329,-0.00309812794348007,-0.0020965068602717698,-0.0015578192338257199,-0.004300125771277729,0.000412460169465704,-0.0021842218585616103,-0.00199177452402964,-0.00762378659775607,-0.00367856094713208,-0.00215413234730681,-0.004076936416837771,-0.00427060962696514,-0.0018158542208440301,0.0005185807910108901,-2.10765563782284e-05
758,GTEX-12ZZZ-2426-SM-5GCNN,-0.00031129733344996,-0.0010988884723445698,-0.00435409787208198,-0.00371709860269722,-0.00264426781837896,-0.0037732820190163603,-0.00175615473572109,-0.00977341025668611,-0.00236675672648782,-0.0034161953242562103,-0.0018359427760826,0.00151952483778718,0.00446958345929159,-0.0040154651398972,-0.0036089298473926897,-0.00233976444125425,-0.00905142397452352,-0.00334245326357788,-0.0021982982369402,-0.0022745957685822603,0.000475974881484083,-0.000324844297405842,-0.00528413186577009,-2.88024506597421e-05
759,GTEX-1QW4Y-1426-SM-E76P3,-0.0019942683234150604,-0.00235545592356205,-0.0032747586082337104,-0.00582736868177431,-0.0036190813237891102,-0.00486818030095344,-0.0027297811056756897,-0.00984825581852492,-0.0024344757995316104,-0.00335070600035979,-0.00225870724512448,-0.0019070707054116899,-0.0045954929807256,-0.00470911162941885,-0.0024729962286772302,-0.00261737054539391,-0.00920423536817986,-0.00333195957321857,-0.00256511920746287,-0.00398166432876412,-0.0042537994110631,-0.00268301470219545,-0.0068177859277437705,-3.2604641027998e-05
760,GTEX-111CU-1426-SM-5GZYP,-0.000934995424341249,-0.00278543197347363,-0.004505644718771321,-0.00998347609919833,-0.0022658508831988103,-0.00249464773946566,-5.1366688613506e-07,-0.00848342894687253,0.007334400792051209,-0.0018862735558823102,-0.0018212047831226601,-0.0022361424788740103,0.00172396643997005,-0.0006188196825756769,-0.0029967201704381103,-0.0010974910206021401,0.0127512887488971,-0.0017585116512492,0.0127007047434758,0.0104634428112262,0.00479944449910291,0.0023286065014949398,0.231244124036596,-4.17433746850564e-06
761,GTEX-1MA7W-0626-SM-EV79Z,-0.00141339507027525,-0.0022518529880190398,-0.00478135352824534,-0.00898643527409429,-0.00260870700189615,-0.0039283074434166895,0.000587915575076739,-0.00856707982046548,0.00180623059221202,-0.00195902130968382,-0.001886033527959,-0.0020329296475585603,-0.0012429205972995698,0.0011121848950092401,-0.00194113167611691,0.00316183430680109,0.00419417056433168,-0.00174229545831685,0.0091280178811467,0.0235244203384742,0.0136611696859707,0.00318308554734675,0.183414871264692,4.03787831999924e-07
762,GTEX-13PL7-2526-SM-5IFGR,0.00016257281554543998,-0.0030009117180560397,-0.004953610261927911,-0.0102344134648371,-0.00304766287182825,-0.0044636193346823,-0.0010016566774636,-0.008454958249343591,0.00892757683626938,-0.00148254092558166,-0.0017500104365702801,0.00275334628720725,0.00687977036907098,0.0007168501025606599,-0.0013068961506707,0.00521219258543028,-0.00278289353233155,-0.0024311566492314198,0.00349461701795985,0.0631311509374742,0.0599824981047742,0.0126304070379972,0.16372631240882599,5.445059772022821e-05
763,GTEX-PLZ6-0926-SM-3P5ZQ,-0.00142953217874216,-0.0029082083287549397,-0.0049235814022780796,-0.009296597379750221,-0.00330140616357855,-0.0036093775339269703,-0.00021700644769968202,-0.009021674899627921,-0.000785311457249935,-0.00158735033487872,-0.00209264938007438,-0.00156833071332553,-0.0007001196047580469,0.00028338560637627703,-0.00164103174873703,0.0035209401201273,-0.0006427550771641441,-0.00265628720151813,0.00295953662747707,0.0326073218858552,0.0417798356984829,0.0077340712458382,0.150131092755264,2.43989830321727e-06
764,GTEX-1H1E6-1826-SM-A9G21,-0.00214938014032753,-0.00283798628896696,-0.0038002513681004704,-0.0090584570400303,-0.0032990284872012,-0.0062607173911880705,-0.0030551067555979303,-0.00971467363966154,-0.00024048847081487002,-0.00369564085116268,-0.0023149422347340802,-0.000846445318545084,-0.00462620519500062,-0.00327121463674295,-0.003925000638813079,-0.00265262303035431,-0.00897320330005271,-0.0032059517754784,-0.00245017250488152,-0.00405266209889144,-0.00426424236273036,0.0031217962052131,-0.00695730033874484,-3.08464926368511e-05
765,GTEX-1IDJU-2026-SM-A9SLM,-0.0017884989159341399,-0.00257925868625557,-0.0050047544326479,-0.009290219741043791,-0.00229923909567968,-0.00411260523520375,-0.00151933545732055,-0.00852587755801139,0.0045450322677276,-0.0018254003208528,-0.0021474990282553397,-0.00234271824033012,-0.00169364182465469,-0.00046721073844511,0.000303661671629554,2.45904471578784e-05,-0.007214237568863191,-0.00286616069608482,-0.000736727604699121,0.00889261936390347,0.0049414144942021105,0.000323543409240477,0.162884934417265,1.19135796476547e-05
766,GTEX-WOFM-1926-SM-4OOSP,0.000230783114803692,-0.00276866867691525,-0.00453033586203285,-0.0101772812142086,-0.0014165745737323302,-0.003998490427363771,-0.0005667352181644611,-0.00816748378556193,0.0031981010453084697,-0.00137782185537055,-0.0018948578536912898,-0.00208959336483586,0.0030277497296021198,0.000272421071840511,-0.00298211239899939,0.00575914495795149,-0.00248127806831314,-0.0026322871772671104,0.0074099529459846205,0.0420298281540567,0.0348507227341273,0.401520113157467,0.22785488517160501,3.5268528189843204e-05
767,GTEX-1C475-1626-SM-731FP,-0.000782460029780692,-0.00292465670843476,-0.0046530547255291795,-0.0102989355747162,-0.00314889422353315,-0.0038962938823406,-0.000828494156803938,-0.00836360620001813,0.00431213256862541,-0.00208052193093848,-0.00069906269388502,-0.00125620600381108,0.00381843731276149,0.00168194721602354,0.000592728234637725,0.0076930151104494205,0.00520201923563151,-0.00225981346609289,0.0193154438197525,0.0770570371659418,0.0426353198305936,0.00577872724935612,0.175279912490419,4.25502649460545e-05
768,GTEX-1IDJF-1826-SM-CKZOE,-0.00207320154745654,-0.0018230708641411102,-0.0037600879119219295,-0.0048711013999377,-0.004043269794854871,-0.00513661497876845,-0.00273634583695783,-0.00984110269669956,-6.25656943496486e-05,-0.00331177616754706,-0.00228464525894199,-0.000491064453022216,-0.00427607476154035,-0.00280015922566879,-0.00338796945093283,-0.0027222292275094198,-0.008861804850558071,-0.00261055385214373,-0.00218651567854347,-0.00395444083207971,-0.00414817680068236,-0.00190181480299918,-0.0026449626153105103,-3.0111902609896998e-05
769,GTEX-1E2YA-2526-SM-7IGOU,-0.00228933223800764,-0.00277763385428646,-0.00537585680623814,-0.009395157929084321,-0.00421993552362757,-0.0057494080925795,-0.00302457364735853,-0.00983108791333555,-0.00248840507256174,-0.00356901191116494,-0.00215948785800184,-0.0013755231319404,-0.00381155149777774,-0.00340006098136752,-0.00206534679192565,-0.00251445269431611,-0.00925500933064118,-0.00363478303762313,-0.00212398599681662,-0.00404555885681338,-0.0042672137527065895,0.00216045855586221,-0.00649448237838455,-2.6997248806849102e-05
770,GTEX-12WSL-1626-SM-5GCMU,-0.000951284385419312,-0.00268476537946544,-0.00402408089211569,-0.007523354599009809,-0.00395776678795788,-0.00582383933759087,-0.00289838788234182,-0.0098039830547648,-0.00231053416068419,-0.00348790641054933,-0.00225427831743355,0.000183326810226108,0.000901147729117144,-0.0032947546782708,-0.0037281499254399205,-0.00257510763056524,-0.00814768868526477,-0.00359760323233204,-0.0021545863956840897,-0.00398245936256937,-0.00319174032260368,-0.0026240456159757303,-0.00233443509962513,-3.0542540455211996e-05
771,GTEX-12ZZW-2426-SM-5DUWE,-0.0009837858619800382,-0.00105359848811981,-0.00407583757139784,-0.00203588643826537,-0.00335196269864751,-0.00347650941944232,-0.00272857178284142,-0.00976975867656922,-0.000875185327423607,-0.0035634892502423602,-0.0016213562901462699,-0.00145618329225095,-0.0030148408486304103,-0.00211980655295319,0.00247419125387754,-0.00260327003886912,-0.0085696380210066,-0.00330515781067669,-0.00201286372404412,-0.0040545925784699205,-0.00427060962696514,-0.00251524448955043,-0.006846169301799029,-2.6644577756883e-05
772,GTEX-1R9PM-1526-SM-DPRY8,-9.652115878631021e-05,-0.0028419072111955396,-0.00405974177359627,-0.00849793445386697,-0.0036730317749301103,-0.00492741914727946,-0.00149634060178914,-0.008909707359484379,-3.5248056208438e-05,-0.0019428673073804898,-0.00210351574536315,0.000378408954473663,0.00150738480004337,-0.00147126640853196,-0.000781235879858445,0.0007290933611059719,0.0010560897696839302,-0.00219721482002793,0.00324710806958072,0.00752733301705145,0.00991799061392165,0.00824032768432681,0.0656595094323495,1.10508937604645e-05
773,GTEX-ZPU1-1726-SM-4WWFV,-0.0019132484431234602,-0.0026081726542031302,-0.0036536940752583897,-0.00837673635272019,-0.00414986587382775,-0.00597346456842885,-0.0028295760865314,-0.009808291343736291,-0.0018280732523563898,-0.00325953815616238,-0.00227591493849725,-0.0016185512966258699,0.00131551377409019,-0.00432361576082055,-0.00433953476223012,-0.00263282783129238,-0.00938971249943327,-0.0028699197925000103,-0.0021157485334877,-0.003990359512368829,-0.00426785207493564,0.000537048767016684,-0.00678600667157359,-2.62725648201464e-05
774,GTEX-1RAZR-1926-SM-E6CRF,-0.0010144444265258199,-0.00304318166183375,-0.004495456611100511,-0.0101180814409913,-0.0016461861864062199,-0.00331714992530782,-0.00102913174136165,-0.0083818882265409,0.00412212063372573,-0.00105389368590863,-0.00207189767557954,-0.00201937207490046,0.00051139871318309,0.00151903768317058,-0.0008196157974631111,0.00143555965337665,0.0141327497451511,-0.00195901465252639,0.00264427637192964,0.0175566074612478,0.0100356554188258,0.00798360133204116,0.217725084169881,4.30813463537248e-05
775,GTEX-14JIY-3326-SM-6871E,-0.00137899036134161,-0.0030138490388459103,-0.004469320447117,-0.0102335311954565,-0.0032395202197694397,-0.00245084948526231,-0.0017826262629675102,-0.00790496813424214,-0.0015900167430766901,-0.000371094793691292,-0.00201501425019342,-0.0015041535205805,-0.000715748152628735,-5.12294413344393e-05,-0.000253810198849434,0.00172028045693683,0.00608845554108341,-0.00156479128213585,0.0122030743901665,0.025271734095397996,0.0221441642386871,0.00419109886816256,0.181283985174225,4.79996344982639e-05
776,GTEX-1E2YA-2626-SM-7MGWW,-0.00176630523924085,-0.0028006157961912603,-0.004671616934468229,-0.007702518203769979,-0.00301609520006858,-0.0053991956696825705,-0.0025841765543384303,-0.00970745831733977,-0.00147983054246814,-0.00334191005001159,-0.00226262133606358,-0.00152821140047984,-0.00230356247822502,0.0018766143670233,0.00420796582671054,0.00416736700674431,-0.0038682243444386898,-0.00341103358583788,-0.000303541864584071,0.0550653346586208,0.0542503446738246,-0.000521531222787695,0.0036236875342535797,0.000117716290518893
777,GTEX-ZZ64-0826-SM-5E449,-0.0014428321598731302,-0.000860969405973062,-0.0045097379524757794,-0.00598097705272341,-0.00365699604749668,-0.0054403345197680105,-0.0028248749687270103,-0.00981630460611599,-0.00170085958081306,-0.0034873509875320697,-0.00220912341380141,-0.0014336882251969698,-0.00023830937724623197,-0.00234416307197344,-0.00380569965847967,-0.00272729198315743,-0.0091268874245985,-0.00346351636451417,-0.00171644240648098,-0.00401106206751956,-0.00425905280300818,0.00038940652622527404,-0.0044476412588527105,-3.0609777247986104e-05
778,GTEX-131YS-2926-SM-5EGKI,-0.00068178683574215,-0.00259343332819742,-0.00411752871172066,-0.007087901192551291,-0.0038558734313624103,-0.00531646010617869,-0.00296751669457625,-0.00982727714384495,-0.00248556649190389,-0.00323573048722178,-0.00224286148449161,-0.000154319247685302,-0.0043775778469392,-0.00382953843618839,-0.00310355722408996,-0.00218377614764735,-0.00898262105666421,-0.00326275281217482,-0.00228920637281569,-0.00407895705767005,-0.00427060962696514,-0.0023798517244095303,-0.00617191383316432,-2.91811754755042e-05
779,GTEX-Y3I4-1426-SM-4TT9C,-0.0022168932618687803,-0.00258870508104986,-0.0050734205401909895,-0.00901699707985479,-0.0029628582625573397,-0.00637312596987805,-0.00279335038500354,-0.009818861075855471,-0.00245646768789909,-0.0036497893445222203,-0.00209066255789269,-0.0021505448471599103,0.00223619216407324,-0.00215793259466232,-0.00391139203639195,-0.00264876071063178,-0.00918812928724304,-0.0035914381686739205,-0.00232420546417705,-0.00395765373462583,-0.00415202137625635,-0.00275028719262992,-0.00649995251595571,-2.8537596151138103e-05
780,GTEX-1S5VW-2926-SM-E9U6H,-0.0019157463893719102,-0.00283860593834745,-0.004883457683244921,-0.007697559123344691,-0.00311440574116881,-0.00394577551128145,-0.0020303268871677397,-0.0095950755900831,-0.00235162734864576,-0.00320811329432426,-0.0021768215087725803,-0.0010053546953798199,-0.0036317845245935295,-0.00206310950370948,-0.00318281100995375,-0.0021970800115005303,-0.00767070503701883,-0.00354770148658285,-0.00152449498791027,0.000755230878819617,0.0136867389608397,-0.0026553182853227,-0.0026855278665070897,-1.44417784318392e-05
