i_doc,doc,MEmidnightblue,MEred,MEgreen,MEblack,MEblue,MEsalmon,MEturquoise,MEcyan,MEbrown,MEtan,MEgreenyellow,MEpink,MEyellow,MEmagenta,MEpurple,MEgrey
729,GTEX-P44G-0526-SM-2XCD1,0.00146496451011674,0.0742405314505545,-0.00125609437468499,-0.007251989964201491,-0.0181205878410656,-0.0200789201341143,-0.029172340381967,-0.00601161661507,-0.0196940624688103,-0.00628066343335179,-0.006796312489405621,-0.0287250072519797,-0.0291624900387299,-0.0109871340205087,-0.0171493803165598,-6.52211485589628e-05
730,GTEX-14JIY-0426-SM-62LF7,0.0139080110957634,0.0810610204286668,-0.00482605413846217,-0.00826316222027108,-0.0183402817372526,-0.0187683174002874,-0.0376531482089382,-0.007050145753759441,-0.0226913902623243,-0.0105586498914404,-0.0127669423531555,-0.0277988973633653,-0.0272484051133856,-0.0129295929188251,-0.0170293165312984,-0.000123166796744219
731,GTEX-1122O-2426-SM-5GIDN,-0.01369471663989,0.0652160152327948,-0.00186678681315459,-0.0121222393097624,-0.0192555808090824,-0.0214368789172975,-0.0202704996851835,-0.00617203295979505,-0.022394060177554,-0.0102858824440879,-0.0120617697793568,-0.0178019485312679,-0.0271269224899159,-0.0112110973534016,-0.0170540154473841,-0.000108075469435641
732,GTEX-1RQED-0426-SM-E6CJP,0.0159654849115779,0.0635035922574288,-0.00513685337360016,-0.00912171526442039,-0.0221976979236843,-0.0191286027756191,-0.0536833337653525,-0.0066731146864545295,-0.0248025616750805,-0.0123368217920593,-0.0117710403180387,-0.0355484772354234,-0.0315181187491309,-0.0127126800621119,-0.0166497629209845,-0.000140948844626461
733,GTEX-1AX8Z-5004-SM-ARZLD,0.0036956778094510297,0.0669936421636645,-0.00490113808048325,-0.00840614816448648,-0.0206160265884246,-0.0223586235559258,-0.0293341351049192,-0.00466393280410146,-0.0239350084494911,-0.0111586551653495,-0.0120387659003218,-0.0319564877801607,-0.0306301246676906,-0.00984019757730944,-0.0172675303865636,-8.26468166428093e-05
734,GTEX-1HKZK-0226-SM-9WYUG,-0.009096032567915309,0.0665781881527759,-0.00470357422608906,-0.00921896772518736,-0.0187264155212299,-0.021374408682150004,-0.019515738934961002,-0.00547157508493334,-0.0228750252808375,-0.0116984443336845,-0.0100704161902578,-0.0223195937376401,-0.0269202625151588,-0.00958172603993957,-0.0174332542462231,-0.00011016629627903301
735,GTEX-ZF28-0526-SM-4WKGW,0.00754487056544323,0.0728929877508082,-0.004996669456206629,-0.0045230756134141,-0.0166477267096848,-0.0176127671499718,-0.0121711764237782,-0.00653837513092421,-0.0204596877519814,-0.0119904228169597,-0.00818773668349498,-0.0218753230651546,-0.0223017360320678,-0.00265300676763717,-0.0160299225136059,-8.482761837348991e-05
736,GTEX-11DXX-2726-SM-5PNXO,-0.00864908933808457,0.0670158596548903,-0.00465414815323925,-0.00889862678729725,-0.0210991800798076,-0.0143353485409616,-0.0295148700158687,-0.0056215192884373,-0.0211944445100001,-0.0122292201688006,-0.0105631292870395,-0.0268519079075776,-0.0293091242849184,-0.0072773755976175795,-0.0174889877262614,-0.00012969782470146498
737,GTEX-13S7M-0326-SM-5S2PH,0.0150129890967362,0.0890563567024713,-0.00347079431894318,-0.00527342720462222,-0.0156185292705635,-0.0177006556902802,-0.0183611175868218,-0.00622461149494725,-0.0199689775426524,-0.0130544511388448,-0.0036523176469833796,-0.0103173393272319,-0.0227514790675057,-0.0081579833211335,-0.0143807863120619,-7.48206784047273e-05
738,GTEX-13QBU-2426-SM-5LU4L,-0.0105542419798369,0.0682134630684661,-0.00525818567154509,-0.0064823629197884,-0.0203929674631964,-0.0174303198213181,-0.0239793746347037,-0.00597700317384116,-0.0234883609975751,-0.0116731346406226,-0.0106965961565533,-0.027351394866288996,-0.030369173154324,-0.0130494300981506,-0.0168338339394647,-0.00011344985824745701
739,GTEX-XUYS-0326-SM-47JX2,0.0184479584191069,0.0795154482754533,-0.000397589479418793,-0.0104126652802755,-0.0213435601436953,-0.0203000748885993,-0.0460181181107379,-0.0020406848988114104,-0.0234945996803745,-0.011053690221466999,-0.0112396389782761,-0.0294848394509443,-0.030973330493354996,-0.0141204352576354,-0.0131714580455518,-0.00014175618692016
740,GTEX-15DDE-0526-SM-6ETZQ,0.0017643891284201399,0.0757192853598388,-0.00553353322805968,-0.0067926287912904,-0.0183736350945852,-0.0175044110192481,-0.0325445957913958,-0.00633186270132199,-0.0222608610476511,-0.0115959869123483,-0.0108425778773573,-0.0257619749948628,-0.0306387413882243,-0.0132820934716276,-0.0173022957681067,-0.000112803434607829
741,GTEX-1H3NZ-0326-SM-9MQL6,-0.009984597124892771,0.0837982916886366,-0.00219115119087472,-0.00667465095632084,-0.0135860254553081,-0.0119029348156783,0.0011665903071769,-0.005616473065418371,-0.0173779361522358,-0.0115579890937534,-0.0108380799665593,-0.0046496190920573,-0.017831116139515,-0.0125341113896927,-0.0164002663788194,-7.38280623952997e-05
742,GTEX-1LGRB-2626-SM-CNPPR,-0.007130933828703679,0.0639430251675443,-0.00400100281742847,-0.0107910532725011,-0.0214674860559063,-0.0192564811714384,-0.0233146798620845,-0.00726361329418769,-0.0225370405912171,-0.0126784250346126,-0.0119994333640521,-0.028741341131642995,-0.024046588843772997,-0.00960635336700187,-0.015924772672075,-9.623141539481121e-05
743,GTEX-1F6I4-0326-SM-7P8T8,0.0188393727784538,0.0918479582742204,-0.0032912861467388603,-0.0040634077073339,-0.0208354985380945,-0.0188058723013998,-0.0417187068833242,-0.00528475197566296,-0.0209432920770965,-0.0127454811174024,-0.0110279835587768,-0.0314037622340297,-0.0311679066077598,-0.0134488350096818,-0.0156777916775794,-9.822378733540229e-05
744,GTEX-147F3-0226-SM-5NQBV,-0.00825895934588154,0.0658526035805962,-0.00479513640860045,-0.00922499098689758,-0.0224267311778121,-0.0147949636363366,-0.0386955846323993,-0.007906499130725409,-0.0247174975818153,-0.0123387645156746,-0.0124616364220217,-0.0321806053335562,-0.0315441893933756,-0.0125207364265167,-0.0173086831801226,-0.000133084115666644
745,GTEX-1I1GU-2126-SM-CGQF9,-0.00665233439564442,0.0689789548193944,-0.00534834324718711,-0.00417781515491824,-0.0228570534774286,-0.0201345412353666,-0.0302242902287885,-0.00662599982065304,-0.0233225878187685,-0.0134119890838655,-0.0069532733354507,-0.0307469886748918,-0.0309671034071091,-0.0110864154025839,-0.0169905493533158,-0.00011840359711763702
746,GTEX-1B996-0326-SM-7DHMU,0.000351758912767919,0.07912525793939701,-0.004666620679812729,-0.00967031473594143,-0.0210908327565348,-0.0214462709107168,-0.0393992099719809,-0.0062131980080222795,-0.0250878318468589,-0.013601492388256002,-0.0127669423531555,-0.0327617533531416,-0.033110315489221,-0.0115293870821995,-0.0176671281505122,-0.00011933152200263999
747,GTEX-12WSD-0526-SM-5EQ6F,0.0192840167112559,0.0806269901248193,-0.00552318845197175,-0.00825757160010795,-0.0178951079275978,-0.0177765440846263,-0.0416197551609144,-0.00607572798378125,-0.0229183995364715,-0.0135653900260793,-0.0115785398327305,-0.0291771712247776,-0.0298293410723809,-0.0146503097006282,-0.0165931620447633,-0.000125552690064378
748,GTEX-WRHK-1626-SM-3MJFH,-0.007827719014478091,0.0674117661047082,-0.0037885824332469,-0.0100172889896941,-0.0194794178475431,-0.0224142711484682,-0.0238797046009455,-0.00649421640278351,-0.0222052328987622,-0.0127509543138885,-0.0115744531871031,-0.0184608523364562,-0.0291148926737175,-0.00719450002310786,-0.0165458203374742,-0.000118566850857232
749,GTEX-1GMRU-0326-SM-9WYT6,0.0256559312781722,0.0902256732997505,-0.0051023578539778,-0.00552418468239945,-0.0191680852027506,-0.0163784978303236,-0.0327181905484495,-0.00646019294999477,-0.0232077537707335,-0.00243022558639931,-0.0113751117252894,-0.0240552826375878,-0.0308106588405996,-0.0107248112756378,-0.0175459722027386,-0.000109981983156906
750,GTEX-UTHO-0726-SM-3GAEN,-0.0114322681873183,0.0823813077931449,-0.00343031649171701,-0.00160232271115025,-0.0157196076944402,-0.016422987621765,-0.009595117743126571,0.00012199563547320901,-0.0193170445566764,-0.0125632146263237,-0.008196087916221029,-0.0113104185215003,-0.0260254004237062,-0.008212230155796441,-0.0170536059575693,-5.69778430621676e-05
751,GTEX-1I1GR-0326-SM-CKZPI,0.0092268729040536,0.0791526039890352,-0.0020610314366359198,-0.0057447329458515705,-0.0203244367512204,-0.0205846756219017,-0.0422417244874141,-0.007250250589060671,-0.0243065698125472,-0.0132526772036694,-0.009105963322801591,-0.029295226407447996,-0.0330756308376042,-0.0134207542914201,-0.017314368256283002,-0.000125227567217097
752,GTEX-TKQ2-0826-SM-33HB6,0.00259198826407481,0.0600204826439201,-0.00528566777579968,-0.0115466203346077,-0.0221250932600061,-0.0202468160044086,-0.0493740230943538,-0.00677051529815972,-0.0247670530892364,-0.014042277757374,-0.0123627175233156,-0.029667886146172003,-0.0328718960097146,-0.014297431001466,-0.015506120287583,-0.000117672399228634
753,GTEX-YFCO-1926-SM-4W212,-0.0152698490567588,0.0621889344402832,-0.0044689310420776,-0.00993156791559884,-0.0209911269855977,-0.0193463943671722,-0.0375392607803396,-0.0053447122451261205,-0.0242871319981961,-0.0126862632681918,-0.009415836701702759,-0.0248387573869134,-0.0284220319565429,-0.0074108500447818,-0.0163144529147434,-0.000124137073593724
754,GTEX-1R7EV-2026-SM-DTX83,-0.00543246672974781,0.0761930256826365,-0.00550224276898808,-0.0060341144803545705,-0.0176229713268137,-0.0231043236757805,-0.0199764814651388,-0.004914037668089079,-0.0221809479338527,-0.0133345187614977,-0.0125011276344464,-0.0195898406505318,-0.025461772067031003,-0.00512895151861767,-0.0174133521218795,-0.000112869860907031
755,GTEX-14DAQ-0326-SM-664MR,0.0170064655949929,0.0890990541693549,-0.00473893335033476,-0.00619379919723571,-0.0209818566495082,-0.0155371559319921,-0.0364422629798735,-0.00673982201389394,-0.0237550905141453,-0.0124239734126291,-0.0111042833447744,-0.029431361832032994,-0.0318731412676473,-0.0129438341172785,-0.014707928099292,-0.000110884482577473
756,GTEX-13PLJ-0326-SM-5L3I7,0.0303675128641938,0.0688424466406281,-0.0013663477488377,-0.00373068253069159,-0.0147344709707632,-0.0147241462235837,-0.0293912718274197,-0.00481349235739931,-0.0193568066009225,-0.009754325199163309,-0.0102829465614694,-0.0234769000002537,-0.0287864215595624,-0.0138107079285999,-0.016686569553025,-0.00010148901648395601
757,GTEX-11DXZ-2426-SM-5N9DT,-0.0148135579278673,0.0790687072938805,0.000844930341605595,-0.00655918940984483,-0.0217362638905784,-0.0180330165180556,-0.0373936597471468,-0.00592465333179118,-0.0230276536907643,-0.0111214966815778,-0.0115922642163555,-0.0223144184402456,-0.0304161603272655,-0.0144223507324979,-0.0162345472324509,-0.000124567742144625
758,GTEX-1H3VY-0326-SM-9WYU6,-0.00356136389954199,0.0689871775933655,-0.0046970979213312395,-0.00929337447153151,-0.0207977471967878,-0.022308292723848,-0.0323914821253218,-0.007906499130725409,-0.0239067634264081,-0.0142818981388425,-0.012397299650504,-0.0215517567169403,-0.0293317301989927,-0.0141512646935009,-0.017613730051763,-0.00013635786133108402
759,GTEX-11OF3-2526-SM-5P9JL,0.0316427643454374,0.0848474851713913,-0.00443030375523789,-0.00880574869848225,-0.0187888032249402,-0.0188310313231028,-0.0399886224073035,-0.0061376054403178,-0.0241236272769593,-0.0123629043554718,-0.0116308450248456,-0.0267804472216368,-0.0309710461138708,-0.0132625909392526,-0.0172121129064393,-0.00013750425217633
760,GTEX-ZVP2-2126-SM-5GU6E,-0.0171766768370734,0.0702023566420665,-0.00460597816188388,-0.00845741297080665,-0.0215188420638799,-0.0180043510668172,-0.0292678859340774,-0.007906499130725409,-0.0238209278574972,-0.0127727897169686,-0.0121230045857815,-0.0262860487620133,-0.0304549274128978,-0.0133560313908674,-0.0131050708537799,-0.000140821884265405
761,GTEX-1LG7Z-2126-SM-CXKYU,-0.0107956609681209,0.0725205579801915,-0.00440752520802715,-0.006801017418677629,-0.0172937543786138,-0.0167184120369564,-0.0204508119914416,-0.00407570029150318,-0.0203972080314815,-0.00407195539035157,-0.00978861317376007,-0.0190858320285712,-0.0233797898035625,-0.00724372367094644,-0.0155549425558869,-9.530975362690179e-05
762,GTEX-11ZTT-2626-SM-5EQKK,-0.0040784206259627705,0.0674744819663475,0.00337590009442775,-0.00862554294962011,-0.0199237260391028,-0.0189380979192725,-0.0297356046228749,-0.00726368387163682,-0.0240219886848834,-0.0134572608197601,-0.00338328194721058,-0.0218916316000782,-0.0289645617493994,-0.00761685482812833,-0.015855092370094002,-0.000123325924007802
763,GTEX-OHPK-1626-SM-2YUN3,-0.0099478409527471,0.0716140837153386,0.0069047345666532,-0.0041257518845095,-0.0192290113743844,-0.0213602417587704,-0.0384344191041473,-0.00150852630640322,-0.0229813270296988,-0.0126113269554954,-0.00626626085526273,-0.0335192348255191,-0.0315253281857703,-0.0103574263611694,-0.008964970189062279,-9.61552242994057e-05
764,GTEX-REY6-0826-SM-2TF4S,-0.0017793341957413802,0.087554087827332,-0.00182579765262935,-0.00591656308240337,-0.0204857873856082,-0.0224813395698164,-0.0315792084952618,-0.007906499130725409,-0.0214903870221212,-0.0121753657974416,-0.00835687810998157,-0.0341042799994178,-0.0291154406310388,-0.0120566760335962,-0.016776202717524,-9.98132403058648e-05
765,GTEX-ZYY3-0526-SM-5E45G,-0.014043358377767,0.0661777031195486,-0.00327723637984825,-0.00370873149729241,-0.0197938491861735,-0.0219418835585451,-0.0220394519252115,-0.00373183670707154,-0.0220430980630947,-0.0082892708196946,-0.00612378212386139,-0.0250777714243784,-0.0256265272760131,-0.0113303891352661,-0.00897531483815385,-0.000100563848030365
766,GTEX-1LVAO-0526-SM-EWRNS,-0.0079792102981821,0.0387006160965307,-0.0042659165214855395,-0.0101844856490991,-0.0167883360964689,0.00699066811475505,-0.019009800090753003,-0.007371281394290691,-0.0164028940137128,-0.008698138745658321,-0.0115554525101445,-0.0233622385266912,-0.0170669651810858,-0.00779877907483869,-0.0160874643846285,-4.44531760331006e-05
767,GTEX-U412-0326-SM-3DB9L,0.010817904380543001,0.0740203999052332,-0.0045176429321967,-0.00924357898678756,-0.0206159395524178,-0.0215859004573628,-0.0414650172387422,-0.00563453172090104,-0.0241468641003338,-0.0120450066944449,-0.0104376030284844,-0.0309333595481066,-0.0295913088967439,-0.0122087517713067,-0.0173150798634841,-0.00010548202282267
768,GTEX-139T4-0326-SM-5K7XN,0.0124020727102997,0.0560283152542174,-0.0043970531576014,0.000786323038756315,-0.007489843162063321,0.0171804952289038,0.00430859058558718,-0.005534264348119071,-0.0138545702923001,-0.0116046559605942,-0.0113537439054975,-0.0146588733675102,-0.0176162835357314,-0.00464494964181979,-0.017494867191209,1.48716941502174e-06
769,GTEX-1J8JJ-0126-SM-D3L93,0.0293051590729816,0.0878388804652631,-0.0011588520868409,0.000714521282909468,-0.0181930707407197,-0.015736057519146,-0.0342785314309519,-0.00703534579010511,-0.0215944738737592,-0.0107206420034305,-0.0126688447718616,-0.0247206103669492,-0.0294014418137764,-0.0122147607054713,-0.0171300068077971,-0.00012971877687623
770,GTEX-WWYW-0526-SM-3NB2W,0.00882487460236343,0.0843392105800458,-0.000627860495880738,-0.0064272000714404205,-0.0179366922916028,-0.0158887437736768,-0.0282961434468941,-0.0075354835425750204,-0.0200797437560083,-0.0121712572537735,-0.0111034190202374,-0.0215313144080326,-0.0287355186769285,-0.00786400847351317,-0.0147007039845503,-8.09554970681955e-05
771,GTEX-ZPIC-2526-SM-57WDP,-0.00296145650872284,0.0735747184162861,-0.0026139845372571,-0.00860259544130265,-0.0202978665715582,-0.0153341905915718,-0.0251733637249853,-0.00739449947617775,-0.0212384919676405,-0.0115018428574024,-0.0114366068012331,-0.025330488078324,-0.0272403909967594,-0.008440171725688141,-0.0108282416590612,-0.000109286324454977
772,GTEX-QCQG-2126-SM-DTXFV,-0.00543157484979454,0.0723291239526048,-0.00555500545450583,-0.00640489883370092,-0.0221698980619043,-0.02092947939291,-0.0290457283949365,-0.00706144711078175,-0.0243571512160158,-0.0134880245856966,-0.0126277896397921,-0.0242999272952818,-0.0301386194840321,-0.0107511469347435,-0.0175754419683174,-0.000133885588071676
773,GTEX-12WSA-0726-SM-5FQU2,-0.0093364813201713,0.0588811695033849,0.0121323957354686,-0.0013791176241771,-0.0151590334698585,-0.012961507694465002,-0.0133850949416371,0.00148537113315673,-0.0155875966240372,-0.00474478070500869,-0.005516347732195779,-0.011342267167258002,-0.0238764189753519,-0.0024308626874649,-0.00712988511614005,3.596089980538161e-05
774,GTEX-1F48J-0526-SM-9WYSX,0.00796484884429455,0.0914748203211217,-0.00399834220463545,-0.0038852946008656702,-0.016232296159312,-0.0157409489858465,-0.0061619570604342705,-0.0039048097358524297,-0.0214820723481737,-0.0113148264019894,-0.0102981057858811,-0.0129148939447061,-0.0245973807053237,-0.00921845530141463,-0.0130077014717777,-3.5790757520202796e-05
775,GTEX-XMD1-0626-SM-EZ6MC,-0.00356117855800378,0.0636259923083046,-0.00410781951666829,-0.0019325070851115,-0.0150325560443089,-0.0140804733577735,-0.006535895089092829,-0.00707841929458083,-0.0172172408207124,-0.0132891481272295,-0.00986733695759099,-0.0151892123516768,-0.0218334944988988,-0.00700674049147165,-0.0161817739257051,-7.62124904516205e-05
776,GTEX-Y3IK-2626-SM-4WWDK,-0.00481717800891179,0.0741200810716903,-0.0035846576831423103,-0.0058242392393895205,-0.0178680213095616,-0.0225107917192901,-0.027985882171157002,-0.00489295114465673,-0.0227185081977859,-0.0104696720991626,-0.008676835926147571,-0.0236076028485144,-0.0234519875610344,-0.0116998056873015,-0.0121880771177323,-9.20236081705889e-05
777,GTEX-14PQA-0526-SM-7KUFS,-0.013880176878031001,0.0617054069581657,0.00142069124087886,-0.00827191491363081,-0.020066176170786,-0.0187380888310152,-0.0235811726874738,-0.00677786163326239,-0.0215371097964933,-0.0132312153152153,-0.0104772575966301,-0.0246262540215343,-0.0291692784077391,-0.0120746959354007,-0.0169426501906992,-7.2341163097018e-05
778,GTEX-1N2DW-0426-SM-E9TK4,0.0251805382209711,0.0741253536943882,-0.00496367437384542,-0.0071125467836634405,-0.0211243577080041,-0.0200942764607571,-0.0398500166765951,-0.00691503152085506,-0.0231318810113575,-0.0137093450244861,-0.0125248517823148,-0.0303640380377894,-0.0331347623085885,-0.0122805624382304,-0.017720784153104,-0.000128952394392814
779,GTEX-OIZG-1326-SM-2HMIQ,-0.0032907857505296697,0.08092765873304901,-0.00337869937954306,-0.00984755610943276,-0.0183911337260947,-0.020800537085854,-0.0344300564564485,-0.0073395806783294,-0.0229544936882911,-0.0109035192082397,-0.00937967471575678,-0.0254813866153451,-0.0310212735912379,-0.0135562085573839,-0.0147133290992259,-0.00012838344956701
780,GTEX-1PBJJ-0326-SM-E8VNT,-0.0133849358725482,0.0661278032094544,-0.00552393473541939,-0.0067376540611308,-0.0201151055170788,-0.017387457606989,-0.0295412071052751,-0.006340580588317229,-0.0246358206152368,-0.0137872520342094,-0.0123205756928153,-0.0293733682218715,-0.0293593199140944,-0.00980113860634658,-0.0145174435615536,-0.000107091235467124
781,GTEX-17JCI-0326-SM-7LG5H,0.0236278698230025,0.0835712450859145,-0.0045126742602462,-0.00906141607359268,-0.0210910320219424,-0.0122361697886057,-0.048241561470559996,-0.007443404734826441,-0.0244167899477613,-0.013388111395311002,-0.0107647681393581,-0.0326674907209086,-0.0321076824571995,-0.0150111921526566,-0.0172353297371132,-0.000135976159340259
782,GTEX-1I1GP-2126-SM-CKZPJ,0.00732405772783648,0.0791018946507719,-0.00473439327165919,-0.007351981884257491,-0.0181998999665613,-0.0164086151058996,-0.0415034629752576,-0.00720542217542055,-0.0245119808583602,-0.009837704585909459,-0.0107717226873723,-0.0277893699664374,-0.0313354326815169,-0.0142194419787081,-0.0174758226211211,-0.000112327946897096
783,GTEX-144GO-1326-SM-5Q5EL,-0.00793737059094623,0.07673597332013,-0.00482941342187165,-0.00515532349146498,-0.0169445684683919,-0.0188686731103037,-0.0170460266661214,-0.00702150200369319,-0.0202316376326872,-0.0123077144931334,-0.00982520672284738,-0.0131814661183041,-0.0231103835976169,-0.0129345070480456,-0.0175018897745875,-9.208858826519029e-05
784,GTEX-X4XY-0626-SM-4E3IN,-0.00410710224711168,0.0594535897804338,-0.004592638642368921,-0.00776317212105872,-0.0222012965022519,-0.0165185960738592,-0.0389110712774877,-0.00591271422083395,-0.0227629202164332,-0.0133197372841715,-0.0086069353514781,-0.0335313309718778,-0.0296752082552329,-0.0142657376054026,-0.0168397936330588,-0.00011842161316754199
785,GTEX-12ZZX-0326-SM-5DUVH,0.0136521715383486,0.0836595665124848,-0.0033478741132853,-0.0066394898360399605,-0.0139595382692157,-0.0172979802653814,-0.0304742425141049,-0.00566159811349292,-0.0217673153748604,-0.0103203977827982,-0.00959052817008442,-0.0199442034770591,-0.027916617389212004,-0.0109539432686134,-0.0165916165195555,-0.00011600515039098702
786,GTEX-13U4I-1826-SM-5IJD2,0.0135065020256673,0.0690573112821806,-0.0057241711066017605,-0.00882687440168683,-0.0162543174149546,-0.0114786105236086,-0.0261931191813512,-0.00661958949394775,-0.0218187261065632,-0.0126110167159838,-0.0125281776649674,-0.0205297854540795,-0.0230960450976434,-0.0110794216234412,-0.0123760572237712,-9.43235363286302e-05
787,GTEX-13NYS-0326-SM-5MR4L,-0.0135856112865579,0.0632825486403332,-0.0023809530492506603,-0.00994887723671606,-0.0189490392932206,-0.0178338322740134,-0.0156947684908298,0.000345340901720952,-0.0185630342586051,-0.0130665385935819,-0.0105651676561833,-0.0217750910978847,-0.0211956831385648,-0.0074926819526352,-0.00746865909001892,-7.11245604196106e-05
788,GTEX-147JS-0526-SM-5TDD3,0.0151207715189274,0.0858510929907367,-0.00250276463517803,-0.00303434927988385,-0.0109634107721265,-0.0176694601329948,-0.0352989952368261,-0.00719095724074888,-0.0215584567783956,-0.0120886848326208,-0.0118341280684903,-0.0243109999423457,-0.0297066933770553,-0.0137646376344886,-0.0131481626369059,-0.00012725793991454
789,GTEX-15ER7-0226-SM-7KUEU,0.0062638952386754,0.0866497556427874,-0.0036579283217084797,-0.008521351639003371,-0.0204761045437165,-0.0175887043979673,-0.0394372687390644,-0.0067221074330133706,-0.0243953691289465,-0.0130414488025395,-0.010850401270482,-0.0286356828217382,-0.0322116453117735,-0.0132642270093594,-0.0169242022019273,-0.000135102832380058
790,GTEX-139T6-2026-SM-5IFFL,-0.00800820707357412,0.0674746958374646,-0.00341574812880148,-0.00831854178991569,-0.0213963415307459,-0.0199085497387495,-0.0349927400813813,-0.0073233653144131,-0.0238593340835528,-0.00957261203740578,-0.0114884548805995,-0.0286099583738059,-0.0291573974016132,-0.00064702220498946,-0.0151364904460879,-0.000100304563609981
791,GTEX-U8T8-1426-SM-3DB9H,-0.0075978939154656595,0.068454205092308,-0.00535253633348228,-0.00851036353527872,-0.0213273878019204,-0.0182661088804693,-0.0325018307354153,-0.00643412468094335,-0.0237271764873734,-0.0130545877636232,-0.0122966827102909,-0.0333832782683724,-0.0304686775554334,-0.0129402809849544,-0.017467139852810003,-0.000111172939324469
792,GTEX-1J1OQ-0426-SM-A9SLI,0.0113193383741826,0.0895238530925371,-0.0012002034834278,-0.00240523409485768,-0.0127918073727375,-0.00653812486247996,-0.00138276351661508,-0.00589848672063587,-0.0175205728645238,-0.005926900192981329,-0.007228260424940841,-0.0108135023229071,-0.0168151017438043,-0.00181173731048167,-0.0141437113723426,-4.36360598758736e-05
793,GTEX-RU1J-1726-SM-2TF5S,-0.0055571832722374395,0.0767819340553079,-0.00429327741418786,-7.70958681169657e-06,-0.0188617717854421,-0.0207791714378703,-0.0348490042090929,-0.005722855850815721,-0.0211910150555103,-0.0100279491207914,-0.0119997804418674,-0.0213526329306338,-0.0286149868640691,-0.0099703202997155,-0.0172796600626775,-9.14124889645165e-05
794,GTEX-145LV-2326-SM-5LU8Z,-0.013785036058303998,0.0584348137981988,-0.00230314262064213,-0.00288835454839579,-0.0163264248977728,-0.0151384834976575,-0.0119569427276221,-0.00453593198548271,-0.0201607370568252,-0.00383216633728237,-0.0123674335898845,-0.0191900366248516,-0.0269010129413604,-0.00940895067405529,-0.0169179792290899,-0.00010254398181200401
795,GTEX-1H11D-0326-SM-9WG71,-0.0124561802382645,0.0719445387364506,-0.00571780404192394,-0.008029056366616891,-0.0190055507678841,-0.0212539724842297,-0.0322412018470427,-0.0075186169453818,-0.0235911927133514,-0.0119584519687851,-0.0122881247294207,-0.0220312357663857,-0.0310190126480455,-0.0116361711267777,-0.014814287278591002,-0.00012336134933518998
796,GTEX-1F75A-0626-SM-7PBYI,0.018113649526175,0.0876560584454265,-0.0050230453776688,-0.00741910558910612,-0.017066101945665,-0.0188885722725793,-0.0371225871346633,-0.0074741211520219794,-0.0233002754675031,-0.012686600442962,-0.00921587084947745,-0.022966202825028998,-0.0292431105278841,-0.0116252500396535,-0.0174651907907784,-0.00012978151695245
797,GTEX-145MN-2426-SM-5NQA5,-0.00866618297903962,0.0814857580777031,-0.00524884611037182,-0.0054445636842339,-0.0169683507478229,-0.0190293773890599,-0.0218186612818672,-0.00692061706641505,-0.0226376460905416,-0.00995085843160836,-0.0074240663115279,-0.015663154593946998,-0.0232937568828185,-0.0117130885680514,-0.0145996236216083,-0.000116398280859745
798,GTEX-T8EM-1326-SM-3DB7G,-0.00743311643160555,0.0725306546528981,-0.0037995329241006202,-0.00490402252945311,-0.019692710929073,-0.0205761883014132,-0.0250771139282976,-0.00616997578239311,-0.0244682476856462,-0.0105738926231857,-0.0108223047135483,-0.0258028976948524,-0.0291301544019988,-0.00377298292717485,-0.0172348746701732,-0.000108223443717043
799,GTEX-1IL2V-0526-SM-ARL8B,0.013801261577517,0.0836318564124468,-0.0032021298950635803,-0.00462622505576898,-0.015126306523578999,-0.0153602728069218,-0.0328283409840254,-0.006182324184269479,-0.0212498378369046,-0.00816001346472455,-0.0106331768816702,-0.0227637236979889,-0.0275406742926595,-0.0131163154337934,-0.0173448882310961,-6.16623096280882e-05
800,GTEX-11ONC-2026-SM-5HL61,-0.0145934350264343,0.00189158337783068,-0.000875011587083628,-0.0033251559381251104,0.00289463785130499,0.00873995134485695,0.0135558269576147,-0.007906499130725409,-0.0104955998559786,-0.0100166252104979,-0.0059667574553128894,-0.0062896834122842,-0.00666631812936295,0.00478807462444711,-0.00603254690616871,5.55781833666703e-05
801,GTEX-R55D-1826-SM-48FEF,-0.0155598276952512,-0.0218966207412668,-0.0016461545032174,0.00048264671475178,-0.0111498838185506,-0.0189372682184439,-0.00464997961865623,-0.00295270401109051,0.0138901294758457,-0.0103979689757241,0.0079787893991467,0.0106624068724477,0.0086180775251364,0.173344749125814,0.103638050476424,2.43910606204491e-05
802,GTEX-1QCLY-2026-SM-EVR4C,-0.0152787495555472,0.00293180138795998,0.00256554427244883,0.0010165049903691,0.0007121530657832571,-0.007452584847922571,0.0120609280290957,-0.0055300299892428,-0.0114140108032553,-0.0109100151557856,-0.009174205147214941,-0.0157545114336602,-0.0121965985280026,0.00615830349326621,-0.0152768519756977,-1.37967587341207e-05
803,GTEX-1RMOY-1726-SM-EVYC9,-0.017555843248834,0.0041016153165043204,-0.00517505950303011,-0.0055517901137031,-0.00396622071741929,-0.0114799721200211,0.0154723477620537,-0.007194095422912391,-0.015155963740062001,-0.0116387900115538,-0.00323464194799883,0.00653008102263806,-0.00601836156688996,-0.007221249484281329,-0.0144496363380863,-5.84267793337376e-05
