i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
299,GTEX-131XE-0326-SM-5LZVO,0.834316296733,0.0952339483081,0.0592834741971,0.0109774793337,0.00018775640157,0.0,0.0,0.0,6.96684235882e-07,0.0,0.0,0.0,0.0,3.48342117941e-07,0.0,0.0,0.0,0.0,0.0,0.0
300,TCGA-L5-A43C-11A-11R-A24K-31,0.736134874101,0.194826967939,0.0460073545076,0.0224843098103,0.000537231037134,0.0,0.0,0.0,0.0,9.26260408851e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,TCGA-V5-A7RC-01B-11R-A406-31,0.789344518387,0.0984531508732,0.0806179898147,0.030610491455,0.000957603024338,0.0,0.0,0.0,0.0,0.0,4.68647483363e-06,0.0,0.0,0.0,0.0,6.24863311151e-07,1.09351079451e-05,0.0,0.0,0.0
302,TCGA-L5-A8NE-01A-11R-A37I-31,0.762944093674,0.160314801415,0.0580704206273,0.0181861033193,0.000460351915912,0.0,7.70924261097e-06,7.70924261097e-06,0.0,3.30396111899e-06,2.20264074599e-06,1.101320373e-06,0.0,0.0,0.0,0.0,0.0,1.101320373e-06,1.101320373e-06,0.0
303,TCGA-IC-A6RF-01A-13R-A336-31,0.721902480997,0.182162727778,0.0786328968635,0.0167722874729,0.000529206126688,0.0,0.0,0.0,2.00380964289e-07,0.0,2.00380964289e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,TCGA-IG-A3QL-01A-11R-A24K-31,0.79257304167,0.107826085422,0.0464074590791,0.0523842174047,0.000793312525425,0.0,1.50014604363e-05,0.0,0.0,0.0,4.41219424597e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41219424597e-07,0.0
305,TCGA-L5-A893-01A-11R-A36D-31,0.728426078015,0.213893105997,0.045629062169,0.0114661966194,0.000581052913351,0.0,2.5738778e-06,0.0,0.0,1.50142871667e-06,0.0,4.28979633334e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,TCGA-L5-A8NW-01A-11R-A37I-31,0.652113173594,0.266979886497,0.0644934369098,0.0156013543937,0.000811513717515,0.0,0.0,0.0,0.0,0.0,3.80932741753e-07,1.26977580584e-07,0.0,0.0,0.0,0.0,0.0,1.26977580584e-07,0.0,0.0
307,TCGA-LN-A49K-01A-11R-A24K-31,0.820477334685,0.093892288217,0.0577825241237,0.0269346657004,0.000912097551939,0.0,0.0,0.0,3.63240761425e-07,0.0,0.0,0.0,0.0,7.26481522851e-07,0.0,0.0,0.0,0.0,0.0,0.0
308,TCGA-LN-A8I1-01A-11R-A36D-31,0.840813739444,0.0984201524893,0.0512038810841,0.00904319422067,0.000518126418617,0.0,0.0,0.0,3.02114529806e-07,0.0,3.02114529806e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.02114529806e-07,0.0,0.0
309,TCGA-VR-A8ET-01A-11R-A406-31,0.629307250698,0.237527905852,0.105149044445,0.0252732088086,0.00273328539536,0.0,4.24189473122e-06,2.05252970866e-06,1.3683531391e-07,6.84176569552e-07,1.3683531391e-07,0.0,0.0,1.77885908084e-06,0.0,0.0,0.0,1.3683531391e-07,1.3683531391e-07,0.0
310,TCGA-LN-A49X-01A-31R-A260-31,0.811174436597,0.106953453681,0.063708190225,0.0173844456717,0.000775764252987,0.0,0.0,2.78217903044e-06,0.0,0.0,0.0,0.0,0.0,4.63696505073e-07,0.0,0.0,0.0,4.63696505073e-07,0.0,0.0
311,TCGA-R6-A8W8-01B-11R-A37I-31,0.83034784336,0.130247089226,0.0300759145719,0.00911574377311,0.000208040287337,0.0,0.0,0.0,0.0,1.34219540218e-06,4.02658620653e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,TCGA-LN-A7HW-01A-22R-A354-31,0.801956051997,0.105181492233,0.0597659479985,0.0324565353506,0.000637203476272,0.0,0.0,2.07670877655e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.46118129425e-07,0.0,3.46118129425e-07,0.0,0.0,0.0
313,TCGA-VR-A8EP-01A-31R-A406-31,0.69620680882,0.213405545507,0.0706113809822,0.0189569998106,0.000815265073317,0.0,0.0,1.04342799486e-06,3.4780933162e-07,2.08685598972e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2171399743e-07,0.0,0.0
314,TCGA-XP-A8T8-01A-11R-A36D-31,0.797738724979,0.124258773693,0.0612032861863,0.01632684637,0.000471196640204,0.0,0.0,0.0,0.0,0.0,9.37704756625e-07,0.0,0.0,0.0,2.34426189156e-07,0.0,0.0,0.0,0.0,0.0
315,TCGA-L5-A4OS-01A-11R-A28J-31,0.856784154546,0.0850801544613,0.0384355524415,0.0182895991487,0.0013789306768,0.0,0.0,3.95109076446e-06,0.0,0.0,2.10724840771e-05,6.5851512741e-07,0.0,0.0,1.31703025482e-06,6.5851512741e-07,0.0,3.95109076446e-06,0.0,0.0
316,TCGA-V5-AASW-01A-11R-A406-31,0.807186561826,0.139152216517,0.0418369617147,0.0114032311962,0.000378482683309,0.0,0.0,0.0,0.0,0.0,3.90005575307e-05,0.0,1.77275261503e-06,0.0,0.0,8.86376307516e-07,0.0,0.0,0.0,8.86376307516e-07
317,TCGA-L5-A8NS-01A-12R-A37I-31,0.791397747593,0.130377042164,0.0495625959015,0.0281508574677,0.000504989840992,0.0,0.0,0.0,0.0,4.2293956532e-06,0.0,8.45879130639e-07,0.0,0.0,8.45879130639e-07,0.0,0.0,8.45879130639e-07,0.0,0.0
318,TCGA-L5-A4OM-11A-11R-A260-31,0.683305013955,0.153140032205,0.154334346449,0.00899078547054,0.00022830243653,0.0,0.0,0.0,0.0,1.51948377058e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,TCGA-Q9-A6FU-01A-11R-A31P-31,0.752233046756,0.142347483101,0.0790794474037,0.0252004615353,0.00113728986907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24476424841e-07,0.0,0.0,1.94685854905e-06,0.0,0.0
320,TCGA-XP-A8T6-01A-11R-A36D-31,0.774616179773,0.14198360478,0.0562470664872,0.0259961675361,0.00115559629164,0.0,0.0,0.0,1.97876077336e-07,1.97876077336e-07,1.97876077336e-07,0.0,0.0,0.0,0.0,0.0,7.91504309345e-07,0.0,0.0,0.0
321,TCGA-L5-A4OI-01A-11R-A36D-31,0.786552158727,0.15476504267,0.0472204817976,0.0112167368838,0.000241258867164,0.0,0.0,0.0,0.0,2.88070289151e-06,0.0,0.0,0.0,0.0,0.0,1.44035144575e-06,0.0,0.0,0.0,0.0
322,TCGA-2H-A9GO-01A-11R-A37I-31,0.806716904804,0.125966639792,0.0440927461479,0.0213907307688,0.0017624793149,0.0,0.0,0.0,5.51175349387e-05,1.28180313811e-06,8.97262196677e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12721255244e-06,0.0
323,TCGA-L5-A88S-01A-11R-A36D-31,0.829191529627,0.113195803842,0.0430242959749,0.013645741658,0.000939293142298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7797962187e-06,0.0,0.0,0.0,5.5595924374e-07,0.0,0.0
324,TCGA-LN-A4A8-01A-32R-A260-31,0.788001021431,0.0941862362154,0.0893291183536,0.0277039552084,0.000756024552178,0.0,0.0,3.54663589763e-06,0.0,1.30043316246e-05,5.91105982938e-07,0.0,0.0,0.0,0.0,6.50216581232e-06,0.0,0.0,0.0,0.0
325,TCGA-KH-A6WC-01A-11R-A336-31,0.564712496867,0.270716798237,0.124789313837,0.0376396224594,0.00214142234314,0.0,0.0,0.0,0.0,0.0,1.7312817068e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.7312817068e-07,0.0,0.0
326,TCGA-L5-A43J-01A-12R-A24K-31,0.75930167628,0.152627887317,0.074251582641,0.0130990972937,0.000707995741676,0.0,7.52686502779e-06,2.82257438542e-06,0.0,4.70429064237e-07,0.0,0.0,0.0,4.70429064237e-07,0.0,0.0,0.0,0.0,4.70429064237e-07,0.0
327,TCGA-LN-A8I0-01A-11R-A36D-31,0.78721807996,0.132483693723,0.0610288452069,0.0178380040338,0.00143075635802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13812395668e-07,0.0,0.0,0.0,2.06906197834e-07,0.0,0.0
328,TCGA-L5-A8NF-01A-11R-A37I-31,0.801586089853,0.12201409437,0.0489315659641,0.026855012208,0.000609452187025,0.0,0.0,0.0,1.26180577024e-06,0.0,0.0,0.0,0.0,0.0,2.52361154048e-06,0.0,0.0,0.0,0.0,0.0
329,TCGA-VR-A8ER-01A-11R-A36D-31,0.781981908143,0.122758183341,0.0670653121795,0.0257065926887,0.00248487801524,0.0,0.0,0.0,3.47292524841e-07,0.0,1.7364626242e-06,3.47292524841e-07,0.0,0.0,0.0,0.0,0.0,3.47292524841e-07,3.47292524841e-07,0.0
330,TCGA-L5-A8NK-01A-21R-A37I-31,0.639684253708,0.254620208572,0.082655722365,0.022065694017,0.000969338417945,0.0,9.81111759054e-07,1.96222351811e-06,1.22638969882e-07,1.10375072894e-06,2.45277939763e-07,0.0,0.0,1.22638969882e-07,0.0,0.0,0.0,2.45277939763e-07,0.0,0.0
331,TCGA-JY-A6FE-01A-11R-A336-31,0.756654508293,0.113982947484,0.0844925166101,0.0442479153465,0.00058963540757,0.0,0.0,1.4434159304e-05,0.0,0.0,1.4434159304e-06,0.0,0.0,0.0,0.0,0.0,1.65992831996e-05,0.0,0.0,0.0
332,TCGA-IC-A6RE-01A-11R-A336-31,0.810224555523,0.129533186893,0.0382901441921,0.0209304515154,0.00101854942688,0.0,0.0,0.0,0.0,0.0,3.11245050231e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,TCGA-L5-A8NH-01A-11R-A37I-31,0.776410288043,0.123956808626,0.0462163369687,0.0523996319031,0.00100776537822,0.0,0.0,0.0,0.0,5.00131701348e-06,4.1677641779e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,TCGA-LN-A49N-01A-11R-A24K-31,0.804863209892,0.0992045688132,0.0737926456821,0.0213463081722,0.000786585284364,0.0,0.0,2.22738551398e-06,0.0,3.18197930568e-07,9.54593791704e-07,0.0,0.0,1.90918758341e-06,3.18197930568e-07,0.0,0.0,9.54593791704e-07,0.0,0.0
335,TCGA-L5-A43C-01A-11R-A24K-31,0.762091923151,0.105625967128,0.0668531515187,0.0650356505663,0.000389003312178,0.0,0.0,0.0,0.0,5.38040542431e-07,2.15216216972e-06,0.0,0.0,0.0,1.07608108486e-06,0.0,0.0,0.0,5.38040542431e-07,0.0
336,TCGA-L5-A88V-01A-11R-A354-31,0.823734653861,0.106190725939,0.0381989618444,0.031461740454,0.000412149021058,0.0,0.0,0.0,0.0,8.84439959351e-07,4.42219979676e-07,0.0,0.0,0.0,0.0,4.42219979676e-07,0.0,0.0,0.0,0.0
337,TCGA-Q9-A6FW-01A-31R-A31P-31,0.683133321472,0.238972402516,0.0599791133754,0.0171904225979,0.000723490008018,0.0,0.0,0.0,0.0,1.38892303325e-07,6.94461516623e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.77784606649e-07,1.38892303325e-07,0.0
338,TCGA-IG-A625-01A-11R-A31P-31,0.715020851885,0.192141148181,0.0682737674625,0.0234810016677,0.00108292236671,0.0,0.0,0.0,3.08437017007e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,TCGA-L5-A4OE-01A-11R-A260-31,0.722162953949,0.213056187017,0.0572739881968,0.00713077197157,0.000375925227517,0.0,0.0,0.0,1.73637518484e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,TCGA-LN-A4A4-01A-11R-A260-31,0.771727514083,0.119385932994,0.081202663001,0.0254171046603,0.00226442683486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35842699658e-06,0.0,0.0,0.0,0.0
341,TCGA-L5-A4OF-11A-12R-A260-31,0.77698673407,0.166971778206,0.0432167505677,0.0123008909853,0.000508208971061,0.0,0.0,1.34033135225e-05,0.0,2.23388558708e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,TCGA-JY-A939-01A-12R-A37I-31,0.811736901506,0.135871481624,0.0383505456158,0.0137592120206,0.000274783269119,0.0,0.0,0.0,0.0,1.17932733527e-06,2.35865467055e-06,3.53798200582e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,TCGA-LN-A4A5-01A-21R-A260-31,0.801117025721,0.108238121156,0.0711403780181,0.0184593807802,0.00104340049189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12922131157e-06,0.0,0.0,5.64610655784e-07,0.0,0.0
344,TCGA-Z6-A9VB-01A-21R-A37I-31,0.792718260145,0.136104362363,0.0478948736071,0.0225363232791,0.000738067427003,0.0,0.0,0.0,0.0,0.0,7.18595798904e-06,0.0,0.0,4.63610192841e-07,0.0,0.0,0.0,0.0,4.63610192841e-07,0.0
345,TCGA-R6-A6L6-01B-11R-A336-31,0.758445153971,0.177722663777,0.0516663072275,0.0116907140215,0.000469725581371,0.0,0.0,0.0,0.0,0.0,4.90941257125e-06,0.0,0.0,0.0,3.50672326518e-07,1.75336163259e-07,0.0,0.0,0.0,0.0
346,TCGA-R6-A6DN-01B-11R-A31P-31,0.776673080834,0.143307676666,0.0641997228477,0.0153892934877,0.000352088809224,0.0,0.0,0.0,0.0,0.0,7.81373560578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,TCGA-R6-A6XQ-01B-11R-A336-31,0.715009321117,0.216655056734,0.0462995274204,0.0202649718376,0.00176470978485,0.0,0.0,0.0,0.0,0.0,8.84566308196e-07,0.0,2.21141577049e-07,4.86511469508e-06,0.0,2.21141577049e-07,0.0,2.21141577049e-07,0.0,0.0
348,TCGA-L5-A8NT-01A-11R-A37I-31,0.751537069617,0.14272708691,0.0611655270052,0.0441483512005,0.000420084292735,0.0,0.0,0.0,0.0,6.26991481694e-07,1.25398296339e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,TCGA-M9-A5M8-01A-11R-A28J-31,0.814097863207,0.141886797513,0.0327542940599,0.00999549269394,0.00126452110647,0.0,0.0,0.0,0.0,0.0,5.15710076047e-07,0.0,0.0,0.0,5.15710076047e-07,0.0,0.0,0.0,0.0,0.0
350,GTEX-PLZ6-0626-SM-3P61B,0.831506070763,0.108230840941,0.0491335117767,0.0103305203806,0.000788739685892,0.0,2.81357795205e-06,2.81357795205e-06,2.81357795205e-06,1.8757186347e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,GTEX-XBED-0926-SM-48TCE,0.828266701486,0.116399981008,0.0428962299986,0.0119464492031,0.000469865311872,0.0,5.93514078154e-06,4.94595065128e-06,0.0,9.89190130257e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,GTEX-13U4I-1326-SM-5KM25,0.849574837752,0.0929486126803,0.0406621955385,0.0162165979138,0.000590366273418,0.0,0.0,2.46328069576e-06,8.21093565254e-07,4.10546782627e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,GTEX-T5JC-1726-SM-4DM6U,0.747787063097,0.179133442272,0.0550949107161,0.0169068226641,0.00107597898557,0.0,0.0,1.01843727929e-06,0.0,0.0,0.0,0.0,2.54609319821e-07,0.0,0.0,0.0,5.09218639643e-07,0.0,0.0,0.0
354,GTEX-ZYY3-1526-SM-5SIA9,0.800879047776,0.140565818695,0.044900028181,0.0131180703132,0.00053378564799,0.0,0.0,5.9079761814e-07,8.8619642721e-07,8.8619642721e-07,2.9539880907e-07,0.0,0.0,5.9079761814e-07,0.0,0.0,0.0,0.0,0.0,0.0
355,GTEX-11P7K-1326-SM-5BC5G,0.695317775184,0.203429964105,0.0702054679005,0.0291073903968,0.00193061203713,0.0,6.54167568702e-06,1.0221368261e-06,2.0442736522e-07,2.0442736522e-07,6.13282095659e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0442736522e-07,0.0,0.0
356,GTEX-WRHK-0426-SM-4MVOG,0.834454693263,0.111929593147,0.0412973612455,0.0116920356558,0.000601801767605,0.0,0.0,2.13517052895e-05,0.0,2.37241169884e-06,0.0,0.0,0.0,0.0,7.90803899612e-07,0.0,0.0,0.0,0.0,0.0
357,GTEX-13YAN-2026-SM-5Q5EY,0.813755658702,0.111929832101,0.0584902011346,0.0149282276087,0.000890350123202,0.0,0.0,0.0,1.43258266002e-06,1.43258266002e-06,0.0,0.0,0.0,1.43258266002e-06,0.0,0.0,1.43258266002e-06,0.0,0.0,0.0
358,GTEX-ZV7C-1326-SM-5BC7G,0.8167619603,0.11461386716,0.0549611156417,0.0130197679239,0.00063599958086,0.0,0.0,1.82234836923e-06,0.0,5.46704510768e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,GTEX-TKQ1-0426-SM-4DXT4,0.836815292179,0.108792017185,0.0406866843751,0.0131021380915,0.000588700365734,0.0,0.0,7.58390165196e-06,2.84396311949e-06,4.73993853248e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,GTEX-R55C-0826-SM-48FCL,0.729426109749,0.197597882037,0.0586032859032,0.0138666958576,0.000502732340133,0.0,0.0,2.78732648259e-06,0.0,5.06786633198e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,GTEX-U8XE-1826-SM-4E3HV,0.836315489419,0.114660823181,0.0373352734722,0.0112558621579,0.000432551769959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,GTEX-14E7W-1926-SM-5S2R9,0.801634375611,0.116675568833,0.0535146994432,0.0270279082911,0.00114434241458,0.0,0.0,3.10540682382e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,GTEX-S32W-0926-SM-4AD5X,0.79545098214,0.14262179355,0.0451142639833,0.0162892796951,0.000517578982526,0.0,0.0,1.59173444139e-06,0.0,0.0,3.71404702992e-06,0.0,0.0,0.0,5.30578147131e-07,0.0,0.0,2.65289073565e-07,0.0,0.0
364,GTEX-11ZU8-1526-SM-5EGHX,0.787459508539,0.156920555383,0.044227428037,0.0107681402316,0.000620954409487,0.0,0.0,3.413400327e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,GTEX-13CF3-1626-SM-5IFG9,0.784265432458,0.125014959834,0.0695539586632,0.0205447497604,0.000548615487267,0.0,0.0,4.20993544766e-05,0.0,2.11820651454e-06,2.2505944217e-05,3.70686140045e-06,0.0,0.0,0.0,0.0,0.0,5.29551628636e-07,1.32387907159e-06,0.0
366,GTEX-PLZ5-0926-SM-3TW8L,0.774833777798,0.158058335581,0.048878643193,0.0172840501767,0.000942134373723,0.0,0.0,1.11231921337e-06,0.0,2.78079803342e-07,1.66847882005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,GTEX-14BIM-1226-SM-5SIBC,0.858026774578,0.0957149166871,0.0356245276035,0.0102823025888,0.00033825921698,0.0,4.66564437214e-06,1.55521479071e-06,3.11042958143e-06,0.0,0.0,0.0,0.0,2.33282218607e-06,0.0,0.0,1.55521479071e-06,0.0,0.0,0.0
368,GTEX-T5JW-1326-SM-4DM5G,0.791591773042,0.154457039247,0.0416475745282,0.0116332578825,0.000649706292441,0.0,0.0,9.83286102824e-07,0.0,0.0,1.96657220565e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,GTEX-1339X-1126-SM-5J2OI,0.835617737803,0.116863908834,0.0352205921297,0.0115207027202,0.000769153543758,0.0,0.0,6.3239756938e-06,0.0,1.58099392345e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,GTEX-T6MO-0626-SM-4DM6P,0.838140669004,0.111595466434,0.0389412952621,0.0109254852062,0.000386611546158,0.0,0.0,1.74542458762e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72712293811e-06,0.0,0.0,0.0
371,GTEX-ZF2S-1326-SM-4WWAZ,0.840496399016,0.099654591227,0.0399705176566,0.0193431858161,0.000525734094887,0.0,0.0,7.36322261746e-07,0.0,5.89057809397e-06,0.0,0.0,0.0,2.20896678524e-06,7.36322261746e-07,0.0,0.0,0.0,0.0,0.0
372,GTEX-13OVG-1026-SM-5KLZ3,0.831594082623,0.107069586112,0.0394887432812,0.0214461482046,0.000388894786108,0.0,0.0,3.859997877e-06,0.0,8.68499522325e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,GTEX-ZAK1-1826-SM-5HL93,0.831821591665,0.106844721207,0.0443635547583,0.0162298458948,0.000733935113079,0.0,3.52853419749e-06,0.0,0.0,2.822827358e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,GTEX-13O61-1226-SM-5KM21,0.410654739632,0.369425913254,0.166245967873,0.0532037539701,0.00046755795548,0.0,3.44552656949e-07,1.03365797085e-06,0.0,6.89105313898e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,GTEX-Y3I4-0926-SM-4TT2B,0.821964617445,0.113617460623,0.0506018677276,0.0131822646731,0.000559444718591,0.0,0.0,6.96982622829e-05,0.0,3.71724065509e-06,0.0,0.0,0.0,9.29310163772e-07,0.0,0.0,0.0,0.0,0.0,0.0
376,GTEX-ZPCL-1226-SM-4WWFF,0.825243097794,0.128213410298,0.0354746083388,0.0103065302766,0.000751933885388,0.0,3.47313572928e-06,0.0,0.0,3.47313572928e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.73656786464e-06,1.73656786464e-06,0.0,0.0
377,GTEX-XQ3S-1026-SM-4BOPJ,0.822245862494,0.104114530428,0.0493740783938,0.0234461638601,0.000812913132275,0.0,0.0,2.867418456e-06,0.0,2.867418456e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16854613999e-07,0.0,0.0
378,GTEX-Y8E4-1926-SM-4VBPW,0.847557559875,0.0934299836187,0.0477469963191,0.0102308049812,0.00102405242017,0.0,0.0,6.18495853427e-06,8.83565504896e-07,0.0,0.0,0.0,0.0,3.53426201958e-06,0.0,0.0,0.0,0.0,0.0,0.0
379,GTEX-ZZPU-1826-SM-5E43L,0.833600311241,0.11254443036,0.0423764260639,0.0108952557691,0.000578096974169,0.0,0.0,3.65306144815e-06,0.0,1.82653072407e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,GTEX-ZZ64-0226-SM-5E44X,0.748317523036,0.189005358678,0.0474690126734,0.0145622687052,0.000641969620252,0.0,0.0,1.10493910542e-06,0.0,2.76234776356e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,GTEX-ZYWO-0926-SM-5E43J,0.831098515645,0.109377685893,0.0473748519129,0.0115161792376,0.000618829705684,0.0,7.43338985807e-06,1.85834746452e-06,0.0,0.0,0.0,0.0,0.0,4.64586866129e-06,0.0,0.0,0.0,0.0,0.0,0.0
382,GTEX-U3ZN-1726-SM-4DXUQ,0.755524419269,0.158270725309,0.0688675594233,0.0167995690577,0.000519660076699,0.0,0.0,3.32810662113e-06,0.0,7.13165704527e-07,1.259926078e-05,0.0,0.0,0.0,2.37721901509e-07,0.0,0.0,1.18860950754e-06,0.0,0.0
383,GTEX-132AR-2526-SM-5PNVM,0.848252159382,0.0984360150625,0.0405957556205,0.0120291134679,0.000666937796724,0.0,0.0,5.26807106417e-06,0.0,1.2643370554e-05,0.0,0.0,0.0,0.0,2.10722842567e-06,0.0,0.0,0.0,0.0,0.0
384,GTEX-Y5LM-1026-SM-4VDSQ,0.716558006573,0.205695630209,0.0578255988123,0.0192162723531,0.000704252511415,0.0,0.0,0.0,2.39541670549e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,GTEX-WYVS-0826-SM-4RTXB,0.830518895785,0.106174010993,0.0469949746797,0.0153906484503,0.000919049417263,0.0,0.0,0.0,0.0,2.42067449674e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,GTEX-11ZTT-0926-SM-5EQMS,0.825238381966,0.114939576689,0.0459464543555,0.0132184850924,0.000654525026993,0.0,0.0,0.0,0.0,1.71791345667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58956728337e-07,0.0,0.0
387,GTEX-ZVZP-1426-SM-5NQ7R,0.850300397243,0.100114122657,0.0388702971562,0.0101407112645,0.000571041997309,0.0,0.0,1.71484083276e-06,1.71484083276e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,GTEX-Y5V5-1526-SM-4VBQ1,0.816217333545,0.116669471765,0.0511813275249,0.0153395285148,0.000580083368601,0.0,0.0,6.53615063213e-06,0.0,4.9021129741e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17018829016e-07,0.0,0.0
389,GTEX-139D8-1426-SM-5IJEX,0.822626979732,0.117511120238,0.0480152254667,0.0112408828717,0.00059039020759,0.0,0.0,1.39346757071e-05,0.0,1.46680796917e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,GTEX-WRHK-0526-SM-4MVOF,0.712820708854,0.210937144678,0.0580376612386,0.0169488687872,0.00124585053644,0.0,0.0,8.6498021567e-06,0.0,8.37077628068e-07,0.0,0.0,2.79025876023e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,GTEX-ZYVF-2326-SM-5E44Z,0.841869149857,0.0967530586999,0.0465204830994,0.0141556486732,0.000688252161291,0.0,0.0,4.46916987851e-06,0.0,1.7876679514e-06,0.0,0.0,0.0,2.68150192711e-06,0.0,0.0,4.46916987851e-06,0.0,0.0,0.0
392,GTEX-132AR-2226-SM-5J2NT,0.723296085724,0.207869775484,0.0529307913549,0.0147517983997,0.00115049527778,0.0,0.0,8.43008080443e-07,0.0,0.0,2.10752020111e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,GTEX-XQ8I-1626-SM-4BOOI,0.838613959199,0.101165736383,0.0481095594617,0.0112577886291,0.000842371553774,0.0,1.76412890843e-06,5.29238672528e-06,0.0,2.64619336264e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82064454214e-07,0.0,0.0
394,GTEX-13QBU-1026-SM-5LU3R,0.724586773241,0.204132069854,0.0568048731295,0.0138302506224,0.000644903230618,0.0,0.0,2.82480609119e-07,0.0,0.0,0.0,0.0,8.47441827356e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,GTEX-ZYW4-1426-SM-5SIAX,0.865816539172,0.0889557264234,0.0342471260407,0.0104785064272,0.000480770808515,0.0,0.0,1.64085600176e-06,0.0,5.74299600616e-06,0.0,0.0,1.64085600176e-06,8.20428000879e-06,0.0,0.0,4.1021400044e-06,0.0,0.0,0.0
396,GTEX-14E1K-1226-SM-5S2PD,0.729635136299,0.197716424314,0.0558200586782,0.0161827350378,0.000643956604503,0.0,0.0,1.47793319066e-06,0.0,0.0,2.11133312952e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
