Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11
,,,,GTEX-1HBPH-3226-SM-C1YRB,,,,,,
,,,,GTEX-1HBPI-0011-R10a-SM-A96RZ,,,,,,
,,,,GTEX-1HBPI-0011-R11b-SM-CE6SH,,,,,,
,,,,GTEX-1HBPI-0011-R1b-SM-A9SKF,,,,,,
,,,,GTEX-1HBPI-0011-R4a-SM-CJI3K,,,,,,
,,,,GTEX-1HBPI-0011-R5a-SM-CKZOW,,,,,,
,,,,GTEX-1HBPI-0011-R6b-SM-A9G1T,,,,,,
,,,,GTEX-1HBPI-0011-R8a-SM-A9G1S,,,,,,
,,,,GTEX-1HBPI-0011-R9b-SM-ARL76,,,,,,
,,,,GTEX-1HBPI-2726-SM-9WPPF,,,,,,
,,,,GTEX-1HBPI-2826-SM-ARZNO,,,,,,
,,,,GTEX-1HBPM-0011-R10a-SM-CJI3Q,,,,,,
,,,,GTEX-1HBPM-0011-R6b-SM-ARU73,,,,,,
,,,,GTEX-1HBPM-0011-R9b-SM-ARL7C,,,,,,
,,,,GTEX-1HBPM-0526-SM-ARZND,,,,,,
,,,,GTEX-1HBPM-2926-SM-CL54E,,,,,,
,,,,GTEX-1HBPN-0326-SM-9WYS9,,,,,,
,,,,GTEX-1HBPN-2226-SM-9WPNR,,,,,,
,,,,GTEX-1HC8U-0226-SM-9WG7Q,,,,,,
,,,,GTEX-1HCU6-0011-R10a-SM-CKZP8,,,,,,
,,,,GTEX-1HCU6-0011-R11b-SM-AHZ2F,,,,,,
,,,,GTEX-1HCU6-0011-R3a-SM-ARU75,,,,,,
,,,,GTEX-1HCU6-0011-R4b-SM-ARU74,,,,,,
,,,,GTEX-1HCU6-0011-R5a-SM-ARU76,,,,,,
,,,,GTEX-1HCU6-0011-R7b-SM-ARL77,,,,,,
,,,,GTEX-1HCU6-0011-R8a-SM-CJI3R,,,,,,
,,,,GTEX-1HCU6-2726-SM-A9SKV,,,,,,
,,,,GTEX-1HCU6-2926-SM-B2LWV,,,,,,
,,,,GTEX-1HCU6-3126-SM-CL54L,,,,,,
,,,,GTEX-1HCU6-3226-SM-CNNQ8,,,,,,
,,,,GTEX-1HCU7-0526-SM-CGQFF,,,,,,
,,,,GTEX-1HCU8-1426-SM-ACKXG,,,,,,
,,,,GTEX-1HCU8-2026-SM-9YFLE,,,,,,
,,,,GTEX-1HCU9-1726-SM-ADEHY,,,,,,
,,,,GTEX-1HCVE-0011-R10a-SM-ARZLT,,,,,,
,,,,GTEX-1HCVE-0011-R5b-SM-CKZP7,,,,,,
,,,,GTEX-1HCVE-0011-R7b-SM-A9G1I,,,,,,
,,,,GTEX-1HCVE-0011-R8a-SM-ARU7A,,,,,,
,,,,GTEX-1HCVE-0426-SM-CM2SE,,,,,,
,,,,GTEX-1HCVE-2326-SM-9WYUD,,,,,,
,,,,GTEX-1HCVE-2526-SM-A9G2G,,,,,,
,,,,GTEX-1HCVE-2826-SM-9WPPI,,,,,,
,,,,GTEX-1HCVE-2926-SM-9WPPJ,,,,,,
,,,,GTEX-1HCVE-3026-SM-CL54G,,,,,,
,,,,GTEX-1HFI6-0011-R10b-SM-ARZLO,,,,,,
,,,,GTEX-1HFI6-0011-R11b-SM-A96RU,,,,,,
,,,,GTEX-1HFI6-0011-R2a-SM-CMKH5,,,,,,
,,,,GTEX-1HFI6-0011-R3b-SM-A9SKB,,,,,,
,,,,GTEX-1HFI6-0011-R4b-SM-A96RT,,,,,,
,,,,GTEX-1HFI6-0011-R5a-SM-A9G1J,,,,,,
,,,,GTEX-1HFI6-0011-R6b-SM-CM2SR,,,,,,
,,,,GTEX-1HFI6-0011-R7b-SM-CM2SS,,,,,,
,,,,GTEX-1HFI6-0011-R8a-SM-ARZLP,,,,,,
,,,,GTEX-1HFI6-0011-R9b-SM-CMKH4,,,,,,
,,,,GTEX-1HFI6-0626-SM-ACKX9,,,,,,
,,,,GTEX-1HFI6-2926-SM-A9G3E,,,,,,
,,,,GTEX-1HFI6-3026-SM-CNPPJ,,,,,,
,,,,GTEX-1HFI7-2126-SM-CE6QT,,,,,,
,,,,GTEX-1HGF4-0011-R10b-SM-CE6S5,,,,,,
,,,,GTEX-1HGF4-0011-R11a-SM-C1YRR,,,,,,
,,,,GTEX-1HGF4-0011-R1a-SM-CJI3S,,,,,,
,,,,GTEX-1HGF4-0011-R3b-SM-CL54W,,,,,,
,,,,GTEX-1HGF4-0011-R5b-SM-CM2ST,,,,,,
,,,,GTEX-1HGF4-0011-R6a-SM-A96S1,,,,,,
,,,,GTEX-1HGF4-0011-R7a-SM-A96S2,,,,,,
,,,,GTEX-1HGF4-0011-R8b-SM-CKZP9,,,,,,
,,,,GTEX-1HGF4-0011-R9a-SM-ADEH9,,,,,,
,,,,GTEX-1HGF4-2726-SM-CM2SK,,,,,,
,,,,GTEX-1HGF4-2926-SM-B2LXW,,,,,,
,,,,GTEX-1HGF4-3126-SM-CL54M,,,,,,
,,,,GTEX-1HKZK-0126-SM-B2LWF,,,,,,
,,,,GTEX-1HKZK-0626-SM-ADEHP,,,,,,
,,,,GTEX-1HR98-0011-R1a-SM-ARZLQ,,,,,,
,,,,GTEX-1HR98-0011-R2a-SM-ARL7A,,,,,,
,,,,GTEX-1HR98-0011-R3b-SM-A9G1U,,,,,,
,,,,GTEX-1HR98-0011-R5a-SM-A9G1V,,,,,,
,,,,GTEX-1HR98-0011-R9b-SM-ARL79,,,,,,
,,,,GTEX-1HR98-0526-SM-COH37,,,,,,
,,,,GTEX-1HR98-3026-SM-CNPPK,,,,,,
,,,,GTEX-1HR98-3126-SM-CNNQ9,,,,,,
,,,,GTEX-1HR9M-0011-R10a-SM-CM2SU,,,,,,
,,,,GTEX-1HR9M-0011-R5a-SM-ARU72,,,,,,
,,,,GTEX-1HR9M-0011-R6a-SM-ARU6Z,,,,,,
,,,,GTEX-1HR9M-0426-SM-CMKGM,,,,,,
,,,,GTEX-1HR9M-2926-SM-ACKVO,,,,,,
,,,,GTEX-1HSEH-0526-SM-ADEJ1,,,,,,
,,,,GTEX-1HSEH-0726-SM-B2LXD,,,,,,
,,,,GTEX-1HSGN-0426-SM-CGQFW,,,,,,
,,,,GTEX-1HSKV-0011-R10b-SM-CMKH6,,,,,,
,,,,GTEX-1HSKV-0011-R11b-SM-AHZ2E,,,,,,
,,,,GTEX-1HSKV-0011-R1b-SM-CMKH7,,,,,,
,,,,GTEX-1HSKV-0011-R5b-SM-ARZLN,,,,,,
,,,,GTEX-1HSKV-0011-R8a-SM-CL54X,,,,,,
,,,,GTEX-1HSKV-0426-SM-ADEIY,,,,,,
,,,,GTEX-1HSKV-1826-SM-CNPPM,,,,,,
,,,,GTEX-1HSKV-2326-SM-A9SL9,,,,,,
,,,,GTEX-1HSKV-2926-SM-B2LWJ,,,,,,
,,,,GTEX-1HSKV-3026-SM-A96SL,,,,,,
,,,,GTEX-1HSKV-3126-SM-CNNQA,,,,,,
,,,,GTEX-1HSMO-0011-R10a-SM-CL54Y,,,,,,
,,,,GTEX-1HSMO-0011-R1a-SM-CM2SV,,,,,,
,,,,GTEX-1HSMO-0011-R2a-SM-CL553,,,,,,
,,,,GTEX-1HSMO-0011-R9b-SM-CM2T2,,,,,,
,,,,GTEX-1HSMO-0326-SM-CGQF1,,,,,,
,,,,GTEX-1HSMO-2426-SM-A9G24,,,,,,
,,,,GTEX-1HSMO-2926-SM-C1YR5,,,,,,
,,,,GTEX-1HSMO-3026-SM-A9G3F,,,,,,
,,,,GTEX-1HSMO-3126-SM-CNNQP,,,,,,
,,,,GTEX-1HSMQ-1526-SM-ADEIB,,,,,,
,,,,GTEX-1HSMQ-1726-SM-B2LXZ,,,,,,
,,,,GTEX-1HSMQ-2526-SM-A9SMK,,,,,,
,,,,GTEX-1HT8W-0011-R1b-SM-CJI3V,,,,,,
,,,,GTEX-1HT8W-0011-R2a-SM-CMKH9,,,,,,
,,,,GTEX-1HT8W-0011-R5b-SM-CJI3P,,,,,,
,,,,GTEX-1HT8W-0011-R6a-SM-CM2SY,,,,,,
,,,,GTEX-1HT8W-0011-R7b-SM-CMKH8,,,,,,
,,,,GTEX-1HT8W-0011-R8b-SM-CM2SX,,,,,,
,,,,GTEX-1HT8W-0426-SM-ADEJA,,,,,,
,,,,GTEX-1HT8W-3026-SM-CGQEO,,,,,,
,,,,GTEX-1HT8W-3126-SM-CNNQD,,,,,,
,,,,GTEX-1HUB1-0011-R11b-SM-CE6SC,,,,,,
,,,,GTEX-1HUB1-0011-R3b-SM-CKZOX,,,,,,
,,,,GTEX-1HUB1-0011-R5a-SM-CKZOY,,,,,,
,,,,GTEX-1HUB1-0011-R6b-SM-ARU6W,,,,,,
,,,,GTEX-1HUB1-2026-SM-A96S8,,,,,,
,,,,GTEX-1HUB1-2926-SM-ACKXA,,,,,,
,,,,GTEX-1I19N-0011-R11b-SM-ARU6Y,,,,,,
,,,,GTEX-1I19N-0011-R5b-SM-ARU6X,,,,,,
,,,,GTEX-1I19N-0011-R6b-SM-CY8GC,,,,,,
,,,,GTEX-1I19N-0011-R9a-SM-CMKHN,,,,,,
,,,,GTEX-1I19N-1826-SM-CGQFJ,,,,,,
,,,,GTEX-1I19N-3026-SM-CL55E,,,,,,
,,,,GTEX-1I19N-3126-SM-CNNQQ,,,,,,
,,,,GTEX-1I1CD-0011-R10b-SM-CJI3W,,,,,,
,,,,GTEX-1I1CD-0011-R2a-SM-CM2T3,,,,,,
,,,,GTEX-1I1CD-0011-R6b-SM-CJI3Y,,,,,,
,,,,GTEX-1I1CD-0011-R7a-SM-CMKHA,,,,,,
,,,,GTEX-1I1CD-0011-R8b-SM-CJI3X,,,,,,
,,,,GTEX-1I1CD-0011-R9a-SM-CMKHB,,,,,,
,,,,GTEX-1I1CD-0426-SM-ADEJ6,,,,,,
,,,,GTEX-1I1CD-2926-SM-A96SJ,,,,,,
,,,,GTEX-1I1CD-3026-SM-B2LY2,,,,,,
,,,,GTEX-1I1GP-0126-SM-CYPSG,,,,,,
,,,,GTEX-1I1GP-2426-SM-B2LXK,,,,,,
,,,,GTEX-1I1GP-2826-SM-A9SKZ,,,,,,
,,,,GTEX-1I1GP-3126-SM-C1YS2,,,,,,
,,,,GTEX-1I1GQ-0011-R11b-SM-CKZPA,,,,,,
,,,,GTEX-1I1GQ-0011-R1a-SM-CY8GG,,,,,,
,,,,GTEX-1I1GQ-0011-R5a-SM-CMKHJ,,,,,,
,,,,GTEX-1I1GQ-0011-R6b-SM-CE6SE,,,,,,
,,,,GTEX-1I1GQ-0011-R7a-SM-CJI41,,,,,,
,,,,GTEX-1I1GQ-0011-R8a-SM-C1YRS,,,,,,
,,,,GTEX-1I1GQ-0426-SM-ACKVR,,,,,,
,,,,GTEX-1I1GQ-3026-SM-CL55K,,,,,,
,,,,GTEX-1I1GQ-3126-SM-CGQF7,,,,,,
,,,,GTEX-1I1GR-0011-R11a-SM-CM2T5,,,,,,
,,,,GTEX-1I1GR-0011-R3a-SM-CM2T4,,,,,,
,,,,GTEX-1I1GR-0011-R4a-SM-CMKHC,,,,,,
,,,,GTEX-1I1GR-0011-R5a-SM-CMKHD,,,,,,
,,,,GTEX-1I1GR-0011-R6a-SM-CMKHI,,,,,,
,,,,GTEX-1I1GR-0426-SM-CM2TG,,,,,,
,,,,GTEX-1I1GR-2926-SM-CNNQG,,,,,,
,,,,GTEX-1I1GR-3026-SM-ARU7C,,,,,,
,,,,GTEX-1I1GS-0011-R11a-SM-C1YRU,,,,,,
,,,,GTEX-1I1GS-0011-R1a-SM-CJI43,,,,,,
,,,,GTEX-1I1GS-0011-R2b-SM-CMKHG,,,,,,
,,,,GTEX-1I1GS-0011-R3b-SM-CYPS7,,,,,,
,,,,GTEX-1I1GS-0011-R5a-SM-CKZPC,,,,,,
,,,,GTEX-1I1GS-0011-R6b-SM-CMKHE,,,,,,
,,,,GTEX-1I1GS-0011-R7a-SM-CM2T6,,,,,,
,,,,GTEX-1I1GS-0011-R8b-SM-CKZPE,,,,,,
,,,,GTEX-1I1GS-0011-R9b-SM-CMKHF,,,,,,
,,,,GTEX-1I1GS-1826-SM-C1YS8,,,,,,
,,,,GTEX-1I1GS-3226-SM-CNNR5,,,,,,
,,,,GTEX-1I1GT-0426-SM-ADEI8,,,,,,
,,,,GTEX-1I1GU-0726-SM-ARU7H,,,,,,
,,,,GTEX-1I1GV-0011-R10a-SM-CE6S6,,,,,,
,,,,GTEX-1I1GV-0011-R11a-SM-CJI3Z,,,,,,
,,,,GTEX-1I1GV-0011-R1a-SM-CL559,,,,,,
,,,,GTEX-1I1GV-0011-R2a-SM-ARZLF,,,,,,
,,,,GTEX-1I1GV-0011-R3a-SM-CL557,,,,,,
,,,,GTEX-1I1GV-0011-R5b-SM-CKZPD,,,,,,
,,,,GTEX-1I1GV-0011-R6b-SM-ARU6Q,,,,,,
,,,,GTEX-1I1GV-0011-R7a-SM-ARU6R,,,,,,
,,,,GTEX-1I1GV-0011-R9b-SM-ARZLE,,,,,,
,,,,GTEX-1I1GV-0226-SM-CM2TH,,,,,,
,,,,GTEX-1I1GV-1826-SM-CNNR8,,,,,,
,,,,GTEX-1I1GV-2526-SM-B2LXL,,,,,,
,,,,GTEX-1I1GV-2926-SM-C1YS9,,,,,,
,,,,GTEX-1I1GV-3026-SM-CNNR9,,,,,,
,,,,GTEX-1I1GV-3126-SM-A96SF,,,,,,
,,,,GTEX-1I1HK-0011-R10b-SM-CJI3M,,,,,,
,,,,GTEX-1I1HK-0011-R11a-SM-B2LVN,,,,,,
,,,,GTEX-1I1HK-0011-R1b-SM-CM2T7,,,,,,
,,,,GTEX-1I1HK-0011-R5b-SM-ARU6S,,,,,,
,,,,GTEX-1I1HK-0011-R6b-SM-CM2T9,,,,,,
,,,,GTEX-1I1HK-0011-R8b-SM-E8VN9,,,,,,
,,,,GTEX-1I1HK-0011-R9a-SM-CMKHK,,,,,,
,,,,GTEX-1I1HK-0426-SM-ADEHV,,,,,,
,,,,GTEX-1I1HK-2626-SM-ARU7I,,,,,,
,,,,GTEX-1I1HK-2726-SM-AHZ2M,,,,,,
,,,,GTEX-1I1HK-2826-SM-CKZPL,,,,,,
,,,,GTEX-1I4MK-1526-SM-CE6T1,,,,,,
,,,,GTEX-1I4MK-1926-SM-B2LVQ,,,,,,
,,,,GTEX-1I6K7-0426-SM-CGQFN,,,,,,
,,,,GTEX-1I6K7-2426-SM-AHZ2I,,,,,,
,,,,GTEX-1ICG6-2826-SM-ADEIJ,,,,,,
,,,,GTEX-1ICLY-0426-SM-ARL7T,,,,,,
,,,,GTEX-1ICLY-2926-SM-C1YS5,,,,,,
,,,,GTEX-1ICLZ-0011-R10a-SM-A9SM2,,,,,,
,,,,GTEX-1ICLZ-0011-R11a-SM-CJI3N,,,,,,
,,,,GTEX-1ICLZ-0011-R1b-SM-A9SM3,,,,,,
,,,,GTEX-1ICLZ-0011-R4a-SM-CMKHL,,,,,,
,,,,GTEX-1ICLZ-0011-R6b-SM-A9G3A,,,,,,
,,,,GTEX-1ICLZ-0011-R7a-SM-ARZLU,,,,,,
,,,,GTEX-1ICLZ-0011-R8b-SM-ACKX4,,,,,,
,,,,GTEX-1ICLZ-0011-R9a-SM-ARL7E,,,,,,
,,,,GTEX-1ICLZ-0726-SM-ARL84,,,,,,
,,,,GTEX-1ICLZ-2826-SM-CL53U,,,,,,
,,,,GTEX-1ICLZ-2926-SM-C1YSB,,,,,,
,,,,GTEX-1IDFM-1726-SM-B2LVU,,,,,,
,,,,GTEX-1IDFM-2826-SM-ACKWJ,,,,,,
,,,,GTEX-1IDFM-2926-SM-CNNPH,,,,,,
,,,,GTEX-1IDJC-1926-SM-ACKWT,,,,,,
,,,,GTEX-1IDJE-2326-SM-A9SLH,,,,,,
,,,,GTEX-1IDJF-1826-SM-CKZOE,,,,,,
,,,,GTEX-1IDJH-0011-R10a-SM-ARZLK,,,,,,
,,,,GTEX-1IDJH-0011-R11b-SM-C1YRT,,,,,,
,,,,GTEX-1IDJH-0011-R1b-SM-ARU6U,,,,,,
,,,,GTEX-1IDJH-0011-R3a-SM-CJI42,,,,,,
,,,,GTEX-1IDJH-0011-R5a-SM-CE6SR,,,,,,
,,,,GTEX-1IDJH-0011-R6a-SM-A9SLZ,,,,,,
,,,,GTEX-1IDJH-0011-R7a-SM-A9SM1,,,,,,
,,,,GTEX-1IDJH-0011-R8b-SM-ARZLL,,,,,,
,,,,GTEX-1IDJH-0011-R9a-SM-ADEIN,,,,,,
,,,,GTEX-1IDJH-0626-SM-ARZMC,,,,,,
,,,,GTEX-1IDJH-2326-SM-D4P2K,,,,,,
,,,,GTEX-1IDJH-2926-SM-C1YQ5,,,,,,
,,,,GTEX-1IDJH-3026-SM-CL53B,,,,,,
,,,,GTEX-1IDJH-3126-SM-C1YQS,,,,,,
,,,,GTEX-1IDJU-0126-SM-CNNR2,,,,,,
,,,,GTEX-1IDJU-2226-SM-ADEIH,,,,,,
,,,,GTEX-1IE54-0426-SM-ARL8C,,,,,,
,,,,GTEX-1IGQW-0011-R11a-SM-C1YRV,,,,,,
,,,,GTEX-1IGQW-0011-R2b-SM-D4P26,,,,,,
,,,,GTEX-1IGQW-0011-R5b-SM-CJI44,,,,,,
,,,,GTEX-1IGQW-0011-R6a-SM-CM2TC,,,,,,
,,,,GTEX-1IGQW-0011-R9b-SM-D4P25,,,,,,
,,,,GTEX-1IGQW-0326-SM-COH44,,,,,,
,,,,GTEX-1IGQW-2326-SM-CE6RV,,,,,,
,,,,GTEX-1IGQW-2926-SM-CNPQJ,,,,,,
,,,,GTEX-1IKJJ-0011-R2b-SM-ARZLJ,,,,,,
,,,,GTEX-1IKJJ-0011-R3b-SM-C1YRW,,,,,,
,,,,GTEX-1IKJJ-0011-R5b-SM-CE6SL,,,,,,
,,,,GTEX-1IKJJ-0011-R7a-SM-ARZLH,,,,,,
,,,,GTEX-1IKJJ-0011-R9a-SM-ARZLI,,,,,,
,,,,GTEX-1IKJJ-0426-SM-CM2TT,,,,,,
,,,,GTEX-1IKJJ-2126-SM-C1YQU,,,,,,
,,,,GTEX-1IKJJ-2926-SM-A9G2N,,,,,,
,,,,GTEX-1IKJJ-3126-SM-CNNR4,,,,,,
,,,,GTEX-1IKK5-0011-R10b-SM-CE6SP,,,,,,
,,,,GTEX-1IKK5-0011-R11a-SM-C1YRX,,,,,,
,,,,GTEX-1IKK5-0011-R1b-SM-CE6SQ,,,,,,
,,,,GTEX-1IKK5-0011-R3b-SM-C1YRY,,,,,,
,,,,GTEX-1IKK5-0011-R5b-SM-CL55B,,,,,,
,,,,GTEX-1IKK5-0011-R6b-SM-A9SLY,,,,,,
,,,,GTEX-1IKK5-0011-R7b-SM-A9G39,,,,,,
,,,,GTEX-1IKK5-0011-R8b-SM-CJI45,,,,,,
,,,,GTEX-1IKK5-0226-SM-CM2TV,,,,,,
,,,,GTEX-1IKK5-2826-SM-AHZ2Y,,,,,,
,,,,GTEX-1IKK5-2926-SM-ARU7Q,,,,,,
,,,,GTEX-1IKOH-0011-R11a-SM-AHZ38,,,,,,
,,,,GTEX-1IKOH-0011-R2a-SM-CMKHO,,,,,,
,,,,GTEX-1IKOH-0011-R5a-SM-ARU8C,,,,,,
,,,,GTEX-1IKOH-0011-R6b-SM-A9G1W,,,,,,
,,,,GTEX-1IKOH-0011-R7b-SM-CKZPH,,,,,,
,,,,GTEX-1IKOH-0011-R8a-SM-A9SKG,,,,,,
,,,,GTEX-1IKOH-2826-SM-CNNRC,,,,,,
,,,,GTEX-1IKOH-2926-SM-A96TF,,,,,,
,,,,GTEX-1IL2U-0011-R11a-SM-CE6SO,,,,,,
,,,,GTEX-1IL2U-0011-R2a-SM-ARU6V,,,,,,
,,,,GTEX-1IL2U-0011-R5a-SM-CE6SN,,,,,,
,,,,GTEX-1IL2U-0011-R6a-SM-ARZLG,,,,,,
,,,,GTEX-1IL2U-0126-SM-CNPQ5,,,,,,
,,,,GTEX-1IL2U-3026-SM-C1YSH,,,,,,
,,,,GTEX-1IL2V-0011-R10a-SM-CL55A,,,,,,
,,,,GTEX-1IL2V-0011-R11a-SM-ARU6T,,,,,,
,,,,GTEX-1IL2V-0011-R5a-SM-ARL78,,,,,,
,,,,GTEX-1IL2V-0326-SM-COH4F,,,,,,
,,,,GTEX-1IL2V-3026-SM-CYPSA,,,,,,
,,,,GTEX-1IOXB-0011-R10a-SM-D3L8I,,,,,,
,,,,GTEX-1IOXB-0011-R11a-SM-A9G1X,,,,,,
,,,,GTEX-1IOXB-0011-R1a-SM-D4P27,,,,,,
,,,,GTEX-1IOXB-0011-R7b-SM-CE6SM,,,,,,
,,,,GTEX-1IOXB-0426-SM-CM2TU,,,,,,
,,,,GTEX-1IOXB-1526-SM-A96T6,,,,,,
,,,,GTEX-1IOXB-2926-SM-C1YQ7,,,,,,
,,,,GTEX-1IOXB-3126-SM-CKZO1,,,,,,
,,,,GTEX-1IY9M-0011-R11b-SM-A96TI,,,,,,
,,,,GTEX-1IY9M-0011-R1a-SM-EXURZ,,,,,,
,,,,GTEX-1IY9M-0011-R2a-SM-D4P29,,,,,,
,,,,GTEX-1IY9M-0011-R4a-SM-C1YQ2,,,,,,
,,,,GTEX-1IY9M-0011-R5a-SM-A9SLX,,,,,,
,,,,GTEX-1IY9M-0011-R6a-SM-D4P28,,,,,,
,,,,GTEX-1IY9M-0011-R7a-SM-D4P49,,,,,,
,,,,GTEX-1IY9M-0011-R8a-SM-EYYWW,,,,,,
,,,,GTEX-1IY9M-0011-R9b-SM-D3L8J,,,,,,
,,,,GTEX-1IY9M-0426-SM-ARZMO,,,,,,
,,,,GTEX-1IY9M-2526-SM-C1YQF,,,,,,
,,,,GTEX-1IY9M-3026-SM-A9G37,,,,,,
,,,,GTEX-1IY9M-3126-SM-AHZ3A,,,,,,
,,,,GTEX-1IY9M-3226-SM-D4P2M,,,,,,
,,,,GTEX-1J1OQ-0011-R10a-SM-A9G1Y,,,,,,
,,,,GTEX-1J1OQ-0011-R11a-SM-A96S3,,,,,,
,,,,GTEX-1J1OQ-0011-R1a-SM-A9G1Z,,,,,,
,,,,GTEX-1J1OQ-0011-R2b-SM-ARU88,,,,,,
,,,,GTEX-1J1OQ-0011-R3b-SM-D4P2B,,,,,,
,,,,GTEX-1J1OQ-0011-R4a-SM-D4P2A,,,,,,
,,,,GTEX-1J1OQ-0011-R5a-SM-D3L8K,,,,,,
,,,,GTEX-1J1OQ-0011-R6a-SM-ARU86,,,,,,
,,,,GTEX-1J1OQ-0011-R7b-SM-ARU87,,,,,,
,,,,GTEX-1J1OQ-0011-R8a-SM-ACKVE,,,,,,
,,,,GTEX-1J1OQ-0011-R9b-SM-ARZMK,,,,,,
,,,,GTEX-1J1OQ-1626-SM-CE6TB,,,,,,
,,,,GTEX-1J1OQ-3026-SM-C1YSF,,,,,,
,,,,GTEX-1J1OQ-3126-SM-D4P2O,,,,,,
,,,,GTEX-1J1OQ-3226-SM-A9G2Q,,,,,,
,,,,GTEX-1J1R8-1326-SM-CE6TC,,,,,,
,,,,GTEX-1J8EW-0011-R11a-SM-AHZ37,,,,,,
,,,,GTEX-1J8EW-0011-R3a-SM-ARU8A,,,,,,
,,,,GTEX-1J8EW-0011-R4b-SM-ARU89,,,,,,
,,,,GTEX-1J8EW-0011-R5b-SM-ARU8B,,,,,,
,,,,GTEX-1J8EW-0011-R9b-SM-D4P2F,,,,,,
,,,,GTEX-1J8EW-0426-SM-CYPSY,,,,,,
,,,,GTEX-1J8EW-1826-SM-C1YQW,,,,,,
,,,,GTEX-1J8EW-3126-SM-AHZ3U,,,,,,
,,,,GTEX-1J8JJ-0011-R5a-SM-D4P2G,,,,,,
,,,,GTEX-1J8JJ-0011-R9a-SM-ACKVF,,,,,,
,,,,GTEX-1J8JJ-0526-SM-ARL8O,,,,,,
,,,,GTEX-1J8JJ-0826-SM-AHZ3F,,,,,,
,,,,GTEX-1J8Q2-0011-R10b-SM-D4P2C,,,,,,
,,,,GTEX-1J8Q2-0011-R11a-SM-A9SKI,,,,,,
,,,,GTEX-1J8Q2-0011-R1a-SM-D4P2D,,,,,,
,,,,GTEX-1J8Q2-0011-R2b-SM-EAZ2X,,,,,,
,,,,GTEX-1J8Q2-0011-R3b-SM-ACKVG,,,,,,
,,,,GTEX-1J8Q2-0011-R4a-SM-ADEHA,,,,,,
,,,,GTEX-1J8Q2-0011-R5b-SM-A9SKH,,,,,,
,,,,GTEX-1J8Q2-0011-R6a-SM-CKZPG,,,,,,
,,,,GTEX-1J8Q2-0011-R7a-SM-CKZPF,,,,,,
,,,,GTEX-1J8Q2-0011-R8b-SM-D4P2E,,,,,,
,,,,GTEX-1J8Q2-3026-SM-CKZN8,,,,,,
,,,,GTEX-1JJ6O-0011-R11b-SM-EXUS2,,,,,,
,,,,GTEX-1JJ6O-0011-R7b-SM-EXUTB,,,,,,
,,,,GTEX-1JJ6O-0011-R9a-SM-EYYXP,,,,,,
,,,,GTEX-1JJ6O-0526-SM-AHZ3G,,,,,,
,,,,GTEX-1JJ6O-2926-SM-CE6RG,,,,,,
,,,,GTEX-1JJ6O-3026-SM-C1YQH,,,,,,
,,,,GTEX-1JJ6O-3126-SM-CNNP8,,,,,,
,,,,GTEX-1JJE9-0726-SM-CNPOH,,,,,,
,,,,GTEX-1JJE9-2826-SM-CNNPB,,,,,,
,,,,GTEX-1JJE9-2926-SM-CY8HV,,,,,,
,,,,GTEX-1JJE9-3026-SM-CNNPA,,,,,,
,,,,GTEX-1JJEA-0011-R11a-SM-EXUTE,,,,,,
,,,,GTEX-1JJEA-0011-R3b-SM-EXUTD,,,,,,
,,,,GTEX-1JJEA-0011-R4a-SM-EXUTC,,,,,,
,,,,GTEX-1JJEA-0011-R6a-SM-EXUS1,,,,,,
,,,,GTEX-1JJEA-0426-SM-COH2Y,,,,,,
,,,,GTEX-1JJEA-1926-SM-AHZ41,,,,,,
,,,,GTEX-1JJEA-2826-SM-ARU8R,,,,,,
,,,,GTEX-1JJEA-2926-SM-C1YSK,,,,,,
,,,,GTEX-1JJEA-3026-SM-E9TIC,,,,,,
,,,,GTEX-1JK1U-0726-SM-C1YPZ,,,,,,
,,,,GTEX-1JKYN-1026-SM-CGQG4,,,,,,
,,,,GTEX-1JKYR-0426-SM-CNPOM,,,,,,
,,,,GTEX-1JKYR-1626-SM-AHZ3L,,,,,,
,,,,GTEX-1JMLX-0011-R6b-SM-EXUT9,,,,,,
,,,,GTEX-1JMLX-0011-R9a-SM-EYYXM,,,,,,
,,,,GTEX-1JMLX-0426-SM-COH2Z,,,,,,
,,,,GTEX-1JMLX-2726-SM-CM2SB,,,,,,
,,,,GTEX-1JMLX-2826-SM-C1YRH,,,,,,
,,,,GTEX-1JMLX-2926-SM-CL54C,,,,,,
,,,,GTEX-1JMLX-3026-SM-EV79Q,,,,,,
,,,,GTEX-1JMOU-0011-R11b-SM-EXUTA,,,,,,
,,,,GTEX-1JMOU-0011-R3a-SM-EYYXN,,,,,,
,,,,GTEX-1JMOU-2626-SM-AHZ49,,,,,,
,,,,GTEX-1JMOU-2726-SM-CY8IO,,,,,,
,,,,GTEX-1JMOU-2826-SM-EV79R,,,,,,
,,,,GTEX-1JMPY-1026-SM-ARZN1,,,,,,
,,,,GTEX-1JMPY-1626-SM-CMKGZ,,,,,,
,,,,GTEX-1JMPZ-0011-R3a-SM-EYYWX,,,,,,
,,,,GTEX-1JMPZ-0011-R5b-SM-EYYWY,,,,,,
,,,,GTEX-1JMPZ-0426-SM-COH32,,,,,,
,,,,GTEX-1JMPZ-2726-SM-ARZNF,,,,,,
,,,,GTEX-1JMPZ-2826-SM-C1YRA,,,,,,
