Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11
GTEX-11DXZ-1326-SM-5H11X,GTEX-U3ZN-2226-SM-3DB88,GTEX-148VJ-0006-SM-5NQB1,GTEX-WK11-1226-SM-EAZ2V,GTEX-XMK1-1326-SM-4B65Q,GTEX-13OVJ-0011-R1b-SM-5L3I6,GTEX-1F6IF-3026-SM-7P8QN,GTEX-1B996-1326-SM-731EO,GTEX-S95S-0326-SM-4B66U,,
GTEX-1F88E-2026-SM-7MXVP,GTEX-1GMR2-1326-SM-9KNUT,GTEX-1O97I-0005-SM-DKPPY,GTEX-18A7A-0526-SM-718BI,GTEX-15SHU-0126-SM-7KUEH,GTEX-13OVJ-0011-R2b-SM-5L3GP,GTEX-NL3H-0011-R11A-SM-2I3E6,GTEX-15SB6-1226-SM-7KUMP,GTEX-15SHU-1626-SM-6M46B,,
GTEX-WFG7-0326-SM-DKPO8,GTEX-14PJ4-0926-SM-5YY98,GTEX-OHPL-0526-SM-3NM8U,GTEX-18A7A-0426-SM-731B6,GTEX-1ICG6-1226-SM-A9SLN,GTEX-13OVJ-0011-R5a-SM-5P9H7,GTEX-ZLWG-0126-SM-4WWC5,GTEX-V955-1326-SM-4JBHR,GTEX-15SHU-2526-SM-6M47D,,
GTEX-W5WG-1026-SM-4LMIF,GTEX-1F75I-0526-SM-7RHI3,GTEX-148VJ-0726-SM-5LU8J,GTEX-WL46-0526-SM-3LK7W,GTEX-R55G-2526-SM-2TC6D,GTEX-17JCI-0011-R10b-SM-718A2,GTEX-1GF9V-3126-SM-7MKHH,GTEX-14PHY-1126-SM-664OR,GTEX-S4Z8-0126-SM-4GICC,,
GTEX-17KNJ-1826-SM-7LT9N,GTEX-P44G-0826-SM-2I5ES,GTEX-OHPL-0006-SM-3MJHB,GTEX-WL46-0426-SM-3TW8J,GTEX-1IY9M-1626-SM-AHZ39,GTEX-13OVJ-0011-R6b-SM-5L3GH,GTEX-1GZ4I-0011-R7b-SM-ARU71,GTEX-ZTX8-0326-SM-59HLA,GTEX-1OKEX-1426-SM-E6CP3,,
GTEX-14C39-2726-SM-7DUEK,GTEX-P44G-0526-SM-2XCD1,GTEX-148VJ-0826-SM-5LU8V,GTEX-1399U-0326-SM-5P9G5,GTEX-WYJK-0126-SM-3NMAB,GTEX-13OVJ-0011-R7a-SM-5L3G1,GTEX-14PN4-0011-R11a-SM-686ZW,GTEX-V955-1726-SM-4JBHF,GTEX-S4Z8-0726-SM-4GICB,,
GTEX-OOBJ-0526-SM-48TDK,GTEX-1F75I-1126-SM-9WYUO,GTEX-OHPK-2326-SM-3MJH2,GTEX-WL46-0126-SM-3TW8I,GTEX-R55E-0126-SM-2TC5Y,GTEX-13OVJ-0011-R8b-SM-5L3FS,GTEX-1S5VW-3026-SM-EV7B5,GTEX-13NYB-1026-SM-5IFH3,GTEX-15SHV-0926-SM-6M46I,,
GTEX-1GF9U-0926-SM-7PC14,GTEX-N7MS-0826-SM-2HML4,GTEX-1O9I2-0005-SM-DKPQ1,GTEX-1399U-0426-SM-5K7UU,GTEX-13W3W-0726-SM-5IJDQ,GTEX-13OVJ-0011-R9b-SM-5L3GD,GTEX-1GN2E-0011-R1b-SM-CE6RJ,GTEX-1497J-0426-SM-5Q5CO,GTEX-13QJ3-1826-SM-5S2PT,,
GTEX-1GF9U-1026-SM-ARZNL,GTEX-117YW-0326-SM-5N9CY,GTEX-1O9I2-1326-SM-E6CQD,GTEX-1399U-0626-SM-5J1NZ,GTEX-R53T-1126-SM-48FD4,GTEX-S95S-1126-SM-4B64E,GTEX-11DYG-3126-SM-5A5L6,GTEX-1497J-0726-SM-5Q5D1,GTEX-15SHW-1226-SM-6M46C,,
GTEX-17KNJ-1626-SM-718AL,GTEX-117YW-0426-SM-5GZZZ,GTEX-1497J-0005-SM-5NQBD,GTEX-18A7A-0008-SM-EAZBR,GTEX-13X6H-0926-SM-5SIB2,GTEX-17JCI-0011-R6a-SM-72D6D,GTEX-1GZ2Q-3126-SM-9JGGM,GTEX-S4Z8-0526-SM-4AD4T,GTEX-15SHW-1326-SM-6PAL8,,
GTEX-17KNJ-1526-SM-7LTA9,GTEX-1F75I-1326-SM-7PBZX,GTEX-14PN4-0005-SM-7PC21,GTEX-WL46-0008-SM-4OOSW,GTEX-12ZZY-1426-SM-5N9EI,GTEX-TKQ2-1526-SM-4DXUN,GTEX-1HBPI-0011-R8a-SM-A9G1S,GTEX-17GQL-1226-SM-7KFTS,GTEX-1OJC3-0926-SM-E6CQJ,,
GTEX-OOBJ-0226-SM-2YUMM,GTEX-ZT9X-1826-SM-57WDU,GTEX-OHPK-0006-SM-2HMKH,GTEX-1399U-1326-SM-5IJET,GTEX-XQ8I-1526-SM-4BOOH,GTEX-17JCI-0011-R1b-SM-718A3,GTEX-1GMR8-0011-R2a-SM-CE6RD,GTEX-S4UY-1626-SM-4AD55,GTEX-13QBU-2126-SM-5KLZN,,
GTEX-11DXX-1726-SM-5H11T,GTEX-17F9Y-1326-SM-7MGW9,GTEX-1497J-0326-SM-5Q5CN,GTEX-1I1GQ-0426-SM-ACKVR,GTEX-1B8SF-1426-SM-7DUGL,GTEX-S7SE-2526-SM-2XCDL,GTEX-11OC5-0626-SM-5HL6M,GTEX-PSDG-1526-SM-48TCY,GTEX-13QBU-2026-SM-5KLZB,,
GTEX-1GF9U-1726-SM-7MGY5,GTEX-OXRO-2026-SM-2YUMZ,GTEX-1OFPY-0005-SM-DKPPZ,GTEX-1I1GQ-0526-SM-ARL7W,GTEX-13W46-1926-SM-5J2MF,GTEX-17KNJ-1126-SM-7KFT6,GTEX-1H3O1-1626-SM-9JGH8,GTEX-11EQ9-0526-SM-5A5JZ,GTEX-1E2YA-3126-SM-9JGI6,,
GTEX-1S82Z-0626-SM-E9TIJ,GTEX-P4QS-1626-SM-2S1NH,GTEX-14PN3-2526-SM-6EU15,GTEX-1I1GR-0526-SM-CGQEP,GTEX-12ZZY-0726-SM-5EQ66,GTEX-13OVH-3026-SM-5MR4N,GTEX-14PJ3-1226-SM-5ZZVY,GTEX-V955-0326-SM-4JBGV,GTEX-OIZF-1326-SM-3MJGU,,
GTEX-13NZB-2126-SM-5MR4Y,GTEX-ZQG8-1226-SM-51MRX,GTEX-O5YW-0526-SM-2YUMX,GTEX-WHSE-1126-SM-3NMBU,GTEX-1J1OQ-1826-SM-CL53R,GTEX-13OVH-2926-SM-5IJFH,GTEX-14JG6-1626-SM-5YYBC,GTEX-148VI-0626-SM-5TDDH,GTEX-1GZ4H-0926-SM-9WG6Y,,
GTEX-11DXZ-1026-SM-5N9D5,GTEX-14PJM-0826-SM-6LLIW,GTEX-1OKEX-0006-SM-DKPQ2,GTEX-1I1GV-0226-SM-CM2TH,GTEX-1NSGN-0726-SM-DTXEF,GTEX-S7SE-0011-R2A-SM-2XCDC,GTEX-14PN3-1426-SM-686Z8,GTEX-148VI-0826-SM-5TDDI,GTEX-ZVT3-2726-SM-5GU5X,,
GTEX-11DXX-0826-SM-5GZZP,GTEX-OIZG-1326-SM-2HMIQ,GTEX-1OKEX-0826-SM-E9J2B,GTEX-1I1GR-1126-SM-A9G2I,GTEX-S7PM-0126-SM-4AD6S,GTEX-S7SE-0011-R4A-SM-2XCDB,GTEX-11DZ1-2926-SM-5A5KI,GTEX-139YR-2126-SM-5KM11,GTEX-11P7K-0126-SM-5986E,,
GTEX-1GZ2Q-2626-SM-7MXV9,GTEX-1H3NZ-0326-SM-9MQL6,GTEX-1OKEX-0926-SM-E8VNJ,GTEX-139TT-0526-SM-5J1NN,GTEX-R55C-0826-SM-48FCL,GTEX-13OVH-0011-R11b-SM-5KM4X,GTEX-ZYY3-3226-SM-5SI9X,GTEX-Y5LM-1426-SM-5RQJL,GTEX-1GN1W-1426-SM-9JGHP,,
GTEX-1GZ2Q-2526-SM-9KNVW,GTEX-14PJM-0426-SM-5ZZVN,GTEX-NPJ8-0007-SM-2D7VX,GTEX-18A66-1326-SM-7LG4M,GTEX-12ZZY-0226-SM-5LZVE,GTEX-13OVH-0011-R3a-SM-5KM49,GTEX-1HBPM-0011-R6b-SM-ARU73,GTEX-WXYG-0826-SM-4ONC7,GTEX-1GN1W-1326-SM-9JGHZ,,
GTEX-1GZ2Q-2426-SM-9KNV8,GTEX-1F6I4-0726-SM-7PC2P,GTEX-14BIL-0006-SM-5N9F2,GTEX-WH7G-0626-SM-4LVMO,GTEX-1I1HK-0126-SM-COH49,GTEX-13OVH-0011-R4a-SM-5KM3W,GTEX-1GZ4H-1226-SM-9KNUA,GTEX-Y5LM-1326-SM-5RQIS,GTEX-1EKGG-1126-SM-7MGXB,,
GTEX-11DXX-0226-SM-5P9HL,GTEX-1F6I4-0826-SM-7RHGK,GTEX-1PFEY-1626-SM-E9J3M,GTEX-1I1GU-0008-SM-EXUT7,GTEX-15RJ7-2126-SM-6PAMD,GTEX-13OVH-0011-R5b-SM-5KM4L,GTEX-1GZHY-0011-R6a-SM-9OSWL,GTEX-1F75I-1826-SM-7MKGX,GTEX-1EX96-2526-SM-7RHGW,,
GTEX-VUSH-0526-SM-3NB2J,GTEX-14ASI-0526-SM-5QGQP,GTEX-N7MT-0126-SM-2D7VT,GTEX-WH7G-0008-SM-4LVNM,GTEX-XUW1-0426-SM-4BOOT,GTEX-13OVH-0011-R6b-SM-5LUAX,GTEX-1GMR8-3126-SM-9WPOR,GTEX-18A6Q-2026-SM-718AQ,GTEX-ZY6K-0826-SM-5A5L7,,
GTEX-1S831-0826-SM-E9TIS,GTEX-1GMR3-2126-SM-9WYTZ,GTEX-1PIEJ-0005-SM-DLZQL,GTEX-139TU-0008-SM-5ZZUK,GTEX-1A32A-0626-SM-731AQ,GTEX-S7SE-0011-R5A-SM-2XCDA,GTEX-147F4-2526-SM-5NQBB,GTEX-ZTSS-1126-SM-5985O,GTEX-11DXZ-1826-SM-5H12Y,,
GTEX-1S831-1026-SM-EVR5C,GTEX-14ASI-0826-SM-5Q5EB,GTEX-14BIL-1226-SM-79OME,GTEX-1I1GU-0426-SM-ARL7Y,GTEX-1A32A-1826-SM-72D5G,GTEX-S7SE-0011-R6A-SM-2XCD9,GTEX-ZVT3-0011-R7a-SM-57WCO,GTEX-S4UY-0826-SM-4AD4Z,GTEX-1H1E6-1326-SM-9WPQ5,,
GTEX-1S831-1126-SM-EWROI,GTEX-1F6I4-0326-SM-7P8T8,GTEX-14PJO-0005-SM-9JGGY,GTEX-139TU-0226-SM-5J1NM,GTEX-1B8SG-0126-SM-73KZ3,GTEX-S7SE-0011-R7A-SM-2XCDI,GTEX-1477Z-0011-R8b-SM-5S2RG,GTEX-1F75I-2426-SM-9WPOY,GTEX-111VG-0726-SM-5GIDC,,
GTEX-1S831-1226-SM-EVR5D,GTEX-14E1K-1026-SM-73KUR,GTEX-N7MT-0007-SM-3GACQ,GTEX-139TU-0326-SM-62LFK,GTEX-13X6H-1326-SM-5LU42,GTEX-TSE9-0011-R9A-SM-3DB7Q,GTEX-ZVT3-0011-R8b-SM-57WDJ,GTEX-18A6Q-1726-SM-7LT9A,GTEX-1HCU9-0926-SM-B2LXS,,
GTEX-1K2DU-1626-SM-DHXKD,GTEX-ZYFG-0526-SM-5GZXX,GTEX-14BIL-2426-SM-5QGQR,GTEX-18A66-0826-SM-72D5Z,GTEX-XUW1-0926-SM-4BONX,GTEX-TSE9-0011-R7A-SM-3DB7P,GTEX-1GTWX-3126-SM-9WG7V,GTEX-11DXZ-1726-SM-5H12M,GTEX-ZF2S-1326-SM-4WWAZ,,
GTEX-17KNJ-2026-SM-7LG53,GTEX-1RAZR-0326-SM-EWRNM,GTEX-N7MS-2326-SM-2HMLD,GTEX-1I1GU-0826-SM-ARZM5,GTEX-1LSVX-1226-SM-DHXJN,GTEX-TSE9-0011-R6A-SM-3DB7L,GTEX-11NV4-2226-SM-5BC4T,GTEX-1S3DN-1826-SM-EV79K,GTEX-1H3VY-2226-SM-9WYU7,,
GTEX-1K2DA-1926-SM-CGQGU,GTEX-ZYFG-0426-SM-5E43M,GTEX-1PIGE-0005-SM-DLZQM,GTEX-18A66-0526-SM-7LG5O,GTEX-15RJ7-0926-SM-6LPJO,GTEX-TSE9-0011-R5A-SM-3DB7J,GTEX-14BMU-1326-SM-5RQIH,GTEX-1OKEX-1726-SM-E9U4F,GTEX-ZYT6-0826-SM-5E43I,,
