,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38
ENSG00000253958,14.748854243254916,380.64841347391575,12.411637851945068,47.413804822728785,38.47696620169255,92.31564402862678,13.240222794235297,169.8209874833426,498.21166233454426,182.4301318733626,247.15141960166164,14.224910133319835,54.1233663964985,9.739976733651275,157.496909997732,150.96196186543156,81.32083566073317,858.5349624359644,1093.0548915415025,23.24283490500329,56.76102816142454,93.88143341394338,117.00444488820652,53.473500922392155,10.066187798437538,131.36280216737987,9.303382877255991,97.31164508240326,21.81850114379289,26.009918426825237,735.7783957633251,102.18935190895031,15.695707149611112,15.38877477255051,419.8719939927155,21.960868778080975,256.1109068454504,22.098893012855928
ENSG00000253641,3.7440750327506365,39.085232798469754,17.85498375564838,16.486551288347414,8.499039542566072,13.482884871935171,4.985977583030617,14.080296271576842,23.695977747845543,20.048559782723135,28.555482008748783,7.983538111973596,78.80282498453853,119.74440228959939,24.723631275644,22.127005692643227,8.2706225691475,27.759650387719383,20.106745734826145,182.93447637313008,28.839811973664183,45.810830199759195,6.758508501041869,13.33672940955701,6.2851574254653855,8.618202019717694,12.338521631755034,17.597129905496427,6.774664296717227,27.587887527201925,14.76188125084506,6.6465293056039085,5.066811070818138,14.237404216663403,58.21473726751832,11.118711761393957,21.348899499624498,5.429936131566139
ENSG00000272505,12.521679061432286,141.15143549589885,42.49157655414703,67.62687126522493,32.33692980652065,42.8163677289477,11.265645150365538,37.69701114309137,55.74300005992472,75.662975021358,59.480487587479004,19.443146037859425,466.93834829115445,741.044269930647,48.46736382598988,73.5947880575891,23.821309290654522,81.26814379575481,60.20812786262509,784.0453994673777,127.80477197291435,84.20370624931702,24.372388661182946,29.91865066845371,18.398748222956165,37.85208284368504,33.87764276166695,84.82640975093713,14.5570559182618,202.22024601909698,24.483433792637786,15.254656058878787,11.772990520615158,81.10061910412686,156.27133137346522,26.322017582575477,78.52550186942422,12.699699204238973
ENSG00000269899,57.0179904870648,220.8101033451784,143.4163053821563,62.358212754921055,86.91625898363831,54.76358216799006,30.458420269408045,338.9144187934786,360.39106829962174,508.3687304630779,527.5501734645977,52.57331232106948,78.54221977292306,40.87581941258096,217.51818128596398,195.5500508987246,160.40190807714134,480.8540307380714,125.30853340194251,63.29799843209776,138.6063276885977,189.85639675306766,152.2988140232566,109.73802928954122,39.398507275163816,193.291618929652,119.23937915374016,40.112365930445435,277.4651798351753,80.52375767950993,88.59287325831208,309.43122222431714,44.43727750820327,51.569826366187925,887.5122217569227,77.58714964610711,53.44331522287392,45.106715084696674
ENSG00000038945,39.54392027627072,18.78973848873272,127.43352565555763,24.345833008601097,50.0321934018462,9.361889798139401,28.71604758861358,485.136514258844,852.3739313767381,136.55764479546247,65.9777440815532,7.997089803258084,14.67729477739019,34.49108761030822,475.7666469234449,77.64299893536246,12.834429878865095,27.24912506136939,67.81558755023927,43.32473223350907,48.72292444789169,461.66308015038896,6.599800635463417,87.0223523594949,24.31744341300001,68.9455509259575,96.10178985246495,7.3515587593043445,76.39542192866102,25.62394806890151,17.386692527733334,330.6989364722501,18.14741681659995,11.766576846037825,32.84848730913712,7.298335775953783,11.902860902048541,56.240975546735754
ENSG00000003989,663.7651847971833,224.53975080847346,62.3839059007926,513.3223430336711,162.82020550269206,130.74992284527573,548.9221242164231,2150.646143838669,1998.3988843181808,838.2896765267622,1357.4018944800114,5271.561831176477,55.91454230422442,124.40588859096003,1493.9845200755726,695.6730165142616,127.07188226087374,560.1506923031125,144.03540796900538,80.43152422705948,466.76161723537496,1938.1159458927034,150.54954098194423,548.169345294694,188.9628322064595,784.3586083800006,35.57019096254697,89.30332961966933,200.6673183739068,118.27457888237694,340.93116762024925,1273.3634323711542,510.63368378559386,69.67187874697223,1611.6656298868656,3948.7581074702375,170.9633778487776,434.15232968890246
ENSG00000104213,160.33492914017373,222.29605101462124,51.60173658406806,194.72726979986618,141.64559079302956,170.01866624089612,102.32884311367074,2027.1487511644677,1691.4056868172236,1263.854398626715,1886.7335107878407,159.84855870395134,52.86850063519968,53.72013051447291,1534.2443743952613,608.7499900074325,31.88638665597131,627.758419767132,104.57538141153108,60.681488647221855,350.73374955758874,1931.9343620451682,18.28229420670268,224.94482715552064,155.54878732675715,476.32203076213267,30.28142577887699,103.78154754492972,179.53064798162225,132.94546281408947,402.5369909879792,1118.41167671287,153.72737720789283,43.14047212629577,2248.4609699238895,358.8210895733842,221.11024396018567,166.58674809157495
ENSG00000156011,39.70401624037333,161.82216638735576,8.91261939279058,102.06354554577699,31.43488923662996,105.01881727445564,23.248953132044832,67.7990880297972,85.78817025944625,105.11580846926859,74.29349547102814,17.010424341267576,720.589713228708,1103.2215255556869,52.514820628254235,191.95089607863446,73.82445272481435,106.8852045406046,142.60939737538973,575.5148851573562,152.89465830276308,119.94985239182914,119.6029677076731,40.61133706087829,151.94848550901685,194.58445437923316,7.709819635231055,131.7894760309626,239.2038573386419,262.5480346072994,101.48770899880013,281.57228847109155,165.18547672585643,508.9681451053062,162.7253089378429,25.48232251880566,114.13492833003565,40.800002392716664
ENSG00000147408,116.18606263792357,614.5577851193326,471.85540829234054,113.94143854548707,154.16589869337759,95.58800741845508,71.67659496619798,822.6706141739501,822.196500750748,777.8391953297036,1667.1233121663838,35.27217554731676,152.37666132199314,182.71232902217753,623.297299706855,444.79097823497244,126.77733086365981,1144.2111392638844,103.7946480643922,284.4864016699011,428.40892799902537,815.9269256563712,74.68159414522401,223.93338863393794,325.4169286993448,238.5157059539374,166.98461940286123,161.8307581184619,653.9952841490939,271.2731857879529,89.99410613304674,315.12688296004535,177.63596961932006,204.0138019607009,2748.8175093555064,43.0694967423996,98.33750029740791,148.81475730087413
ENSG00000175445,769.3038435924136,120.05134446017622,454.1168390189995,583.3400095975722,185.386409053552,82.66492587703722,952.2084829859099,1128.513837795593,37301.937774732214,547.4307191979234,1149.5490147329942,1337.110776541985,180.51253432454226,976.3563461279691,11949.953598870046,417.29967050799655,43.770315523241294,133.19573040596862,110.42311744061432,333.2136379354351,333.6608630725649,1319.0340812016073,15.402671096564537,617.5068944996908,8465.702204948977,236.50119476426758,283.5366742459609,79.55074497499209,661.8855567596444,534.0784344546728,166.6519900955692,609.8451751314046,6483.01877479994,215.72706804846777,356.87943709029673,1789.6206333325974,97.47677725873129,3146.0494413055876
ENSG00000061337,31.60974629894577,107.82588966403176,10.348475983201908,76.79619515994344,52.722379324681015,65.32050287212259,23.057935979767194,73.05453429064468,214.08445327343514,164.8454555752312,172.93763817300368,42.67791415272627,280.31601689045704,374.99989134187393,162.68920519679463,94.99044177838309,50.62030225122348,97.80105753347377,44.45033693182601,263.1346513293095,101.99880447829652,172.2714844118942,203.33782581407132,56.35422475930134,69.48537654811564,74.21911961459121,9.075629220013663,73.11726112894307,47.84990342448805,244.32840589947926,102.81079705705389,53.80610678048704,78.0265295469695,81.94233053274078,265.5690686945718,78.16953473788398,103.73722166195876,32.68439425481207
ENSG00000158806,8.736386628593653,529.6333253667926,8.414991961367582,36.1979639624308,175.7744254698115,40.68789569343551,9.471727754626247,57.40675676233191,23.933713200964192,323.93337923985155,398.9803041157088,5.4244688111886985,761.619547222038,498.80070541355457,27.63527007900193,138.28054303085602,37.4574749775208,939.191113333399,79.72680311858076,793.0242686103965,128.43054871778594,25.136982282858952,11.460451368470842,31.34959334723906,10.589676302211538,71.82846073324632,7.809646937879592,150.73997491286076,22.919592687101357,357.80336702598225,55.25658328233993,19.17866727424238,10.374512755833436,59.294418288507956,2880.0075542219793,7.253541729371708,69.74771163756301,9.940312005325735
ENSG00000158815,6.7565279457356615,338.03583303110247,10.389770109754052,24.575070740760964,24.700282362792642,34.29683762723107,6.728356072711695,29.996697477302252,19.946858286102234,86.39607847417707,282.1826076961489,4.41174927788611,539.6912163178865,522.1947328230746,23.757193272146647,122.84753715936914,17.607029738105375,432.9369107122684,61.49121020666536,910.480571405331,104.93258655162488,19.728803803460657,9.561594004748027,27.41924303833494,8.044996163700926,23.010705928067704,4.974739078160901,96.21552504062421,13.168991023018608,190.68766064268792,23.952347633098142,16.0638444893784,5.92234896800721,36.3651561392247,963.7981789727502,7.214248957459431,43.56589922252254,6.2177723815284285
ENSG00000158856,211.0955562277612,1070.9745260579339,4549.052008567484,594.6791867696785,226.79680532821715,273.13902795999314,177.3658460566388,899.6990746176616,605.8962242847438,784.1149493553849,1094.2560971197177,610.9118395960638,3213.61130868719,3110.748749503419,836.2148233773705,747.1217705520335,251.62757350920378,1282.6434808214656,604.3962981897865,2062.7161728584674,1290.050895596825,5004.260882174143,204.29088404280722,493.6352911877564,900.4507382615316,304.2929229490096,8478.918513141527,690.7697872544989,830.4889978706038,1945.5148921355621,500.45148975210327,399.0983788612208,581.9869713978541,1121.211177643874,1420.1178959561616,1304.3220362103311,510.0851783939886,191.7612927033835
ENSG00000168476,107.82092536472864,626.498901623694,1363.539020410627,241.0134801269516,970.7105782933932,874.9413320709689,125.09513870472462,460.6981940985264,845.5981558888582,899.7109326705819,747.0259563832113,103.69954724656537,335.1319553435655,103.81810569311644,642.9804862294902,1035.399031647771,707.6546265108473,1442.2628269224565,1833.0106270716706,182.40851631963943,411.6696386168875,907.2286986401544,3848.849062287776,396.07768477360935,111.28716455683292,789.0854432877298,1035.1918130765237,434.1597229374286,196.30778357864443,221.88539091366306,6165.25281757872,891.9527809351912,142.70849779026818,183.63623763456312,2074.4802411885853,187.93152677760256,1634.6396981635094,88.28043565252443
ENSG00000168484,12.812687967131676,50.17848836422846,68.47133618235998,20.919084186085314,14.511701232741054,14.724784531506838,7.823367196692164,191.11887589335433,14.674515257055631,95.36098234674057,44.48548270067538,17.37588886049236,73.33447502495346,62.83791908883924,11.04244309406659,38.467181697098084,10.274264486141796,53.62699570374755,14.256336588635953,79.32584032220053,34.3733381485405,79.48348310046609,7.76851980308405,14.571111049507708,10.291674166656199,29.05475560978299,53.517406595512654,32.30103696183098,14.76129832239757,47.856036123123204,27.049542074841835,41.0826425972078,11.918805456559445,12.872128076358193,218.74538851979645,30.80107072917721,25.651650671103656,6.796551712652771
ENSG00000168490,87.12551263818945,359.3204804155538,43.13048215473761,572.2052628674842,112.70495434612953,581.824638213093,54.145535171615904,435.5643798429751,343.5489595185356,323.4384241455112,314.07700145677967,30.316520733012457,5744.486259848326,7712.789660448571,403.09485184678505,517.1719502195485,158.67928860745087,227.27551072119618,198.0234835942486,4608.905266950257,1210.6176261832518,2126.4914585129845,390.465066745063,203.76785511501376,67.14121636219653,219.13316967221255,31.494869243105708,683.1761858257759,88.95111700624008,2604.1328582326214,1574.3851071208471,216.719742348224,57.627188440904405,648.9620032122046,312.7988408956781,55.01952877746881,1520.273107565337,83.22210304707218
ENSG00000104635,1233.1322172389239,952.6829745026678,132.41636619615267,443.83735480993556,537.3288985191986,278.52524130957875,375.7213102849608,3737.180475595973,2685.1839733225434,2379.837029345416,1869.829111265774,636.089583848391,163.41348904618454,182.29249855300188,1452.8316953623005,1435.6134327046639,263.60853457455227,2550.10379357698,1349.3076666009608,297.79625267662186,1173.3280043897666,6548.620371282955,96.55215862908953,554.2317249177828,616.6178052345008,1657.5469058462345,59.730121620364905,275.5197256447335,1834.79813842263,377.65429059038524,497.3856063712424,6240.112345073983,1199.3012963943336,313.79602040700127,4914.837229812628,605.4432911001857,206.5344949327621,990.802366192671
ENSG00000179388,85.59174159200589,150.954789009487,83.28398311887649,218.1837810487075,449.653082463727,250.3458717805416,76.49083446423596,785.0238959025456,955.9840882971522,317.7706009237185,389.5960881454476,26.309599245866192,297.17944878339614,228.07945140651242,569.9691686921609,263.3269586967973,29.29066356802591,216.2760134390941,78.47490329857375,147.47594050780623,344.144962622707,1086.4552596164444,84.91066447217544,175.36311712776944,100.36697281133812,218.3747821986861,50.53557030498585,216.30506984010947,428.6287180674071,256.3728337115799,2542.433194544514,333.6499639710303,87.58443782163006,299.336836392075,477.4801515212747,52.549527156214594,730.7640324379099,121.56542765406849
ENSG00000134020,818.134750563961,524.8394997120819,44.615580017213325,388.33382005604597,521.0182226974457,18.455906620476444,507.39775366418667,800.7915114085849,211.9957774525013,735.1304098993418,2474.4911437543815,7902.630949451422,68.78360650556955,380.0139622627494,344.31285654242305,435.9391945279235,22.97365691286923,2218.4413621141575,74.77125706271451,249.88706996237224,796.5535486410673,291.77758365798957,4.459760728974661,406.4007751850637,2367.7235738153195,213.9676313720805,16.887366943489408,120.92663840324127,4836.958033421038,523.7982050722561,16.70497000078055,244.8330775786431,3845.73866260589,1055.2919841438593,3988.859346550631,4886.093767074725,22.793350919941595,708.2931699411239
ENSG00000173535,12.47398677324778,16.901570443883173,9713.787750531248,10.071647973999278,29.031891922006782,5.394074982094867,13.461318677098815,80.00802916180903,65.90368450960084,59.305920919586086,39.368707681094136,4.039302528786698,6.562528069396995,13.602805787429137,125.58148550816291,36.992363635825164,8.705506621233603,41.67076349785669,18.218316178662274,10.11770398329752,24.643541422488315,47.17297122633739,5.706928486426977,36.808445298844,73.06255652440288,35.716362768690026,7713.770676211719,4.981525135276275,16.360242135402874,9.951840241781643,5.437753573073278,141.0831893311741,6.726289206256228,6.808533980074989,87.91733286388214,6.53600795850086,5.234059315087644,14.393584967329955
ENSG00000173530,79.28677632904389,78.38878956292616,226.97719848826904,44.37488971842579,136.2588486963142,106.82950547217756,53.19116886387134,343.48786107666393,495.20695952878066,336.5365275009176,262.48204376073045,27.87122207185163,32.90778389269996,53.74683023786299,127.44342939422356,529.1300453188535,60.628199972136095,158.73013410231013,359.7868045978848,49.057905593147694,114.34050523487875,579.0572127711828,55.76285347076567,53.86936597264091,58.48284012670332,922.9046851187978,94.73553047854863,22.923696970247768,182.11925773032246,34.02545914648989,53.60040175623289,2369.064496280563,71.44522917647149,51.27893185470803,326.711574261439,43.317260243819284,38.0414178892426,56.34682677982296
ENSG00000134013,114.15374873132745,53.04859881194626,37.29246502679868,67.51179474037751,32.36220171590444,138.68708472537512,57.220628927906446,512.9255631768403,1263.6138486481905,414.88489398133436,202.55971856971667,57.49051561919014,35.71351532700607,62.63695271055405,242.58605044221778,724.0898324729336,46.609189511438395,158.3689500083451,334.78363085358285,44.85360023199208,233.5143111456697,2831.9182749802826,45.52387470901506,55.21043966645501,68.51554733122487,1944.7844960153877,34.598199936651746,30.96988738549516,152.6567130258704,27.622182847980042,131.52294402928345,6130.497587184523,106.19409377136022,62.92659424286317,280.23491441965314,67.48749504680394,104.17891991610061,143.6119988029286
ENSG00000147454,164.00118926766658,424.88381889064783,18694.484572403366,306.282450895034,362.81860112723507,196.1251414702809,157.68756522132136,967.9815699786224,698.0365713270868,1000.0772203553954,826.4063491963593,391.8956774137374,217.01283851155623,280.57651030215305,773.3442510306437,621.5441518421471,328.3217562745296,868.2803606610378,680.0470441025598,322.9391444463487,481.8741454642698,2029.0037819617837,286.33486731661935,470.67210992001367,526.6720887237285,556.4260301300811,21826.254348609717,137.48768526878243,536.3716069064229,293.65754089340965,517.8973254556964,1307.696713384245,218.3098731400156,169.14375050186422,1207.8128312866565,808.9346595313453,257.9283444100795,240.19763021095056
ENSG00000167034,39.84062258651253,12.622128286125124,34.10406748894889,28.72982351014688,16.49520285320616,11.044381622909395,15.337788312952558,55.231696846992726,72.52808706107243,27.179813383851958,24.52142741154214,123.81890484607975,16.956491748103513,20.854538751204952,29.592475971736246,37.33731375866126,139.36858356203743,21.80407689311045,25.636405660223396,20.27896118792018,51.78060498118519,324.30014455969746,121.3102956580154,29.76148443073658,31.55721030635618,39.02259460761138,17.812452655954196,8.66161194376106,75.37565774621915,26.110665621530263,14.073395093049287,70.83111080265154,53.78049370797505,20.159046489444155,40.07072226792498,129.621777111087,11.821166590668174,23.24957493981224
ENSG00000104228,49.47132682761962,214.84457063693986,181.10915497561894,127.62149728447662,310.4993208310809,343.6095001402131,83.73529869295724,423.4914322746616,619.9258491293433,355.6163800143327,252.96008085942424,85.97216246331962,194.58496877440487,149.01837846127674,301.7045485958617,347.70516696340053,94.8203762948701,269.5759803500764,251.38853743942562,110.51384764385446,237.88119965609246,1098.0349622202755,401.371004494047,178.09154651148904,81.14731145559284,310.812498478436,89.6349830052404,214.42292018852075,81.65376923130333,138.2206018684952,2347.5498117320317,828.9542835399398,103.83078071219992,125.83489264257084,556.8460681704581,256.14503300182764,503.84867708019254,78.50215952138377
ENSG00000120899,117.80328190789837,654.8172637583289,5120.671058938335,205.2621250625767,5160.376168914385,497.80606432437486,327.72234824143436,461.9114658578431,672.9741147434717,500.9788338745293,282.5845212276986,67.69415910283075,1412.4518313166955,2251.363682957037,724.3609642212875,496.96541896243195,276.9068237317476,680.6791158894599,1373.3230765773837,1661.062198764936,535.1173193037197,840.4852654326365,548.0233636552402,502.58961541922423,143.09893097154753,535.9195736626438,3290.1026942188105,395.29526842708583,169.24488521222804,584.1029599143204,1680.447403856157,474.4892281329189,82.23789158108082,336.21691255249124,766.7643002481748,108.29258816899679,1181.2060900370218,104.16652744275069
ENSG00000120885,2173.707381524462,14301.77604651072,3713.8928558034877,4562.290904123304,2666.500612720153,1579.642694969994,1512.6209698625898,43392.95198155399,9724.165740892053,30523.04415625607,23178.552417034512,539.1714966148535,14860.547172269093,27861.12245415494,10846.094309232207,10204.399720774574,3492.3358163400667,16662.822536028936,3442.5827720281814,26126.10623268006,27170.81733781263,81934.38269789596,1162.953617419344,4639.664318139294,1416.2716794535295,10382.730953159788,1906.6117290367145,3743.3444850675164,3450.9008089758777,15008.544116505738,1254.3588923726484,35141.7926363197,947.7217428326381,1847.3203848020325,56886.78126453804,632.6112819100804,2398.2655733160204,2025.70955650356
ENSG00000253875,4.766566317413755,16.54777910868563,3.734604716486415,8.283591275937871,5.4644889729233945,5.337170390176866,3.6387940012193516,75.37101768635665,15.934032579074017,35.82478249855414,30.515677052448773,2.311659895001371,12.754955152589293,12.466794836486086,18.444922043601316,17.567219241096144,7.807738484124114,28.83270103410843,9.774297598595211,15.626138341577613,34.447838753890025,287.438076051611,4.720923285572638,11.048772245403065,3.6587748342738466,13.724584337125322,2.1926152086905617,6.302319651684134,7.284750071079916,14.569031325639008,7.26873978547656,30.380028738026017,2.6301203599987804,5.161387436894161,95.14596776294113,2.94096091318105,5.461185990597743,4.671520988008287
ENSG00000214050,10.404585725256275,117.32582498990493,5.044305044736155,16.486815886673728,109.21311745774963,9.778188953201909,10.531311095829583,100.2546196320742,13.739505894013789,88.80284769366631,101.13939127166194,11.171626278002513,88.64921711183516,110.44955518242787,17.709981137456413,47.649413273350326,15.555362565655031,174.50735428457895,53.483430228442955,157.15542934248242,82.04778000381671,144.3316466049643,9.964893286172737,22.953011947676433,11.806374990390266,50.237455907680186,4.073749950800185,34.36378189954423,33.734340780048676,89.50421428333048,10.427853265429773,45.123803649630275,13.7457297146309,32.14215376591346,446.29834206019484,17.04814237539791,15.072876258355299,9.14466222306328
ENSG00000120875,49.83867591204227,24.327160166192655,38.76588658272443,42.17183710747393,1348.3186756297982,46.24873704441064,283.4619922112355,91.68867572430878,951.3112540912074,82.83620176444634,105.10129419843895,72.7766204264868,49.414711141050766,106.61164990175254,343.1859681553185,116.63701382073413,18.457041304895288,29.72434250176064,34.973272390443654,62.77844323680102,27.93492191137008,50.94008260874307,68.81841999926016,81.34056935473109,43.807994870209356,89.85487005176984,27.7183909166028,36.1908426348178,48.79023676738945,38.36058594557497,230.8772714327029,85.40805016625755,15.296153278490983,27.837865570646454,46.28977914349079,91.55985501515991,100.10555792299246,65.88342178877153
ENSG00000157110,688.7383257621015,598.3273307607387,242.50640956588373,472.21518635672345,312.386497089838,235.05269386495988,203.45968206477696,4731.201369955816,3327.217884873303,1805.0880492393433,1937.1862122794741,132.14991013045028,74.67346964341624,154.12373935732336,2998.4358406277206,912.7422554098821,633.5891476639963,1704.2135377380318,622.7513310915529,119.41304454852708,1693.1776475599938,35415.26311739452,320.3729813304106,634.8581728175224,610.6103834463341,1079.8740605108712,124.00540538365215,151.05889167075264,1044.7120506253189,298.1221081844291,410.43444220960816,2141.3898018678815,537.2930008109772,169.6763789471998,2993.0841946630917,156.66887312493677,173.5258579250008,659.6850162591759
ENSG00000247134,14.71058855098859,20.71058819032197,45.27224168481733,16.630697476928773,255.62738322463966,13.353286440365256,34.35114036958711,33.97648904995101,52.91714281019842,59.1557827934399,41.103318109769006,18.946352546254083,26.29932825093223,60.14097989034385,18.486341771353782,94.11668504121073,7.472089869274083,31.289839061795607,29.287977706287673,47.72170499978016,28.73585541857531,33.99031165855369,4.868470202318105,24.212870903118972,68.66653524743704,139.40859386211073,23.36978949311599,10.13267572553502,119.61529085224191,26.693938473928853,6.931310317666898,126.15969433778825,44.627066211326365,37.40843289162656,108.39596406166748,21.95220325673752,8.212766254954131,15.956670986501159
ENSG00000133878,591.9181188478348,33.70270742518815,52.17372038467838,329.27471459538,93.8321074015361,18.32699179789696,440.0724237658459,1217.7491879905565,87.33603242142749,125.54855908260475,80.45907439242045,9995.162525238355,242.57442029195795,2994.2838162895764,178.88392517233788,105.38794686902582,29.0309111568997,33.43265192768959,49.20094734351592,514.6273700092668,653.9142696837654,2358.7786779337807,14.442265229454284,257.1239656082218,791.1082920451149,129.80188500204758,28.599542220488406,55.83616021943923,855.5385587142028,532.5376400290678,14.066948592751196,620.780680777394,1614.723210514976,595.3083973631561,35.96233565841725,9912.416336497745,29.356785325403262,458.39527802051765
ENSG00000272128,8.437931518819116,14.731769209688498,4.761433953064851,15.045594355417562,13.617886197855665,5.759306739872393,10.882001315932262,15.657910877079557,31.212084369233338,16.876442957734337,24.786928591907113,118.04157784121243,11.321259348859671,26.569861049460822,18.402315227624154,13.595855819012518,12.70851383522365,20.169187864267048,22.53864494011329,16.561881834618276,20.30087475897619,46.957618377163115,14.279055808084799,14.67978835438953,4.713717248023996,8.831660908591985,3.01704142598002,7.300835205788363,6.027900869875269,15.543242474984034,16.619389017533628,9.770148953453015,8.19434053324974,4.567152783052362,39.72975085989448,113.01203493069788,9.336634186178093,6.259719174390685
ENSG00000147465,10.57846679174646,17.72517933481571,14.132178524925093,15.791907478889806,38.35082668737315,32.58252215582117,7.96923249884118,16.89660923136583,25.88518093241609,17.849316432962674,15.654249676883515,10.63233601596388,88.28156529523176,82.09134760313877,19.463100781447675,28.101581893360766,10.616745139402827,17.672322770210357,24.320860195278676,53.80346232102109,23.651108916629525,71.99038179962594,57.596460448784384,13.826156910268644,5.988433556322678,22.32132481908199,11.626310895230706,32.01804694657068,10.28277611137849,29.502748346490577,193.94917951973864,33.957838907212384,7.744540729587349,21.690442816690787,21.915268041446563,19.64379125936172,78.90468813129054,6.526756824244047
ENSG00000253356,1.2522074913745163,1.2334783940940017,1.017662909289282,1.4946601760823084,1.053861729141124,2.0977971447174757,1.181524357578519,1.7622125406837148,1.3180518896300844,1.2496384572049324,1.2570720780414872,1.1918867423465072,1.4222160824792887,1.3842863477264886,1.34371553319297,1.3431152189594024,1.241041000767249,1.250333963488135,1.0508303148600093,1.2964531868592781,2.0032214426166166,3.11405405029959,1.7696418719709703,1.4776050628747155,1.0249051820278332,1.319764185510928,1.02177800126563,1.5939378990841384,1.128287041221163,1.3811764612404938,8.766889570835364,1.2855574989868674,1.0412046448935965,1.1503729720313467,1.3371475501247525,1.3352905906039556,3.46084961705635,1.1431583160441436
ENSG00000272159,8.326088013639236,27.818401251186977,7.337139679499077,27.612943490083868,11.484096180894246,13.714394902489936,7.018556839877533,47.86705685725452,47.704496229327255,32.32780946233041,25.52689839581135,7.069458527256587,63.707615247721236,212.002589397583,60.40342925834677,34.037112115402984,10.061627667893571,21.707445818281073,23.50402758072971,157.1662525374297,86.81102702301799,413.9355417550276,7.696385170771607,19.687355720079815,19.315447543225897,25.852175356668134,4.641960650180268,17.528808238697646,18.384930075710944,51.49556939886258,10.18310517594768,44.436183347129884,13.470600482477872,28.887429881104232,28.220341005621663,12.071093847672701,14.61146584723573,9.939347138557322
ENSG00000239218,16.808318702030363,16.909966170190053,6.051824819531505,20.83274984951606,12.697134343923873,11.227981298749592,7.654815357912734,90.2237537931186,97.86961169272612,40.48017090967433,69.40236662581366,6.279370092731392,15.985593962278005,40.40654476846348,91.69759198993076,39.76802774472427,8.996203602509693,22.34409310732954,15.100009317019305,34.48767765570832,49.30328693628231,288.82936352016713,6.007855184030924,19.871937146223196,13.752568312720694,25.782353178750856,5.111602801507124,9.152396874049366,67.85572691999175,24.541560474175576,10.743999662216869,67.57101167032329,18.055687669625808,35.95178569139042,37.44523420131193,6.287319437711523,11.2441781821437,24.065268725808117
ENSG00000168615,381.8552072888346,316.0356814395291,474.84588418468974,251.12451338090557,364.0876397073821,362.8065360987612,216.47595230163404,1535.2183692330375,899.7838948434598,1090.112781880962,826.1702178258163,431.9189025739904,206.21336748469747,316.23723502230956,756.8374514236891,1083.7081095153508,383.2234230993548,569.4368472924407,901.599219023318,292.40005079675535,450.8697833879014,3302.7250309779884,688.3569112764949,234.27237047599345,305.16487796523825,2281.0479448280503,279.4866731205496,141.02804995028023,519.4023088708988,192.35739582912467,423.07595904607155,9563.781242542655,604.9284123360804,215.53611794715735,1409.3581641409123,551.332057192717,298.9353475268156,241.3454850686057
ENSG00000176907,769.2986007685552,1076.7780299361018,190.10461179300952,932.2989608998188,612.775670115554,225.02835730874446,517.1625446616298,4397.287608198899,5380.691501980483,2664.7709338426284,4834.02954328833,960.0164889696638,141.30031862043467,232.80915517998534,5584.535591608758,1364.8244412242047,388.3323198544372,2358.2721148411374,1646.314180514884,177.97601909902562,1930.0294125824485,10489.46677537729,150.90874077824236,1535.101667329076,1485.851878684557,879.3679012745598,87.98087702872867,183.96246643666308,4951.907204195319,431.2209065107997,379.67650834759075,964.6595435722331,1111.105695252332,541.2823160601706,3636.684158977875,964.8801374940388,210.16421112115765,1401.5070151551522
ENSG00000104332,117.66167958547106,196.22783897890062,72.66410335150924,316.85057711008335,143.9685961719915,692.1377968169297,74.92791065724522,2191.645980440851,1583.122581366028,618.6474043064603,635.5884507301281,55.319089434535144,252.10343244915947,280.6994041009656,1052.7577128296894,468.87023992897406,146.25385266889356,235.38270036666614,359.97389777216534,205.20039363471187,813.5742239072509,4321.336891371287,645.3622820895661,256.5928946091755,312.88462139644383,567.8130613978929,39.805864201633334,295.28349636843075,1183.9413118677778,241.40228292079274,2741.0480245530075,1806.0655065746441,398.19421686696705,462.2361916378914,466.107525087898,55.880665810855994,868.4982412881301,305.64255128072307
ENSG00000147536,4.977475192156121,7.938588039859814,18.088675745410633,3.7043793082736975,294.9437373603643,14.036529788729794,24.251823295214926,13.303802379523276,19.688587911682035,30.62424495955116,12.39057203693718,3.4212036416756946,7.282467297508898,9.20391006604808,4.75971082839104,65.26099366929476,11.547528939807366,14.271996336664841,44.10371894004952,8.631884693512635,5.6399277187795676,7.356768674644892,33.45414001574469,7.132365190782381,5.095883757612661,181.66010484578334,27.401383605685588,4.248174686773153,6.887351095160188,5.11932570703159,15.664347873077226,158.4281291465312,4.347048558159123,5.296498802211389,23.659653487324668,3.822600565839733,16.33458804736648,5.032666190243987
