i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
739,GTEX-XUYS-0326-SM-47JX2,0.009624786861002366,0.011188546419031251,0.010228151591892533,0.008580917873303319,0.006228860838151373,0.9327119674186378,0.0008612274783950625,0.007190894702200315,0.007040149642510694,0.006344497174875212
740,GTEX-15DDE-0526-SM-6ETZQ,0.015036495392216022,0.017593745451283883,0.01523878524563544,0.01577937341439151,0.012877728494924684,0.8953320775270966,0.00048152431534735776,0.01004232658237781,0.010012126142112847,0.007605817434613647
741,GTEX-1H3NZ-0326-SM-9MQL6,0.05193092789949687,0.06617546048543126,0.06030174763786942,0.08297268552027155,0.06789902558720119,0.5602292771676092,0.0004064442727628872,0.02775517304374378,0.04640895018885393,0.035920308196760065
742,GTEX-1LGRB-2626-SM-CNPPR,0.027803692207703293,0.03637058501111396,0.024320717459639773,0.052675412057755826,0.03318764517839446,0.772973368942461,0.002233105473387566,0.012179442261993382,0.017201247942082075,0.021054783465468793
743,GTEX-1F6I4-0326-SM-7P8T8,0.007394070908833721,0.008470353974512446,0.007413531707009561,0.006862090571811659,0.005056617302040911,0.9491301807993855,0.001139430471688034,0.005499197461636147,0.005212897026301808,0.0038216297767801823
744,GTEX-147F3-0226-SM-5NQBV,0.025605189776206398,0.03356956192186335,0.023112050240041117,0.04034865639558918,0.02915118449796102,0.7902959601843894,0.0022386764021412363,0.01277311325713305,0.018771620949041026,0.024133986375634436
745,GTEX-1I1GU-2126-SM-CGQF9,0.01645957378980856,0.0186510682740799,0.013393266984661886,0.028596607485371812,0.019536846575934127,0.8765626152016193,4.0804237651955296e-05,0.006869955268126228,0.009228598753023573,0.010660663429722592
746,GTEX-1B996-0326-SM-7DHMU,0.005993775884416356,0.0068669192707953,0.004967265637412824,0.009343078322116493,0.005336695513815975,0.9569657858462403,4.708909620085037e-05,0.003455964270820998,0.003231444231614765,0.0037919819265661786
747,GTEX-12WSD-0526-SM-5EQ6F,0.017029699070996718,0.02100576914425615,0.01711575586069241,0.016471659353762966,0.011471020093204474,0.8800908358851486,0.0008295731448230837,0.012770363559107462,0.011215024869161348,0.01200029901884664
748,GTEX-WRHK-1626-SM-3MJFH,0.014229743927924638,0.01799328380424521,0.012055711639348356,0.03384105386405746,0.02110269853160136,0.8770951516570418,8.099285510618624e-05,0.005845288934477262,0.007967900429423306,0.009788174356774614
749,GTEX-1GMRU-0326-SM-9WYT6,0.01085557438622192,0.012824064028037947,0.011734571320036274,0.012008670803268194,0.00818122934623019,0.9208691449409954,0.000128233413522305,0.007746171577665928,0.007851993257077769,0.00780034692694404
750,GTEX-UTHO-0726-SM-3GAEN,0.029296122259000686,0.03767557771233335,0.03374093884089246,0.049707217790087056,0.035574070464145,0.7447635808142208,0.0004830922229102475,0.016485896972766596,0.025848232829830578,0.026425270093813197
751,GTEX-1I1GR-0326-SM-CKZPI,0.010144669084407755,0.011620879672776774,0.010392114381989278,0.00873999383557159,0.006151927768023999,0.9310834823485882,0.0008064454241285162,0.008441609874999935,0.006826011916189005,0.0057928656933248215
752,GTEX-TKQ2-0826-SM-33HB6,0.03712499953628522,0.05209860529528374,0.040202684635022475,0.038815648168390365,0.02666336149028754,0.708677425778879,0.0015525729357487776,0.03562335245418379,0.029175848893304306,0.030065500812614734
753,GTEX-YFCO-1926-SM-4W212,0.028711977948802446,0.03247881440293647,0.031180399178559984,0.04110373449952757,0.02998024550512476,0.779174072548049,0.00047223275071147573,0.01817236498179165,0.024899852780643876,0.013826305403852521
754,GTEX-1R7EV-2026-SM-DTX83,0.02139293686634291,0.02574439074551208,0.021635223901972818,0.030648168205687037,0.02260770832212155,0.8421029917930346,7.169033093625607e-05,0.011702364034851379,0.01475442319334694,0.009340102606194339
755,GTEX-14DAQ-0326-SM-664MR,0.012152081908947121,0.016633182708698967,0.013307472322471084,0.01283500759291083,0.009471554393136456,0.9076646465641397,0.00011723389895127798,0.008315656464913238,0.008438312296663386,0.011064851849167966
756,GTEX-13PLJ-0326-SM-5L3I7,0.045910249912664416,0.052991856692595346,0.05434687485458684,0.044429819137542896,0.03358398343042995,0.6744636851458233,0.0004695356297754981,0.03729735441436934,0.03661661413542718,0.01989002664678521
757,GTEX-11DXZ-2426-SM-5N9DT,0.007328223218900905,0.009318630918426848,0.008784175890041122,0.007753147515966212,0.0063505752841705775,0.9454069368708449,4.493679464750981e-05,0.0051358871228357,0.005400767635389158,0.004476718748777027
758,GTEX-1H3VY-0326-SM-9WYU6,0.03652018106092214,0.04798115607932307,0.03722089976223429,0.04615197118274984,0.0315645478804286,0.7258272266895908,6.558993664170677e-05,0.02761069612504396,0.026517878193976926,0.02053985308908877
759,GTEX-11OF3-2526-SM-5P9JL,0.009861910942606392,0.011295773793091159,0.00992420742848398,0.008713827402829862,0.006315166813460514,0.9330056854852282,0.0005016386257652715,0.0079171701449064,0.0070210586522956656,0.005443560711332598
760,GTEX-ZVP2-2126-SM-5GU6E,0.008339714751424813,0.011107780989455043,0.00694912931317464,0.014910530288884465,0.008782233878641679,0.9366975040460984,3.382402154613886e-05,0.0038277160966380314,0.004563978161156946,0.004787588452979781
761,GTEX-1LG7Z-2126-SM-CXKYU,0.040357960058032376,0.04330480462719367,0.036758185275546466,0.07044886372144066,0.05505347840455882,0.6805364150801999,0.00031562639334311795,0.0218685358910264,0.031026896417267805,0.020329234131390737
762,GTEX-11ZTT-2626-SM-5EQKK,0.021040734158333664,0.027679122240226586,0.019909415803335252,0.03215048217865525,0.02058067776449567,0.8370879105283989,8.206516085533384e-05,0.013485229252126108,0.014105755673270909,0.013878607240302227
763,GTEX-OHPK-1626-SM-2YUN3,0.005113701853680111,0.006293397791800122,0.004851894286120689,0.008041341622842734,0.005393406895802561,0.9609162886178064,7.934802552381802e-05,0.0031109143236574648,0.0032341678254576476,0.0029655387573084982
764,GTEX-REY6-0826-SM-2TF4S,0.0102504191582511,0.013106108097663775,0.008768727950840575,0.023608089083879336,0.014795417061567218,0.9076257826402054,0.0003163997808417826,0.005107428646179594,0.005708911636886956,0.010712715943684238
765,GTEX-ZYY3-0526-SM-5E45G,0.03554946829305958,0.04041452386573587,0.036055274189632,0.0611829738668262,0.039618572732987564,0.7114113829203018,0.0003028916811796638,0.020275176148928566,0.03278891670276072,0.022400819598587984
766,GTEX-1LVAO-0526-SM-EWRNS,0.06963369156952959,0.09944810852277235,0.06799258425789587,0.0901023273053225,0.08238209717146869,0.3176423782426555,0.03568653640363837,0.034518629845302365,0.06623895657386092,0.1363546901075539
767,GTEX-U412-0326-SM-3DB9L,0.010005064553623448,0.011278039689873382,0.01026306666293814,0.011479008993504724,0.008294297098088738,0.9288779096043066,0.0009892482745899145,0.006587480557862105,0.006924353833524006,0.005301530731688972
768,GTEX-139T4-0326-SM-5K7XN,0.07362269035830106,0.0982669473047497,0.08536716757652671,0.10036036264121237,0.08044398315525121,0.36161635415657034,0.00047717365946603,0.0500158540391504,0.06914283132546314,0.0806866357833088
769,GTEX-1J8JJ-0126-SM-D3L93,0.011413048061012251,0.013886419312769157,0.012599607861462338,0.009838926280044758,0.007270603528944351,0.9181848555159046,0.0010285255454418503,0.009622522814525629,0.008299365109847424,0.00785612597004767
770,GTEX-WWYW-0526-SM-3NB2W,0.014252888245594125,0.017723687273897736,0.012491607013330346,0.019397882827139182,0.014268789464090697,0.8923356988719464,0.0015874556443265,0.008374071820275556,0.008684891140445095,0.010883027698954478
771,GTEX-ZPIC-2526-SM-57WDP,0.023219409056119484,0.028412478362741838,0.022490744119922683,0.038451184038779465,0.02615894115833945,0.8162469899814957,5.021508309865455e-05,0.012543069395261572,0.014426885362941079,0.018000083441300083
772,GTEX-QCQG-2126-SM-DTXFV,0.02562423135571681,0.03271809870446159,0.025452394658699664,0.037322320279497646,0.024690357217376346,0.806431015775939,4.905685669896501e-05,0.016632606925205212,0.018245052939898698,0.012834865286506215
773,GTEX-12WSA-0726-SM-5FQU2,0.05003952312694833,0.05890989222475183,0.061419493653081365,0.08042265504473077,0.05866586368974802,0.5865963241570222,8.98392612637023e-05,0.028299410511854094,0.05331993892364987,0.0222370594069498
774,GTEX-1F48J-0526-SM-9WYSX,0.04108198414272268,0.05763565447625205,0.04616558272919742,0.07241246705617799,0.05349308133758972,0.6356218802377568,5.220349850582493e-05,0.02215665770174179,0.040581218016168506,0.03079927080388727
775,GTEX-XMD1-0626-SM-EZ6MC,0.04092655629399294,0.0424363991893537,0.03884395566818998,0.0971001938468724,0.0750442759620983,0.6346244266510727,6.795611743508128e-05,0.016306799290922692,0.03353873859301916,0.02111069838704303
776,GTEX-Y3IK-2626-SM-4WWDK,0.02926119695152887,0.03278164878869381,0.03305623872517742,0.03599916479521611,0.0303966615222491,0.7834893974831575,0.0001578258421079747,0.018833462058380636,0.02269545908907359,0.013328944744415093
777,GTEX-14PQA-0526-SM-7KUFS,0.03730780393396924,0.04193990172582923,0.0401807172718455,0.07458650497157329,0.05193303246668854,0.687499355314594,0.0018465764684698375,0.017048965371101826,0.028713570455648957,0.018943572020279558
778,GTEX-1N2DW-0426-SM-E9TK4,0.03224595346073866,0.03874195022856194,0.03458766607762143,0.03231343462853603,0.02287287122996951,0.774685099594989,0.0016261626653230187,0.02189391192811772,0.022377890198430467,0.018655059987712264
779,GTEX-OIZG-1326-SM-2HMIQ,0.02536262700287567,0.034046418975003795,0.029688187290111582,0.029638483534088413,0.02071852179508372,0.8023934280976264,0.0006260149967954368,0.021225758454556272,0.020137247872767525,0.01616331198109111
780,GTEX-1PBJJ-0326-SM-E8VNT,0.026546862047527608,0.03586574519646518,0.030155308253482456,0.0350537552109218,0.023438182526332327,0.7903616444807181,7.41414243955853e-05,0.020843393391833956,0.019918834110891494,0.01774213335743127
781,GTEX-17JCI-0326-SM-7LG5H,0.010461118231000753,0.013532870879524688,0.011061214215432144,0.009736400135100472,0.007485599366543623,0.9183603271293719,0.0005268355270583501,0.007965416737918035,0.007572962158789205,0.013297255619260854
782,GTEX-1I1GP-2126-SM-CKZPJ,0.009039341308430131,0.012018189874200048,0.009958609480334646,0.009387713383212794,0.0067847239263972335,0.9283913889222736,0.0009009109382067876,0.006956731751447118,0.006518392809369309,0.010043997606128485
783,GTEX-144GO-1326-SM-5Q5EL,0.039028413641696735,0.05062058213080208,0.046176804598077784,0.062097539414057,0.047140290286954066,0.6726170583949148,0.000775726949014529,0.024389391390122524,0.03738259122987691,0.019771601964483534
784,GTEX-X4XY-0626-SM-4E3IN,0.041395784437789074,0.04824493611469252,0.03952757253558439,0.04985701123863605,0.04173271432532529,0.7022737517074754,8.199953666140067e-05,0.023651103472073314,0.030227576665912834,0.02300754996584971
785,GTEX-12ZZX-0326-SM-5DUVH,0.014022887117892777,0.017809983214975584,0.016497932779930762,0.013630685073594493,0.010166787836538734,0.8957661445691333,4.5102546382239335e-05,0.011427615925224802,0.010599628886108367,0.010033232050219073
786,GTEX-13U4I-1826-SM-5IJD2,0.03908572849582249,0.048007982800560275,0.041945887973874406,0.04285397087124759,0.03388837673124383,0.7072072199415229,0.0008940616487361296,0.03210358972822965,0.027352787161730445,0.026660394647032282
787,GTEX-13NYS-0326-SM-5MR4L,0.031294671542120095,0.03615100459047271,0.026388902015778044,0.0699313385271518,0.04703386701591605,0.7302076244554967,0.0007179792515590855,0.011892229494894541,0.02077180804086086,0.025610575065750173
788,GTEX-147JS-0526-SM-5TDD3,0.0160791709059371,0.019315138496017206,0.01872523034665275,0.015332008311477806,0.011067396141780926,0.8813909097844241,9.378829231154207e-05,0.015293709251763205,0.012179747065085407,0.010522901404549851
789,GTEX-15ER7-0226-SM-7KUEU,0.011347244612355513,0.015235794820095967,0.012627056931439853,0.011455606821968023,0.00835111372638761,0.9144120660343161,5.877061675828474e-05,0.008764268619740534,0.008328781405132952,0.009419296411805169
790,GTEX-139T6-2026-SM-5IFFL,0.013940179166291112,0.017837689991130175,0.012357336724476498,0.03137766625804388,0.020277415762226362,0.8760308959126363,6.933563876831446e-05,0.006829205861675488,0.00903480946052091,0.012245465224231238
791,GTEX-U8T8-1426-SM-3DB9H,0.015243951134735253,0.016967794334238284,0.013906107074495844,0.018263435012030812,0.01295934234607814,0.8969747421441858,0.0002718121299546581,0.00894759685639355,0.010061436017580942,0.00640378295030667
792,GTEX-1J1OQ-0426-SM-A9SLI,0.03953531014575662,0.04671173654603872,0.03792202526125453,0.07065050057602168,0.06581185075629051,0.6660497540583453,0.0010543062668058173,0.016608862802258064,0.02542381893333541,0.030231834653893
793,GTEX-RU1J-1726-SM-2TF5S,0.015218234012244872,0.016961352157423615,0.014365628849795933,0.01824773067617764,0.015094754731298128,0.8931241428882671,0.001836731880694395,0.008811701308956234,0.009792716044118575,0.0065470074510234
794,GTEX-145LV-2326-SM-5LU8Z,0.050343353185765154,0.05712373200333769,0.05078570118138152,0.07200431844220358,0.05590865369363559,0.6236682878479829,0.00044710632309433613,0.028693304021354796,0.037556037193125044,0.023469506108119497
795,GTEX-1H11D-0326-SM-9WG71,0.01613314198217945,0.020607926121351993,0.01923277587292141,0.019427826816148856,0.014262169873436465,0.8755811114931307,7.822315897985505e-05,0.012411040221597676,0.01281187438074718,0.009453910079506281
796,GTEX-1F75A-0626-SM-7PBYI,0.01310999324846703,0.015023976310764098,0.015233767804231458,0.012442091763377695,0.008906436070977294,0.9077466977616572,0.0002726314485352665,0.011089933587294324,0.009807113059059758,0.00636735894563583
797,GTEX-145MN-2426-SM-5NQA5,0.03606707986359799,0.04100169319787649,0.035837732391857245,0.04804388769361817,0.03651425784645005,0.7358881688385961,0.0013107721365627299,0.02299161896568532,0.02475743712025259,0.0175873519455033
798,GTEX-T8EM-1326-SM-3DB7G,0.030122824875688074,0.03593632872230361,0.025682147231916905,0.05009330830965798,0.03511019778558741,0.7659658932797834,0.0002978196885703403,0.01574671713378577,0.017905965447146115,0.023138797525560282
799,GTEX-1IL2V-0526-SM-ARL8B,0.011912231249185546,0.012630166289106196,0.012866537460855483,0.010122097847203904,0.007200806019328211,0.9208829361053051,0.0006935517098995295,0.009549383240066914,0.008600571833757857,0.0055417182452911435
800,GTEX-11ONC-2026-SM-5HL61,0.058168431270704986,0.10266854005131909,0.06511433031760105,0.0453005903179662,0.046733254196519865,0.03308180072602601,0.013120656989069798,0.055950106121730264,0.042419282820035625,0.5374430071890272
801,GTEX-R55D-1826-SM-48FEF,0.08116171218646781,0.06262913374099949,0.10916029855238508,0.047096914495101644,0.07722056982687057,0.009787178694395092,8.167690376856744e-05,0.08572793237835674,0.5077720345934241,0.01936254862823091
802,GTEX-1QCLY-2026-SM-EVR4C,0.07449351662239652,0.12982001471153226,0.08642506671318205,0.06781875041949167,0.0639419954296665,0.022014524334938335,6.552707975621072e-05,0.06978530659376551,0.06020899239844444,0.4254263056968264
803,GTEX-1RMOY-1726-SM-EVYC9,0.05643211340145987,0.09463810167841363,0.06045322299217865,0.05143111939132847,0.048251553961123524,0.027607893202023913,4.84444309432388e-05,0.04002163725439604,0.035949005987000446,0.5851669077011322
804,GTEX-17HHE-1826-SM-79OKE,0.08681878243714317,0.06869829739685397,0.11666621705553148,0.04788789740335127,0.09011128185811028,0.010078045418086769,5.840659555246839e-05,0.0701690637705935,0.4965143740759843,0.012997633988792877
805,GTEX-15UF6-2726-SM-7KULY,0.06431972655892955,0.09879251022959319,0.06741784601000024,0.0587790780406159,0.061189358171828565,0.037812251189053514,0.002596079506061743,0.04919532357012401,0.044207927709313366,0.5156898990144799
806,GTEX-Y114-1626-SM-4TT7I,0.03975638547317198,0.0709514121475603,0.040055738209332385,0.048405209190604474,0.04565879164268622,0.03784201938788578,4.033367455409345e-05,0.02904031410260848,0.026231987400129605,0.6620178087714668
807,GTEX-1I1CD-2826-SM-A9SL4,0.03142018030920788,0.06697853481767471,0.038605077630351606,0.023065457877408747,0.01913476785346122,0.017588712668758374,0.0057187267203498825,0.032384027946301915,0.023090723822711837,0.7420137903537738
808,GTEX-15G1A-1826-SM-7KUKO,0.08293221627554595,0.11303878196863806,0.07805557048341005,0.11494375428405541,0.14144940976851642,0.02967650913733564,6.633985092528548e-05,0.03743018814630371,0.05535069948430218,0.3470565306009672
809,GTEX-VJYA-2126-SM-4KL1O,0.021238008662915482,0.01436629560611781,0.02803496086220104,0.01156324731643554,0.02589093979596224,0.0020148082947119787,5.3626179361163465e-05,0.048729005287820176,0.843417743867089,0.004691364127385543
810,GTEX-1HCU7-2626-SM-C1YQO,0.0790881598423235,0.11053280339496568,0.0775830030526937,0.09275851393058528,0.11547963387595754,0.019394728933113222,0.00028398894818266405,0.05794894478433339,0.07367912261203648,0.37325110062580846
811,GTEX-TML8-1326-SM-4DXTO,0.0716408062175058,0.050545346474814706,0.10985654476323867,0.039866648380618964,0.06859865263234152,0.0071303155498355555,6.59176654994941e-05,0.06962413394535157,0.5757453694502893,0.006926264920504309
812,GTEX-13OVJ-1826-SM-5KM2D,0.0824518578554665,0.1088999430517799,0.07982217347972259,0.09652974247745136,0.11797892214105637,0.029525477980700193,0.017712868302426535,0.05084830745523911,0.05684683200935255,0.35938387524680493
813,GTEX-1F75B-2726-SM-7P8QO,0.08917841551771269,0.1134582866582252,0.0851064401932264,0.06524576124457844,0.06697006362077547,0.03416830089059892,0.007718570079228166,0.07946041057651101,0.08503321864272045,0.3736605325764233
814,GTEX-1IDJH-2826-SM-CJI49,0.03212942674789551,0.07089812715086174,0.041502504548190565,0.02322579713114351,0.02060552170011032,0.010873757426259534,0.0001080139006472601,0.03583029083133841,0.02354553376574329,0.7412810267978098
815,GTEX-1KANC-0926-SM-D3LA9,0.08917264210116493,0.0810730653526144,0.12381037695948775,0.05417527647967289,0.09847821481150432,0.010942088678605655,7.308799202763743e-05,0.06811095397780609,0.4399156376707546,0.03424865597636168
816,GTEX-ZF29-1826-SM-4WKG8,0.06442391767337795,0.09901489384916382,0.07409801676558544,0.05760770818288806,0.06835700942114527,0.029966221245043077,0.00015091255804883133,0.04989886793697575,0.09097721896603377,0.46550523340173805
817,GTEX-XGQ4-1226-SM-4AT67,0.05855216809709985,0.07496349768133848,0.07561922142227352,0.039729640723665416,0.05418782836284589,0.01297787764069927,0.0003848024008283324,0.05667811593991151,0.2125008719181613,0.41440597581317645
818,GTEX-145MO-2426-SM-5NQ9W,0.0599706634830483,0.09013793415676206,0.06813559070312712,0.05575445156914836,0.06648290067874753,0.02091236698528278,0.013345542966413179,0.0763378783993182,0.16500612396661857,0.383916547091534
819,GTEX-13X6J-2826-SM-7EPGA,0.034900181843570605,0.0707009987888391,0.04609095601880028,0.024843190400430034,0.02096648262125842,0.013773137304390375,0.000678435353588028,0.03940182559785798,0.026867253425707206,0.7217775386455579
820,GTEX-1C6VQ-2726-SM-73KUL,0.06933563987110919,0.07764206621209069,0.06749416088889691,0.06286133822322086,0.08083186709132027,0.029364838848235635,0.01629490305086018,0.08900975077418195,0.3685493242948529,0.13861611074523142
821,GTEX-1AX9J-2526-SM-73KUY,0.05489775488447657,0.09399981147637722,0.05279919828200983,0.06529963094286582,0.06584704946107021,0.04459410639750857,4.6598234030544425e-05,0.03667218158752204,0.03373674036766011,0.5521069283664791
822,GTEX-1QP2A-2226-SM-DTXF6,0.05667167987579691,0.09691961885900569,0.05675547289550677,0.05561495881942206,0.058940451417986824,0.02288209936409533,0.002044415377656275,0.04171093133440788,0.039897021699037194,0.568563350357085
823,GTEX-ZYT6-2826-SM-5GICX,0.04263612154984591,0.08469662102645822,0.05506686241746828,0.031100712883786682,0.027774981938556296,0.015694863522009085,0.00014060910899670775,0.04740413819423481,0.03100382710049541,0.6644812622581486
824,GTEX-13W3W-2126-SM-5K7UX,0.11840565038883775,0.12840600646885242,0.10393669902614455,0.16028720631900278,0.2130969315456256,0.031828985767110775,5.379701463420837e-05,0.05268324319859504,0.08484552816528486,0.10645595210591202
825,GTEX-OHPN-2026-SM-E9TIA,0.14560845395030186,0.11737822782559339,0.1567698238548389,0.08853433373461465,0.10187056660312449,0.022255056149339213,0.00853029847028711,0.11038904591364712,0.20095627866253127,0.047707914835721954
826,GTEX-ZDTT-1926-SM-5HL5W,0.06487343830025505,0.05221195956205377,0.09061905720009847,0.037797366984143654,0.07303828240594858,0.008200616164391987,6.350267874417805e-05,0.06338040597028707,0.5899636418706602,0.019851728863416917
827,GTEX-ZLWG-1726-SM-DNZZ2,0.06856421738322545,0.05705791470677906,0.09429757610107738,0.04332663040493183,0.08110416163114992,0.009160119682139147,0.00014463541723032955,0.06427053327962982,0.5663912351775536,0.015682976216283503
828,GTEX-1A3MX-2326-SM-718B4,0.05638359998129508,0.09111926281718413,0.058343639521698396,0.05634956344517198,0.06495893120725406,0.013933711016380312,0.012400056228403135,0.038826473820736326,0.04183896230994262,0.565845799651934
829,GTEX-1LGRB-1426-SM-CNNPT,0.07330464317980386,0.05892462759740306,0.08615475033302368,0.04841027988495117,0.08831007227228684,0.011082546345209604,0.00011012728921092867,0.06804878908197806,0.5514683177870174,0.014185846229115525
830,GTEX-14C39-1926-SM-5ZZW5,0.12364919692108026,0.09136064721678666,0.11760751053987012,0.09866659311429975,0.14423094766682706,0.015999473252971904,0.006430020112255726,0.09264063816277937,0.27387889929845266,0.035536073714676514
831,GTEX-147JS-2526-SM-5S2Q8,0.03429613916885502,0.04313450897518743,0.050205602227875394,0.024855125357687823,0.034230862248325084,0.008459958402779985,0.003849079474584991,0.08636864378897083,0.5469113550407394,0.16768872531499418
832,GTEX-1HBPI-2226-SM-9WYTY,0.044330406239376716,0.07147409319806348,0.05823192915395827,0.03294395473867017,0.038532766057399186,0.011812610320448965,0.0009694262688865585,0.07358828566650724,0.18380697313345604,0.48430955522323327
833,GTEX-17F96-2126-SM-7KFSM,0.04421684610713597,0.08395448962256022,0.05370525811697667,0.036453634448024456,0.034016632680948684,0.020508080860645702,4.871520285991536e-05,0.0467444575848312,0.030598654991535943,0.6497532303844813
834,GTEX-WHSE-2726-SM-EZ6ML,0.08319205011590595,0.12852100370754022,0.09224422184601978,0.05931337769160268,0.06405120681643624,0.01781889624066596,0.0012373621931023552,0.09220294560869102,0.11110173411107074,0.3503172016689651
835,GTEX-1AMFI-1826-SM-73KWB,0.0575834149765419,0.09602546969071854,0.06229637455286221,0.05989556567320307,0.0630128937457808,0.02542905069941636,4.441583801790806e-05,0.045631309354464286,0.03875873041790002,0.551322775051095
836,GTEX-1R9K5-2126-SM-E8VN1,0.0801096820383147,0.1267070854708046,0.08635403779626548,0.06604038384579825,0.07043390462608605,0.022708939989060154,4.8597294178108e-05,0.06202460346898656,0.0615538577919701,0.42401890767853595
837,GTEX-12ZZZ-2426-SM-5GCNN,0.06301058392478744,0.1020186117902657,0.07312846212342497,0.06206213465909696,0.06887328699871186,0.019349576800042644,0.0034586411624367435,0.06798437126981906,0.06600010818598087,0.47411422308543394
838,GTEX-1QW4Y-1426-SM-E76P3,0.04523587768137521,0.08488077757771086,0.051006358733026474,0.046170566359872905,0.034334741294762806,0.07119205284795586,3.779057358534458e-05,0.04544645232419396,0.028819265701196112,0.5928761169063206
839,GTEX-111CU-1426-SM-5GZYP,0.08511048280138638,0.06181782790706514,0.14074897279116272,0.05354685315082216,0.08691806536985063,0.009904583980044256,5.9951207432189205e-05,0.06294058146205585,0.4876664009233968,0.011286280406783844
840,GTEX-1MA7W-0626-SM-EV79Z,0.08216056592189011,0.0806576183577216,0.10497783451418659,0.05309143394875189,0.08934023993847288,0.01630289565617746,6.155111457754866e-05,0.07019760203456944,0.40951485337911075,0.09369540513454185
841,GTEX-13PL7-2526-SM-5IFGR,0.06593688857004693,0.04840627708046762,0.07829209936791112,0.036339608535478775,0.07372879083503585,0.007067916478207693,8.71355201608739e-05,0.06819176875533088,0.6139000152765427,0.008049499580817564
842,GTEX-PLZ6-0926-SM-3P5ZQ,0.07294382655308287,0.07459261492744336,0.09476792680019797,0.04565341221544869,0.08255358158165294,0.012919819979029915,0.004891775630299066,0.06753083074863162,0.4346654170614065,0.10948079450280711
843,GTEX-1H1E6-1826-SM-A9G21,0.04551626348695343,0.08379910330051253,0.05056793466076696,0.04712095645880719,0.04183205840242159,0.03217682093670244,0.0002285840032168561,0.033487285229551196,0.030251764638255574,0.6350192288828123
844,GTEX-1IDJU-2026-SM-A9SLM,0.10277467896486106,0.10920403623518676,0.12093142982429257,0.08608281920741206,0.13728892487609604,0.0210652303082771,0.0003523131748156059,0.06775690501988686,0.26693187571046956,0.08761178667870237
845,GTEX-WOFM-1926-SM-4OOSP,0.08270155052625898,0.06682537280829379,0.10259387612910927,0.048956191219669334,0.08212205125248455,0.01006134007128413,8.415525732672745e-05,0.07919590781224913,0.5075338060016839,0.019925748921640157
846,GTEX-1C475-1626-SM-731FP,0.06736351648485653,0.04703252955021848,0.08577332305028926,0.04120612160012907,0.07073350081432138,0.008010061088519703,8.149073842897868e-05,0.06751449682919863,0.6043130126510708,0.00797194719296705
847,GTEX-1IDJF-1826-SM-CKZOE,0.05638241124928268,0.09756233753356502,0.062374171411908326,0.05418615362824369,0.049384604195016994,0.037009027844278224,9.696963153820376e-05,0.04823427297673935,0.03898285236107907,0.5557871991683485
848,GTEX-1E2YA-2526-SM-7IGOU,0.054344990936210646,0.0988142950533161,0.06485139250282194,0.04158228771253769,0.0387295837997023,0.020848896337875154,0.00024180069375759848,0.04957425275058684,0.04030147772404688,0.5907110224891449
849,GTEX-12WSL-1626-SM-5GCMU,0.04788441294545565,0.08539653184280482,0.05070377314901456,0.049110679226160824,0.04483376551513731,0.03452593312879677,3.9867764069137404e-05,0.03628197445354245,0.03195399383240865,0.6192690681426097
850,GTEX-12ZZW-2426-SM-5DUWE,0.06231322932892495,0.1136181685592029,0.06504524759411526,0.06030936712868037,0.058815666404855804,0.029786898682085842,0.0005070070833996225,0.05274641547056911,0.04963667107721878,0.5072213286709474
851,GTEX-1R9PM-1526-SM-DPRY8,0.1033104192685863,0.11675618692680993,0.12998548164580723,0.06885978017249605,0.08517973317690969,0.017328821272723328,8.794100651233385e-05,0.0922502462268373,0.229913838504087,0.15632755179923072
852,GTEX-ZPU1-1726-SM-4WWFV,0.03979160550020987,0.07428432646713418,0.04741705898037705,0.031219380000424332,0.030263408648527654,0.012990445277587881,0.0002632562492919712,0.036932700912056464,0.028301508600320654,0.6985363093640699
853,GTEX-1RAZR-1926-SM-E6CRF,0.09746001405180563,0.07170420009503149,0.13376602710607458,0.05381963625060851,0.08934728684293423,0.012529811686457724,7.199125466945226e-05,0.07792305665736683,0.45436854215536987,0.009009433899681634
854,GTEX-14JIY-3326-SM-6871E,0.0851363453985323,0.07460272031727039,0.1399188013645665,0.0508673164765508,0.07516831739623951,0.008752870537401718,0.0004114332431048015,0.06856117941834625,0.46055310824909446,0.036027907598893336
855,GTEX-1E2YA-2626-SM-7MGWW,0.05356267816852521,0.05764326651631387,0.06485744792535234,0.03760466420861602,0.05054455177786803,0.014935313760592435,0.0008158924255896814,0.09086693398017215,0.4720995385960862,0.15706971264088412
856,GTEX-ZZ64-0826-SM-5E449,0.04588155168860798,0.08816160937072276,0.049597615848886716,0.045221493851827506,0.041590671686288744,0.02781381535043074,4.434672987198082e-05,0.03883271219876647,0.03162659841051626,0.6312295848640808
857,GTEX-131YS-2926-SM-5EGKI,0.03785870991844873,0.07512484985981925,0.0472677400883011,0.02693321157461687,0.023791456779796646,0.013146168632031554,0.00010268760341476374,0.04003173210438163,0.0282235414984103,0.7075199019407792
858,GTEX-Y3I4-1426-SM-4TT9C,0.06519554394257585,0.10209619784083224,0.06718308010025452,0.06372187028427723,0.0627925249791246,0.024416867680222987,6.092214783870625e-05,0.0428403061868108,0.0434156974285232,0.5282769894095398
