i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33
688,GTEX-11TT1-1326-SM-5PNYM,0.017909442870350706,0.017807455224397174,0.012976875917335266,0.01425346639067272,0.011747260008778994,0.6382343243315326,5.563923864616523e-05,0.024141840979539107,0.012972418038956202,0.013294703234640834,0.016855263293211648,0.009780887824255317,5.899631810926255e-05,6.62472312897734e-05,0.017175635730502223,0.010891906573362677,0.023943579070219802,0.005733078478569643,0.013528756396116833,0.01177936767644085,0.001993823384736511,0.008607884308303511,0.00434004619460372,0.012994629480785872,0.008568844926031353,0.007163220616540875,0.010691521328551416,0.008913813092132381,0.011432717436417252,0.005413540079634328,0.012949133228735437,0.010488671513761197,0.023235009582838476
689,GTEX-WK11-0826-SM-EZ6LH,0.02671951965455198,0.03186483133905024,0.026303046071202152,0.010016306590886108,0.01978184510777053,0.3403652473392365,0.0030993132614769107,0.03628256306105746,0.02365248027655404,0.027745114632460235,0.02989903190909541,0.015686764304876803,0.0036608406997420393,0.0038593309243173763,0.027912623296328692,0.02665813744082923,0.027585513598803197,0.02681565414894707,0.026212620099241805,0.02581816110098688,0.003142359040786684,0.02048596831968863,0.012881180933748551,0.02701521583901861,0.012122292180797354,0.016836836176574922,0.021511765106396172,0.020251063736146598,0.025020431235700167,0.016122015996156144,0.022901000862285907,0.018920312115135552,0.022850613600149942
690,GTEX-1I1GV-1326-SM-A96SE,0.02475366706728671,0.02973755853826625,0.02367170816577059,0.008821710551125172,0.016736766617305162,0.3710443412265068,0.007989720236546927,0.04013453174684673,0.02082661635613567,0.026788603938351033,0.027102820767001407,0.014621053618777868,0.008667914839174345,0.0086086907748359,0.025464713856121392,0.023564808015437016,0.024725976481434916,0.03547059477258139,0.022688085299075178,0.02265564437105839,0.0068859971289664396,0.017457365103417964,0.013759433809688823,0.0236545954244904,0.011208708919790884,0.014964854847595278,0.01696865586770324,0.021266838964183642,0.022377461288973746,0.011312820840979919,0.02005672570768387,0.01461458375205236,0.021396431104834548
691,GTEX-1JJEA-0826-SM-CL53T,0.014049751634057488,0.016114054885891595,0.011864853350445697,0.004698887287483864,0.00847949718869466,0.6765587452341546,0.0020809871360554563,0.03052883883349844,0.010737239793382881,0.013510715551047379,0.015381048926677592,0.00863086593041211,0.0023611464861383546,0.002425753965603276,0.014651267774788097,0.010451710579132191,0.015692958073269044,0.011544937957387251,0.012536086931677369,0.01078414432443497,0.0018466649842273487,0.007885294669718651,0.004876590477112162,0.011935163370696222,0.006317694437573823,0.006363664180519356,0.010058849292376678,0.00904862681528703,0.01089893436768023,0.00553603977572479,0.010748959197349561,0.007568851880274357,0.013831174707227476
692,GTEX-1HCUA-0526-SM-A9SMH,0.015329289795183826,0.0191859636995297,0.010863232621248841,0.04025762401738625,0.008577635656095902,0.5947750933971558,0.00031711238698419494,0.012911004738488607,0.00997364413703873,0.016876786424349016,0.01606319448573074,0.007211307968815501,0.0004073259798121817,0.0004576715004272258,0.02251343401732762,0.01305169371215554,0.02679354261640946,0.0087362168025835,0.016564081940126946,0.011135660994158952,0.004371939775300703,0.010488619452262225,0.002675094596681422,0.012806876632172755,0.007036579617626469,0.005640187552771333,0.020059336274327023,0.01285462557964407,0.011292108665628263,0.006644961741939264,0.012803685023141312,0.011886600845540822,0.029437867351955756
693,GTEX-13FH7-0926-SM-5J2MR,0.015063232564977774,0.016756449249778305,0.011815476408550756,0.00985784597639809,0.009340677101287326,0.661229202673093,8.545685376715566e-05,0.01990812610547973,0.010602265503847503,0.014314947103187536,0.014606196149150088,0.007936380045651927,0.00010305463092187439,0.00012161273142106683,0.017344738348614996,0.011279566116643233,0.0213173839956532,0.006666529997815069,0.014275775008699426,0.011166997591074127,0.002701677732751251,0.009822188934503635,0.0026352251395264886,0.01257930356776716,0.007070113584834005,0.006548935171820007,0.016134385753845678,0.010124477247260124,0.011030282731933629,0.004631529138281203,0.011065527757272644,0.011339899211001784,0.020524539873190185
694,GTEX-OXRK-0826-SM-2HMK7,0.014563553087732314,0.018173517864548162,0.011056346206509826,0.0088513879028793,0.008491942757171722,0.65479390993931,0.0009172819497640435,0.018575767500675935,0.010141626130433273,0.015181894515469484,0.014790535854776174,0.007736799962915985,0.0011201868022818586,0.0011825960728077817,0.018657798372079114,0.011707855511193174,0.019960006012217722,0.00946202881122763,0.014217238633915559,0.010838355701616767,0.004787568874926881,0.009422467988339666,0.0037516867207334566,0.012392638200232505,0.006590987960927986,0.00591261554380562,0.015984793019764288,0.011311814177445888,0.010912798533187567,0.005307701316278851,0.010713259575525646,0.010090432748977876,0.022400605750327943
695,GTEX-X8HC-1626-SM-46MWE,0.023474390197094883,0.026427542450928328,0.018579356386671343,0.01596694040015171,0.014745702681875826,0.4492033235088491,0.006684187982752194,0.022997607495053776,0.018727565784737436,0.020991112916901523,0.02350967824976674,0.012813827751296416,0.007328527160953351,0.007629420292005596,0.025543739152150493,0.02048983279120026,0.030318596651665138,0.010800224177811412,0.021942945879851176,0.019233589096046638,0.002339516322384743,0.016299636260218436,0.015104604678843812,0.021065503664849633,0.01088095302213091,0.011446559092596164,0.019698884267480368,0.013570369783389364,0.01749981105140576,0.006727851495233023,0.01721538433791457,0.018398000702855462,0.03234481431293436
696,GTEX-WHSE-0926-SM-3NMBS,0.013506261986424866,0.014635318097711944,0.01005666932698226,0.01836309001951766,0.008138731996971548,0.6449793915547946,0.0008987829183846486,0.023029795360998955,0.010098273325983016,0.016077820504654363,0.014472360692737135,0.007211416757230869,0.001102267879908699,0.0013212053727967945,0.01529130794561214,0.015816866382389404,0.024283540125930012,0.01748189927642856,0.014321912294489439,0.011377368395898773,0.002063628736925862,0.010799871294298755,0.007687489714723236,0.012027211740221082,0.005982700058367201,0.005634748059672378,0.013594140558586673,0.01004800458104761,0.008832339674939634,0.0037834614251070547,0.008617293484375965,0.011722057280402267,0.016742773175486832
697,GTEX-1R7EV-0326-SM-E76PA,0.014365761066793157,0.016298305520625896,0.01114726936690453,0.006595639301293406,0.008851593101269883,0.6654712209873302,9.118918255102758e-05,0.016091388448058037,0.010585855723399267,0.014244854022088202,0.015152773311439174,0.007863063373592983,9.517543910737542e-05,0.0001006356450236399,0.017729766393637554,0.011833957621419174,0.019098836899821062,0.005563021078614711,0.015812225659944244,0.011202709418675669,0.0021596624806171382,0.011569513742795726,0.0017680154379819749,0.013510880325533697,0.0066736624114789155,0.006153698463999771,0.020687043233573284,0.009522922963886531,0.011563697071735754,0.0051173879624087535,0.011292299082278887,0.013980456786038051,0.01780551847608232
698,GTEX-1AX9K-0426-SM-73KUG,0.017573547520960544,0.019682224480865405,0.014088309385025146,0.006506805823599069,0.010126701128033126,0.5565162064598806,6.333402528409317e-05,0.03447900061191376,0.012155605567252887,0.019920133787684046,0.020243708486346962,0.009082706690466,7.09836792216436e-05,8.078918493692016e-05,0.021482941213992236,0.017624016844913312,0.022010013768841156,0.011996823699741437,0.021738929109020973,0.014387690433758035,0.007342788907095707,0.016666902843594462,0.0025413826192723266,0.018431117759330606,0.007498104884423413,0.0073134648865813,0.02623766179748062,0.01510549345832574,0.014719847327752118,0.00538670312256425,0.012655672592887121,0.019144043912847315,0.017126343986107774
699,GTEX-13FH7-0826-SM-5J2NW,0.024540817629870513,0.025735879405492913,0.01955066704920934,0.010963048421791738,0.01584050283650932,0.374129519832548,6.139035756016909e-05,0.03579800044721769,0.01706471621138366,0.027046846593150625,0.02642496367929987,0.012681326137454183,7.37145792527502e-05,9.257719454401174e-05,0.02983413041972286,0.02561831621447169,0.033154031549537256,0.013326161024543681,0.03123092770736885,0.02094286690719442,0.005689459827650385,0.02794623019760076,0.0038965340428461404,0.025875531469325194,0.011541583783248918,0.011070982670935073,0.04397484628072816,0.020543123136516107,0.020430611589458407,0.006719937901850051,0.0180545754956158,0.03424628817311179,0.025899891232989632
700,GTEX-SUCS-1626-SM-32PLS,0.014090510910836523,0.019948992462882592,0.009995178692331927,0.14671225335157717,0.010638961065755168,0.43878589402011436,8.059654942113786e-05,0.004580546702529671,0.010925232388565432,0.012922691734701916,0.01015327243186467,0.008875419524774058,9.744858716469957e-05,0.00012032869825628609,0.022922904921059837,0.008189397273986945,0.0344307001454046,0.005456923869711112,0.012285132933923141,0.01106773688327801,0.004733409647266424,0.00840407897234766,0.002171537068954993,0.00980375315238079,0.019220925491232995,0.007243225304491979,0.015907720982137517,0.009472543803464973,0.010220146693699852,0.003091642678378892,0.014289549704575695,0.008106525993344145,0.10505481735958487
701,GTEX-U4B1-1626-SM-3DB8N,0.004900349709298404,0.007248710527379111,0.0032646068933024457,0.23095506058118234,0.0033530075543474645,0.613166688001484,7.214602950011345e-05,0.0011629560887378104,0.0030340985877718965,0.004675679570427353,0.0031529764862287903,0.0030211095660908935,8.270886864486396e-05,9.267109869866137e-05,0.009126029461946438,0.0029324169825693013,0.01830097527753295,0.002321507223193307,0.003993502790055949,0.003479937957682061,0.0019203816776823803,0.00239237837817726,0.0007091001844290311,0.003025709114281796,0.003149305837536231,0.0022109893387838963,0.004850068381931357,0.0039390593297160435,0.0031813531205242378,0.000953881216790594,0.004253006167478165,0.00183072663839024,0.04924690135820453
702,GTEX-146FR-1726-SM-5Q5DT,0.009266884600224574,0.014006228118535961,0.006784009703187518,0.2023785693758212,0.0072066956897727675,0.43508515289415695,4.556049826055715e-05,0.003190511999556317,0.009061461836488933,0.009553303842995384,0.0065802162759912505,0.0063853403006752674,5.027297718191308e-05,5.849385748547188e-05,0.01640376831647764,0.005941859471768509,0.02673025647713944,0.00469734592563836,0.009367304766944556,0.008065603809969514,0.003848655787015911,0.005914191013922918,0.0013009628591399642,0.006104614572904603,0.04395098522041612,0.005504099453853315,0.01073031695206661,0.007177375274222413,0.0065847245144042945,0.001912026289572119,0.009223376329468645,0.005128232706429403,0.11176159828831153
703,GTEX-ZLWG-2126-SM-DO91M,0.005441709312276634,0.0075819185845983645,0.003717099103645516,0.2608570154966338,0.004904619652742888,0.49435504725695245,5.5138611883608356e-05,0.001162981859095729,0.005136295622847464,0.0045971610387266024,0.003373559590615926,0.003708355158705592,6.467950137028014e-05,7.771144164323094e-05,0.009630019452050663,0.00260472032626059,0.020425583215619523,0.0016574528764893895,0.004962186334098302,0.004278577090046959,0.0012505102030572455,0.00278578303417911,0.000801129498386531,0.0030558519685497726,0.03497938704596945,0.0030606641976780977,0.00532309153465265,0.00346716377196083,0.0035785989160644406,0.001181880338165082,0.00563417556258083,0.002367684956764738,0.09392224744568767
704,GTEX-12696-2826-SM-5FQTY,0.008237489800501405,0.012629796669613917,0.006873919920510449,0.1284192792356479,0.006971272601017172,0.5952624867023636,0.00014636690675789562,0.0017522245347112737,0.006913908617049475,0.0093197069468548,0.006363684426138841,0.0061393242416751285,0.00017679636112111975,0.00021212886815959612,0.01590045127672439,0.0062795152516300625,0.024070258916566552,0.004596429766998012,0.008566331678623055,0.00798418293446046,0.003972300869667307,0.007340657595555699,0.0015565337348142638,0.006927958607756825,0.006579046813607336,0.005776537217862533,0.013105442218196626,0.007532881830181057,0.0073194239627747066,0.002248405148462593,0.008713739618378978,0.006458931579180814,0.06565258514643615
705,GTEX-145ME-2026-SM-5SIA5,0.009475544965800812,0.013907869314622848,0.006454374187853389,0.14827951774023804,0.006216936081971819,0.5831446739101772,6.251740872119812e-05,0.0031580073924537535,0.006360627687273571,0.009162201918256802,0.00673548816711711,0.005468217048149945,6.747898429478017e-05,7.308146003763247e-05,0.01590226031808294,0.005717852914890904,0.03201227908421803,0.005297279369902534,0.008357739538220096,0.007043853078689931,0.006088463817120759,0.0051321540189673545,0.0009709697161291185,0.006301507219988981,0.005940071769734202,0.004175771274461293,0.009787320003596549,0.007404345169028488,0.006466824410197229,0.00249335870110185,0.008271264915999993,0.004452599102978143,0.059617549309722594
706,GTEX-1F6IF-0226-SM-7PBZ6,0.010862161042915342,0.01514753322703917,0.008365106173686748,0.022083974202074995,0.0074400014813575666,0.7254822712023884,0.00018124767661050907,0.0069410777321555536,0.00829482789128935,0.008701167597455987,0.008136325927142737,0.006996903401304157,0.00023479989751491428,0.00027562668956172614,0.014195245482103512,0.005406629716075211,0.01193397915714927,0.006825913240707317,0.006580623574747892,0.008148918191763433,0.005105957359224605,0.00390208572145301,0.0019454361914412466,0.006843973704585889,0.006420033282772421,0.005888150789413234,0.00489336847497291,0.006648433273176844,0.008332843912705988,0.002745246308021905,0.010283554338299812,0.00292345109467322,0.05183313204421511
707,GTEX-Y5LM-2126-SM-4VDSY,0.008555428787591355,0.010283686749048166,0.006135857327357187,0.1806956192000699,0.007654118676605957,0.5147854953032579,0.0001595520597937557,0.001699775853844608,0.007467064249134835,0.008661350417261536,0.006508104639534356,0.005044557328411437,0.00019653367231602697,0.0002494793467156667,0.014915935104933097,0.006714657909604921,0.03997000547841649,0.002534930298267917,0.011176131929041643,0.007838413461088604,0.000939747467784306,0.008502880669080996,0.0028417075748836665,0.007056655730745375,0.01832935459325489,0.004630513569189881,0.016419176408437385,0.006331939112442049,0.006230015137997276,0.0021473172216223747,0.007843139928314823,0.009600150916838853,0.0678807038771128
708,GTEX-11WQC-2626-SM-5CVLF,0.011058729184333784,0.01373017262080229,0.008248259161196836,0.016341474802399687,0.00803095734608136,0.7497516771872941,4.844785632189146e-05,0.005459812958611221,0.008373809916047659,0.007923370475610708,0.008342558131643281,0.00731227162358583,5.227759558804383e-05,5.765356202892693e-05,0.012846061229508078,0.004763535707720505,0.011830195084435287,0.005546678054030171,0.006118314519316307,0.00784314465350636,0.003364523275224986,0.00393066256551394,0.0011648274186271696,0.006794083795314577,0.006239464513921753,0.00588239129488237,0.005252370760908326,0.0057795800224934805,0.008573278292951151,0.003567339977852879,0.010873382875568372,0.003242167519420772,0.041656526017257965
709,GTEX-1J1R8-2326-SM-CKZPS,0.010939422506565905,0.01642178463676229,0.008081630919239058,0.12297460345369247,0.007937404949758423,0.5547237948299173,0.0003804506809603494,0.004552943174681311,0.008651992150069338,0.0096020900871869,0.0076156966636725205,0.007062492120138219,0.00048142278514339687,0.0005480046748502164,0.016941056610236205,0.005655031716100555,0.025545424116231494,0.005172295493116968,0.008408766613912646,0.008174709457184513,0.004906546249484096,0.004779960035157866,0.0021876639377823364,0.006972649990019499,0.016526801019200472,0.005572574535248446,0.008444709551482563,0.006963200587149685,0.007707293428570537,0.002771020832081223,0.010863767797651903,0.004104840960568921,0.08832795343618252
710,GTEX-QLQW-1326-SM-2S1QS,0.007178903252240507,0.010349711757656725,0.005451205197620308,0.03002497409865987,0.0056326471625932064,0.7819922776147085,0.0009415107395428549,0.0026680824664854896,0.005524398540133094,0.00541532780926147,0.005145065048846305,0.005065432757988538,0.0010761054323597111,0.0011578800574229549,0.009613922490122995,0.003322487529047508,0.010378508689232567,0.0033482455349084137,0.00400594583994092,0.005324924500583882,0.0023770822783247035,0.0026940708791038568,0.002368363837899101,0.004218550387816536,0.005928551847609563,0.003893546158910211,0.0035292409311156827,0.0040971559376843155,0.005144478288561797,0.0018805205073652233,0.007383808036488418,0.002060072249475506,0.0508070021402892
711,GTEX-R55E-0526-SM-2TC6B,0.0062860767770126676,0.008664763365569286,0.004237032784476679,0.011023310692541916,0.004099488676947535,0.8480548029012418,0.00019333691946077573,0.003018211715591238,0.004234970491150221,0.004586837740667282,0.004571180072633276,0.00369099984733621,0.00024030612499917372,0.00027332934428535917,0.008053888009847257,0.0026158628187633926,0.006751251580530918,0.00447120847475883,0.003182485311707718,0.0041130675768756885,0.0029616366308288554,0.0018256378627935122,0.0011377388235637399,0.0035429955110770363,0.0031737787270535883,0.0026986521866837368,0.00237260739230743,0.0033726257197221198,0.004445899641628981,0.0019450582707434881,0.005907788304831659,0.0013663426193126673,0.03288682708305559
712,GTEX-18A7B-0326-SM-7LG65,0.005950674958688774,0.0088950876357178,0.0046491556384258255,0.20748524836634408,0.004575290259936132,0.5662718299973247,0.00021524697476342047,0.001486634389237442,0.0045342290415635355,0.00735471623296827,0.004231950653431108,0.0038186986348586697,0.00026825928738475534,0.0003067032694944022,0.012030922689974261,0.005197672610276492,0.02169911923054419,0.005905490157542441,0.0066333883406201645,0.005659715444330879,0.012961555950394318,0.004831844724493102,0.0012303049707377883,0.004696548237160185,0.007364208204569982,0.0038003424379836693,0.009253457427297558,0.007538950797530587,0.004900567094649204,0.0012195291941809205,0.005565345501232352,0.00394227989200789,0.0555250317543351
713,GTEX-16XZZ-0526-SM-7KUF1,0.005320138817264662,0.0075491024681502835,0.0038627141754166796,0.5400053493098546,0.004188566990693179,0.23688868852992337,0.003067866420670963,0.0010569382885660865,0.004329755643153288,0.005749968344469504,0.003417669074663941,0.0034125741014314243,0.003234207967883719,0.0032271693665407867,0.010982961045810464,0.0037345512321048033,0.028195414556139678,0.0027829017861824047,0.0059244947920649065,0.004316549051182869,0.0020595141192581963,0.0032945210267738864,0.002315507929721304,0.0035411455873236683,0.013535487214858201,0.0029650715765885626,0.006858314709687974,0.005103531450883699,0.0036597051074420874,0.0011554528412741046,0.0046967236541635956,0.00252798794490706,0.06703945487495004
714,GTEX-13NZA-0526-SM-5L3D7,0.006440762247461196,0.00873898408803236,0.004272558724429464,0.032697214319283595,0.004201095166651515,0.8028199825555893,0.0025219243975519246,0.0030733019566379274,0.004284901773386625,0.004682095439398928,0.004449255844343549,0.003884359810723439,0.0027472589115359832,0.0026154718637104632,0.0090456160051723,0.002831109970448055,0.00941554392778142,0.002993551547537013,0.003782353308444903,0.004272846542397555,0.0020830018242357006,0.0021274515011647935,0.0018564024600315541,0.0037409998263487625,0.004253418570411723,0.0028795713662373547,0.0033795764662720904,0.003377434667668743,0.004399771298660512,0.0017212259873532762,0.005937099092390928,0.0016676986973736896,0.04280615984133314
715,GTEX-1NHNU-1226-SM-DTX8I,0.006810848498665983,0.009794882235855448,0.004547025239717801,0.18842346998088536,0.005752309617347721,0.5111111979775251,3.384325294573413e-05,0.0018592741964792976,0.006460369077923819,0.005644530265491921,0.004489373261853424,0.004259231767861505,3.547145013385379e-05,3.785263557594759e-05,0.012030488952160523,0.0030780428299069366,0.01844283597696111,0.0023657273784182457,0.00616775599191183,0.005369832569581066,0.0011833106868099131,0.0034070821959041584,0.0005680831186125475,0.003993243584506366,0.04129626931696631,0.0035276746415389346,0.006937056406987437,0.0039080109587377385,0.004606673704097325,0.0016300959907354943,0.007202958347882675,0.003028217356757017,0.12199696053326144
716,GTEX-1B8L1-2726-SM-793AL,0.01458355949816517,0.022091338895744928,0.010461319706580539,0.035467292923614877,0.00918119106601584,0.6347471843092544,0.00010213713301937559,0.00783945461489504,0.010433959051552866,0.012659555909619868,0.011472707654603688,0.009131056673732815,0.0001234211517170349,0.00013961573737565505,0.019961988284961426,0.006815521490212567,0.020112787713535654,0.012471556378570536,0.008666952361938695,0.010197045046745463,0.0094370297051829,0.004597035345113905,0.0014639017317533462,0.00859785250034937,0.007806851674925917,0.006697384141269787,0.006490104269084321,0.009862537516637956,0.010435467974452542,0.004762771306783657,0.013790158451024326,0.0031693527509455313,0.0562299070306198
717,GTEX-XPVG-2526-SM-4B66D,0.007643687809584696,0.010656772370043888,0.005228804186805449,0.18595403516181577,0.005550154194170469,0.5721846214339849,0.0002673045465259481,0.002606094271835447,0.006199949963161539,0.006262679936851297,0.00514644287598778,0.004845668088264427,0.00033283374025434853,0.00040072341339134884,0.01190787742841193,0.0038909293199429836,0.022581336756572153,0.0027923064738631805,0.006107751295156292,0.0055196015258397665,0.0021841164514350363,0.0034267342015779747,0.0018284722598006975,0.004553228044748472,0.017543657502880047,0.003781557951340532,0.006048663791782517,0.004740753839303684,0.00494018457683055,0.0021894663070716708,0.007180885067596126,0.0028364975090728827,0.07266620770409624
718,GTEX-1LSNL-0126-SM-EWRNR,0.005304927145486198,0.0072780232770915075,0.0035963849106356166,0.0465818718202524,0.003538215213992547,0.8217784926491829,6.688014459633295e-05,0.0022180556483101335,0.0036990324635617256,0.004001254889241886,0.0036359133637654823,0.003431456474344257,7.419311466670896e-05,7.947886767225907e-05,0.007646559648099092,0.002284309625015744,0.009455300930980562,0.003192247775041563,0.003014551957341818,0.0036350437375227774,0.002227060331188864,0.00166393187241487,0.0005525045013871389,0.002985673249937565,0.0031032660313265463,0.0025709709397618474,0.002553174361724699,0.003050425215620227,0.0038356436574776137,0.0018286062995001326,0.005229067352704984,0.001226319407031882,0.034661163123122174
719,GTEX-1K2DA-2226-SM-CGQGM,0.009444133233231863,0.012559054484525475,0.006309094676357323,0.18715872175735854,0.008042745857538353,0.5194920666888314,4.333368284127015e-05,0.0029205960496682154,0.007900705709926686,0.007047497673173185,0.006066565361061835,0.006068308258868352,4.480039388672645e-05,4.7081586837547725e-05,0.013343525785311977,0.003695633397289628,0.02146775306761913,0.0034015517553607666,0.006230339527473868,0.006347077732639054,0.0019410221435382923,0.003118111534234611,0.0008023706053440227,0.004900504004445808,0.030281235057460963,0.004521196151355649,0.005565372958284412,0.004986337436228581,0.006044330528974025,0.002168771747147455,0.010043686193832365,0.0026604140119451166,0.09533606094740744
720,GTEX-15RIF-2126-SM-7KUM8,0.006728029569074144,0.00917913288756858,0.0042079175945282455,0.2262093484235549,0.004859534172921435,0.5676799870339139,3.9589260806324586e-05,0.0017324701758935615,0.004367132955359317,0.005308171389838694,0.004056150950484403,0.004121087209096535,4.21745993364627e-05,4.669205822490012e-05,0.01062656835661914,0.003048416744269221,0.022955097350397878,0.002111680706468026,0.0047554672308229165,0.004341823952271051,0.0014042638772379342,0.002804178428531264,0.0007485022370971796,0.003785529254115449,0.008056105340366479,0.002776102384504112,0.005772757196210355,0.004054211893775743,0.004158846005891769,0.0014855194449234566,0.0063229111676732465,0.0023883797960766104,0.06982622035214682
721,GTEX-1O9I2-0526-SM-EYYXI,0.013086654964470862,0.017155162231321904,0.009426476605999245,0.13884413621144734,0.010159972610711755,0.5257939239805578,0.0007204702648712098,0.0036114898668744323,0.00989652865204797,0.010260741295116107,0.009024737734914304,0.008821555145288639,0.0008841337301922405,0.0009878940894560758,0.01908746471801152,0.006203956181931069,0.02713035992773456,0.00482712781728645,0.009058726629105006,0.009373461882005765,0.003162655683896378,0.00554746785046123,0.002628689602891602,0.00835574105863821,0.011015042285686075,0.00697285374209302,0.009238404647724918,0.007698096729901579,0.00982087651655559,0.00291329528222291,0.01253742237572977,0.0045869474140401816,0.08116753227081429
722,GTEX-W5WG-1926-SM-4KKZK,0.013494822997556541,0.02025591526002614,0.009531369939044373,0.05178130557823891,0.008709963286044156,0.6161764115682342,5.811020045384445e-05,0.007599937696432231,0.010066045478997096,0.010496072355018789,0.009713412297378144,0.008393560276547586,6.135786898821857e-05,6.620187440376841e-05,0.017212864203975612,0.006133377315229449,0.02333106675815293,0.005368396190284034,0.008605399379083256,0.009154392161320902,0.0030109020327933785,0.00499307892968983,0.0013828411992785588,0.007788914165614364,0.01333935493663131,0.005875121542767683,0.00752935565423805,0.007250833555770053,0.008817452926365803,0.005168474421665301,0.012970922653832005,0.004086750238821205,0.08157601505712235
723,GTEX-1IGQW-0526-SM-CKZO3,0.011791402252523384,0.01556567047037286,0.011336093881973403,0.02470914867506835,0.010073369646747151,0.689619144083992,5.57829257992682e-05,0.00576840210220861,0.01154719411657759,0.008705478089890832,0.009437469278672493,0.00988587258368835,7.22000422845533e-05,9.610019933227316e-05,0.013709955586780814,0.006367048453901242,0.012621120234599206,0.006299303336425585,0.007270792028504821,0.01080764945742315,0.0033872241231896597,0.0054925130856000055,0.0031274401112314745,0.008467763831219369,0.010230350132790443,0.009967126679849291,0.005669262236654532,0.007059608451802517,0.010453271853683771,0.0038737130857439362,0.013097407223147318,0.004386001317226026,0.04904912042109564
724,GTEX-11VI4-1926-SM-5CVLI,0.007950234682430531,0.012844141214820809,0.005685989777004921,0.2600536330860613,0.005638432587814382,0.4629574363565807,3.648088458158009e-05,0.0027476058005454426,0.006212408531727884,0.007900773239610323,0.005232265432114854,0.0049828071943444465,3.861311675023159e-05,4.2042644397371186e-05,0.014012369194274905,0.004313982574836742,0.028008199974874807,0.004070600113694722,0.0068827639286302015,0.006016702630991817,0.005666330025976152,0.0035064468019285673,0.0008586214188424646,0.0046638790323970634,0.015385192433591766,0.004029022487811309,0.006266494331760965,0.006486920595836768,0.005194205772698409,0.0015752625261818926,0.00716814692373545,0.0026426341672814713,0.09092936051586963
725,GTEX-1EH9U-0326-SM-7P8S2,0.01000645965180045,0.011872880664541367,0.008202943050243,0.09448036398023855,0.010208411964288452,0.6166781229282554,0.001352363633197985,0.00214285233329438,0.009296007418769164,0.007300224208227256,0.006866454849478534,0.0077654855614375335,0.0015727702113206609,0.0017180946153246804,0.013558173864328693,0.004478720151749093,0.01797027212050899,0.003450469344934405,0.006369334368799209,0.008131887085882736,0.0013477060864998378,0.004576686061148762,0.003078217266968127,0.0067121362005926055,0.019747041442440483,0.0071606265406597164,0.006828761717043233,0.0052224761177898605,0.00831161947133897,0.0021280557674646073,0.011705482775413828,0.004196809812906708,0.07556208873311263
726,GTEX-13G51-2726-SM-5LZZ9,0.017930229797160278,0.021995411215839453,0.012076287248925078,0.020537562999862417,0.011827015860854086,0.6290656204714931,0.00018837552912902752,0.009826278636460635,0.012778329759024707,0.01244780886664306,0.013036738925757126,0.01096827207264819,0.0002458008238066811,0.00029132612325293114,0.019381777594949228,0.007028053963034084,0.01864625673410089,0.010993785362372829,0.00879976186366314,0.011309957536900072,0.009542185209873226,0.005080941438785868,0.0025240876587357807,0.010207282777841171,0.009391593642672152,0.008359943526523382,0.006530809493538168,0.009523278308723975,0.013000444950783651,0.005619662123457402,0.015937074570259235,0.0037820745399303416,0.05112597037299863
727,GTEX-WOFM-1326-SM-3MJFR,0.011870868475045107,0.01747367425517622,0.008906072436182326,0.12790280843291268,0.00891567871760984,0.5629228932363066,8.240533412777167e-05,0.003875247373841884,0.008671635591725594,0.009933439773022306,0.008036277348184486,0.007759682282938081,0.00010044051009786563,0.00012095515870376525,0.017307601874896248,0.005533174096027664,0.023897844600463857,0.005431509008805758,0.007669815180570097,0.008372310613890344,0.004969183743251953,0.0045831086358841385,0.0014977648794714503,0.007268254482814581,0.008787367623066757,0.0060624637039391645,0.007178232832372249,0.007544467717521435,0.008501603416198687,0.0022981827685181217,0.011725788981323995,0.0036415359702589717,0.08115771094484997
728,GTEX-1F5PK-2626-SM-7RHH6,0.006038382113434335,0.007191968980703086,0.004005422122804704,0.5512232426498085,0.005646791009973886,0.18976610717530495,2.7322178615528896e-05,0.0010606317977699025,0.005713037142646481,0.005323980395126719,0.003823692912204229,0.003778579249359058,2.9489996123634795e-05,3.473217353241829e-05,0.010758351876938776,0.003185145329981421,0.02839050313796897,0.001704295614118176,0.0064431003738182075,0.00475400369205585,0.0011251288972196904,0.003446116872240655,0.0009738466931165519,0.003664195312811767,0.04290785700532816,0.0033823879217621078,0.007884672435120636,0.004319624740891506,0.003976126379153077,0.0014692547339788542,0.006012604647244885,0.0031563610661255663,0.07878304337271778
