,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
ENSG00000016602,20040.8934571018,436.23760222842606,14.096265092646204,21384.225071450597,21.139454886603794,18.795943118900176,21.285876451314977,21.46355039174111
ENSG00000224466,21.449703907914298,2.8448435985702663,1.1805634564542227,52.5109537563747,1.3367873921412148,1.307780367292836,1.2124082686644255,1.190816950566934
ENSG00000224235,1.9780059535394243,9.943051275834948,1.0270190419448877,6.425009304994235,57.701187521592026,1.202667928407563,1.0607030492105205,2.807864918959729
ENSG00000154451,1057.615544202561,165.55763643660634,687.8998665626293,101.08276359319156,22.2017982315223,35.089175687636335,2841.8194738802667,21.689342897003478
ENSG00000183347,169.95249515113875,68.16161772166164,9.80423798085519,19549.027025522366,20.736289106945822,7.442252602097217,18.51598071048987,9.248675044293947
ENSG00000143032,4.963020411461423,1222.9797317147602,1.5146330784442197,3.97703232708702,2.439538578685456,1.9373240339155116,2.1112669348223743,2.204647789172798
ENSG00000225446,5.446720692640689,104.55597795381628,1.1580470265233436,1.9667189813478567,1.8910704868703854,1.4932708486806399,1.2046766849701576,1.9435830760231707
ENSG00000137948,16.363007544385127,12.554031775658906,1.6360799799912564,2.8559848476046437,1.5855839525184405,1.5542292271814875,2.8989168231874394,8.869725268310921
ENSG00000228504,10.43622540266663,5.015156441147998,1.1363192769325774,2.141341803892785,2.7606117398063232,1.4496770239805363,1.1218569639403713,7.643388211302024
ENSG00000228971,69.22566848047384,349.8861907621953,1.1834676088273748,48.354036572559025,1.7645905268090976,1.7131093336557495,1.7107316984744458,1.597504560371838
ENSG00000269998,26.161641592818878,182.80986701309342,1.0877454061667786,2.022363504978989,1.2887106547127694,1.2455608634026514,1.1180339063596225,1.223724138801082
ENSG00000181656,176.50595634394332,3468.698469395438,4.833722577906718,13.185007708617372,23.882013372850604,14.964348678933174,9.982388515453808,13.814656695859714
ENSG00000231671,273.48326839810005,2.1282413193224334,1.287039111761238,1.4251313241436572,5.746573548430617,1.2025228645683306,1.685206237910438,1.6146190523724617
ENSG00000060718,1772.6205328917815,488.49247775358856,2.307565313965299,222.5943075178113,13.761849397818153,5.607617871727547,2.6477607927181603,12.535792044277805
ENSG00000243480,341.11878855985714,198.03224658025937,3.5297136357812287,49.84667496902607,24.189494990561425,13.514151275638481,9.974152501417898,18.070777396601727
ENSG00000203897,38.72844999514469,24.61022805369139,1.5161139227252796,21.790400272079335,3.7794269648077385,2.158252191348007,1.976095203154054,18.743456172040162
ENSG00000179902,40.19687396738326,1383.5776311230168,5.750561767412101,12.468064125665801,4.24658271150744,33.70719399548154,18.704031327302644,8.63937494122412
ENSG00000221986,64.60430465765583,188.62675779155077,5.383242649610325,25.273614884996963,106.56263200997603,4018.446223296145,14.938744719890986,26.543477205872026
ENSG00000198758,6005.337389309441,9.948672877012875,2.79710350167606,25.741580395673193,5.973415935618783,5.553207499762366,3.6154860139665974,7.022868617457572
ENSG00000186150,96.79608731959975,60.580901628323396,1.4622513180272148,38.51635444652711,11.713081034598302,2.857937317490945,2.2512933971787787,9.435060469339561
ENSG00000143119,25693.331127358175,2023.5342103961318,8402.40574074834,1023.1907398491534,270.86041393702004,519.2720854587153,63912.124333224405,322.1039448703744
ENSG00000064886,7062.783045769593,1719.9646937132754,73.28970890097628,915.3195192374811,44.30762872082256,630.59470565123,208.02007400130077,58.99907184350132
ENSG00000134216,100.62734975014116,80.26869971568154,1.350336271559777,5.1085242073099435,2.5365294077290277,2.610291977529456,1.8037110005582995,3.588235005774999
ENSG00000116748,343.9135136476455,59.893726855014584,12.7828282557341,44.134846624126844,23955.592263740586,11.41785624910251,23.479487030662323,373.7256721158708
ENSG00000134200,260.94963011540585,49.76329613362239,3.6414834449215157,21.003212918610952,10.859901805497392,4.921353650115215,13.276509152396644,11.198799272226049
ENSG00000134258,11.173267850626114,14.739652812696717,1.2858647375352281,378.96752168721633,14.1029833224218,8.384741348558428,1.6045175543262218,10.92983754000608
ENSG00000239216,135.62555279372506,6.970959126836022,1.0670909707823362,20.186917663431135,18.911262716267803,2.7164653024310166,1.2571980020107238,2.557648700631889
ENSG00000116882,25.871844361977914,15.02701336899606,11.902491408840396,255.48366500878797,2.7072758523239133,3.7784860581660644,9.02663144249554,2.458997099950199
ENSG00000203859,839.9318181957706,21.43033099454524,12.527203026089994,21.799985837563668,12.1616275206851,3.7254387712403516,56.748174602584264,7.096863248033632
ENSG00000203858,37.73009588236898,6.353136119988673,1.1437584134005978,26.082795718601716,1.5282921232749467,1.4924128445088911,1.3020304819207378,1.259212808684513
ENSG00000203857,20.696771885510458,3.630804836686325,1.0984545780972854,115.99380301018587,1.4043600877483207,2.6033992079152464,1.2467725118089525,1.1855055484209664
ENSG00000134240,20379.169282369174,87.942963831961,21.010459492834656,1952.9719121569092,341.84530082162325,238.0682584599357,18.40669134534251,1186.4513480255864
ENSG00000134193,376.67979578908006,2.9153329470430798,3.3522618588880837,4.44791480503666,1.9318108723135148,1.3421411868486395,7.202074664398475,1.9085480180703742
ENSG00000228826,6.880205211878604,5.6493623351619515,2.1438738314965224,2.3472513036189544,1.4092834064512179,108.47130241510143,3.0733739348293154,1.3267077000611494
ENSG00000277918,80.38597843717469,43.53206928328896,2.830026204730033,20.20706237264759,32.09138213523957,3.5603698770704266,5.2434821745482205,3.410378793366329
ENSG00000275064,24.97837670583427,37.75919820780625,1.3498167666300547,4.998867324497076,51.61707316928004,22.906838944876423,1.5562673165775271,28.280514050963248
ENSG00000168509,53.7855571213033,58.8115245811409,22.901955951879597,37.67542660482602,23340.194711215307,1355.5087907496738,30.250857295600635,1232.4301933566196
ENSG00000201558,143.92118210083223,28.225649906988558,2.406110030040855,35.09912349801746,10.54972404498845,4.382213177046891,3.51642361390302,4.442688687583774
ENSG00000274428,54.50023897756137,27.419460599150867,2.153242484775955,42.96896964179496,3.5361235560555513,4.670035588911236,3.6473024470447797,3.3754564373863456
ENSG00000206791,13.576066933947935,84.09577460277904,1.3171078330137698,17.95829618352209,2.149649502755207,5.514817986098694,1.4167630327784622,4.708121227847669
ENSG00000206585,78.56927779625282,31.63389585245257,2.99747281536558,60.7760482983625,6.279614620186189,5.311315142804656,7.34597247068371,2.1224914267121955
ENSG00000199879,18.580425101025206,7.79550915561873,1.3082220919847194,55.14662444065022,1.6576212085327577,1.7562785976260589,1.8970063478522337,1.5090731628474803
ENSG00000228626,76.67161206308492,7.9863324366005175,1.2698873785289109,9.468471563376973,1.6614610470973783,3.2220204882732792,1.3313526187727749,2.40119948630697
ENSG00000203814,737.0348141076713,690.8028667541522,1171.7689364865232,1072.8124219230826,36.62953775481378,214.85015494945824,3641.145861937168,45.06630587117559
ENSG00000143369,12988.469796994086,3020.114502438019,30.843551986482062,49055.05085399714,345.3792308516161,2305.223898811519,65.42911776952234,902.6075192230278
ENSG00000163141,179.54269040065054,1399.2572685800726,24.018552551104513,18888.379640430616,38.75540738108869,32.84451203948231,93.26979557747629,32.66124351049466
ENSG00000163154,2037.7502965707552,472.5477117440585,644.0868567103521,246.5899466714846,39.490039752218316,83.95119034011793,7745.49062487669,78.2808805383913
ENSG00000163157,287.5686878382708,205.83195126819993,39.77978513142849,96.30050332432998,32025.06834184905,24.240074075404596,68.27055807949534,473.6455557699049
ENSG00000196407,141.66551684361374,274.2300325258074,59.824404986292656,14893.386617803886,32.06356112747663,69.16400395597728,92.61573524821118,20.81688629838416
ENSG00000182898,2.228448228895067,1.8992129853512953,1.0684519753542983,127.39896052173417,1.4011000052872824,1.104995274842829,1.1101087182664728,1.2259968866612514
ENSG00000159450,60.19010198636665,64.80904256389964,1.6556851250519082,4739.347924147692,4.121390185518339,6.942453715286552,3.510276205307582,3.2311150141708342
