i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99,Topic 100,Topic 101,Topic 102,Topic 103,Topic 104,Topic 105,Topic 106,Topic 107,Topic 108,Topic 109,Topic 110,Topic 111,Topic 112,Topic 113,Topic 114,Topic 115,Topic 116,Topic 117,Topic 118,Topic 119,Topic 120,Topic 121,Topic 122,Topic 123,Topic 124,Topic 125,Topic 126,Topic 127
741,GTEX-OXRL-0326-SM-2I3F2,0.012309961425005672,0.0002836396641706376,0.0024393011118674836,5.672793283412752e-05,0.00017018379850238256,0.0002836396641706376,0.00527569775357386,0.04685727252098933,0.0030633083730428863,0.028363966417063763,0.015429997730882687,0.00550260948491037,0.012707056954844566,0.005389153619242115,0.089857045609258,0.019627864760608123,0.0026094849103698663,0.0,0.0035171318357159064,0.0003403675970047651,0.0008509189925119128,0.0041411390968913095,0.00011345586566825505,0.0,0.0,0.0035171318357159064,0.0002836396641706376,0.06024506466984343,0.0,0.007658270932607215,0.0003403675970047651,0.08304969366916269,0.0,0.0028931245745405037,0.0015316541865214432,0.0004538234626730202,0.0003403675970047651,0.0,0.0004538234626730202,0.0038574994327206717,0.00011345586566825505,0.004481506693896075,0.0,0.0003970955298388927,5.672793283412752e-05,0.00011345586566825505,0.0003403675970047651,0.0,0.00011345586566825505,0.0006807351940095302,0.007828454731109599,0.19673247106875424,0.012026321760835035,0.0,0.003120036305877014,0.011629226230996142,0.003800771499886544,0.0019287497163603359,0.0,0.00017018379850238256,0.00011345586566825505,0.0,0.0025527569775357388,5.672793283412752e-05,0.0004538234626730202,0.0,0.005672793283412752,0.0003403675970047651,0.0002836396641706376,0.00017018379850238256,0.035171318357159066,0.0005105513955071477,0.0034036759700476512,5.672793283412752e-05,0.003460403902881779,0.0,0.003573859768550034,0.025754481506693894,0.11788064442931699,0.0002269117313365101,0.001418198320853188,0.008282278193782619,0.0003403675970047651,0.0,0.0,5.672793283412752e-05,0.0,0.0003970955298388927,0.0005105513955071477,0.003006580440208759,0.01304742455184933,0.0041411390968913095,0.0003970955298388927,0.0015316541865214432,0.0,0.0028931245745405037,0.0002836396641706376,0.0,0.0009643748581801679,0.0032902201043793966,0.01123213070115725,0.0006807351940095302,0.003346948037213524,0.0018720217835262083,0.00527569775357386,0.0,0.021386430678466076,5.672793283412752e-05,0.004878602223734967,0.0036305877013841615,0.002496029044701611,0.007431359201270706,0.0030633083730428863,0.0,0.00890628545495802,0.0026094849103698663,0.00017018379850238256,0.0006807351940095302,0.0007941910596777854,0.0,0.0007941910596777854,0.00011345586566825505,0.0002269117313365101,0.0013047424551849332,0.00017018379850238256,0.0009643748581801679,0.01032448377581121
742,GTEX-OXRL-0726-SM-3NM9A,0.011208867680683965,0.00019882692116512577,0.004249925439904563,4.970673029128144e-05,0.00029824038174768865,0.000447360572621533,0.003032110547768168,0.06355005467740332,0.0029824038174768863,0.04945819663982503,0.017447062332239784,0.00554230042747788,0.007182622527090168,0.010314146535440898,0.10768963117606124,0.02244258872651357,0.00039765384233025154,0.0,0.009792225867382444,0.0010189879709712696,0.00017397355601948505,0.00554230042747788,0.00014912019087384433,0.00014912019087384433,0.0,4.970673029128144e-05,2.485336514564072e-05,0.016005567153792623,4.970673029128144e-05,0.003380057659807138,0.004225072074758922,0.08499850879809126,0.0,0.011681081618451139,0.0003479471120389701,0.0008698677800974252,0.0022865095933989462,0.0,0.0016154687344666467,0.006610995128740431,0.00039765384233025154,0.00902177154786758,0.0013172283527189581,0.0001242668257282036,0.00019882692116512577,2.485336514564072e-05,0.00017397355601948505,0.0,0.003007257182622527,0.0002733870166020479,0.009344865294760911,0.0009444278755343473,4.970673029128144e-05,0.0,0.002037975941942539,0.002559896610000994,0.0027338701660204793,0.00206282930708818,2.485336514564072e-05,0.00042250720747589223,0.0005219206680584551,2.485336514564072e-05,0.003032110547768168,0.0013917884481558804,9.941346058256288e-05,2.485336514564072e-05,0.06673128541604534,0.0015409086390297247,0.0006958942240779402,0.00029824038174768865,0.019832985386221295,0.002460483149418431,0.005119793220001988,0.0002485336514564072,0.004622725917089174,7.456009543692216e-05,0.0001242668257282036,0.016900288299035688,0.0016154687344666467,0.00039765384233025154,0.002112536037379461,0.006710408589322994,0.0004970673029128144,0.0,0.0,9.941346058256288e-05,0.0,0.0003728004771846108,0.001864002385923054,0.0069340888756337605,0.004349338900487126,0.0029575504523312456,0.0003479471120389701,0.001242668257282036,4.970673029128144e-05,0.003255790834078934,0.0002236802863107665,0.0014912019087384432,0.27999801173078837,0.0008450144149517845,0.011159160950392683,0.000447360572621533,0.00797793021175067,0.000621334128641018,0.003628591311263545,0.00017397355601948505,0.01625410080524903,0.00019882692116512577,0.004200218709613282,0.0028332836266030423,0.0002733870166020479,0.0010189879709712696,0.007381449448255294,0.0,0.00019882692116512577,0.0005467740332040958,0.00019882692116512577,0.0006958942240779402,0.0001242668257282036,2.485336514564072e-05,4.970673029128144e-05,0.0002485336514564072,0.00014912019087384433,0.001963415846505617,0.0004970673029128144,7.456009543692216e-05,0.009767372502236802
743,GTEX-OXRL-2626-SM-2I3F1,0.017783589408303366,0.0007518796992481203,0.004740111147433802,0.00029421379535796014,0.0013076168682576005,0.0012095456031382804,0.0006211180124223603,0.09548872180451128,0.0036940176528277215,0.03883622098725074,0.040536122915985615,0.006734226871526643,0.010264792415822165,0.012683883622098725,0.15622752533507683,0.03246158875449493,0.002778685845047401,0.0,0.010035959463877085,0.0012422360248447205,0.009545603138280484,0.005328538738149722,0.00039228506047728017,0.0003595946387708401,0.0004903563255966002,0.0,3.269042170644001e-05,0.02023537103628637,0.00019614253023864008,0.003432494279176201,0.0,0.08859104282445243,0.0,0.005786204642039883,0.0005230467473030402,0.0006211180124223603,0.0008499509643674403,0.0008172605426610003,0.0008826413860738803,0.009316770186335404,0.004151683556717882,0.016606734226871527,0.010362863680941484,0.00013076168682576005,0.0002615233736515201,0.0035305655442955212,0.0009480222294867604,0.0,0.00039228506047728017,0.00029421379535796014,0.01951618175874469,0.00032690421706440013,0.0005230467473030402,0.0,0.0031382804838182413,0.002353710362863681,0.0007518796992481203,0.0038247793396534815,0.0035305655442955212,0.0004903563255966002,3.269042170644001e-05,0.0004576659038901602,0.015102974828375287,0.0003595946387708401,0.0005884275907159203,3.269042170644001e-05,0.0015364498202026806,0.0006538084341288003,0.0007518796992481203,0.00039228506047728017,0.01768551814318405,0.0021248774109186006,0.006407322654462242,0.00016345210853220007,0.007453416149068323,0.0003595946387708401,6.538084341288002e-05,0.14426283099051979,0.003301732592350441,0.0009480222294867604,0.0038574697613599214,0.007943772474664924,0.00042497548218372016,0.0004903563255966002,0.004347826086956522,0.00016345210853220007,0.006178489702517162,0.0005557371690094802,0.0035305655442955212,0.010232101994115724,0.0044458973520758414,0.0028113762667538412,0.0011441647597254005,0.004249754821837201,0.00029421379535796014,0.005688133376920562,0.0006211180124223603,0.0013076168682576005,0.0065707747629944425,0.001961425302386401,0.013206930369401765,0.00039228506047728017,0.002942137953579601,0.0015364498202026806,0.008270676691729323,0.005655442955214122,0.012487741091860086,3.269042170644001e-05,0.0004903563255966002,0.0003595946387708401,0.0011441647597254005,0.00019614253023864008,0.0030402092186989213,0.0002615233736515201,0.002582543314808761,0.00039228506047728017,0.0002288329519450801,0.002026806145799281,0.002190258254331481,0.004053612291598562,0.0013076168682576005,0.00032690421706440013,0.0003595946387708401,0.00019614253023864008,0.0002288329519450801,0.0017979731938542007,0.008564890487087284
744,GTEX-OXRO-1926-SM-2S1O3,0.010238988929538652,0.00014253812894949398,0.006437972157552145,0.00014253812894949398,0.00021380719342424097,0.0004751270964983133,0.000783959709222217,0.07654297524587828,0.002209340998717157,0.04903311635862593,0.013944980282225496,0.005939088706228916,0.006913099254050458,0.014610158217323133,0.10056064997386802,0.03318762769040719,2.3756354824915666e-05,0.0,0.02876894569297287,0.00014253812894949398,0.0005226398061481446,0.005226398061481446,0.00011878177412457832,7.126906447474699e-05,0.0,0.000498883451323229,2.3756354824915666e-05,0.007863353447047085,4.751270964983133e-05,0.002898275288639711,2.3756354824915666e-05,0.06651779350976386,0.0,0.011830664702808,0.00021380719342424097,0.003183351546538699,0.0021618282890673254,4.751270964983133e-05,0.0007126906447474699,0.007530764479498265,0.000498883451323229,0.0130422387988787,0.00838599325319523,0.00011878177412457832,0.00019005083859932533,4.751270964983133e-05,0.0002613199030740723,0.0024944172566161446,0.0005226398061481446,9.502541929966266e-05,0.019028840214757446,0.0013065995153703615,0.0005939088706228916,0.0,0.0021143155794174943,0.0019005083859932532,0.00016629448377440966,0.0023281227728417352,0.0,0.00035634532237373496,0.00021380719342424097,0.0,0.012187010025181737,9.502541929966266e-05,0.006200408609302988,0.0,0.008861120349693543,0.000641421580272723,0.00030883261272390367,0.00030883261272390367,0.019385185537131183,0.00019005083859932533,0.0027319808048653013,0.004157362094360241,0.013873711217750748,4.751270964983133e-05,0.00038010167719865066,0.049246923552050174,0.004394925642609398,0.0004038580320235663,0.0018292393215185061,0.00964508005891576,0.0006889342899225543,0.0,0.0,0.0005226398061481446,4.751270964983133e-05,0.0011165486767710363,0.006818073834750795,0.008148429704946072,0.0013303558701952772,0.006129139544828241,0.0004038580320235663,0.003135838836888868,7.126906447474699e-05,0.0034446714496127713,0.00011878177412457832,0.00045137074167339765,0.08827861452938661,0.0012353304508956147,0.011474319380434266,0.0004751270964983133,0.002185584643892241,0.005012590868057205,0.13586259324369268,0.0010690359671212048,0.013279802347127856,4.751270964983133e-05,0.0022806100631919037,0.001995533805292916,0.00019005083859932533,0.0007602033543973013,0.0028507625789898797,0.0,0.0002613199030740723,0.0006889342899225543,0.00030883261272390367,0.005107616287356868,7.126906447474699e-05,0.0013065995153703615,0.00011878177412457832,0.00030883261272390367,0.00016629448377440966,0.006224164964127904,0.0005226398061481446,4.751270964983133e-05,0.03708366988169335
745,GTEX-P44G-0011-R7A-SM-2I3F9,0.02586713697824809,0.0012411000065321053,0.004833757920177673,0.00032660526487686984,0.0011104579005813573,0.0012411000065321053,0.005878894767783657,0.058331700307008946,0.0012411000065321053,0.02338493696518388,0.03442419491802208,0.003984584231497812,0.003723300019596316,0.0020902736952119667,0.09647919524462735,0.010777973740936704,0.007773205304069501,6.532105297537396e-05,0.00973283689333072,0.04219740022209158,0.00032660526487686984,0.004899078973153047,0.0014370631654582271,0.0,0.0013064210595074793,0.0015023842184336011,0.01502384218433601,0.015089163237311385,0.0,0.0755111372395323,0.01600365797896662,0.0880527794108041,0.0,0.002286236854138089,0.004311189496374682,0.00013064210595074792,0.0012411000065321053,6.532105297537396e-05,0.010059442158207591,0.009602194787379973,0.0001959631589261219,0.025605852766346592,0.0009798157946306093,0.004703115814226925,0.0,0.0005225684238029917,0.0004572473708276177,0.0,0.0016330263243843491,0.0004572473708276177,0.009340910575478477,0.0014370631654582271,0.007642563198118754,0.010973936899862825,0.014305310601606898,0.0011104579005813573,0.004180547390423933,0.0016330263243843491,0.0,0.00026128421190149584,0.00013064210595074792,0.0,0.008295773727872493,0.0007185315827291136,0.11914560062708211,0.0,0.0009144947416552355,0.005029721079103796,0.0006532105297537397,0.0,0.019661636945587563,0.0024822000130642107,0.0030047684368672022,0.0001959631589261219,0.003592657913645568,0.0001959631589261219,0.0,0.0028741263309164542,0.059964726631393295,0.0009798157946306093,0.0015677052714089751,0.017767326409301717,0.0001959631589261219,0.0,0.0,0.0004572473708276177,0.0028088052779410805,0.003657978966620942,0.0,0.01169246848259194,0.0019596315892612187,0.0008491736886798616,0.0003919263178522438,0.0020902736952119667,6.532105297537396e-05,0.0012411000065321053,0.0014370631654582271,0.0,0.00032660526487686984,0.004049905284473186,0.012084394800444183,0.0013717421124828531,0.0013717421124828531,0.00026128421190149584,0.009014305310601607,0.003919263178522437,0.0110392579528382,0.0,0.0003919263178522438,0.0026128421190149587,0.00013064210595074792,0.0,0.0024822000130642107,6.532105297537396e-05,0.0005225684238029917,0.00013064210595074792,0.00026128421190149584,6.532105297537396e-05,6.532105297537396e-05,0.0,0.0,0.0,0.0011104579005813573,0.00013064210595074792,0.0001959631589261219,0.0,0.007381278986217258
746,GTEX-P44G-0526-SM-2XCD1,0.006456854528350295,0.0,0.001325579406482511,8.552125203112974e-05,0.00017104250406225948,0.00017104250406225948,0.008381082699050715,0.03369537330026512,0.003976738219447533,0.038954930300179595,0.010946720259984607,0.007739673308817241,0.011844693406311469,0.0018814675446848542,0.09291884033182246,0.013811682203027453,0.0003848456341400838,0.0,0.01282818780466946,0.0002565637560933892,0.00047036688617121356,0.006456854528350295,4.276062601556487e-05,4.276062601556487e-05,0.0,0.005858205764132387,0.0,0.04387240229196956,0.0,0.002266313178824938,0.00047036688617121356,0.07418968613700505,0.0018814675446848542,0.001325579406482511,0.007269306422646027,8.552125203112974e-05,0.002565637560933892,0.0,0.00021380313007782434,0.0038484563414008383,0.0,0.004489865731634311,0.0002565637560933892,0.0001282818780466946,4.276062601556487e-05,0.0,4.276062601556487e-05,0.0,4.276062601556487e-05,4.276062601556487e-05,0.012272299666467116,0.014153767211151972,0.026939194389805868,0.0,0.006798939536474814,0.013384075942871804,0.000641409390233473,0.0013683400324980759,0.0,4.276062601556487e-05,0.0,0.0,0.003506371333276319,0.00021380313007782434,8.552125203112974e-05,0.012058496536389293,0.016206277259899086,0.0002565637560933892,8.552125203112974e-05,0.0,0.032797400153938255,0.0005986487642179082,0.0024373556828871973,4.276062601556487e-05,0.005302317625930044,0.0,0.015308304113572223,0.04263234413751817,0.003976738219447533,0.00017104250406225948,0.000641409390233473,0.009364577097408707,8.552125203112974e-05,0.0001282818780466946,0.0,0.0,0.0,0.0004276062601556487,0.004361583853587617,0.0024373556828871973,0.011117762764046865,0.002651158812965022,0.0003848456341400838,0.0011545369024202514,0.00017104250406225948,0.0033780894552296247,0.0,0.002651158812965022,0.0020952706747626787,0.003591892585307449,0.019969212349268795,0.00021380313007782434,0.18425553750106902,0.0027366800649961517,0.00940733772342427,0.008210040194988454,0.03313948516206277,4.276062601556487e-05,0.0020952706747626787,0.001624903788591465,4.276062601556487e-05,0.041221243479004535,0.0038484563414008383,0.0,0.004019498845463098,0.0019242281707004191,0.0002993243821089541,0.00021380313007782434,0.0,0.0,0.0030360044471051057,0.00034208500812451896,0.00034208500812451896,0.00021380313007782434,0.0,8.552125203112974e-05,0.025057726845121014
747,GTEX-P44H-0006-SM-2XCFB,0.001022240278888117,5.242257840451883e-05,3.931693380338912e-05,0.0,2.6211289202259414e-05,0.00023590160282033472,2.6211289202259414e-05,0.05049604864815276,3.931693380338912e-05,0.011768868851814477,0.0032501998610801673,0.0073522666212337655,0.00015726773521355648,0.0016644168643434728,0.033996042095330456,0.0012319305925061923,1.3105644601129707e-05,5.242257840451883e-05,0.014193413103023472,0.00024900724742146443,0.0001834790244158159,0.00010484515680903765,1.3105644601129707e-05,0.0014547265507253975,0.0002096903136180753,1.3105644601129707e-05,1.3105644601129707e-05,0.0012450362371073222,0.000668387874657615,0.0004193806272361506,0.0,0.028072290735619832,1.3105644601129707e-05,5.242257840451883e-05,0.00014416209061242678,0.005858223136704979,0.0,0.0,5.242257840451883e-05,0.028321297983041296,0.0007470217422643932,0.001297458815511841,3.931693380338912e-05,0.0011532967248994142,0.0,0.00011795080141016736,0.0026211289202259414,0.0,0.0,0.0008911838328768201,0.004862194147019121,7.863386760677824e-05,9.173951220790795e-05,0.0,0.0046262925441987865,9.173951220790795e-05,0.0007994443206689121,0.031139011572284183,0.007968231917486862,0.009173951220790795,0.0,0.0,0.026905888366119287,0.0,0.001022240278888117,0.0,9.173951220790795e-05,3.931693380338912e-05,0.0001965846690169456,0.0005373314286463179,0.006225181185536611,2.6211289202259414e-05,0.0006421765854553556,0.0,0.009187056865391924,0.00010484515680903765,0.00026211289202259414,0.00045869756103953974,0.0001965846690169456,0.00028832418122485355,0.003040509547462092,0.0038792708019343932,0.03598810007470218,0.0,0.00048490885024179915,0.019265297563660667,6.552822300564853e-05,0.002136220069984142,0.00013105644601129707,0.004311757073771673,0.00026211289202259414,0.0021231144253830124,1.3105644601129707e-05,0.01024861407808343,0.0006159652962530962,3.931693380338912e-05,0.0,0.0020313749131751044,0.00027521853662372384,0.5526781384742409,0.01077283986212862,0.011362593869179455,0.0007470217422643932,0.0035516296869061506,0.0001834790244158159,9.173951220790795e-05,0.001834790244158159,0.00028832418122485355,0.0001834790244158159,2.6211289202259414e-05,0.0,2.6211289202259414e-05,0.01032724794569021,5.242257840451883e-05,0.0,0.0,7.863386760677824e-05,0.00030142982582598326,0.0007077048084610042,1.3105644601129707e-05,0.00010484515680903765,0.005897540070508368,0.002948770035254184,2.6211289202259414e-05,0.000668387874657615,0.0,0.007627485157857489
748,GTEX-P44H-1426-SM-E9U4O,0.013764267838613196,0.0004272721723738021,0.006805835317096991,3.051944088384301e-05,0.0004883110541414881,0.0005493499359091741,0.0010986998718183483,0.07455899407922847,0.005249343832020997,0.05041811634010865,0.019135689434169566,0.008331807361289141,0.005340902154672526,0.0087285600927791,0.12732710736739303,0.03378502105841421,0.0005493499359091741,0.0,0.013367515107123237,0.0015870109259598364,0.00018311664530305805,0.004455838369041079,0.00024415552707074406,0.00012207776353537203,0.0,6.103888176768602e-05,3.051944088384301e-05,0.00912531282426906,3.051944088384301e-05,0.004486357809924922,0.0005493499359091741,0.08026612952450711,0.0,0.013977903924800097,0.0003662332906061161,0.0006714276994445462,0.0017701275712628944,6.103888176768602e-05,0.0010376609900506623,0.009461026673991332,0.0021058414209851675,0.010101934932552036,0.0014649331624244644,0.0004577916132576451,0.0004272721723738021,0.00024415552707074406,0.0003051944088384301,0.0,0.003418177378990417,0.0005493499359091741,0.01693828969053287,0.0007019471403283892,6.103888176768602e-05,0.0,0.0029298663248489287,0.0025941524751266556,0.0012512970762375633,0.0031435024110358298,0.00018311664530305805,0.0005188304950253311,0.0007935054629799182,3.051944088384301e-05,0.00964414331929439,0.0014954526033083074,0.00015259720441921504,0.0,0.04645058902520906,0.0008240249038637612,0.0007324665812122322,0.0005798693767930171,0.01309284013916865,0.0016175303668436794,0.0022279191845205396,0.0003357138497222731,0.010407129341390466,0.00015259720441921504,0.0003357138497222731,0.04529085027162302,0.0008240249038637612,0.0006714276994445462,0.0028688274430812427,0.00882011841543063,0.0014038942806567783,0.0,0.0,0.00021363608618690105,0.00012207776353537203,0.0007935054629799182,0.007080510285051578,0.011749984740279558,0.005737654886162485,0.008087651834218397,0.0006409082585607032,0.0028077885613135567,9.155832265152902e-05,0.004486357809924922,6.103888176768602e-05,0.00344869681987426,0.15955563694073124,0.015442837087224562,0.010773362631996582,0.0007019471403283892,0.018220106207654276,0.0003967527314899591,0.008179210156869926,6.103888176768602e-05,0.014893487151315388,0.00021363608618690105,0.004761032777879509,0.0014954526033083074,0.0006103888176768602,0.004730513336995666,0.003937007874015748,0.0,9.155832265152902e-05,0.0004883110541414881,0.0003357138497222731,0.003509735701641946,9.155832265152902e-05,0.00018311664530305805,0.00018311664530305805,0.0006714276994445462,0.00018311664530305805,0.0009766221082829762,0.0010986998718183483,0.00012207776353537203,0.008179210156869926
749,GTEX-P4PP-0008-SM-48TDV,0.010213427326468873,0.0,0.006494407593461186,0.003052926646498848,0.00011101551441813994,0.0013044322944131442,0.0006938469651133746,0.10507618439676945,0.002137048652549194,0.10507618439676945,0.024423413171990784,0.005634037356720602,0.007771086009269796,0.012850045793899697,0.17329521800671643,0.038439121867280955,2.7753878604534985e-05,5.550775720906997e-05,0.00918653381810108,0.0001387693930226749,0.00038855430046348975,0.008104132552524216,0.00011101551441813994,0.0,0.0,0.0,8.326163581360495e-05,0.01593072631900308,0.0,0.0011101551441813993,0.0,0.13249701645805,0.0,0.01876162193666565,8.326163581360495e-05,0.0027198801032444282,0.00041630817906802473,0.00019427715023174487,0.0009713857511587245,0.028364463933834752,0.0001387693930226749,0.007549054980433516,2.7753878604534985e-05,2.7753878604534985e-05,0.005772806749743276,2.7753878604534985e-05,0.0010546473869723293,0.0,0.0002775387860453498,0.00011101551441813994,0.026366184674308235,0.0007493547223224445,8.326163581360495e-05,0.0011379090227859343,0.04820848713607727,0.0008881241153451195,0.0002775387860453498,0.0023035719241764037,0.0,0.0,2.7753878604534985e-05,0.00011101551441813994,0.001692986594876634,0.0003330465432544198,0.0010268935083677943,0.002775387860453498,0.0001665232716272099,0.001609724959063029,0.00047181593627709475,0.0,0.04862479531514529,0.0011934167799950042,0.0011656629013904692,0.0,0.003913296883239433,0.0006938469651133746,0.0,0.00022203102883627988,5.550775720906997e-05,5.550775720906997e-05,0.001665232716272099,0.011739890649718298,0.0,0.00011101551441813994,2.7753878604534985e-05,0.0,0.0007216008437179095,0.0009436318725541895,8.326163581360495e-05,0.007798839887874331,0.0001665232716272099,0.011184813077627599,0.00019427715023174487,0.0022758180455718685,0.014237739724126447,0.003247203796730593,0.00038855430046348975,0.00011101551441813994,8.326163581360495e-05,2.7753878604534985e-05,0.01504260220365796,0.00044406205767255977,0.0,0.0019982792595265187,2.7753878604534985e-05,2.7753878604534985e-05,0.022869195970136827,8.326163581360495e-05,5.550775720906997e-05,0.0,0.0001665232716272099,0.0,0.0020537870167355887,0.0,0.0,5.550775720906997e-05,2.7753878604534985e-05,0.0006105853292997696,0.0,0.0,0.0,0.0,0.00036080042185895477,0.015514418139935055,0.0003052926646498848,0.001776248230690239,0.008714717881823986
750,GTEX-P4PQ-0726-SM-3NMCR,0.011093502377179081,7.546600256584409e-05,0.0033456594470857547,2.5155334188614697e-05,0.0002767086760747617,0.00047795134958367923,0.003144416773576837,0.0706864890700073,0.00535808618217493,0.049304455009684806,0.016703141901240157,0.005710260860815536,0.007370512917264106,0.01038915301989787,0.11234372248635323,0.027394158931401402,0.00020124267350891758,0.0,0.010741327698538475,0.0006288833547153674,0.00020124267350891758,0.005584484189872462,0.00010062133675445879,5.0310668377229394e-05,0.0,7.546600256584409e-05,5.0310668377229394e-05,0.013860589137926697,7.546600256584409e-05,0.0023897567479183963,0.0024652227504842403,0.07861041933942092,0.0,0.009232007647221593,0.00035217467864060575,0.000981058033355973,0.0020878927376550196,5.0310668377229394e-05,0.0026916207581817726,0.007345357583075491,0.000327019344451991,0.011269589716499384,0.0007546600256584409,0.00010062133675445879,0.00017608733932030288,5.0310668377229394e-05,0.00012577667094307348,0.0,0.001987271400900561,0.00012577667094307348,0.010590395693406788,0.0013332327119965788,0.00010062133675445879,0.0,0.0030941061051996074,0.0030437954368223784,0.0013583880461851936,0.002339446079541167,0.0,0.0007798153598470556,0.000327019344451991,5.0310668377229394e-05,0.00412547480693281,0.0004527960153950645,0.00015093200513168818,7.546600256584409e-05,0.07458556586924257,0.0010565240359218173,0.0007043493572812115,0.002314290745352552,0.01584786053882726,0.0016854073906371846,0.0030437954368223784,0.00010062133675445879,0.005483862853118003,5.0310668377229394e-05,0.00017608733932030288,0.07534022589490101,0.0011068347042990467,0.000327019344451991,0.0025658440872386988,0.006087590873644757,0.000905592030790129,0.0,0.0,0.00037733001282922043,2.5155334188614697e-05,0.0006037280205267527,0.004276406812064498,0.007093804241189344,0.005659950192438306,0.00659069755741705,0.00025155334188614695,0.0012829220436193494,7.546600256584409e-05,0.004351872814630342,0.00010062133675445879,0.005886348200135839,0.187960657057329,0.001157145372676276,0.01189847307121475,0.001081679370110432,0.01199909440796921,0.0010062133675445878,0.0031947274419540663,0.00037733001282922043,0.01579754987045003,0.00012577667094307348,0.004175785475310039,0.004150630141121425,0.00022639800769753225,0.0013835433803738083,0.00621336754458783,0.0,0.00030186401026337635,0.0008552813624128997,0.00025155334188614695,0.0008049706940356703,0.00010062133675445879,0.00012577667094307348,7.546600256584409e-05,0.0002767086760747617,0.00020124267350891758,0.0025909994214273137,0.00042764068120644983,0.00010062133675445879,0.010967725706236007
751,GTEX-P4QS-0626-SM-3NMD1,0.009445140322962862,0.0004062425945360371,0.0033853549544669756,0.0005078032431700464,0.0005078032431700464,0.0009140458377060835,0.0005416567927147161,0.08168861505128813,0.004400961440807069,0.08842547141067741,0.024374555672162228,0.010122211313856258,0.004908764683977115,0.007921730593452723,0.1442838281593825,0.019093401943193745,0.00027082839635735804,0.0098513829174989,0.014320051457395308,0.0007109245404380649,0.0008463387386167439,0.004028572395815702,0.0005755103422593859,0.0009140458377060835,0.00010156064863400928,6.770709908933951e-05,0.0001692677477233488,0.01411693016012729,0.0036900369003690036,0.0019296523240461762,0.0001692677477233488,0.10565692812891432,0.0029791123599309387,0.005010325332611124,0.00044009614408070685,0.001828091675412167,0.001997359423135516,0.003114526558109618,0.0007786316395274045,0.014421612106029318,0.0005755103422593859,0.009885236467043569,0.0008124851890720742,0.0006432174413487254,0.001252581333152781,0.0064321744134872546,0.003080673008564948,0.0,0.0005078032431700464,0.00037238904499136734,0.018382477402755677,6.770709908933951e-05,6.770709908933951e-05,6.770709908933951e-05,0.009309726124784184,0.0029114052608415993,0.0009478993872507533,0.005687396323504519,0.001997359423135516,0.003182233657198957,6.770709908933951e-05,6.770709908933951e-05,0.013372152070144555,0.00023697484681268831,0.00023697484681268831,0.0,0.004367107891262399,0.0012187277836081113,0.006499881512576594,0.0009478993872507533,0.025965672500761705,0.004468668539896408,0.0016926774772334878,0.00020312129726801856,0.007312366701648668,0.009309726124784184,3.3853549544669755e-05,0.02789532482480788,0.005111885981245134,0.0009478993872507533,0.004028572395815702,0.007617048647550696,0.002335894918582213,0.0,0.03737431869731541,0.0007786316395274045,0.0008124851890720742,0.0011848742340634416,0.008801922881614138,0.008632655133890789,0.006161346017129896,0.010799282304749653,0.002945258810386269,0.0033853549544669756,0.0033853549544669756,0.005484275026236501,3.3853549544669755e-05,0.04201225498493517,0.01123937844883036,0.0018619452249568366,0.012830495277429839,0.0010156064863400928,0.010630014557026304,0.001252581333152781,0.0031483801076542875,0.009140458377060835,0.01384610176376993,0.0003385354954466976,0.0006432174413487254,0.0004062425945360371,0.000981752936795423,0.0001692677477233488,0.0038593046480923524,0.0001692677477233488,0.0,0.00027082839635735804,0.0006770709908933952,0.0013202884322421205,0.0,0.00047394969362537663,0.0016588239276888182,0.0007447780899827347,0.0006432174413487254,0.0007786316395274045,0.0003046819459020278,0.0005755103422593859,0.010189918412945597
