i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39
45,GTEX-1JJEA-0011-R6a-SM-EXUS1,0.0218265364733,0.31303848363,0.00373348650201,0.0103388856979,0.0,0.000861573808156,0.0132107983917,0.0137851809305,0.00172314761631,0.0020103388857,0.00287191269385,0.00315910396324,0.282883400345,0.00631820792648,0.0,0.0020103388857,0.206203331419,0.0870189546238,0.00545663411832,0.0,0.00172314761631,0.00143595634693,0.00315910396324,0.0,0.0,0.000287191269385,0.0117748420448,0.0,0.0,0.0,0.000861573808156,0.0,0.0,0.0,0.000287191269385,0.0,0.00114876507754,0.0,0.00287191269385
46,GTEX-WY7C-1926-SM-4ONCI,0.0294199278379,0.0507910074938,0.00999167360533,0.131557035803,0.0330280321954,0.431584790452,0.00249791840133,0.111018595615,0.00499583680266,0.0108243130724,0.0543991118512,0.00721620871496,0.0,0.0,0.0,0.000277546489037,0.0430197058007,0.0252567305024,0.00138773244518,0.000555092978074,0.00693866222592,0.0,0.015265056897,0.0,0.0,0.0,0.000277546489037,0.0,0.0,0.000555092978074,0.00166527893422,0.0,0.0,0.0,0.000832639467111,0.0,0.0266444629475,0.0,0.0
47,GTEX-13JVG-0226-SM-5J1MW,0.0732893365752,0.0489753386593,0.0175408127822,0.543938867662,0.000173671413685,0.0135463702675,0.000694685654741,0.0534907954151,0.00521014241056,0.0229246266065,0.0640847516499,0.0224036123654,0.000173671413685,0.000521014241056,0.0,0.00225772837791,0.0423758249392,0.0059048280653,0.00625217089267,0.0100729419937,0.00486279958319,0.000694685654741,0.0185828412643,0.0,0.0,0.0,0.000521014241056,0.0,0.000173671413685,0.0,0.00191038555054,0.000868357068427,0.0,0.0,0.00138937130948,0.0,0.0371656825287,0.0,0.0
48,GTEX-11PRG-1526-SM-5HL6Z,0.0694506810358,0.0353240532854,0.0137703936536,0.525370453525,0.00059871276755,0.0854662475677,0.000748390959437,0.0826223619219,0.0059871276755,0.0365214788205,0.0529860799282,0.0167639574914,0.000299356383775,0.0,0.0,0.000149678191887,0.0134710372699,0.00538841490795,0.00523873671606,0.00523873671606,0.00942972608891,0.0,0.0158658883401,0.0,0.0,0.0,0.000149678191887,0.0,0.000299356383775,0.0,0.000748390959437,0.0,0.000149678191887,0.0,0.00104774734321,0.0,0.0169136356833,0.0,0.0
49,GTEX-14C5O-1726-SM-5RQI9,0.246837730394,0.0730032526202,0.0126490784243,0.203469461511,0.0108420672208,0.118178532707,0.00252981568486,0.121792555114,0.00325262016625,0.0112034694615,0.0603541741959,0.00975786049874,0.00144560896278,0.0,0.0,0.00108420672208,0.0205999277196,0.0057824358511,0.00289121792555,0.00505963136971,0.00216841344416,0.0,0.0263823635707,0.0,0.0,0.0,0.000361402240694,0.0,0.0,0.0,0.000361402240694,0.000361402240694,0.0,0.000361402240694,0.00180701120347,0.0,0.0574629562703,0.0,0.0
50,GTEX-T2IS-0011-R11A-SM-32QPC,0.00404294803818,0.396871686108,0.00298250265111,0.0147799575822,0.000596500530223,0.00205461293743,0.0338016967126,0.00841728525981,0.00225344644751,0.00172322375398,0.00457317073171,0.00371155885472,0.00649522799576,0.113600212089,0.000331389183457,0.000265111346766,0.358430540827,0.0252518557794,0.00742311770944,6.62778366914e-05,0.00132555673383,0.0,0.00245227995758,0.0054347826087,0.0,6.62778366914e-05,0.000729056203606,0.0,6.62778366914e-05,6.62778366914e-05,0.0,0.0,0.0,6.62778366914e-05,0.000994167550371,0.0,0.000132555673383,0.0,0.000994167550371
51,GTEX-Y3I4-1526-SM-4TT7K,0.14317940552,0.0536093418259,0.00822717622081,0.303211252654,0.000796178343949,0.0346337579618,0.000265392781316,0.04233014862,0.0851910828025,0.00862526539278,0.0732484076433,0.00822717622081,0.00716560509554,0.000132696390658,0.000530785562633,0.000265392781316,0.0230891719745,0.0102176220807,0.00517515923567,0.00716560509554,0.0688694267516,0.0,0.0143312101911,0.000265392781316,0.0,0.0,0.000132696390658,0.00199044585987,0.00663481953291,0.000265392781316,0.00225583864119,0.0,0.0,0.0,0.00106157112527,0.0,0.088906581741,0.0,0.0
52,GTEX-TMMY-1026-SM-4DXTI,0.0847244094488,0.0755905511811,0.0135433070866,0.177637795276,0.0059842519685,0.0459842519685,0.000629921259843,0.415118110236,0.0365354330709,0.0088188976378,0.0274015748031,0.00818897637795,0.00125984251969,0.000314960629921,0.0,0.000944881889764,0.0141732283465,0.00314960629921,0.00188976377953,0.00251968503937,0.000314960629921,0.000629921259843,0.0154330708661,0.0,0.0,0.0,0.00125984251969,0.0,0.000629921259843,0.0,0.0103937007874,0.0,0.0,0.0170078740157,0.000314960629921,0.0,0.0296062992126,0.0,0.0
53,GTEX-NPJ7-0011-R2a-SM-2I3GF,0.0129426382274,0.410540484572,0.00776558293643,0.0542555394492,0.000207082211638,0.00196728101056,0.0132532615448,0.0137709670739,0.00248498653966,0.00207082211638,0.00952578173535,0.00341685649203,0.00310623317457,0.0143922137088,0.000621246634914,0.000207082211638,0.293849658314,0.0733071029199,0.00300269206875,0.0,0.000310623317457,0.000931869952371,0.00320977428039,0.0,0.0,0.000724787740733,0.00424518533858,0.0,0.0,0.0,0.000310623317457,0.0,0.000103541105819,0.0,0.0,0.000103541105819,0.021743632222,0.0,0.0476289086767
54,GTEX-1MGNQ-0726-SM-DPRYH,0.00713040722548,0.0184598320393,0.00705118047853,0.0415148154017,0.0001584534939,0.00174298843289,0.00102994771035,0.0185390587862,0.0102994771035,0.338535889716,0.168515290762,0.0263825067343,0.00150530819205,0.000950720963397,0.00332752337189,0.0001584534939,0.00697195373158,0.00950720963397,0.0542703216606,0.185865948344,0.000475360481699,0.0154492156552,0.00332752337189,0.0,0.0,0.0310568848043,0.0287593091428,0.0001584534939,0.0014260814451,0.001584534939,0.0,0.0,0.000554587228648,7.92267469498e-05,0.00847726192363,0.0,0.00673427349073,0.0,0.0
55,GTEX-1CAMR-1026-SM-7P8QI,0.0352707401888,0.0437158469945,0.00695479384004,0.0914058618977,0.0235966219573,0.169895678092,0.0019870839543,0.0732737208147,0.00471932439146,0.229011425733,0.0896671634377,0.0295578738202,0.000745156482861,0.0,0.00496770988574,0.000496770988574,0.0362642821659,0.0178837555887,0.0526577247889,0.000496770988574,0.000248385494287,0.000993541977149,0.00993541977149,0.0,0.0,0.00124192747144,0.0223546944858,0.0,0.0193740685544,0.00546448087432,0.000745156482861,0.0139095876801,0.0,0.0,0.000496770988574,0.0,0.0126676602086,0.0,0.0
56,GTEX-1A32A-2826-SM-72D5S,0.345765345765,0.0730380730381,0.019425019425,0.0979020979021,0.00505050505051,0.100621600622,0.004662004662,0.135586635587,0.013986013986,0.00893550893551,0.0415695415695,0.0151515151515,0.001554001554,0.001554001554,0.0,0.0003885003885,0.0314685314685,0.0143745143745,0.003108003108,0.0011655011655,0.000777000777001,0.0,0.017871017871,0.0003885003885,0.0,0.0003885003885,0.001554001554,0.0,0.0,0.0003885003885,0.0528360528361,0.0,0.0,0.001554001554,0.000777000777001,0.0,0.00815850815851,0.0,0.0
57,GTEX-17F9E-0626-SM-79ON5,0.0388337620973,0.0276858997917,0.00710523092,0.0466740169055,0.000367511944138,0.00600269508759,0.00110253583241,0.0378537302462,0.00551267916207,0.392380252358,0.0711748131814,0.0286659316428,0.000122503981379,0.000735023888276,0.00428763934828,0.000245007962759,0.00588019110621,0.0138429498959,0.0540242557883,0.138061987015,0.00147004777655,0.00747274286414,0.0047776552738,0.0,0.0,0.0567193433787,0.0365061864511,0.000367511944138,0.00110253583241,0.00159255175793,0.000122503981379,0.0,0.0,0.0,0.00404263138552,0.0,0.00526767119931,0.0,0.0
58,GTEX-1C64O-0526-SM-793D6,0.165990639626,0.0583463338534,0.00499219968799,0.0633385335413,0.011232449298,0.0539781591264,0.00249609984399,0.452730109204,0.0330733229329,0.001248049922,0.0333853354134,0.00468018720749,0.00374414976599,0.0,0.000312012480499,0.000624024960998,0.0586583463339,0.00967238689548,0.000936037441498,0.0,0.00343213728549,0.0,0.0127925117005,0.0,0.0,0.0,0.000936037441498,0.000624024960998,0.0,0.0,0.00218408736349,0.000624024960998,0.0,0.00811232449298,0.0,0.0,0.011856474259,0.0,0.0
59,GTEX-14E6D-0926-SM-5S2QV,0.0461907618476,0.0557888422316,0.00239952009598,0.0251949610078,0.0635872825435,0.00419916016797,0.00119976004799,0.756448710258,0.0,0.0,0.00599880023995,0.00239952009598,0.0,0.0,0.0,0.0,0.0131973605279,0.000599880023995,0.0,0.000599880023995,0.0101979604079,0.0,0.00719856028794,0.0,0.0,0.0,0.00119976004799,0.0,0.000599880023995,0.0,0.000599880023995,0.0,0.0,0.0,0.0,0.0,0.00239952009598,0.0,0.0
60,GTEX-1E1VI-2726-SM-7MXVH,0.024750118991,0.0203366362338,0.00484617714508,0.0208558694994,0.0,0.00532214097183,0.00121154428627,0.00575483535979,0.586863398382,0.00912985158582,0.0270866686859,0.0276491713902,0.000475963826749,0.000951927653498,0.0368655618537,8.65388775908e-05,0.00289905239929,0.0114664012808,0.131236207866,0.0123750594955,8.65388775908e-05,0.00363463285881,0.00225001081736,0.00160096923543,0.0,0.0,0.000302886071568,0.0,0.0151875730172,0.0103413958721,0.00575483535979,0.0,0.0,4.32694387954e-05,4.32694387954e-05,0.0027692440829,0.0271732075635,0.000649041581931,0.0
61,GTEX-1K9T9-1826-SM-CXZK2,0.00881588127101,0.0117967907655,0.167882285787,0.0726834527811,0.0,0.00196613179425,0.133379843978,0.00754740914568,0.0109088602778,0.0258134077504,0.0314581087081,0.183230798503,0.000380541637598,0.0658971269106,0.00424938161984,0.00710344390182,0.0636138770851,0.0638675715101,0.0240375467749,0.00437622883237,0.000253694425065,0.011669943553,0.00101477770026,0.000126847212533,0.0,0.0,0.0112894019154,0.000761083275195,0.000317118031331,0.0,0.0116065199467,0.000126847212533,0.0,0.000380541637598,0.0539734889326,0.0,0.0190270818799,0.0,0.000443965243864
62,GTEX-15RIF-1126-SM-7KUG2,0.062930186824,0.241150442478,0.00516224188791,0.0739921337266,0.0255653883972,0.403146509341,0.00417895771878,0.0292527040315,0.00270403146509,0.00565388397247,0.0267944936087,0.00319567354966,0.00122910521141,0.0,0.0,0.0,0.021878072763,0.0258112094395,0.00221238938053,0.000245821042281,0.00639134709931,0.0,0.0142576204523,0.0,0.0,0.0,0.00172074729597,0.0,0.00540806293019,0.0,0.00172074729597,0.0,0.0,0.0,0.0,0.0,0.0353982300885,0.0,0.0
63,GTEX-1J8QM-2626-SM-CYPSM,0.053261379634,0.0605349601126,0.00692163303613,0.0967855466917,0.00234631628344,0.219145940873,0.00258094791178,0.396410136086,0.00480994838104,0.00410605349601,0.0414124824026,0.00703894885031,0.000469263256687,0.000117315814172,0.0,0.000351947442515,0.0242843735336,0.0161895823557,0.00305021116847,0.00246363209761,0.0179493195683,0.0,0.00633505396527,0.000117315814172,0.0,0.0,0.00281557954012,0.0,0.0,0.0,0.000117315814172,0.0,0.0,0.0,0.000469263256687,0.0,0.0297982167996,0.0,0.000117315814172
64,GTEX-144FL-2626-SM-5TDCW,0.105472997463,0.084813338166,0.0260964117434,0.284885828199,0.00543675244654,0.16817687568,0.00579920260964,0.0761145342515,0.00616165277274,0.0199347589706,0.0692279811526,0.0130482058717,0.00507430228344,0.0,0.0,0.0,0.0463936208771,0.00797390358826,0.00833635375136,0.00434940195723,0.0,0.0,0.0210221094599,0.0,0.0,0.0,0.00326205146792,0.0,0.000724900326205,0.0,0.000362450163103,0.00217470097862,0.0,0.00108735048931,0.00181225081551,0.0,0.0322580645161,0.0,0.0
65,GTEX-1EH9U-3226-SM-7MKGR,0.0135152720715,0.0253388113253,0.412169322006,0.0131248721905,0.0,0.00100388540834,0.0594523247383,0.00453607480805,0.000892342585191,0.000594895056794,0.00308601810712,0.00304883716607,0.339592125077,0.0224758788645,0.000297447528397,0.0024725325798,0.0706066070532,0.0168987377071,0.00382963692811,1.85904705248e-05,0.000185904705248,0.0,0.00118979011359,0.000130133293674,0.000130133293674,0.00126415199569,0.000576304586269,0.000353218939971,0.0,1.85904705248e-05,0.000260266587347,0.0,0.0,3.71809410496e-05,0.000111542823149,3.71809410496e-05,0.00275138963767,0.0,0.0
66,GTEX-1B97J-1226-SM-7PBZR,0.00896691083607,0.00517807527153,9.47208891134e-05,0.00382040919424,0.0625473604446,0.000473604445567,0.000599898964385,0.73822303612,9.47208891134e-05,6.31472594089e-05,0.00413614549129,0.000157868148522,0.00101035615054,0.0,0.0,3.15736297045e-05,0.0269007325082,6.31472594089e-05,0.0,6.31472594089e-05,0.146312200051,0.0,0.000536751704976,6.31472594089e-05,0.0,0.0,0.000157868148522,0.0,0.0,0.0,9.47208891134e-05,0.0,0.0,0.0,0.0,0.0,0.000410457186158,0.0,0.0
67,GTEX-148VJ-0011-R3b-SM-69LQJ,0.0448430493274,0.227418321589,0.0128122998078,0.0204996796925,0.0,0.0,0.029468289558,0.0217809096733,0.00512491992313,0.00320307495195,0.00384368994234,0.00576553491352,0.0948110185778,0.00256245996156,0.0,0.00128122998078,0.275464445868,0.0506085842409,0.00384368994234,0.0,0.00256245996156,0.00128122998078,0.00384368994234,0.000640614990391,0.0,0.0,0.011531069827,0.0,0.000640614990391,0.0,0.142216527867,0.0,0.0,0.0,0.00128122998078,0.0,0.0307495195388,0.0,0.00192184497117
68,GTEX-13NYB-0926-SM-5IFFA,0.00218980995224,0.00216008402529,0.000267533342581,0.0163393511821,0.0,0.000257624700264,0.0,0.000426071619667,0.654545094231,0.000485523473574,0.0133568498444,0.229038267177,0.0,2.97259269535e-05,0.0145359782803,0.0,0.000247716057946,0.000406254335031,0.0245932502329,0.000554883969798,1.98172846357e-05,0.000396345692713,0.0138522819603,5.9451853907e-05,0.0,0.0,1.98172846357e-05,0.0,0.024504072452,1.98172846357e-05,0.000247716057946,0.0,0.000317076554171,0.0,2.97259269535e-05,2.97259269535e-05,0.000307167911853,9.90864231783e-06,0.000753056816155
69,GTEX-13SLX-2226-SM-62LEP,0.00376148486157,0.00236377463978,0.000822182483402,0.00281597500565,2.05545620851e-05,0.00162381040472,4.11091241701e-05,0.0043986762862,0.266839324988,0.000328872993361,0.00174713777723,0.0390742225237,2.05545620851e-05,8.22182483402e-05,0.000534418614211,0.0,0.000945509855913,0.000924955293827,0.0115311093297,0.000143881934595,0.000637191424637,0.000452200365871,0.623728186471,0.0191979609874,0.0,0.0,4.11091241701e-05,0.0,0.0109350270292,0.00224044726727,0.0012332737251,0.0,0.0,0.0,0.00016443649668,2.05545620851e-05,0.00330928449569,0.0,2.05545620851e-05
70,GTEX-T6MO-0526-SM-4DM6R,0.00469666655363,0.00198379056597,0.000762996371528,0.0229068466208,6.78218996914e-05,0.00167859201736,5.08664247686e-05,0.00142425989352,0.643663739021,0.000678218996914,0.0179219369935,0.133931296416,0.0,0.000220421173997,0.0108515039506,0.0,0.000406931398148,0.000729085421683,0.0541896978534,0.00110210586999,6.78218996914e-05,0.00271287598766,0.0500186510224,8.47773746143e-05,0.0,0.0,1.69554749229e-05,0.00011868832446,0.0442368340737,5.08664247686e-05,3.39109498457e-05,0.0,0.00330631760996,0.0,0.000288243073688,3.39109498457e-05,0.000881684695988,1.69554749229e-05,0.000864729221065
71,GTEX-13OVK-0826-SM-7KULZ,0.0030529304243,0.00318904834131,0.000777816668611,0.704993583012,0.000836152918757,0.0130867654494,7.77816668611e-05,0.00359740209233,0.000427799167736,0.0188231633804,0.19215960798,0.00157507875394,7.77816668611e-05,1.94454167153e-05,0.00159452417065,1.94454167153e-05,0.00223622292226,0.000991716252479,0.00408353751021,0.0278847275697,0.000486135417882,0.000680589585035,0.00124450666978,0.0,0.0,0.000213899583868,0.00270291292342,1.94454167153e-05,0.00120561583635,0.000136117917007,5.83362501458e-05,0.0124645121145,0.0,0.0,5.83362501458e-05,9.72270835764e-05,0.00112783416949,0.0,0.0
72,GTEX-WHSB-0326-SM-5FQSD,0.00393184796855,0.00495412844037,0.0133682830931,0.050629095675,0.000183486238532,0.00119266055046,0.000235910878113,0.00390563564875,0.00100917431193,0.732096985583,0.0545740498034,0.00259501965924,7.86369593709e-05,0.000131061598952,0.0126605504587,0.000131061598952,0.00228047182176,0.00524246395806,0.0608912188729,0.0209174311927,1.31061598952e-05,5.24246395806e-05,0.000812581913499,0.0,5.24246395806e-05,0.00256880733945,0.0116644823067,1.31061598952e-05,0.00045871559633,7.86369593709e-05,0.000314547837484,6.55307994758e-05,0.00639580602883,0.0,0.000131061598952,0.000131061598952,0.0062254259502,1.31061598952e-05,0.0
73,GTEX-12WSD-2326-SM-59HKQ,0.00212792077587,0.00164709252363,0.0108442116463,0.0337091295986,0.000624053689078,0.00263944019315,0.000112534271801,0.000746818349225,0.00151409747514,0.751565249417,0.0819249498711,0.00906412407415,0.000163686213529,0.000869583009371,0.00609731145394,0.0,0.00205630805745,0.0206244629046,0.0179236403814,0.024542701641,0.000132995048492,0.000654744854115,0.000429676310513,0.0,0.0,5.11519417277e-05,0.0237242705733,0.0,0.00193354339731,0.00129925931988,3.06911650366e-05,0.0,1.02303883455e-05,0.0,8.18431067643e-05,0.000143225436838,0.00271105291157,0.0,0.0
74,GTEX-1QCLZ-2326-SM-DTXDO,0.411418345552,0.0491254401663,0.00450268429256,0.0800092362755,0.000461813773596,0.00888991514172,0.000173180165098,0.0106217167927,0.186688217976,0.00167407492928,0.0292674479016,0.015759395024,0.000692720660394,0.0,0.00184725509438,0.000577267216995,0.0185302776655,0.00398314379726,0.0189920914391,0.00571494544825,0.090284592738,0.00288633608497,0.00392541707556,5.77267216995e-05,0.0,0.0,0.0,5.77267216995e-05,0.00825492120302,0.000230906886798,0.00479131790106,0.0,0.0,0.0,0.000115453443399,0.000230906886798,0.0389655371471,0.0,0.00126998787739
75,GTEX-1CAMR-1526-SM-79OLP,0.00118021952083,0.0337542782958,0.679290097958,0.00632892718046,0.000354065856249,0.000531098784374,0.116694205122,0.00405700460286,0.00373244423463,0.00144576891302,0.00154903812109,0.00134249970495,0.00821727841378,0.0211996931429,0.000162280184114,0.00755340493332,0.0420158149416,0.0523574884929,0.00472087808332,8.85164640623e-05,0.00109170305677,0.000177032928125,0.00075238994453,0.000236043904166,0.00036881860026,0.00215390062552,0.00175557653724,0.000132774696093,8.85164640623e-05,0.000442582320312,0.00116546677682,2.95054880208e-05,0.000103269208073,0.000177032928125,0.00222766434557,0.00135725244896,0.00103269208073,0.000118021952083,1.47527440104e-05
76,GTEX-1128S-2826-SM-5N9DI,0.00492319810949,0.415517920441,0.00324931075226,0.0183142969673,0.000393855848759,0.00167388735723,0.0286530129972,0.00866482867271,0.0029539188657,0.00275699094132,0.00659708546672,0.00738479716424,0.00984639621898,0.0861559669161,0.000590783773139,0.000492319810949,0.313607719575,0.058586057503,0.0103387160299,9.84639621898e-05,0.00265852697913,0.0,0.00502166207168,0.00521858999606,0.0,0.0,0.00275699094132,0.0,0.0,0.00029539188657,0.0,0.0,0.0,0.0,0.00128003150847,0.0,0.000886175659709,0.0,0.00108310358409
77,GTEX-1GF9W-2626-SM-7P8TA,0.0814977973568,0.174284140969,0.0180341409692,0.0239537444934,0.000412995594714,0.0011013215859,0.0656662995595,0.0342786343612,0.00275330396476,0.00426762114537,0.00605726872247,0.00330396475771,0.15625,0.00275330396476,0.0,0.000825991189427,0.336866740088,0.0580947136564,0.00591960352423,0.000275330396476,0.00316629955947,0.000275330396476,0.00523127753304,0.000137665198238,0.000137665198238,0.000137665198238,0.00743392070485,0.0,0.000275330396476,0.000137665198238,0.00165198237885,0.000412995594714,0.000137665198238,0.0,0.0011013215859,0.000137665198238,0.00234030837004,0.0,0.000688325991189
78,GTEX-XXEK-0326-SM-4BRVV,0.00190328820116,0.00136170212766,0.000711798839458,0.0128742746615,0.0,0.00106769825919,3.09477756286e-05,0.000634429400387,0.719597678917,0.000309477756286,0.0133075435203,0.15447582205,1.54738878143e-05,0.000232108317215,0.00892843326886,0.0,0.000232108317215,0.000928433268859,0.0342746615087,0.000665377176015,4.64216634429e-05,1.54738878143e-05,0.0280386847195,0.000232108317215,0.0,0.0,1.54738878143e-05,6.18955512573e-05,0.015164410058,1.54738878143e-05,0.0,0.0,0.000355899419729,0.0,1.54738878143e-05,7.73694390716e-05,0.000386847195358,0.0,0.00402321083172
