"","MMbrown","MMpink","MMpurple","MMyellow","MMblue","MMblack","MMred","MMturquoise","MMgreen","MMmagenta","MMgrey"
"ENSG00000123329",-0.183848698303142,0.287948227830011,0.00332239657511017,-0.245182264582508,-0.0738207950321034,0.141257785664639,0.622066308691795,0.901656319056672,-0.051925635226952,0.0907761229386159,0.22956473626525
"ENSG00000155980",0.956069908624966,-0.00285487788187894,-0.136813656797165,-0.154399372356227,-0.256662235090601,-0.14478234910528,-0.365401515002246,-0.276220596418608,-0.129136507670867,-0.112887556874009,-0.317652414291259
"ENSG00000090382",-0.393032951934447,-0.0389428409297245,-0.00724319582542401,-0.186290715514198,0.0119906833354466,0.139220163076792,0.666342010143011,0.77249776965546,0.0568852485727174,0.251022023611208,0.308825600378673
"ENSG00000257453",-0.00473635831524439,0.013210942675297,0.00292294495295502,-0.00305511465188953,0.0230515323930024,-0.00636136060316502,-0.00422961483224734,-4.58715183354799e-05,-0.00711158716688722,-0.00552085427031049,0.0128130424406315
"ENSG00000257715",-0.0993357849236231,-0.012156808263758,0.0340166389349235,-0.0613346627681296,-0.0365184153224301,0.1233800252469,0.123181834495218,0.446189948935651,-0.0277496473870698,0.00581140413632221,-0.140033470184392
"ENSG00000258177",0.383459444765819,-0.015736759507403,-0.0321075495508705,-0.0308019026057464,-0.058459815808298,-0.0358154614814601,-0.134097718934643,-0.107546170937456,-0.0190453215206893,-0.0117169178132429,-0.129410559533021
"ENSG00000110876",-0.140333927025464,0.0589031749862239,-0.0171657867534371,-0.280134987717205,-0.116566988389666,0.0715777102781393,0.510971744448334,0.91199169163103,-0.119013585698495,0.0321301167501417,0.144132050166387
"ENSG00000111245",-0.263300544056273,-0.05565356691684,0.365491359719805,0.838778431402945,-0.168924806022278,-0.115351765235509,-0.183051120362974,-0.185156629044957,-0.113332898542668,-0.109882009085693,-0.303601358951376
"ENSG00000170890",-0.109614357462687,0.0894853270490782,-0.0808197590286839,-0.0973401180954052,-0.0322132960214639,0.189443026620992,0.0898309587246809,-0.0186498164837896,0.937789741619845,0.193942707036982,0.0653681315195932
"ENSG00000165474",-0.0952815654716926,-0.0140575140905645,-0.169893251918788,-0.163646774442267,0.885466879745815,0.0568225282719534,0.166533103684619,-0.0701967199819084,-0.033041523102097,-0.000498166178080868,0.11843606369848
"ENSG00000132965",-0.267580814829271,-0.0222483280896342,-0.0212030137288282,-0.264433748261639,-0.0978562722864734,0.0782537434645707,0.530541346954957,0.886055427168376,-0.0564672610465177,0.0596412039492492,0.257830394531898
"ENSG00000102837",-0.158164043861031,-0.0202407196034448,-0.0693202513860591,-0.130584575333739,-0.0169949315893892,0.126412280060144,0.48251604420587,0.396860071730993,0.346491093969456,0.0987483193609969,0.0864063773448634
"ENSG00000234377",0.694477086250819,-0.0900344439881533,-0.0846366078519101,-0.0965490291649599,-0.177133299751644,-0.0852401588758874,-0.291257276894241,-0.186540750090663,-0.102866783695441,-0.107283827741787,-0.32717020543607
"ENSG00000153531",-0.210983224419028,-0.0595719574937955,0.401121229761632,0.734521606698052,-0.237988218227414,-0.166572038217866,-0.281325174419538,-0.29258103026698,-0.121176558640739,-0.0679581627119184,-0.229405012047686
"ENSG00000169385",-0.197892159011561,-0.0220943311796061,0.0601940413074989,-0.157894511538368,-0.177273492934961,0.109626394241372,0.358967975990982,0.830505465666398,-0.0674047089910586,0.00603556835643305,0.0675944334612054
"ENSG00000197616",-0.194897005768596,-0.0415821591513826,0.810622393664107,0.601335598847834,-0.178054362469023,-0.092441087711173,-0.18270783984082,-0.19217482814167,-0.0950107824965401,-0.0931086152320846,-0.263960926449829
"ENSG00000258444",-0.213802739756873,-0.0432270361018616,0.382382654171208,0.760647617173972,-0.186946951238174,-0.0882581252959684,-0.187869494868639,-0.205093817759815,-0.0852498182876975,-0.0883871338914246,-0.344014509619503
"ENSG00000092295",-0.0536835907095825,0.0102621718460068,-0.129200406963921,-0.166669229491483,0.878838742116634,-0.102253642250338,0.117829880761496,-0.0235692867547798,-0.0508364698949376,-0.0367117411725958,0.205923407276693
"ENSG00000139899",0.256428229977957,0.0969023066357244,-0.127776909925465,-0.255937274844876,-0.0344156654321925,-0.0981137465252034,0.0168200627957032,-0.0411446996151189,-0.0842589399046263,-0.0237500474017229,0.327488342414671
"ENSG00000151838",0.396452616963667,0.411947435957851,-0.00350478777423752,-0.0121387794086151,-0.0603593628645924,-0.018215442868748,-0.156026762028411,-0.1102819302765,-0.000721590317073421,0.00495604281107498,-0.0996182145325792
"ENSG00000139970",0.769548780163086,-0.0885380994802327,-0.206504007271032,-0.255722977555376,-0.226227927059394,-0.17394368933908,-0.230917999213636,-0.0874641838910492,-0.139929103778257,-0.126707684535588,-0.0128373136248849
"ENSG00000176153",-0.180601475853366,0.0443237602966025,-0.157354159583219,-0.172934128444717,0.612892472020784,0.324162048259099,0.388550873216579,-0.0183229460637037,0.163008229559371,0.32638456489726,0.117572172626219
"ENSG00000054690",0.584790955693492,0.0050966677680282,-0.152295451049726,-0.206779970959805,0.183115633215287,-0.11204161577471,-0.0991350757871349,-0.267774324135969,0.0698467712535033,0.0715603289456619,0.00370955419538698
"ENSG00000100604",0.607057667936962,0.237574264765725,-0.107880940712366,-0.141328997092579,-0.179769593487238,-0.00458130207042584,-0.0832608123015236,-0.212337365556705,0.226299300824343,0.302845977222873,-0.205384392330493
"ENSG00000197249",-0.28621066452799,-0.0458441584019225,-0.031835900480162,-0.232896477103297,-0.11043523414452,0.59979584299146,0.597669763671945,0.744410099000683,0.149357125542955,0.204875004414383,0.240192817285518
"ENSG00000197119",0.226935763761329,0.10679747924255,-0.105076661994932,-0.295744560835746,0.182522380078036,-0.0806532167295639,0.0817612537946252,0.0031823081938505,-0.105804730893751,0.0290037894138948,0.482425261037683
"ENSG00000211890",-0.316909461840023,0.00364615122371907,-0.0931770660422755,-0.190551981910596,0.198271094918299,0.147439814069678,0.916781106338269,0.485776993710084,0.0928843039371874,0.289112386850768,0.330337405124553
"ENSG00000211892",-0.246238902334895,0.0787555830614234,-0.0609558909218739,-0.173556617839954,0.0883143868305302,0.199469733011475,0.826249733151921,0.4598780412487,0.011020316772374,0.164170522000591,0.396559276710391
"ENSG00000211893",-0.345137266886689,0.0253206216639267,-0.0521233713322178,-0.18113573989422,0.0689518008506847,0.192572628344655,0.927991773033393,0.60235028815574,0.00962180382468827,0.178711820745155,0.427690927822532
"ENSG00000211896",-0.33878471824679,0.0486169332991188,-0.0589461307534092,-0.189330631370654,0.0597149190292893,0.196986691588972,0.927244255361014,0.553572284575364,0.0296254025752429,0.24235272958743,0.462578402299303
"ENSG00000211897",-0.316518125713948,0.0428273522982777,-0.0556464391136236,-0.177703829132849,0.0433238649226995,0.193162158946145,0.918806468304856,0.564139144834258,0.0116737640444724,0.234804755201413,0.458628741588685
"ENSG00000211899",-0.328305487098237,0.0840935495935177,-0.0358526691078832,-0.189971971249781,-0.0301092886023485,0.213848292738829,0.905521863934556,0.683441967470257,0.0497485973747925,0.240894415213098,0.300032901425726
"ENSG00000166922",0.827846414604021,0.029496975924952,-0.164171374367102,-0.218264366966542,-0.268945372138842,-0.0277783521838513,-0.329187212408046,-0.324271145792821,0.11488680233563,-0.0158492817124659,-0.163545844784867
"ENSG00000166923",-0.0434729647344538,-0.11200538586541,-0.184581167586178,-0.204650434873357,0.109517268212709,-0.105353794512412,0.0106457164867261,-0.142183625445649,-0.0468977653058577,0.0627159085923697,0.214771426444766
"ENSG00000104140",-0.0344722034401768,-0.0400936070486731,-0.165829457714143,-0.154731418616775,0.90262791446709,-0.0956844932275287,0.103778488309706,-0.0967128990841363,0.0785151362440695,-0.0211629583689618,0.0830228294769628
"ENSG00000166920",-0.204639416935945,0.348499501008529,-0.116698554982865,-0.150681526908404,0.678839638023815,0.015958630209319,0.353238662240286,0.0741936483816704,0.0883077612156067,0.149253257692885,0.200573384815277
"ENSG00000103569",-0.303028132410233,-0.0269763523145997,-0.00201324212027464,-0.177593145919245,0.215075768921266,0.330060084387585,0.337622605553498,0.771901425000318,-0.0850531478576865,-0.0225730786899286,0.110734949910228
"ENSG00000138623",0.358797553636889,0.341430925147046,-0.159841373022058,-0.200482986157072,0.120503986320919,-0.121362385120718,0.0213505382689686,0.128302897894783,-0.141209555479965,-0.0453527937836728,0.0966737209819367
"ENSG00000140465",-0.198508602914062,-0.0619300230529742,-0.0771590215580689,-0.0410426166162483,0.198078955656956,0.0870291493320456,0.0317872517715124,-0.00579021624371318,-0.0650650211154779,-0.0503900326519812,0.243948488146447
"ENSG00000198794",0.887558443848563,0.0692678930664861,-0.0981243196299219,-0.241683044536794,-0.228658829194935,-0.0970526908051348,-0.207717994716665,-0.260353600195152,0.116208315836734,0.0558546307848063,-0.164977221270292
"ENSG00000260235",0.00576208667573483,0.00417780428663128,-0.00429836675522109,0.00818853138926233,-0.00167922512117715,-0.00362595955690819,0.00883804547215133,0.0026419579373844,-0.00262766742733368,-0.00316316721943435,-0.010583835967458
"ENSG00000140379",-0.254805936360335,0.048678948821691,0.0285599410826742,-0.179810434628344,-0.131223427787072,0.166862155006991,0.543756921570328,0.85313354950136,-0.0718007886222705,0.0210307316700301,0.297743932158566
"ENSG00000103888",0.0903640449076483,0.0583346054175317,-0.120198193390585,-0.19132447197212,0.278244419838158,-0.0903465611602722,-0.0194247847326702,-0.0460590729339541,-0.0936132355296399,-0.0634598885626777,0.419728965739727
"ENSG00000140519",-0.032510343002799,-0.00969048459802207,-0.118475883019765,-0.129952926789063,0.776966016317927,-0.058674371289243,0.0909431831639983,-0.100386876153448,-0.00431167497844849,-0.0229348281421843,0.0186533759196385
"ENSG00000166819",-0.094416729374715,0.0796546382096295,-0.089643888961752,-0.0335978204864145,-0.000508110738212708,0.015418473574312,0.0296585362651336,-0.0122657573286472,-0.0360877879094086,-0.065185880365501,0.389871615941645
"ENSG00000166825",-0.507513854075697,-0.0768926874107213,-0.134508569553146,-0.286023069249746,0.164380383199174,0.253582407505122,0.37425125572335,0.411823948551095,0.270666705147831,-0.0147952271382499,0.49986980079098
"ENSG00000185615",0.674938935173985,-0.0364054685319642,-0.0430048358085683,-0.14945927632722,-0.254727299391154,-0.00279524368224594,-0.222535160575795,-0.268679231011211,0.447548239392712,0.267532618695786,-0.257639676204917
"ENSG00000127585",0.874580078364737,0.0760872531189326,-0.159348681390789,-0.195535720194382,0.156557754030904,-0.148668715054168,-0.283305782865009,-0.230137826818915,-0.118071631420717,-0.0896286300645448,-0.265730703255422
"ENSG00000172382",0.152112883145653,0.0771340138432156,-0.179156165877754,-0.193907099495707,0.649981158351854,-0.127709280684348,0.0681812463780558,-0.0773173954037166,-0.0783808581308543,-0.0522673805475116,0.0862547027452648
"ENSG00000162078",-0.128374994634128,0.0760932424305006,-0.11270743783737,-0.0751056468651478,0.531945057798202,-0.031352794428058,0.28891685937378,-0.00965314229089989,0.00566225319578065,0.130324889028281,0.194615657885859
"ENSG00000008516",-0.267799301734931,0.0123649058123256,0.0602683186606465,-0.143977375713802,-0.0647141025989689,0.158932117536368,0.491313942594579,0.919080777595192,-0.0494892901134646,0.0470740827024295,0.0683955751295493
"ENSG00000122304",0.0122832674478137,0.912227623884849,0.0374196021274779,0.0115378071850097,0.0302880491753732,0.0553742431244022,-0.02481560820384,-0.0213352877032939,0.0626460821617428,0.0701529332095994,0.0674061053436888
"ENSG00000175646",0.0122796555420481,0.914273419888424,0.0379708501418516,0.0128992756464681,0.0298285312964684,0.0528676675271722,-0.0251621803435962,-0.0226384742725231,0.0597917286947842,0.0666273228199464,0.066144566928572
"ENSG00000261448",-0.100016933632249,0.346942861700986,-0.0371255160326226,-0.0675594147342327,-0.0683394330715003,0.00485637926419388,0.39107773686442,0.257096986390507,0.03689077482175,0.0247848020421709,0.0591366053826154
"ENSG00000140749",-0.171104106516035,-0.0310956528130428,-0.0288767137379476,-0.193759912814861,-0.083611303870565,0.102657184841307,0.482429240821827,0.885118167511488,-0.0726386656329887,0.0129914593430317,0.120913478751159
"ENSG00000184730",-0.302216403093086,0.109597711900438,-0.0295443461517067,-0.225961530458743,0.0473705887103439,0.13497144520042,0.632347196420236,0.900991346292224,-0.0419860289765658,0.0694844319722976,0.180007757500397
"ENSG00000196296",-0.187850291595086,0.123500215436936,-0.0944154225222016,0.905266980316983,-0.0748937679477981,-0.0767839630046358,-0.116510012842768,-0.149003324775673,-0.0789147862479541,-0.0615681881198462,-0.190478961113113
"ENSG00000180209",-0.200510951147032,0.0590904566795526,-0.0644281185955662,0.934685899475277,-0.114845113956735,-0.0773454087575263,-0.15334634442245,-0.164901078343111,-0.0720765549817485,-0.0729077141010577,-0.256197838807712
"ENSG00000099365",0.926965771292811,0.0578640078312329,-0.132010937851273,-0.192565293436993,-0.0951511181687791,-0.0868220427354413,-0.336612361181416,-0.278095719925806,-0.138746379377536,-0.125840054843914,-0.247558503780797
"ENSG00000140678",-0.099592668551644,-0.0334179072362552,0.0045672916032908,-0.234462747332582,-0.126427171835218,0.144807418061023,0.515056834487005,0.886943784629298,-0.0853344870760419,0.0242099364198795,0.248095164588471
"ENSG00000087250",0.906387294059191,-0.0663444786851603,-0.0800947873961496,-0.124434941100074,-0.240285534269628,-0.152413203610463,-0.40867814664198,-0.282269908614739,-0.152694924602149,-0.126624282773152,-0.34272411350031
"ENSG00000260549",-0.0653942518163988,-0.186137541921628,0.0863465286142121,-0.231985358926156,-0.181594809540197,0.118744848532816,-0.0123608373970774,-0.149946318592284,0.00970208844344609,0.0399848187424908,0.574723149660434
"ENSG00000198417",0.395817090822015,-0.132163859979022,-0.203340571035609,-0.369359990317205,-0.0793512134615867,0.249337787901794,0.126363794806226,0.0365713572253237,0.137193053655656,0.151178306551167,0.229635790223124
"ENSG00000140932",-0.0462034867388731,0.68394252143391,0.0765029202371099,-0.0685346463295682,-0.103567621437419,0.114526285626882,0.199068380278268,0.619148618074021,-0.0238857820908347,0.0325147345299418,-0.0533783743818757
"ENSG00000176387",-0.0481526703729871,0.0304485637866204,-0.168408915580473,-0.200454753972831,0.61187036084766,-0.0180291244923618,0.315903827213616,-0.0500837580940135,0.0715834037216611,0.0850839587290653,0.244882490995045
"ENSG00000257017",-0.273598831921996,-0.0367986716522054,0.103744402915593,-0.124389674240609,-0.132745273585452,0.651772368013399,0.33825854697325,0.490501877343571,-0.0131721620111862,0.00484984414411599,0.309630615050913
"ENSG00000168928",-0.0997455820515648,0.0102228424322742,-0.0855393345996606,-0.0915544785518791,-0.0162273229970203,0.157123404653706,0.032852306442065,-0.0682999320756985,0.969487195680765,0.118277828138004,-0.000483683411001626
"ENSG00000168925",-0.0978404186394186,0.0092010552801869,-0.0844193649695349,-0.0883844958798738,-0.0215271151073917,0.158517671014893,0.0269940692876691,-0.0709967030723526,0.975648130227022,0.111834687028624,-0.00392134924905887
"ENSG00000240338",-0.0746918543782465,-0.0299157289575761,-0.0690481425182578,-0.0687653938778453,-0.0558102031228793,0.133969569956957,-0.0311097481750283,-0.0898857412875042,0.950569181153514,0.0556598542549453,-0.0537460201892386
"ENSG00000261317",-0.00747858925032002,-0.00357047409651937,-0.00259908882173247,-0.00396921730464359,0.00607683395912962,-0.0047658785455371,0.000649427269945532,-0.00490049378023807,0.00217038469214701,-0.00254752774278752,0.0059656021176947
"ENSG00000108405",-0.374663257394859,0.0508167516306579,-0.0718507983957267,-0.224154522425532,0.0822871383139328,0.0129439542736268,0.332628547719062,0.463312682878631,0.187862173462161,0.0564958387585816,0.213195780601214
"ENSG00000181885",-0.292587653955277,-0.0498114512317973,-0.175471943244299,-0.22978173547149,0.507280549498161,0.0921055833123889,0.518786883255419,0.089904296382979,0.215174414188841,0.0604852102054999,0.542328263773127
"ENSG00000129244",0.892877237706734,-0.0313342377585221,-0.0859757951855625,-0.153276889606961,-0.239596513467557,-0.165295309324656,-0.318714397495024,-0.271181431892363,-0.154803524431714,-0.12906989201348,-0.186216009224295
"ENSG00000133026",0.127047002174506,-0.0395117352488351,-0.0130854967462288,-0.207249512647953,-0.0781074820511962,-0.125258951389923,-0.0858096061414687,-0.197589398942936,-0.119379355899954,-0.079152073640006,0.527167663450131
"ENSG00000109061",-0.195477586112702,0.0164899539989487,-0.0670913078208273,0.921965356616485,-0.135323045684525,-0.0704477762220773,-0.152965172892175,-0.165167639525516,-0.0632729657548396,-0.0681220107932084,-0.270895334772769
"ENSG00000125414",-0.194819428821016,-0.0638571694495636,-0.0737816322673715,0.927907863578327,-0.127112574029215,-0.078201970401698,-0.136929789799345,-0.17131789698717,-0.0723766775263186,-0.0714428245509262,-0.274868431373928
"ENSG00000108602",-0.192013447368074,0.00823393490900991,-0.137595383864138,-0.11937194799269,0.837001701692079,-0.0323046447720519,0.220292733034334,-0.0271820736485341,-0.011324847604461,0.305492793591626,0.145979043439415
"ENSG00000131771",0.688884713813781,-0.0019998837373648,-0.218144587274019,-0.268886847528447,0.121703045997398,-0.156465878805582,-0.151804353769632,-0.250543916931227,0.0522254060786364,-0.0638675798259998,-0.0685871651861686
"ENSG00000108342",-0.110847806727864,-0.00371419307415411,-0.00161823315548048,0.187470910309067,-0.100463709730383,-0.0431584980411849,0.0195734466091766,0.0414083569886363,-0.076421705768188,-0.00271332461043431,0.365354727690741
"ENSG00000126353",-0.344255055789708,0.210299865660531,-0.00455502268384165,-0.19563969706879,-0.0133109174167133,0.035042722792179,0.48803471071015,0.66458048845064,-0.0699326720666609,-0.00436478932658674,0.307822034936123
"ENSG00000171401",-0.146611881845064,0.0440404684057892,-0.0983492677849492,-0.108886128324844,0.571369765215853,0.0156355560407874,0.244234743044878,0.000768662324210464,0.069468809912422,0.0850088448738809,0.107307921786864
"ENSG00000171346",-0.170001478606388,0.0889513521606798,-0.124804453921735,-0.112340570834049,0.924388777316643,-0.0857172538002988,0.135765588063516,-0.0499731464070573,-0.0389585988247459,-0.0131907173191472,0.166827014188504
"ENSG00000171345",-0.159864782161877,-0.0486569490506548,-0.176551095341759,-0.242884741847676,0.589284212674797,-0.00633826097220711,0.444991482242785,0.0268704118208636,0.1143657514719,0.242823557465587,0.524496376520775
"ENSG00000186847",-0.194642151588975,-0.0795366736301295,-0.129323135159423,-0.101436769012585,0.884484992508669,-0.127429609979568,0.0344274590704726,-0.0782644193205818,-0.0731194441504517,-0.0662987861977458,0.215409911967674
"ENSG00000186832",-0.226557635216998,-0.0866373739705166,-0.146225867330878,-0.137704231184783,0.858174076784925,-0.119604604168331,0.028909920144679,-0.0877190386120366,-0.0657252942723214,-0.0668707168080703,0.194819049281491
"ENSG00000108309",0.832867639128036,0.102838150911062,-0.0781296650374269,-0.193723148366528,-0.0389479581387149,-0.0877615390317033,-0.31012351807229,-0.0337539100859765,-0.0952559969548748,-0.0740578604996797,-0.426920396089739
"ENSG00000005961",0.0747265557048929,0.251452527835655,0.0881612805166042,-0.145456855538794,-0.17058669038685,0.0708344034576216,0.2712019489742,0.6532108818433,-0.0810151897291904,0.00991723325925352,0.0595513993517948
"ENSG00000073670",0.790239295019341,0.15827488737532,0.174583167897371,-0.0848112666520893,-0.131048060206257,-0.163418275166615,-0.372761668175693,-0.299116414173836,-0.131471358017098,-0.111775218824217,-0.281569360551789
"ENSG00000131095",0.902232561526104,-0.0903762045108017,-0.0833352104046446,-0.122151387882488,-0.235959215214168,-0.124197538392359,-0.373018638382123,-0.232961590913595,-0.140269068670553,-0.131315827457285,-0.344439949970133
"ENSG00000120088",0.747716487583688,-0.0603601647020584,-0.0798160473046306,-0.0896422730182513,-0.0680745949928081,-0.0908891562637179,-0.252447341921985,-0.207932829874502,-0.0748895126203563,-0.0616788105380063,-0.210485126655284
"ENSG00000198336",-0.228851813454679,0.213752606103993,0.872258804256214,0.118450810710306,-0.173979082748649,0.0124647638467258,0.0371231197842955,0.265098869062027,-0.0882893999713573,-0.0185716793573481,-0.0935350577092966
"ENSG00000173868",-0.0387188273922486,0.517204310464213,0.0687251999375572,-0.00199988256795239,-0.151483982170158,0.103705564810119,0.207141694721134,0.68253494861826,-0.0593417457879085,-0.00657595471036611,-0.168880255312843
"ENSG00000259384",0.117730260230045,0.0461854467691066,-0.0149835660574639,-0.0591357759772817,0.0176160559870176,0.057400086202315,0.0606012039701074,0.000277036111294168,0.0630252710370812,0.0959300940216423,0.114604773191291
"ENSG00000091583",-0.146762741257831,-0.0293450447905281,-0.0575072825389973,-0.0927233838093048,-0.0661193804884803,0.952765017483656,0.180149791847434,0.101134507312417,0.194480442680545,0.144244124140879,0.0366469727614177
"ENSG00000182676",-0.168624231881464,0.0516877741612064,-0.0649575318121978,0.92268596321556,-0.112788656642063,-0.0731713353152613,-0.169014736902052,-0.181944477369003,-0.064438408690539,-0.0638805154878588,-0.281752479029892
"ENSG00000173762",-0.345439592168871,-0.0065371253320264,-0.0445644809184782,-0.229656273425498,0.0286685980377794,0.179494269557133,0.655794388583678,0.822613546682247,-0.0561177006832916,0.121523559000992,0.34297076923393
"ENSG00000266495",-0.00746871193741077,0.00441658512691913,-0.0057085454821628,-0.00304048170596369,-0.0020288008351743,0.000348527549410096,0.0147569687039272,0.0091213836483453,-0.0045519949502383,-0.000935428454424883,0.0233962360248934
"ENSG00000118271",0.178992547877237,-0.0021368039568792,-0.0992014801980125,-0.147215545729487,-0.144745646296142,0.674549769873766,-0.0241350658346508,-0.073444333615585,0.433170302075973,0.168288646346786,-0.155147636566542
"ENSG00000141682",-0.126123345221157,0.11327566337744,-0.166487830726338,-0.175531544515474,0.574953850424603,-0.0753286334113963,0.21402006949024,0.159276986127651,-0.0786647666165416,-0.0214514424190639,0.228174478933954
"ENSG00000150637",-0.134684716276813,0.186585262104264,-0.0210679915215382,-0.0775999109362079,-0.0876596153957533,0.0329868001575524,0.406069823291866,0.479741897767805,-0.0201713655255703,0.0196449031549666,0.0553485532215595
"ENSG00000197971",0.785759194410446,-0.129171773060938,-0.175227409184547,-0.0954036928149577,-0.158630734547755,-0.13259676350538,-0.275012041405818,-0.0839379437176713,-0.163564298406194,-0.120042163066156,-0.301035734070445
"ENSG00000197540",-0.0998262926770182,0.187456371142001,-0.00447700829076794,-0.177692341311636,-0.0430750088539859,0.168470610081089,0.508367503188622,0.789259145739383,-0.0593119843365065,0.0707072818839492,0.126565955217642
"ENSG00000172232",-0.0644235354862257,0.182367824811807,0.0445287552302593,-0.10161976989003,-0.114474780388395,0.165850583963234,0.324579076152585,0.68990211931041,-0.0661942167669809,-0.00632471004895358,0.0158433205474597
"ENSG00000176533",0.810393748340101,0.073103334734931,0.087850535061319,-0.189897544317759,-0.234625656105129,-0.142368441428347,-0.149475038290053,-0.130231141165478,-0.10272716578784,-0.0472250471789856,-0.301002990687671
"ENSG00000077009",-0.240043887424716,-0.0357005632443302,0.683074155492034,0.707472429684162,-0.238032584594757,-0.115683296487463,-0.232503659827664,-0.24127932412632,-0.108933411732233,-0.104635448362279,-0.306210670340786
"ENSG00000105246",-0.0648058289390808,0.100459297025401,-0.101879476629319,-0.204529827928694,-0.131690831473474,-0.0135427385287175,0.45051650841999,0.367202162455368,-0.0286464504148521,0.0489507704387171,0.333278926403065
"ENSG00000171236",-0.387737677275503,-0.0542559688557292,-0.0863329581612866,-0.223951038851817,0.223174834675046,0.516077285169485,0.541695868274838,0.650249254354288,0.183808059507054,0.190687926233997,0.146149724333546
"ENSG00000104833",0.884354335554829,0.163208868817415,-0.104876248521574,-0.0963946435534249,-0.223253463693535,-0.118651698578963,-0.364844959389156,-0.221293420150327,-0.0991792649498583,-0.108667101758027,-0.360898490653211
"ENSG00000178531",0.704708905991211,0.0823437812856115,-0.212070003109873,-0.257374683211462,-0.102020302015986,-0.181200988886927,-0.289623185905587,-0.272908351528021,-0.137580325936646,-0.101085604701782,-0.116279299518588
"ENSG00000142347",-0.277243836788185,0.00938170126036822,0.0308759889848346,-0.249064678335338,-0.074564038480954,0.156928865715595,0.589286533567703,0.9507971563868,-0.0783141819346904,0.0513393203097007,0.262891532735446
"ENSG00000267607",-0.0716711426714834,0.00674375825408935,-0.00113002724772122,-0.0369011512158071,-0.0104096741366648,0.0630889949415412,0.167085138242436,0.18815198178401,-0.0110969413726147,0.0309929348878177,0.299529986221743
"ENSG00000076662",-0.29455008488656,0.139252054316383,0.00808301430329938,-0.164895150970794,-0.0530427127141128,0.124897058911409,0.603493853499091,0.91687191527263,-0.0496094088906839,0.0707220693395953,0.0583688340834514
"ENSG00000214212",-0.166276601628175,0.342422247903517,0.0182823239019696,-0.0596774913706069,-0.188213256275559,0.132976873613461,0.388311721748502,0.8702238792259,-0.0618417072547416,0.0163625659028412,-0.0114575942381759
"ENSG00000105649",0.882210331739826,-0.0789883581660754,0.0710702151708182,-0.127165457748704,-0.191824065163535,-0.156667187516059,-0.346696599500455,-0.246314486127569,-0.184991767340658,-0.109290509763619,-0.323709026239945
"ENSG00000130513",-0.323801174517537,-0.0467290591491773,-0.16477405855422,-0.190666134196422,-0.0161032656503054,0.15425833178924,0.342489723821858,0.107002648992294,0.226998655886408,0.243100624171127,0.628707854737215
"ENSG00000105696",0.895047359238484,-0.0681800804300692,-0.0458558868999589,-0.112100611497467,-0.280190165942834,-0.188106451511864,-0.399270101992587,-0.345901702181525,-0.1205754570075,-0.122651392111243,-0.211470484006697
"ENSG00000268751",0.234232763641972,0.14788885003565,-0.0968644567114347,-0.123122164645634,0.52154942464928,-0.102049158268628,-0.189653642482827,-0.18607567751231,-0.0520537411339363,-0.0516102089855304,0.082584482348491
"ENSG00000221946",0.850822030791224,-0.0617838282691905,-0.149226350858599,-0.117654867087691,-0.211684366362374,-0.125800363613098,-0.303102551313271,-0.121660601162993,-0.167404926039514,-0.142840200978443,-0.302268540785169
"ENSG00000105697",0.217703490722029,-0.0738171235926418,0.376052530364577,-0.0435142499154478,-0.157263748624029,0.495851606565473,-0.0868407106957789,-0.0396952634291628,0.103700472367802,-0.0541194673813628,-0.0442031451182297
"ENSG00000012124",0.338396955304319,0.171851797029704,-0.117686502443114,-0.220247212546927,-0.218442288229844,-0.0325426972923554,0.276801014881371,0.376780530051533,-0.0879277312773936,0.00982312935661791,-0.0460941882970041
"ENSG00000188508",-0.130180020999455,0.0802780426838463,-0.0907111522629469,-0.0778927709426478,0.864812574393701,-0.0989352633211952,-0.0774010879749124,-0.0936160081155637,-0.0465105392981164,-0.0570502873769655,0.0686319413276684
"ENSG00000161249",-0.122785972917258,-0.0573597300410454,-0.136913968427553,-0.231536541139069,0.841491162078062,-0.120741968085552,0.0448891120713055,-0.123370412805225,0.0516116723088009,0.0274641974074483,0.328684210192068
"ENSG00000105679",0.0259297941369483,0.928383800347755,0.0452336491154285,0.0278234072630935,0.116534031963366,0.0153021309221299,-0.0913315541273397,-0.0385559066724117,0.0278752113384093,0.0165290717359395,0.00464001526710799
"ENSG00000011590",-0.0597277951021926,0.849185997170858,0.0232484276812802,-0.028828993560137,-0.0443426397260201,0.0345464006163867,0.246397858251009,0.257629784352431,0.0206158885048132,0.0375905163892267,0.0492554034572028
"ENSG00000105290",0.890782973688972,0.0234128453744179,-0.0131981020879348,-0.178543822613464,-0.324773885792353,-0.117988569503859,-0.379162680791327,-0.325519103897535,0.0505858024347666,0.0397608850646711,-0.271439388997589
"ENSG00000196218",0.223100301314929,0.0696231451874187,-0.142919901085071,0.807317586521591,-0.0329309731359985,-0.14962355065057,-0.307844245746114,-0.287581196490495,-0.129734426448904,-0.123552873293924,-0.375147642964937
"ENSG00000171747",-0.145098173358811,-0.00332102456658009,-0.146587727802046,-0.126507889032043,0.0135519992711037,0.264345069930958,0.439529385912994,0.0329246961202952,0.284194565081768,0.302062922105612,0.157239987225234
"ENSG00000188505",-0.169598284841254,-0.0252461338371332,-0.130018624811493,-0.114043649753349,0.964380455407249,-0.0833207457780836,0.0203424204655933,-0.0970851193262062,0.0503671572203459,-0.0457112479425939,0.0454743082434172
