i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
472,GTEX-1GN1V-0826-SM-9KNU6,0.4641255605381166,0.288863976083707,0.11136023916292975,0.10799701046337817,0.018310911808669655,0.007473841554559043,0.0018684603886397607
473,GTEX-1GN1W-0006-SM-A9SKL,0.46592649310872897,0.29134762633996936,0.10107197549770292,0.11485451761102604,0.01569678407350689,0.008422664624808576,0.002679938744257274
474,GTEX-1GN2E-0426-SM-9MQKX,0.45942320590207913,0.2944332662642522,0.11234071093226022,0.10462776659959759,0.018779342723004695,0.007042253521126761,0.00335345405767941
475,GTEX-1GN2E-3026-SM-9WG6I,0.4586312563840654,0.292815798433776,0.11440245148110317,0.10554988083077971,0.018386108273748723,0.007150153217568948,0.0030643513789581204
476,GTEX-1GN73-0005-SM-ACKVI,0.46005917159763315,0.29548816568047337,0.10502958579881656,0.11131656804733728,0.017381656804733726,0.008136094674556213,0.0025887573964497044
477,GTEX-1GN73-1926-SM-9JGGS,0.4593237361901574,0.29427519250083695,0.1128222296618681,0.10478741211918313,0.01841312353531972,0.007030465349849347,0.0033478406427854034
478,GTEX-1GPI7-0005-SM-A9G13,0.4626865671641791,0.2977967306325515,0.10376687988628287,0.10803127221037669,0.017057569296375266,0.007818052594171997,0.0028429282160625444
479,GTEX-1GTWX-0926-SM-9MQKM,0.45991278094599125,0.2938611204293861,0.11271385441127138,0.10466286481046629,0.018785642401878563,0.007044615900704461,0.0030191211003019122
480,GTEX-1GZ2Q-0011-R6a-SM-9OSWM,0.45992560027054447,0.29252620899560366,0.11396685830233344,0.10551234359147785,0.017923571187013865,0.007101792357118702,0.003043625295908015
481,GTEX-1GZ4H-0526-SM-9KNU9,0.4593413978494624,0.29469086021505375,0.11189516129032258,0.10483870967741936,0.01881720430107527,0.007056451612903226,0.003360215053763441
482,GTEX-1GZ4I-2426-SM-9WPPP,0.4591973244147157,0.2939799331103679,0.11270903010033445,0.10501672240802676,0.018729096989966554,0.0070234113712374585,0.0033444816053511705
483,GTEX-1GZHY-0005-SM-ARZL6,0.46142151273280124,0.29456480425693654,0.10490307867730901,0.1113645001900418,0.016723679209426075,0.00798175598631699,0.003040668947168377
484,GTEX-1GZHY-0011-R11a-SM-C1YRQ,0.4611434440260185,0.2957891133173571,0.1126326600479288,0.10270455323519342,0.017117425539198903,0.00718931872646354,0.003423485107839781
485,GTEX-1GZHY-3026-SM-7MXVA,0.4598441206370722,0.2954930532023043,0.11284310403253135,0.1036936631650288,0.01762114537444934,0.00711623178583531,0.003388681802778719
486,GTEX-1H11D-0326-SM-9WG71,0.46098315572361637,0.2946029563423857,0.11172224132004126,0.10519078721210037,0.017531797868683398,0.007218975592987281,0.002750085940185631
487,GTEX-1H11D-2126-SM-9OSXM,0.45985891837420223,0.29492777964393685,0.11185757473967081,0.10513940208263352,0.017803157541148806,0.00705408128988915,0.003359086328518643
488,GTEX-1H1CY-0005-SM-A9G15,0.45781399808245443,0.2871524448705657,0.10115052732502397,0.12511984659635667,0.016778523489932886,0.010067114093959731,0.0019175455417066154
489,GTEX-1H1CY-0726-SM-9OSXX,0.45917001338688085,0.2938420348058902,0.11278447121820616,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
490,GTEX-1H1DG-0126-SM-9WYU2,0.4596044250754274,0.29366409654710024,0.11297351659403285,0.10492792490781093,0.01843781428092524,0.007039892725444184,0.003352329869259135
491,GTEX-1H1DG-0726-SM-A96TN,0.4592964824120603,0.29413735343383585,0.11256281407035176,0.1051926298157454,0.018425460636515914,0.007035175879396985,0.0033500837520938024
492,GTEX-1H1E6-1826-SM-A9G21,0.45942320590207913,0.2944332662642522,0.11200536552649229,0.10529845741113347,0.018779342723004695,0.007042253521126761,0.0030181086519114686
493,GTEX-1H2FU-0004-SM-EYYW8,0.46219931271477666,0.3,0.10859106529209622,0.10171821305841924,0.01718213058419244,0.007216494845360825,0.003092783505154639
494,GTEX-1H2FU-0226-SM-9YFKO,0.45911528150134046,0.2945710455764075,0.11226541554959786,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
495,GTEX-1H2FU-0626-SM-9WPPS,0.45926919208850153,0.2943345625209521,0.11230305062018102,0.10526315789473684,0.01843781428092524,0.007039892725444184,0.003352329869259135
496,GTEX-1H3NZ-0011-R6b-SM-A9G1N,0.46070826306914,0.2924114671163575,0.1133220910623946,0.10489038785834738,0.01821247892074199,0.007082630691399663,0.003372681281618887
497,GTEX-1H3NZ-0326-SM-9MQL6,0.46050420168067224,0.29378151260504204,0.1119327731092437,0.10521008403361344,0.018487394957983194,0.007058823529411765,0.0030252100840336134
498,GTEX-1H3NZ-1026-SM-A9SM5,0.4608139926000673,0.29330642448705013,0.11234443323242516,0.10494450050454086,0.01849983181971073,0.007063572149344097,0.0030272452068617556
499,GTEX-1H3NZ-1326-SM-9JGHI,0.4593237361901574,0.29394040843655844,0.1128222296618681,0.10512219618346166,0.01841312353531972,0.007030465349849347,0.0033478406427854034
500,GTEX-1H3O1-0226-SM-9WYSW,0.4604414261460102,0.2930390492359932,0.11307300509337861,0.10492359932088285,0.01833616298811545,0.007130730050933786,0.0030560271646859084
501,GTEX-1H3VE-0326-SM-9YFLH,0.45988586774085266,0.29439409197717353,0.11144679422625042,0.10506881503860356,0.018798254447801276,0.007049345417925478,0.003356831151393085
502,GTEX-1H3VY-0326-SM-9WYU6,0.46090251464002757,0.2941784361005856,0.11160868067516362,0.10609714088873579,0.01722356183258698,0.007233895969686531,0.002755769893213917
503,GTEX-1H4P4-0011-R1b-SM-CL54V,0.46797287113790503,0.28560663149962323,0.11341371514694801,0.10663149962321025,0.016201959306706856,0.007912584777694047,0.002260738507912585
504,GTEX-1H4P4-2126-SM-9WYSL,0.45963149078726967,0.29413735343383585,0.11222780569514237,0.10485762144053601,0.018760469011725293,0.007035175879396985,0.0033500837520938024
505,GTEX-1HB9E-0526-SM-ARZNM,0.4589889521258788,0.29427519250083695,0.11248744559758955,0.10512219618346166,0.018747907599598258,0.007030465349849347,0.0033478406427854034
506,GTEX-1HBPH-0226-SM-9WYSM,0.45977404998288257,0.29305032523108526,0.1126326600479288,0.1061280383430332,0.018486819582334817,0.00718931872646354,0.0027387880862718246
507,GTEX-1HBPH-0326-SM-CM2S8,0.4589889521258788,0.29427519250083695,0.1128222296618681,0.10512219618346166,0.01841312353531972,0.007030465349849347,0.0033478406427854034
508,GTEX-1HBPI-1426-SM-B2LW7,0.4591426657736102,0.29437374413931683,0.11219022103148024,0.10515740120562625,0.018754186202277295,0.007032819825853985,0.003348961821835231
509,GTEX-1HBPI-2226-SM-9WYTY,0.4597855227882037,0.29423592493297585,0.1126005361930295,0.10489276139410188,0.018431635388739945,0.0070375335120643435,0.0030160857908847183
510,GTEX-1HBPM-1526-SM-A9G3H,0.4597855227882037,0.2935656836461126,0.1126005361930295,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
511,GTEX-1HBPN-0002-SM-EYYW2,0.46214728148657946,0.3007570543702684,0.10770818995182381,0.10220233998623537,0.017549896765313145,0.006882312456985547,0.0027529249827942187
512,GTEX-1HBPN-1026-SM-9YFLZ,0.45911528150134046,0.2945710455764075,0.11226541554959786,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
513,GTEX-1HC8U-1126-SM-COH35,0.45942320590207913,0.29409792085848424,0.11234071093226022,0.10529845741113347,0.018779342723004695,0.007042253521126761,0.0030181086519114686
514,GTEX-1HCU6-0426-SM-CM2SI,0.45911528150134046,0.29423592493297585,0.1126005361930295,0.10489276139410188,0.01876675603217158,0.0070375335120643435,0.003351206434316354
515,GTEX-1HCU7-2026-SM-A9G2B,0.4594775619557937,0.2937039517749498,0.11286001339584728,0.10515740120562625,0.018419290020093772,0.007032819825853985,0.003348961821835231
516,GTEX-1HCU7-2626-SM-C1YQO,0.45935095349615257,0.2934091669454667,0.1130812980930077,0.1050518568082971,0.01873536299765808,0.00702576112412178,0.0033456005352960855
517,GTEX-1HCU8-0005-SM-A96RL,0.46108612936700105,0.2967831200276721,0.10722933241093048,0.10584572812175717,0.018332756831546178,0.007609823590453131,0.003113109650639917
518,GTEX-1HCU8-1526-SM-ADEHG,0.45950468540829986,0.29417670682730923,0.11211512717536815,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
519,GTEX-1HCU9-0226-SM-9WPNT,0.45950468540829986,0.2938420348058902,0.11244979919678715,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
520,GTEX-1HCU9-0626-SM-ACKW6,0.4599659284497445,0.2950596252129472,0.11175468483816013,0.10562180579216354,0.01805792163543441,0.007155025553662692,0.002385008517887564
521,GTEX-1HCUA-0526-SM-A9SMH,0.4596147347076715,0.29469415343021294,0.11220006759040216,0.10544102737411287,0.018249408583981074,0.0070969922271037515,0.0027036160865157146
522,GTEX-1HCVE-0006-SM-ADEH2,0.4591750841750842,0.28324915824915825,0.10521885521885523,0.12331649831649831,0.016835016835016835,0.009259259259259259,0.002946127946127946
523,GTEX-1HCVE-0226-SM-CGQEV,0.4591426657736102,0.2940388479571333,0.11286001339584728,0.10515740120562625,0.018754186202277295,0.007032819825853985,0.003014065639651708
524,GTEX-1HCVE-0726-SM-A96SH,0.4589889521258788,0.29394040843655844,0.1128222296618681,0.10512219618346166,0.018747907599598258,0.007030465349849347,0.0033478406427854034
525,GTEX-1HFI7-2326-SM-CGQFS,0.4592964824120603,0.29413735343383585,0.11256281407035176,0.10485762144053601,0.018760469011725293,0.007035175879396985,0.0033500837520938024
526,GTEX-1HGF4-0002-SM-EZ6M7,0.4632049518569464,0.30089408528198075,0.1076341127922971,0.1014442916093535,0.01685006877579092,0.007221458046767538,0.002751031636863824
527,GTEX-1HGF4-0011-R5b-SM-CM2ST,0.45990566037735847,0.2931266846361186,0.11388140161725067,0.10512129380053908,0.017857142857142856,0.007075471698113208,0.003032345013477089
528,GTEX-1HGF4-0726-SM-9WYU9,0.45880776959142666,0.29437374413931683,0.11252511721366376,0.10515740120562625,0.018754186202277295,0.007032819825853985,0.003348961821835231
529,GTEX-1HGF4-2826-SM-ADEII,0.45911528150134046,0.2945710455764075,0.1126005361930295,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.0030160857908847183
530,GTEX-1HKZK-0226-SM-9WYUG,0.4616949152542373,0.2922033898305085,0.11288135593220339,0.10542372881355933,0.017966101694915255,0.00711864406779661,0.002711864406779661
531,GTEX-1HKZK-1426-SM-A96U1,0.45991278094599125,0.29453203622945323,0.11204293861120429,0.10499832271049983,0.018114726601811473,0.007044615900704461,0.0033545790003354577
532,GTEX-1HR98-0005-SM-A9SKM,0.46303180503923996,0.29078893019413465,0.10243700950020652,0.11648079306071871,0.016522098306484923,0.008674101610904586,0.0020652622883106154
533,GTEX-1HR98-0226-SM-CGQEK,0.45917001338688085,0.29451137884872824,0.11211512717536815,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
534,GTEX-1HR9M-0005-SM-AHZ26,0.4660931174089069,0.2646761133603239,0.10020242914979757,0.14018218623481782,0.015182186234817813,0.011133603238866396,0.0025303643724696357
535,GTEX-1HR9M-0011-R5a-SM-ARU72,0.464247598719317,0.28424048381358946,0.11597296335823551,0.10779082177161152,0.017787264318747775,0.007470651013874066,0.0024902170046246885
536,GTEX-1HSGN-0926-SM-CNNQM,0.4592010925230454,0.29395698190508707,0.11266643905769887,0.10617958347558894,0.01809491293956982,0.007169682485489928,0.0027313076135199728
537,GTEX-1HSGN-1026-SM-CNPQ1,0.459214501510574,0.29439409197717353,0.11211816045652903,0.10540449815374286,0.018462571332661968,0.007049345417925478,0.003356831151393085
538,GTEX-1HSGN-1126-SM-CJI4G,0.45954356846473027,0.29529737206085754,0.11203319502074689,0.10511756569847856,0.017980636237897647,0.007261410788381743,0.0027662517289073307
539,GTEX-1HSKV-0326-SM-ADEJC,0.4588628762541806,0.29431438127090304,0.11270903010033445,0.10501672240802676,0.018729096989966554,0.0070234113712374585,0.0033444816053511705
540,GTEX-1HSKV-0626-SM-CNPPL,0.45963149078726967,0.29447236180904524,0.11256281407035176,0.10485762144053601,0.018425460636515914,0.007035175879396985,0.003015075376884422
541,GTEX-1HSMO-0011-R2a-SM-CL553,0.4601620526671168,0.2937204591492235,0.11343686698176908,0.10465901417960838,0.01789331532748143,0.0070898041863605675,0.003038487508440243
542,GTEX-1HSMO-1226-SM-CL548,0.4597315436241611,0.2942953020134228,0.11241610738255034,0.10503355704697986,0.018456375838926176,0.007046979865771812,0.0030201342281879194
543,GTEX-1HSMO-1426-SM-CNNQN,0.45963149078726967,0.29380234505862646,0.11289782244556114,0.1051926298157454,0.018425460636515914,0.007035175879396985,0.003015075376884422
544,GTEX-1HSMP-0006-SM-AHZ25,0.46774193548387094,0.2816041848299913,0.1006974716652136,0.12292938099389712,0.015257192676547515,0.009154315605928508,0.0026155187445510027
545,GTEX-1HSMP-0526-SM-B2LXI,0.45875251509054327,0.2947686116700201,0.11234071093226022,0.10529845741113347,0.018779342723004695,0.007042253521126761,0.0030181086519114686
546,GTEX-1HSMP-2326-SM-D3L8R,0.45917001338688085,0.29417670682730923,0.11244979919678715,0.10508701472556894,0.019076305220883535,0.007028112449799197,0.0030120481927710845
547,GTEX-1HSMQ-0526-SM-A96TY,0.4589889521258788,0.29427519250083695,0.11248744559758955,0.10512219618346166,0.018747907599598258,0.007030465349849347,0.0033478406427854034
548,GTEX-1HSMQ-2526-SM-A9SMK,0.4591973244147157,0.2939799331103679,0.11270903010033445,0.10501672240802676,0.018729096989966554,0.0070234113712374585,0.0033444816053511705
549,GTEX-1HT8W-1526-SM-CE6S3,0.45901639344262296,0.29441284710605553,0.11274673803947809,0.1050518568082971,0.01840080294412847,0.00702576112412178,0.0033456005352960855
550,GTEX-1HUB1-0426-SM-E9U4U,0.45917001338688085,0.2938420348058902,0.11278447121820616,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
551,GTEX-1I19N-1926-SM-CM2TF,0.45896147403685095,0.29413735343383585,0.11289782244556114,0.1051926298157454,0.018760469011725293,0.007035175879396985,0.003015075376884422
552,GTEX-1I1CD-0005-SM-ADEGY,0.46242132543502407,0.29470566456867825,0.1036653091447612,0.11106997408367271,0.017030729359496483,0.008145131432802665,0.002961865975564606
553,GTEX-1I1CD-0226-SM-CM2TL,0.4597855227882037,0.29390080428954424,0.11226541554959786,0.10522788203753351,0.01876675603217158,0.0070375335120643435,0.0030160857908847183
554,GTEX-1I1CD-2826-SM-A9SL4,0.4597585513078471,0.2944332662642522,0.11200536552649229,0.10529845741113347,0.018443997317236754,0.007042253521126761,0.0030181086519114686
555,GTEX-1I1GP-2126-SM-CKZPJ,0.45849253212921154,0.2935046891281695,0.11358110455019103,0.10698159083014935,0.017714484195901353,0.007294199374782911,0.0024313997915943034
556,GTEX-1I1GR-0326-SM-CKZPI,0.4586230876216968,0.2955493741307371,0.11265646731571627,0.10639777468706536,0.017037552155771907,0.007301808066759388,0.0024339360222531293
557,GTEX-1I1GR-1426-SM-CY8H8,0.4587094617184888,0.2942159812771648,0.11334002006018054,0.10498161150117018,0.0183884988298228,0.007021063189568706,0.003343363423604146
558,GTEX-1I1GU-2126-SM-CGQF9,0.45850622406639,0.29564315352697096,0.11272475795297372,0.10684647302904564,0.0169432918395574,0.007261410788381743,0.002074688796680498
559,GTEX-1I1GV-1326-SM-A96SE,0.4651702786377709,0.28444272445820434,0.11145510835913312,0.10990712074303406,0.018575851393188854,0.008126934984520124,0.0023219814241486067
560,GTEX-1I6K6-0726-SM-B2LX4,0.4591426657736102,0.2940388479571333,0.11252511721366376,0.10515740120562625,0.018754186202277295,0.007032819825853985,0.003348961821835231
561,GTEX-1ICG6-0006-SM-A96RH,0.4654779969650986,0.2898330804248862,0.1039453717754173,0.11418816388467375,0.015553869499241275,0.00834597875569044,0.002655538694992413
562,GTEX-1ICLY-0726-SM-A96TB,0.45911528150134046,0.2945710455764075,0.1126005361930295,0.10522788203753351,0.018431635388739945,0.006702412868632708,0.003351206434316354
563,GTEX-1ICLZ-0011-R8b-SM-ACKX4,0.45965270684371806,0.2931562819203269,0.11406196799455226,0.10486891385767791,0.01804562478719782,0.007150153217568948,0.0030643513789581204
564,GTEX-1ICLZ-0326-SM-ARL82,0.4581928523263655,0.29635873229939314,0.11159811193526635,0.10485502360080917,0.018543492919757248,0.0070802427511800405,0.0033715441672285905
565,GTEX-1IDJC-1326-SM-CL53H,0.45917001338688085,0.2938420348058902,0.11278447121820616,0.10475234270414993,0.019076305220883535,0.007028112449799197,0.0033467202141900937
566,GTEX-1IDJF-0126-SM-CM2RS,0.4596044250754274,0.29399932953402613,0.11263828360710694,0.10492792490781093,0.01843781428092524,0.007039892725444184,0.003352329869259135
567,GTEX-1IDJF-1326-SM-A9G2R,0.4593237361901574,0.29394040843655844,0.11248744559758955,0.10512219618346166,0.018747907599598258,0.007030465349849347,0.0033478406427854034
568,GTEX-1IDJF-1826-SM-CKZOE,0.45950468540829986,0.2938420348058902,0.11244979919678715,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
569,GTEX-1IDJH-0826-SM-CE6SY,0.45911528150134046,0.29390080428954424,0.1126005361930295,0.10522788203753351,0.01876675603217158,0.0070375335120643435,0.003351206434316354
570,GTEX-1IDJH-1026-SM-E9TKH,0.47368421052631576,0.27537593984962405,0.1099624060150376,0.11278195488721804,0.01644736842105263,0.009868421052631578,0.0018796992481203006
571,GTEX-1IDJH-2826-SM-CJI49,0.4596044250754274,0.29366409654710024,0.11297351659403285,0.10492792490781093,0.018773047267851155,0.007039892725444184,0.0030170968823332216
572,GTEX-1IDJU-2026-SM-A9SLM,0.4594504021447721,0.29423592493297585,0.11226541554959786,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
573,GTEX-1IDJU-2326-SM-ARL89,0.4594775619557937,0.2940388479571333,0.11252511721366376,0.10515740120562625,0.018419290020093772,0.007032819825853985,0.003348961821835231
574,GTEX-1IE54-0126-SM-CMKHW,0.4596585202544359,0.29394040843655844,0.1128222296618681,0.10478741211918313,0.01841312353531972,0.007030465349849347,0.0033478406427854034
575,GTEX-1IGQW-0526-SM-CKZO3,0.46068548387096775,0.2933467741935484,0.11256720430107527,0.1051747311827957,0.018145161290322582,0.007056451612903226,0.0030241935483870967
576,GTEX-1IKJJ-1026-SM-A96SQ,0.4592964824120603,0.29380234505862646,0.11256281407035176,0.1051926298157454,0.018760469011725293,0.007035175879396985,0.0033500837520938024
577,GTEX-1IKK5-0011-R5b-SM-CL55B,0.46047297297297296,0.2935810810810811,0.11351351351351352,0.10405405405405406,0.017905405405405406,0.007094594594594595,0.0033783783783783786
578,GTEX-1IKK5-1326-SM-AHZ2X,0.45955018462571334,0.2954011413225915,0.11178247734138973,0.10506881503860356,0.01779120510238335,0.007049345417925478,0.003356831151393085
579,GTEX-1IKOE-0626-SM-A9G31,0.4604510265903736,0.2938404577583305,0.1120834735779199,0.10568832043083137,0.018175698418041064,0.007068327162571525,0.0026926960619320095
580,GTEX-1IKOE-0826-SM-ARZME,0.45911528150134046,0.29423592493297585,0.1126005361930295,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
581,GTEX-1IKOE-0926-SM-ARU7X,0.45880776959142666,0.29437374413931683,0.11252511721366376,0.10515740120562625,0.018754186202277295,0.007032819825853985,0.003348961821835231
582,GTEX-1IKOE-1026-SM-ARZMF,0.45955132562882395,0.29401767505098575,0.11250849762066621,0.10605030591434399,0.018014955812372536,0.007138001359619306,0.002719238613188307
583,GTEX-1IKOH-0926-SM-A9SLU,0.461826857532379,0.29175187457396046,0.11247443762781185,0.10497614178595774,0.01874573960463531,0.007157464212678937,0.003067484662576687
584,GTEX-1IL2V-0526-SM-ARL8B,0.4604539202200825,0.29436038514442914,0.1124484181568088,0.10557083906464924,0.0171939477303989,0.007221458046767538,0.002751031636863824
585,GTEX-1IL2V-0626-SM-ARU7S,0.45880776959142666,0.29437374413931683,0.11252511721366376,0.10515740120562625,0.018754186202277295,0.007032819825853985,0.003348961821835231
586,GTEX-1IY9M-0011-R7a-SM-D4P49,0.4602637808589787,0.2932025701724721,0.11362867771389923,0.1048359824146094,0.017923571187013865,0.007101792357118702,0.003043625295908015
587,GTEX-1IY9M-0011-R9b-SM-D3L8J,0.4597778525748906,0.2938404577583305,0.1130932346011444,0.10501514641534837,0.018175698418041064,0.007068327162571525,0.0030292830696735107
588,GTEX-1IY9M-2826-SM-ARU8H,0.4594775619557937,0.2940388479571333,0.11252511721366376,0.10482250502344273,0.018754186202277295,0.007032819825853985,0.003348961821835231
589,GTEX-1J1OQ-0126-SM-D4P2N,0.4585579514824798,0.29514824797843664,0.11219676549865229,0.10512129380053908,0.01853099730458221,0.007075471698113208,0.0033692722371967657
590,GTEX-1J1OQ-0426-SM-A9SLI,0.4603494623655914,0.2933467741935484,0.11223118279569892,0.1051747311827957,0.01881720430107527,0.007056451612903226,0.0030241935483870967
591,GTEX-1J1R8-0126-SM-CJI36,0.45917001338688085,0.2938420348058902,0.11278447121820616,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
592,GTEX-1J1R8-0826-SM-ACKWP,0.4595773230459577,0.29453203622945323,0.11170748071117075,0.10533378061053338,0.018785642401878563,0.007044615900704461,0.0030191211003019122
593,GTEX-1J1R8-1026-SM-CJI37,0.4597855227882037,0.29390080428954424,0.11226541554959786,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
594,GTEX-1J1R8-2326-SM-CKZPS,0.46059544658493873,0.2935201401050788,0.11348511383537653,0.10507880910683012,0.01786339754816112,0.007355516637478109,0.0021015761821366026
595,GTEX-1J8JJ-0126-SM-D3L93,0.46106346483704974,0.2939965694682676,0.1118353344768439,0.10566037735849057,0.017495711835334476,0.007204116638078902,0.0027444253859348197
596,GTEX-1J8Q2-0006-SM-CNNOZ,0.4619810933004521,0.28647759967118785,0.10316481709823264,0.11960542540073983,0.01726263871763255,0.009042334566378957,0.002466091245376079
597,GTEX-1JJ6O-0011-R11b-SM-EXUS2,0.46047297297297296,0.2945945945945946,0.11216216216216217,0.10472972972972973,0.01756756756756757,0.007094594594594595,0.0033783783783783786
598,GTEX-1JJ6O-0226-SM-E6CI9,0.4590878604963112,0.29409792085848424,0.11267605633802817,0.10529845741113347,0.018443997317236754,0.007042253521126761,0.00335345405767941
599,GTEX-1JJ6O-2126-SM-CNNP6,0.461734693877551,0.29045189504373176,0.11333819241982507,0.10677842565597667,0.017857142857142856,0.007653061224489796,0.002186588921282799
600,GTEX-1JJ6O-2826-SM-CNNP7,0.45963149078726967,0.29413735343383585,0.11256281407035176,0.1051926298157454,0.018425460636515914,0.007035175879396985,0.003015075376884422
601,GTEX-1JJE9-1226-SM-CNPOI,0.4594775619557937,0.2940388479571333,0.11252511721366376,0.10482250502344273,0.018754186202277295,0.007032819825853985,0.003348961821835231
602,GTEX-1JJEA-0006-SM-DHXJ2,0.45956019381289603,0.2944465150950429,0.10659709280655982,0.11144241520685799,0.01714498695490123,0.007827059262020127,0.002981736861721953
603,GTEX-1JJEA-0226-SM-COH2X,0.45911528150134046,0.29423592493297585,0.1126005361930295,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
604,GTEX-1JJEA-0326-SM-CNPOT,0.45985891837420223,0.29459187101108497,0.11118575747396708,0.10513940208263352,0.018810883439704402,0.00705408128988915,0.003359086328518643
605,GTEX-1JJEA-0726-SM-CYPSN,0.4592964824120603,0.29380234505862646,0.11256281407035176,0.1051926298157454,0.018760469011725293,0.007035175879396985,0.0033500837520938024
606,GTEX-1JJEA-0826-SM-CL53T,0.4607808652831516,0.29370383397819205,0.11150193457615196,0.10587407667956385,0.018290538163911362,0.007386563489271896,0.0024621878297572987
607,GTEX-1JK1U-0426-SM-CYPSP,0.4595773230459577,0.29419657832941964,0.11237839651123784,0.10533378061053338,0.01845018450184502,0.007044615900704461,0.0030191211003019122
608,GTEX-1JKYR-1226-SM-CM2S7,0.45955018462571334,0.29472977509231285,0.11245384357166835,0.10540449815374286,0.01812688821752266,0.007049345417925478,0.002685464921114468
609,GTEX-1JMLX-0826-SM-CNNPP,0.45917001338688085,0.29417670682730923,0.11244979919678715,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
610,GTEX-1JMLX-2126-SM-CL54B,0.45963149078726967,0.29380234505862646,0.11256281407035176,0.1051926298157454,0.018425460636515914,0.007035175879396985,0.0033500837520938024
611,GTEX-1JMLX-2726-SM-CM2SB,0.45901639344262296,0.2937437269989963,0.1130812980930077,0.1050518568082971,0.01873536299765808,0.00702576112412178,0.0033456005352960855
612,GTEX-1JMPZ-0626-SM-CY8HY,0.4590437980608492,0.2942159812771648,0.11267134737545971,0.10498161150117018,0.018722835172183216,0.007021063189568706,0.003343363423604146
613,GTEX-1JMPZ-1426-SM-CJI3C,0.45955132562882395,0.2943575798776343,0.11182868796736914,0.10571040108769544,0.018354860639021073,0.007138001359619306,0.0030591434398368456
614,GTEX-1JMQJ-1026-SM-CNPP8,0.4601206434316354,0.2935656836461126,0.1126005361930295,0.10489276139410188,0.018431635388739945,0.0070375335120643435,0.003351206434316354
615,GTEX-1JMQJ-2026-SM-CNPP9,0.45901639344262296,0.29441284710605553,0.11241217798594848,0.1050518568082971,0.01873536299765808,0.00702576112412178,0.0033456005352960855
616,GTEX-1JMQK-0126-SM-CM2S3,0.45926919208850153,0.2943345625209521,0.11230305062018102,0.10526315789473684,0.018773047267851155,0.007039892725444184,0.0030170968823332216
617,GTEX-1JMQK-1826-SM-CY8I1,0.4589889521258788,0.29394040843655844,0.11315701372614663,0.10512219618346166,0.01841312353531972,0.007030465349849347,0.0033478406427854034
618,GTEX-1JN6P-2126-SM-ARL98,0.4596062457569586,0.29429735234215887,0.11269517990495587,0.10556687033265445,0.01799049558723693,0.007128309572301426,0.0027155465037338763
619,GTEX-1JN6P-2926-SM-CL54D,0.4594504021447721,0.29390080428954424,0.1126005361930295,0.10489276139410188,0.01876675603217158,0.0070375335120643435,0.003351206434316354
620,GTEX-1K2DA-2226-SM-CGQGM,0.4590784044016506,0.2953920220082531,0.11279229711141678,0.10557083906464924,0.017537826685006877,0.007221458046767538,0.002407152682255846
621,GTEX-1K2DU-0226-SM-DIPF6,0.46151249155975693,0.2920324105334234,0.11276164753544902,0.10567184334908845,0.01789331532748143,0.0070898041863605675,0.003038487508440243
622,GTEX-1KAFJ-2026-SM-CY8ID,0.4592418651459242,0.29419657832941964,0.11237839651123784,0.10499832271049983,0.018785642401878563,0.007044615900704461,0.0033545790003354577
623,GTEX-1KANB-0526-SM-E6CJH,0.4594775619557937,0.2940388479571333,0.11252511721366376,0.10482250502344273,0.018754186202277295,0.007032819825853985,0.003348961821835231
624,GTEX-1KANC-0926-SM-D3LA9,0.45955018462571334,0.29439409197717353,0.11178247734138973,0.10540449815374286,0.018462571332661968,0.007049345417925478,0.003356831151393085
625,GTEX-1KWVE-1426-SM-E9TJO,0.45911528150134046,0.2945710455764075,0.11226541554959786,0.10489276139410188,0.01876675603217158,0.0070375335120643435,0.003351206434316354
626,GTEX-1L5NE-1326-SM-CY8II,0.4597585513078471,0.2937625754527163,0.11234071093226022,0.10529845741113347,0.018443997317236754,0.007042253521126761,0.00335345405767941
627,GTEX-1L5NE-1426-SM-DHXKV,0.4609640190088255,0.2956551255940258,0.11031907671418872,0.10522742701968771,0.017311608961303463,0.007128309572301426,0.0033944331296673455
628,GTEX-1LB8K-0226-SM-EWRNW,0.45996649916247906,0.29380234505862646,0.11256281407035176,0.10485762144053601,0.018425460636515914,0.007035175879396985,0.0033500837520938024
