i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68
898,GTEX-XUW1-1526-SM-4BOOY,0.019758874748827863,0.01640991292699263,0.044876088412592094,0.020093770931011386,0.029470864032150032,0.04554588077695914,0.010046885465505693,0.021768251841929,0.06296048225050234,0.018754186202277295,0.02042866711319491,0.03014065639651708,0.03014065639651708,0.010381781647689216,0.008372404554588079,0.026121902210314803,0.020093770931011386,0.06363027461486939,0.009377093101138647,0.006697923643670462,0.013060951105157401,0.009042196918955124,0.02679169457468185,0.027796383121232417,0.012391158740790355,0.003348961821835231,0.008037508372404554,0.023107836570663093,0.008037508372404554,0.0056932350971198925,0.014735432016075016,0.006697923643670462,0.003348961821835231,0.02578700602813128,0.007032819825853985,0.010716677829872739,0.026456798392498326,0.014400535833891493,0.021433355659745478,0.038178164768921635,0.026456798392498326,0.0020093770931011385,0.013395847287340924,0.007702612190221032,0.009377093101138647,0.015405224380442064,0.008037508372404554,0.024447421299397188,0.0016744809109176155,0.0026791694574681848,0.019758874748827863,0.010716677829872739,0.006363027461486939,0.003014065639651708,0.0020093770931011385,0.0006697923643670462,0.003348961821835231,0.0003348961821835231,0.003348961821835231,0.006363027461486939,0.007032819825853985,0.0010046885465505692,0.0003348961821835231,0.0013395847287340924,0.0003348961821835231,0.0010046885465505692,0.0003348961821835231,0.0003348961821835231
899,GTEX-XUW1-1926-SM-4BOP1,0.019772117962466487,0.016420911528150135,0.044906166219839144,0.020107238605898123,0.029490616621983913,0.045576407506702415,0.010053619302949061,0.0217828418230563,0.06300268096514745,0.01876675603217158,0.02044235924932976,0.030160857908847184,0.030160857908847184,0.010388739946380697,0.008378016085790885,0.02613941018766756,0.019772117962466487,0.06367292225201072,0.00938337801608579,0.006702412868632708,0.01306970509383378,0.00938337801608579,0.02680965147453083,0.02781501340482574,0.012399463806970509,0.003351206434316354,0.00804289544235925,0.022788203753351208,0.00804289544235925,0.005697050938337802,0.014745308310991957,0.006367292225201072,0.003351206434316354,0.02546916890080429,0.0070375335120643435,0.010723860589812333,0.026474530831099196,0.014410187667560321,0.021447721179624665,0.03820375335120643,0.026474530831099196,0.0020107238605898124,0.013404825737265416,0.007707774798927614,0.00938337801608579,0.015415549597855228,0.00804289544235925,0.024463806970509382,0.001675603217158177,0.002680965147453083,0.019772117962466487,0.010723860589812333,0.006367292225201072,0.0030160857908847183,0.0020107238605898124,0.0006702412868632708,0.003351206434316354,0.0003351206434316354,0.003351206434316354,0.006367292225201072,0.0070375335120643435,0.0010053619302949062,0.0003351206434316354,0.0013404825737265416,0.0003351206434316354,0.0010053619302949062,0.0003351206434316354,0.0006702412868632708
900,GTEX-XUYS-0326-SM-47JX2,0.020579002441576563,0.01709103592605511,0.044994768050226716,0.020927799093128707,0.028950122078828043,0.043948378095570284,0.010115102895012208,0.021625392396232995,0.06452738053714685,0.019532612486920127,0.020927799093128707,0.029647715381932335,0.03069410533658877,0.010463899546564353,0.008719916288803628,0.026508545517963028,0.020230205790024415,0.06103941402162539,0.009417509591907918,0.006627136379490757,0.013254272758981514,0.009417509591907918,0.025462155563306593,0.027206138821067316,0.011859086152772933,0.003139169863969306,0.008371119637251482,0.022322985699337286,0.006975933031042902,0.004883153121730032,0.013951866062085804,0.006627136379490757,0.003139169863969306,0.025810952214858737,0.007324729682595047,0.011161492849668643,0.027554935472619464,0.01499825601674224,0.020579002441576563,0.039065224973840254,0.027206138821067316,0.0020927799093128706,0.013603069410533658,0.008022322985699337,0.008719916288803628,0.01569584931984653,0.008371119637251482,0.02511335891175445,0.0017439832577607255,0.0013951866062085804,0.01988140913847227,0.010463899546564353,0.006627136379490757,0.0027903732124171608,0.0020927799093128706,0.0006975933031042902,0.003487966515521451,0.0003487966515521451,0.003487966515521451,0.006278339727938612,0.007324729682595047,0.0010463899546564353,0.0003487966515521451,0.0013951866062085804,0.0003487966515521451,0.0010463899546564353,0.0003487966515521451,0.0003487966515521451
901,GTEX-XYKS-0002-SM-4BRWN,0.020157157499145883,0.016740690126409292,0.045097369320122996,0.020498804236419543,0.030064912880081996,0.04612230953194397,0.009907755380936112,0.020840450973693202,0.06457123334472156,0.019132217287324907,0.020840450973693202,0.030748206354629312,0.030748206354629312,0.01059104885548343,0.006832934745473181,0.026648445507345405,0.020498804236419543,0.06491288008199522,0.009566108643662453,0.006491288008199521,0.012982576016399043,0.008882815169115136,0.026648445507345405,0.02801503245644004,0.008541168431841476,0.0034164673727365906,0.008199521694567818,0.023573624871882474,0.007857874957294158,0.005124701059104886,0.015032456440040998,0.0061496412709258624,0.0030748206354629312,0.02528185855825077,0.006832934745473181,0.01093269559275709,0.026306798770071745,0.013665869490946362,0.02186539118551418,0.03894772804919713,0.026306798770071745,0.0020498804236419544,0.01400751622822002,0.007857874957294158,0.009566108643662453,0.015715749914588316,0.008199521694567818,0.023231978134608814,0.0017082336863682953,0.0023915271609156134,0.019815510761872223,0.01059104885548343,0.0058079945336522035,0.0030748206354629312,0.0020498804236419544,0.0006832934745473181,0.0034164673727365906,0.00034164673727365904,0.0030748206354629312,0.0061496412709258624,0.00717458148274684,0.0010249402118209772,0.00034164673727365904,0.0010249402118209772,0.00034164673727365904,0.0010249402118209772,0.00034164673727365904,0.00034164673727365904
902,GTEX-XYKS-0005-SM-4BRUD,0.020727272727272726,0.016363636363636365,0.04509090909090909,0.02181818181818182,0.03090909090909091,0.04145454545454545,0.009818181818181818,0.021454545454545455,0.06545454545454546,0.019636363636363636,0.02218181818181818,0.028,0.03272727272727273,0.011272727272727273,0.008,0.028363636363636365,0.021454545454545455,0.061454545454545456,0.00909090909090909,0.005818181818181818,0.014181818181818183,0.00909090909090909,0.027636363636363636,0.02727272727272727,0.010181818181818183,0.0032727272727272726,0.008727272727272728,0.01927272727272727,0.008727272727272728,0.004,0.014545454545454545,0.005454545454545455,0.0032727272727272726,0.02690909090909091,0.006545454545454545,0.011636363636363636,0.027636363636363636,0.013454545454545455,0.01927272727272727,0.038181818181818185,0.026545454545454546,0.002181818181818182,0.014909090909090908,0.008363636363636363,0.008727272727272728,0.015272727272727273,0.008727272727272728,0.020363636363636365,0.0014545454545454545,0.002181818181818182,0.021454545454545455,0.011636363636363636,0.006545454545454545,0.0032727272727272726,0.002181818181818182,0.0007272727272727272,0.0036363636363636364,0.0003636363636363636,0.0036363636363636364,0.005090909090909091,0.007272727272727273,0.001090909090909091,0.0003636363636363636,0.0014545454545454545,0.0003636363636363636,0.001090909090909091,0.0003636363636363636,0.0003636363636363636
903,GTEX-Y111-0006-SM-4SOIO,0.020198440822111977,0.016654854712969524,0.04500354358610914,0.021261516654854713,0.030120481927710843,0.04216867469879518,0.010276399716513111,0.02161587526576896,0.06626506024096386,0.01913536498936924,0.02161587526576896,0.029411764705882353,0.031892274982282066,0.010985116938341602,0.007795889440113395,0.027639971651311126,0.020907158043940468,0.0634301913536499,0.009213323883770375,0.0063784549964564135,0.013819985825655563,0.00885896527285613,0.02657689581856839,0.02728561304039688,0.00956768249468462,0.0031892274982282067,0.008504606661941885,0.021970233876683204,0.00815024805102764,0.004961020552799433,0.014528703047484054,0.0063784549964564135,0.0031892274982282067,0.025513819985825654,0.0063784549964564135,0.011339475549255847,0.02728561304039688,0.013819985825655563,0.020907158043940468,0.03756201275690999,0.02728561304039688,0.002126151665485471,0.014174344436569808,0.00815024805102764,0.00815024805102764,0.015946137491141033,0.008504606661941885,0.021261516654854713,0.001417434443656981,0.002126151665485471,0.020907158043940468,0.011339475549255847,0.006024096385542169,0.0031892274982282067,0.002126151665485471,0.0007087172218284905,0.003543586109142452,0.00035435861091424523,0.003543586109142452,0.004961020552799433,0.0074415308291991495,0.0010630758327427356,0.00035435861091424523,0.001417434443656981,0.00035435861091424523,0.0010630758327427356,0.00035435861091424523,0.00035435861091424523
904,GTEX-Y111-0226-SM-4SOIW,0.01975225979243388,0.016404419149648478,0.044861064613324404,0.020087043856712422,0.02946099765651155,0.04553063274188149,0.010043521928356211,0.02176096417810512,0.06360897221292267,0.018747907599598258,0.02042182792099096,0.03013056578506863,0.03013056578506863,0.010378305992634751,0.008369601606963508,0.026113157013726147,0.020087043856712422,0.06360897221292267,0.009373953799799129,0.006695681285570807,0.013056578506863073,0.009373953799799129,0.026782725142283227,0.02778707733511885,0.012387010378305993,0.0033478406427854034,0.008034817542684968,0.023100100435219283,0.008034817542684968,0.005691329092735186,0.014730498828255775,0.006695681285570807,0.0033478406427854034,0.025443588885169066,0.007030465349849347,0.010713090056913292,0.026113157013726147,0.014395714763977234,0.021426180113826583,0.03783059926347506,0.02644794107800469,0.002008704385671242,0.013391362571141614,0.0077000334784064275,0.009708737864077669,0.015400066956812855,0.008034817542684968,0.024439236692333444,0.0016739203213927017,0.002678272514228323,0.01975225979243388,0.010713090056913292,0.0063608972212922665,0.003013056578506863,0.002008704385671242,0.0006695681285570807,0.0033478406427854034,0.00033478406427854036,0.0033478406427854034,0.0063608972212922665,0.007030465349849347,0.001004352192835621,0.00033478406427854036,0.0013391362571141614,0.00033478406427854036,0.001004352192835621,0.00033478406427854036,0.00033478406427854036
905,GTEX-Y114-0006-SM-4TT76,0.020286813571178734,0.016439314445610354,0.04477089891570479,0.02098635886673662,0.030430220356768102,0.04232249038125219,0.010143406785589367,0.021336131514515563,0.06505771248688352,0.019237495627841904,0.021336131514515563,0.02938090241343127,0.03147953830010493,0.010842952081147255,0.008044770898915705,0.02728226652675761,0.020636586218957677,0.06260930395243092,0.008744316194473592,0.005596362364463099,0.013641133263378805,0.009094088842252535,0.02728226652675761,0.027632039174536552,0.01049317943336831,0.003497726477789437,0.008394543546694649,0.02168590416229451,0.008394543546694649,0.005246589716684155,0.014340678558936691,0.005596362364463099,0.0031479538300104933,0.026232948583420776,0.007345225603357817,0.011192724728926198,0.026932493878978662,0.013641133263378805,0.020636586218957677,0.039524309199020634,0.02658272123119972,0.002098635886673662,0.014340678558936691,0.008044770898915705,0.009094088842252535,0.015389996502273523,0.008394543546694649,0.021336131514515563,0.0017488632388947185,0.002098635886673662,0.020636586218957677,0.011192724728926198,0.0062959076600209865,0.0031479538300104933,0.002448408534452606,0.0006995452955578874,0.003497726477789437,0.0003497726477789437,0.003497726477789437,0.005946135012242042,0.007345225603357817,0.001049317943336831,0.0003497726477789437,0.0013990905911157748,0.0003497726477789437,0.001049317943336831,0.0003497726477789437,0.0003497726477789437
906,GTEX-Y114-1626-SM-4TT7I,0.019765494137353432,0.01641541038525963,0.04489112227805695,0.020100502512562814,0.02948073701842546,0.045561139028475715,0.010050251256281407,0.021775544388609715,0.06331658291457286,0.018760469011725293,0.020435510887772193,0.03015075376884422,0.03015075376884422,0.010385259631490788,0.008375209380234505,0.02613065326633166,0.020100502512562814,0.06365159128978225,0.009380234505862646,0.006700167504187605,0.01306532663316583,0.009380234505862646,0.02680067001675042,0.02780569514237856,0.012395309882747068,0.0033500837520938024,0.008040201005025126,0.023115577889447236,0.008040201005025126,0.005695142378559464,0.01474036850921273,0.006365159128978224,0.003015075376884422,0.02579564489112228,0.007035175879396985,0.010720268006700168,0.026465661641541037,0.01440536013400335,0.021105527638190954,0.03819095477386935,0.026465661641541037,0.0020100502512562816,0.01340033500837521,0.007705192629815745,0.009380234505862646,0.01541038525963149,0.008040201005025126,0.024455611390284758,0.0016750418760469012,0.0023450586264656616,0.019765494137353432,0.010720268006700168,0.006365159128978224,0.003015075376884422,0.0020100502512562816,0.0006700167504187605,0.0033500837520938024,0.00033500837520938025,0.0033500837520938024,0.006365159128978224,0.007035175879396985,0.0010050251256281408,0.00033500837520938025,0.001340033500837521,0.00033500837520938025,0.0010050251256281408,0.00033500837520938025,0.0006700167504187605
907,GTEX-Y3I4-0226-SM-4TT27,0.019772117962466487,0.0160857908847185,0.044906166219839144,0.020107238605898123,0.029490616621983913,0.045576407506702415,0.010053619302949061,0.0217828418230563,0.06300268096514745,0.01876675603217158,0.02044235924932976,0.030160857908847184,0.030160857908847184,0.010388739946380697,0.008378016085790885,0.02613941018766756,0.020107238605898123,0.06367292225201072,0.00938337801608579,0.006702412868632708,0.01306970509383378,0.00938337801608579,0.02680965147453083,0.02781501340482574,0.012399463806970509,0.003351206434316354,0.00804289544235925,0.023123324396782843,0.00804289544235925,0.005697050938337802,0.014410187667560321,0.006702412868632708,0.0030160857908847183,0.025804289544235925,0.0070375335120643435,0.010723860589812333,0.026474530831099196,0.014410187667560321,0.021447721179624665,0.03820375335120643,0.026474530831099196,0.0020107238605898124,0.013404825737265416,0.007707774798927614,0.00938337801608579,0.015415549597855228,0.00804289544235925,0.024463806970509382,0.001675603217158177,0.002680965147453083,0.019772117962466487,0.010723860589812333,0.006367292225201072,0.0030160857908847183,0.0020107238605898124,0.0006702412868632708,0.003351206434316354,0.0003351206434316354,0.003351206434316354,0.006367292225201072,0.0070375335120643435,0.0010053619302949062,0.0003351206434316354,0.0013404825737265416,0.0003351206434316354,0.0010053619302949062,0.0003351206434316354,0.0003351206434316354
908,GTEX-Y3I4-1426-SM-4TT9C,0.019785378940308518,0.01643192488262911,0.04493628437290409,0.02012072434607646,0.029510395707578806,0.04560697518443997,0.01006036217303823,0.021797451374916163,0.06304493628437291,0.018779342723004695,0.0204560697518444,0.030181086519114688,0.030181086519114688,0.01039570757880617,0.008383635144198525,0.026156941649899398,0.02012072434607646,0.06338028169014084,0.009389671361502348,0.006371562709590879,0.013078470824949699,0.009389671361502348,0.02682763246143528,0.027833668678739102,0.012407780013413815,0.00335345405767941,0.008048289738430584,0.022803487592219986,0.008048289738430584,0.005700871898054996,0.014755197853789403,0.006371562709590879,0.0030181086519114686,0.025486250838363516,0.007042253521126761,0.010731052984574111,0.02649228705566734,0.014419852448021462,0.021462105969148222,0.03822937625754527,0.02649228705566734,0.002012072434607646,0.01341381623071764,0.0077129443326626424,0.009389671361502348,0.015425888665325285,0.008048289738430584,0.02448021462105969,0.001676727028839705,0.0026827632461435278,0.019785378940308518,0.010731052984574111,0.006371562709590879,0.0030181086519114686,0.002012072434607646,0.0006706908115358819,0.00335345405767941,0.00033534540576794097,0.00335345405767941,0.006371562709590879,0.007042253521126761,0.001006036217303823,0.00033534540576794097,0.0013413816230717639,0.00033534540576794097,0.001006036217303823,0.00033534540576794097,0.0006706908115358819
909,GTEX-Y3IK-2626-SM-4WWDK,0.020247083047357586,0.016815374056280027,0.043582704186684966,0.02059025394646534,0.029855868222374744,0.04392587508579272,0.01029512697323267,0.021619766643788608,0.06451612903225806,0.01887439945092656,0.020933424845573097,0.030199039121482498,0.030199039121482498,0.010638297872340425,0.008579272477693892,0.026424159231297185,0.02059025394646534,0.062113932738503776,0.009608785175017159,0.006520247083047358,0.013383665065202471,0.009265614275909403,0.02608098833218943,0.027796842827728208,0.01269732326698696,0.0030885380919698007,0.008236101578586136,0.02230610844200412,0.0075497597803706245,0.004461221688400824,0.014756348661633494,0.0068634179821551134,0.0030885380919698007,0.02539464653397392,0.007206588881262869,0.01098146877144818,0.027110501029512696,0.014756348661633494,0.020247083047357586,0.0394646533973919,0.02608098833218943,0.002059025394646534,0.013726835964310227,0.007892930679478381,0.009608785175017159,0.015785861358956762,0.008236101578586136,0.024365133836650652,0.0017158544955387784,0.0013726835964310226,0.01990391214824983,0.01098146877144818,0.006520247083047358,0.002745367192862045,0.002059025394646534,0.0006863417982155113,0.0034317089910775567,0.00034317089910775565,0.0034317089910775567,0.0061770761839396015,0.007206588881262869,0.001029512697323267,0.00034317089910775565,0.0013726835964310226,0.00034317089910775565,0.001029512697323267,0.00034317089910775565,0.00034317089910775565
910,GTEX-Y5LM-0003-SM-4V6G1,0.020302821748107363,0.01686166551961459,0.044735030970406056,0.02064693737095664,0.030282174810736407,0.04576737783895389,0.009979353062629044,0.01995870612525809,0.0653819683413627,0.019270474879559532,0.02099105299380592,0.030970406056434963,0.030970406056434963,0.010667584308327599,0.006194081211286993,0.026496902959394355,0.020302821748107363,0.0653819683413627,0.009635237439779766,0.00653819683413627,0.01307639366827254,0.008602890571231933,0.026496902959394355,0.02752924982794219,0.008602890571231933,0.0034411562284927736,0.008258774948382657,0.02339986235375086,0.007914659325533379,0.00516173434273916,0.015141087405368204,0.0055058499655884375,0.0030970406056434964,0.025808671713695802,0.006882312456985547,0.011011699931176875,0.026841018582243633,0.013764624913971095,0.021679284239504472,0.0395732966276669,0.02615278733654508,0.0020646937370956643,0.013764624913971095,0.007914659325533379,0.009635237439779766,0.015829318651066758,0.008258774948382657,0.022711631108052306,0.0017205781142463868,0.0020646937370956643,0.01995870612525809,0.010667584308327599,0.006194081211286993,0.0030970406056434964,0.0020646937370956643,0.0006882312456985547,0.0034411562284927736,0.00034411562284927734,0.0030970406056434964,0.006194081211286993,0.0072264280798348245,0.0006882312456985547,0.00034411562284927734,0.0010323468685478321,0.00034411562284927734,0.0010323468685478321,0.00034411562284927734,0.0
911,GTEX-Y5LM-0926-SM-6LLJG,0.019772117962466487,0.016420911528150135,0.044906166219839144,0.020107238605898123,0.029490616621983913,0.045576407506702415,0.010053619302949061,0.0217828418230563,0.06333780160857909,0.01876675603217158,0.02044235924932976,0.02982573726541555,0.030160857908847184,0.010388739946380697,0.008378016085790885,0.02613941018766756,0.020107238605898123,0.06367292225201072,0.00938337801608579,0.006367292225201072,0.01306970509383378,0.009718498659517426,0.02680965147453083,0.02781501340482574,0.012399463806970509,0.003351206434316354,0.00804289544235925,0.022453083109919572,0.00804289544235925,0.005361930294906166,0.014745308310991957,0.006702412868632708,0.003351206434316354,0.025804289544235925,0.0070375335120643435,0.010723860589812333,0.02613941018766756,0.014410187667560321,0.021447721179624665,0.03853887399463807,0.026474530831099196,0.0020107238605898124,0.013739946380697051,0.007707774798927614,0.00938337801608579,0.015415549597855228,0.00804289544235925,0.024463806970509382,0.001675603217158177,0.002680965147453083,0.01943699731903485,0.010723860589812333,0.006367292225201072,0.0030160857908847183,0.0020107238605898124,0.0006702412868632708,0.003351206434316354,0.0003351206434316354,0.003351206434316354,0.006367292225201072,0.0070375335120643435,0.0010053619302949062,0.0003351206434316354,0.0013404825737265416,0.0003351206434316354,0.0010053619302949062,0.0003351206434316354,0.0003351206434316354
912,GTEX-Y5LM-2126-SM-4VDSY,0.020074855392990813,0.016332085743450152,0.04491323579448792,0.02041510717931269,0.029601905410003404,0.04491323579448792,0.010207553589656346,0.021776114324600204,0.06430758761483497,0.0187138482477033,0.02075535896563457,0.030622660768969037,0.030622660768969037,0.010207553589656346,0.008506294658046955,0.026199387546784622,0.02041510717931269,0.06192582511058183,0.00952705001701259,0.006464783940115686,0.013269819666553249,0.00918679823069071,0.026539639333106498,0.027900646478394013,0.012249064307587616,0.003402517863218782,0.008166042871725076,0.021776114324600204,0.007825791085403199,0.004763525008506295,0.014630826811840763,0.006464783940115686,0.003062266076896904,0.025518883974140864,0.007145287512759442,0.010888057162300102,0.026879891119428376,0.014630826811840763,0.02075535896563457,0.03912895542701599,0.026539639333106498,0.002041510717931269,0.013610071452875128,0.007825791085403199,0.00952705001701259,0.015651582170806397,0.008166042871725076,0.024157876828853352,0.001701258931609391,0.002041510717931269,0.020074855392990813,0.010888057162300102,0.006124532153793808,0.0027220142905750254,0.002041510717931269,0.0006805035726437564,0.003402517863218782,0.0003402517863218782,0.003402517863218782,0.006464783940115686,0.007145287512759442,0.0010207553589656345,0.0003402517863218782,0.0013610071452875127,0.0003402517863218782,0.0010207553589656345,0.0003402517863218782,0.0003402517863218782
913,GTEX-Y5V6-0005-SM-4V6FD,0.019644880997355497,0.016244805440120892,0.044956554590102005,0.022289384208537967,0.03060068001511145,0.04004533434076313,0.009822440498677748,0.022667170381564034,0.06497922176048357,0.019644880997355497,0.0230449565545901,0.028333962976955042,0.03362296939931998,0.012089157536834151,0.00831129580657348,0.029467321496033247,0.021156025689459765,0.06271250472232716,0.008689081979599547,0.005289006422364941,0.014733660748016623,0.007933509633547412,0.02871174914998111,0.02871174914998111,0.010200226671703816,0.003400075557234605,0.009066868152625614,0.01662259161314696,0.009066868152625614,0.00415564790328674,0.012466943709860219,0.004911220249338874,0.0022667170381564035,0.026822818284850773,0.007177937287495277,0.012089157536834151,0.02871174914998111,0.011711371363808084,0.02040045334340763,0.03437854174537212,0.02720060445787684,0.0022667170381564035,0.015489233094068758,0.008689081979599547,0.009444654325651681,0.016244805440120892,0.009066868152625614,0.01775595013222516,0.001511144692104269,0.0018889308651303363,0.022289384208537967,0.012089157536834151,0.006044578768417076,0.003400075557234605,0.0026445032111824707,0.0007555723460521345,0.003400075557234605,0.00037778617302606723,0.0037778617302606727,0.0056667925953910086,0.007555723460521345,0.0011333585190782018,0.00037778617302606723,0.001511144692104269,0.00037778617302606723,0.0011333585190782018,0.00037778617302606723,0.00037778617302606723
914,GTEX-Y5V6-0826-SM-4VBRU,0.020247083047357586,0.016815374056280027,0.045298558682223745,0.02059025394646534,0.029512697323266987,0.04426904598490048,0.01029512697323267,0.021619766643788608,0.06314344543582705,0.01887439945092656,0.02059025394646534,0.030542210020590255,0.030199039121482498,0.01029512697323267,0.008579272477693892,0.02608098833218943,0.020247083047357586,0.06245710363761153,0.009265614275909403,0.0061770761839396015,0.013040494166094716,0.009265614275909403,0.026424159231297185,0.028140013726835965,0.01269732326698696,0.0030885380919698007,0.008236101578586136,0.02127659574468085,0.007892930679478381,0.004804392587508579,0.014070006863417982,0.0061770761839396015,0.0030885380919698007,0.02608098833218943,0.007206588881262869,0.01098146877144818,0.027110501029512696,0.014756348661633494,0.021619766643788608,0.03809196980096088,0.027110501029512696,0.002059025394646534,0.013726835964310227,0.007892930679478381,0.009265614275909403,0.015785861358956762,0.008236101578586136,0.024708304735758406,0.0017158544955387784,0.002059025394646534,0.01956074124914207,0.01098146877144818,0.006520247083047358,0.002745367192862045,0.002059025394646534,0.0006863417982155113,0.0034317089910775567,0.00034317089910775565,0.0034317089910775567,0.006520247083047358,0.007206588881262869,0.001029512697323267,0.00034317089910775565,0.0013726835964310226,0.00034317089910775565,0.001029512697323267,0.00034317089910775565,0.00034317089910775565
915,GTEX-Y8DK-0011-R8B-SM-EYYVQ,0.019986216402481046,0.016195727084769126,0.04583046175051689,0.02067539627842867,0.030323914541695383,0.04548587181254307,0.009993108201240523,0.022398345968297727,0.06374913852515507,0.018952446588559616,0.02067539627842867,0.031013094417643005,0.030668504479669192,0.010337698139214336,0.008270158511371467,0.026188835286009647,0.019986216402481046,0.06030323914541695,0.009303928325292901,0.006891798759476223,0.012749827705031013,0.010337698139214336,0.025499655410062026,0.027911784975878703,0.012060647829083391,0.0034458993797381117,0.007925568573397657,0.021709166092350102,0.007580978635423846,0.005168849069607168,0.012405237767057202,0.006891798759476223,0.0031013094417643005,0.025844245348035838,0.007236388697450034,0.011026878015161957,0.02722260509993108,0.014817367332873881,0.02101998621640248,0.037560303239145415,0.02722260509993108,0.002067539627842867,0.013783597518952447,0.007236388697450034,0.009648518263266712,0.015506547208821502,0.008270158511371467,0.025155065472088216,0.0017229496898690559,0.002412129565816678,0.019986216402481046,0.011026878015161957,0.006547208821502412,0.0027567195037904893,0.002067539627842867,0.0006891798759476223,0.0027567195037904893,0.00034458993797381116,0.0034458993797381117,0.006547208821502412,0.007236388697450034,0.0010337698139214334,0.00034458993797381116,0.0013783597518952446,0.00034458993797381116,0.0010337698139214334,0.00034458993797381116,0.00034458993797381116
916,GTEX-Y8E4-1126-SM-5IFIA,0.019772117962466487,0.0160857908847185,0.044906166219839144,0.020107238605898123,0.029490616621983913,0.045576407506702415,0.010053619302949061,0.0217828418230563,0.06333780160857909,0.01876675603217158,0.02044235924932976,0.030160857908847184,0.030160857908847184,0.010388739946380697,0.008378016085790885,0.02613941018766756,0.020107238605898123,0.06367292225201072,0.00938337801608579,0.006702412868632708,0.01306970509383378,0.00938337801608579,0.02680965147453083,0.02781501340482574,0.012399463806970509,0.003351206434316354,0.00804289544235925,0.023123324396782843,0.00804289544235925,0.005697050938337802,0.014745308310991957,0.006367292225201072,0.0030160857908847183,0.025804289544235925,0.0070375335120643435,0.010723860589812333,0.026474530831099196,0.014410187667560321,0.021447721179624665,0.037868632707774796,0.026474530831099196,0.0020107238605898124,0.013404825737265416,0.007707774798927614,0.00938337801608579,0.015415549597855228,0.00804289544235925,0.024463806970509382,0.001675603217158177,0.002680965147453083,0.019772117962466487,0.010723860589812333,0.006367292225201072,0.0030160857908847183,0.0020107238605898124,0.0006702412868632708,0.003351206434316354,0.0003351206434316354,0.003351206434316354,0.006367292225201072,0.0070375335120643435,0.0010053619302949062,0.0003351206434316354,0.0013404825737265416,0.0003351206434316354,0.0010053619302949062,0.0003351206434316354,0.0003351206434316354
917,GTEX-Y8E4-2426-SM-4WWDN,0.019778746228628897,0.016426416359369762,0.04492122024807241,0.02011397921555481,0.02950050284948039,0.045591686221924235,0.010056989607777405,0.02179014415018438,0.06335903452899766,0.018773047267851155,0.020449212202480724,0.030170968823332214,0.030170968823332214,0.01039222259470332,0.008380824673147838,0.026148172980221252,0.02011397921555481,0.06335903452899766,0.009386523633925578,0.00670465973851827,0.013074086490110626,0.009051290646999664,0.02681863895407308,0.02782433791485082,0.0124036205162588,0.003352329869259135,0.008045591686221924,0.02313107609788803,0.008045591686221924,0.005698960777740529,0.014750251424740195,0.006369426751592357,0.0030170968823332216,0.025477707006369428,0.007039892725444184,0.010727455581629233,0.026483405967147166,0.014415018437814281,0.021454911163258466,0.03821656050955414,0.026483405967147166,0.002011397921555481,0.01340931947703654,0.0077103586992960105,0.009386523633925578,0.015420717398592021,0.008045591686221924,0.024472008045591687,0.0013409319477036541,0.0026818638954073082,0.019778746228628897,0.010727455581629233,0.006369426751592357,0.0030170968823332216,0.002011397921555481,0.0006704659738518271,0.003352329869259135,0.00033523298692591353,0.003352329869259135,0.006369426751592357,0.007039892725444184,0.0010056989607777405,0.00033523298692591353,0.0013409319477036541,0.00033523298692591353,0.0010056989607777405,0.00033523298692591353,0.0006704659738518271
