,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
ENSG00000172830,0.0007349313073305868,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000266028,0.0,0.0,0.0030320535744304965,0.0,0.0,0.0,0.0
ENSG00000170365,0.0,0.001060344175381625,0.0,0.0,0.0,0.0,0.0
ENSG00000113658,0.0,0.0011301802352311284,0.0,0.0,0.0,0.0,0.0
ENSG00000101665,0.0,0.0,0.0030137145407141833,0.0,0.0,0.0,0.0
ENSG00000198742,0.0,0.0,0.0,0.0,0.018767964831201037,0.0,0.0
ENSG00000141258,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000100359,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000224531,0.0,0.0,0.002867002270983675,0.0,0.0,0.0,0.0
ENSG00000167088,0.0,0.001127852366569478,0.0,0.0,0.0,0.0,0.0
ENSG00000125743,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000077312,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182004,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000139343,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000143977,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000125835,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104852,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000161981,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000023608,0.0007193260925136583,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165684,0.0,0.0011604425278325798,0.0,0.0,0.0,0.0,0.0
ENSG00000138385,0.0007393899401354235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198168,0.0,0.0,0.0030106580350947976,0.0,0.0,0.0,0.0
ENSG00000157106,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167447,0.0,0.001127852366569478,0.0,0.0,0.0,0.0,0.0
ENSG00000146414,0.0005692187880841553,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115902,0.0,0.0,0.0029678669564233992,0.0,0.0,0.0,0.0
ENSG00000120519,0.0005744205263564647,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110911,0.0,0.001148803184524329,0.0,0.0,0.0,0.0,0.0
ENSG00000124067,0.0,0.0,0.00305039260814681,0.0,0.0,0.0,0.0
ENSG00000113504,0.0,0.0,0.00305039260814681,0.0,0.0,0.0,0.0
ENSG00000146828,0.0,0.0,0.0,0.0,0.0,0.04756242568370987,0.0
ENSG00000139370,0.0,0.0,0.0,0.0032263273478878697,0.0,0.0,0.0
ENSG00000155380,0.0007148674597088216,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144136,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137266,0.0,0.0,0.0028272676979316626,0.0,0.0,0.0,0.0
ENSG00000100075,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108528,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000102078,0.0,0.0,0.0029189628665132303,0.0,0.0,0.0,0.0
ENSG00000125648,0.0,0.0,0.0029953755069978697,0.0,0.0,0.0,0.0
ENSG00000148339,0.0,0.0011546228561784544,0.0,0.0,0.0,0.0,0.0
ENSG00000164933,0.0007319588854606957,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125434,0.0,0.0010906064679830764,0.0,0.0,0.0,0.0,0.0
ENSG00000144659,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013306,0.0,0.0,0.0,0.0,0.0,0.04756242568370987,0.0
ENSG00000075303,0.0,0.0,0.0,0.0031875726650303577,0.0,0.0,0.0
ENSG00000160785,0.0007408761510703691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162241,0.0007327019909281685,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005022,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000167114,0.0,0.0,0.00305039260814681,0.0,0.0,0.0,0.0
ENSG00000168003,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170385,0.0007111519323714576,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145740,0.000734188201863114,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136868,0.0007379037292004779,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169359,0.0007104088269039848,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117620,0.0,0.0,0.002598029776477744,0.0,0.0,0.0,0.0
ENSG00000121073,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000157593,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000124786,0.0007393899401354235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181830,0.0,0.0,0.003044279596908039,0.0,0.0,0.0,0.0
ENSG00000130958,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189339,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115084,0.0,0.0,0.002983149484520327,0.0,0.0,0.0,0.0
ENSG00000213699,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123643,0.0007193260925136583,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180773,0.0,0.0,0.0,0.003006717478361969,0.0,0.0,0.0
ENSG00000157800,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157637,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134294,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000139974,0.0006569052332459441,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143570,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165915,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147804,0.0,0.0,0.0027783636080214932,0.0,0.0,0.0,0.0
ENSG00000112473,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164889,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114544,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070214,0.0007312157799932229,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139508,0.0,0.0,0.0,0.003223097790983077,0.0,0.0,0.0
ENSG00000211584,0.0,0.0,0.003053449113766196,0.0,0.0,0.0,0.0
ENSG00000185803,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198689,0.0,0.0,0.0029953755069978697,0.0,0.0,0.0,0.0
ENSG00000197818,0.0007393899401354235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181804,0.0007059501940991481,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164037,0.0,7.332786284197846e-05,0.0,0.0,0.0,0.0,0.0
ENSG00000159140,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120896,0.0,0.0,0.0030473361025274244,0.0,0.0,0.0,0.0
ENSG00000075142,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000028528,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002919,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000135317,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104497,0.0007044639831642025,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178996,0.0,0.0,0.0,0.003168195323601602,0.0,0.0,0.0
ENSG00000205302,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064652,0.0,0.0,0.0028425502260285905,0.0,0.0,0.0,0.0
ENSG00000109762,0.0,0.001101081876960502,0.0,0.0,0.0,0.0,0.0
ENSG00000114520,0.0007393899401354235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089006,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129515,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106266,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130340,0.0,0.0,0.0,0.003223097790983077,0.0,0.0,0.0
ENSG00000115904,0.0007393899401354235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172845,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121067,0.0,0.0,0.0,0.0,0.018786751582783822,0.0,0.0
ENSG00000197694,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000115306,0.0,0.0,0.0030381665856692676,0.0,0.0,0.0,0.0
ENSG00000131018,0.0,0.0,0.0030320535744304965,0.0,0.0,0.0,0.0
ENSG00000065526,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000100014,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165209,0.0006836570300749645,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158480,0.0,0.0,0.0,0.0032069500064591137,0.0,0.0,0.0
ENSG00000158792,0.0006933174011521107,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006282,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123352,0.0,0.0011103933516071023,0.0,0.0,0.0,0.0,0.0
ENSG00000196141,0.0007014915612943114,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116649,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102172,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000197912,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169682,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136699,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000172594,0.0,0.0,0.0029311888889907724,0.0,0.0,0.0,0.0
ENSG00000198964,0.0,0.0011546228561784544,0.0,0.0,0.0,0.0,0.0
ENSG00000164023,0.0006331258582868149,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000063176,0.0,0.0,0.0030259405631917254,0.0,0.0,0.0,0.0
ENSG00000166224,0.0007408761510703691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126821,0.0007245278307859678,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163611,0.0,0.0010230982767952233,0.0,0.0,0.0,0.0,0.0
ENSG00000162032,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189091,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000143368,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153914,0.0,0.0011511310531859792,0.0,0.0,0.0,0.0,0.0
ENSG00000167778,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092201,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000179119,0.0,0.001146475315862679,0.0,0.0,0.0,0.0,0.0
ENSG00000144867,0.0,0.0,0.0030473361025274244,0.0,0.0,0.0,0.0
ENSG00000096063,0.0,0.0,0.0,0.003213409120268699,0.0,0.0,0.0
ENSG00000143842,0.0,0.0,0.0,0.003016406149076347,0.0,0.0,0.0
ENSG00000008324,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141380,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184402,0.0,0.0,0.0030198275519529544,0.0,0.0,0.0,0.0
ENSG00000157350,0.0,0.0,0.0,0.003223097790983077,0.0,0.0,0.0
ENSG00000160408,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197157,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000084090,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000065613,0.0007408761510703691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082146,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000163950,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000004139,0.0,0.0,0.002539956169709418,0.0,0.0,0.0,0.0
ENSG00000156671,0.0,0.0,0.0,0.0032263273478878697,0.0,0.0,0.0
ENSG00000128039,0.0007126381433064032,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101846,0.0007126381433064032,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072310,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198911,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148175,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067221,0.0007089226159690393,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064932,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168439,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115808,0.0,0.0,0.0,0.003213409120268699,0.0,0.0,0.0
ENSG00000118007,0.0007334450963956412,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072501,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000136824,0.0006858863464773828,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108055,0.0,0.0011604425278325798,0.0,0.0,0.0,0.0,0.0
ENSG00000113810,0.000692574295684638,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163029,0.0,0.0011383277755469036,0.0,0.0,0.0,0.0,0.0
ENSG00000149136,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000134910,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163527,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000113387,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000073578,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000136143,0.0,0.001144147447201029,0.0,0.0,0.0,0.0,0.0
ENSG00000172340,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000107882,0.0007371606237330052,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129103,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000271303,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000112701,0.0007408761510703691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138468,0.0,0.0011499671188551542,0.0,0.0,0.0,0.0,0.0
ENSG00000142230,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000094975,0.0007319588854606957,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004866,0.0007252709362534405,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180008,0.0,0.0011418195785393788,0.0,0.0,0.0,0.0,0.0
ENSG00000101945,0.0,0.0011383277755469036,0.0,0.0,0.0,0.0,0.0
ENSG00000148248,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162804,0.0006881156628798012,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178691,0.0,0.0011581146591709297,0.0,0.0,0.0,0.0,0.0
ENSG00000173473,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000139613,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000153147,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000099956,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163104,0.0,0.001127852366569478,0.0,0.0,0.0,0.0,0.0
ENSG00000078269,0.000709665721436512,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205078,0.0,0.0008997212377277674,0.0,0.0,0.0,0.0,0.0
ENSG00000139351,0.0,0.0,0.0001130907079172665,0.0,0.0,0.0,0.0
ENSG00000008282,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000092531,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000135316,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000137575,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162298,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000104915,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124222,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111450,0.0,0.0,0.0,0.0032101795633639064,0.0,0.0,0.0
ENSG00000079950,0.0,0.0,0.0,0.0032069500064591137,0.0,0.0,0.0
ENSG00000164506,0.000727500252655859,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176148,0.0006903449792822195,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171045,0.0,0.0011476392501935041,0.0,0.0,0.0,0.0,0.0
ENSG00000135090,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000231925,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000176058,0.0,0.0,0.003044279596908039,0.0,0.0,0.0,0.0
ENSG00000059588,0.0,0.0011418195785393788,0.0,0.0,0.0,0.0,0.0
ENSG00000139546,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000089123,0.0,0.0,0.0,0.0,0.017396531965657817,0.0,0.0
ENSG00000144747,0.0,0.0011557867905092796,0.0,0.0,0.0,0.0,0.0
ENSG00000064313,0.0,0.0011359999068852535,0.0,0.0,0.0,0.0,0.0
ENSG00000135801,0.0007193260925136583,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187325,0.0007371606237330052,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115750,0.0,0.0010487048320733745,0.0,0.0,0.0,0.0,0.0
ENSG00000103168,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000166012,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000147687,0.0007022346667617842,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084652,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086712,0.0007252709362534405,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145348,0.0006598776551158353,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065882,0.0,0.0,0.0,0.0,0.018786751582783822,0.0,0.0
ENSG00000108239,0.0006829139246074916,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132405,0.0,0.0,0.0,0.0031908022219351503,0.0,0.0,0.0
ENSG00000162065,0.0,0.0,0.002772250596782722,0.0,0.0,0.0,0.0
ENSG00000204634,0.0,0.001148803184524329,0.0,0.0,0.0,0.0,0.0
ENSG00000109436,0.0,0.0,0.0029434149114683146,0.0,0.0,0.0,0.0
ENSG00000177565,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000163659,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000088451,0.0007297295690582773,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204852,0.0007007484558268386,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119977,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196663,0.0007393899401354235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167074,0.0,0.0,0.0029006238327969167,0.0,0.0,0.0,0.0
ENSG00000136205,0.0007282433581233317,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166848,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107140,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000070759,0.0007148674597088216,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136478,0.0,0.0,0.0030473361025274244,0.0,0.0,0.0,0.0
ENSG00000140391,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163728,0.0,0.0011581146591709297,0.0,0.0,0.0,0.0,0.0
ENSG00000052841,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000018699,0.0,0.0011336720382236034,0.0,0.0,0.0,0.0,0.0
ENSG00000182670,0.0007393899401354235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183891,0.0,0.0011371638412160786,0.0,0.0,0.0,0.0,0.0
ENSG00000198677,0.0,0.0011592785935017546,0.0,0.0,0.0,0.0,0.0
ENSG00000165914,0.0,0.0,0.0025674647202838883,0.0,0.0,0.0,0.0
ENSG00000168152,0.0,0.0,0.002692781450678697,0.0,0.0,0.0,0.0
ENSG00000172009,0.0007379037292004779,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136810,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000153066,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113621,0.0007408761510703691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087301,0.0006851432410099101,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129235,0.0,0.0,0.00305039260814681,0.0,0.0,0.0,0.0
ENSG00000115514,0.0,0.0011499671188551542,0.0,0.0,0.0,0.0,0.0
ENSG00000091164,0.0007408761510703691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140830,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198431,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139921,0.0,0.0011569507248401045,0.0,0.0,0.0,0.0,0.0
ENSG00000166479,0.0007304726745257501,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136925,0.0,0.0010906064679830764,0.0,0.0,0.0,0.0,0.0
ENSG00000079134,0.0,0.0011581146591709297,0.0,0.0,0.0,0.0,0.0
ENSG00000125676,0.0,0.0011581146591709297,0.0,0.0,0.0,0.0,0.0
ENSG00000100296,0.0,0.0,0.0,0.0032101795633639064,0.0,0.0,0.0
ENSG00000144115,0.0,0.0,0.0027569680686857943,0.0,0.0,0.0,0.0
ENSG00000066654,0.000734188201863114,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138050,0.0,0.0011313441695619533,0.0,0.0,0.0,0.0,0.0
ENSG00000166548,0.0007386468346679508,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139372,0.0,0.0011534589218476293,0.0,0.0,0.0,0.0,0.0
ENSG00000120802,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116001,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000119139,0.0007364175182655324,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111602,0.0007037208776967298,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104522,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196781,0.0,0.0,0.0030198275519529544,0.0,0.0,0.0,0.0
ENSG00000127191,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000131323,0.0007312157799932229,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126602,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000120889,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067182,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239697,0.0,0.0,0.0,0.0,0.018786751582783822,0.0,0.0
ENSG00000145901,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000168884,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078902,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000127666,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143337,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198586,0.0,0.0011569507248401045,0.0,0.0,0.0,0.0,0.0
ENSG00000170855,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000135148,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000204104,0.000699262244891893,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000056972,0.0,0.0011359999068852535,0.0,0.0,0.0,0.0,0.0
ENSG00000196459,0.0,0.0,0.0030381665856692676,0.0,0.0,0.0,0.0
ENSG00000007255,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000099797,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000152291,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000171928,0.0,0.0,0.0029525844283264714,0.0,0.0,0.0,0.0
ENSG00000126790,0.000713381248773876,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177156,0.0,0.0,0.0,0.0,0.0,0.04756242568370987,0.0
ENSG00000187735,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000140262,0.0007349313073305868,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100207,0.0007364175182655324,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148737,0.0,0.0,0.0,0.0031262110838392973,0.0,0.0,0.0
ENSG00000108064,0.0,0.0011406556442085537,0.0,0.0,0.0,0.0,0.0
ENSG00000162851,0.0,0.0011290163009003032,0.0,0.0,0.0,0.0,0.0
ENSG00000068323,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000198176,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116830,0.0006271810145470326,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141232,0.0,0.0,0.0,0.0,0.018767964831201037,0.0,0.0
ENSG00000101849,0.0,0.0,0.0,0.0031972613357447357,0.0,0.0,0.0
ENSG00000072274,0.0007393899401354235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196367,0.0,0.0011534589218476293,0.0,0.0,0.0,0.0,0.0
ENSG00000164548,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000136527,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000106799,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000092439,0.0,0.001125524497907828,0.0,0.0,0.0,0.0,0.0
ENSG00000196689,0.0007111519323714576,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198498,0.0,0.0011394917098777287,0.0,0.0,0.0,0.0,0.0
ENSG00000126953,0.0,0.0010731474530207006,0.0,0.0,0.0,0.0,0.0
ENSG00000173726,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175768,0.0,0.0011511310531859792,0.0,0.0,0.0,0.0,0.0
ENSG00000047410,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000067167,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064115,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100926,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125304,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077147,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150403,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
